bin,M_500c,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,T_sl_500c_L_X_ROSAT_obs_500c_corr,T_sl_500c_L_X_ROSAT_obs_500c_corr-,T_sl_500c_L_X_ROSAT_obs_500c_corr+,T_sl_500c_Y_X_500c_corr,T_sl_500c_Y_X_500c_corr-,T_sl_500c_Y_X_500c_corr+,T_sl_500c_Y_SZ_500c_corr,T_sl_500c_Y_SZ_500c_corr-,T_sl_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_500c_Y_X_500c_corr,L_X_ROSAT_obs_500c_Y_X_500c_corr-,L_X_ROSAT_obs_500c_Y_X_500c_corr+,L_X_ROSAT_obs_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_500c_Y_SZ_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_500c_T_mw_hot_gas_500c_corr,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_500c_T_mw_hot_gas_500c_corr-,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_500c_T_mw_hot_gas_500c_corr+,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+
0,13.0,-0.0010768389322981,-0.0151083309573408,0.0112208515658876,0.7168464561218263,0.7092811134763437,0.7246362646511008,0.9036899710293606,0.9005826604865442,0.9065251649522764,0.8910500711329296,0.8883026213131487,0.8937786966207499,0.1405313272682814,0.1200981820335318,0.161960786090539,0.4262979471455563,0.4133282888358812,0.4385834474805882,0.2924290820266853,0.2789292444780991,0.3049288014540668,0.708575133438273,0.7011716212053734,0.7161038019730963,0.6034248314783699,0.5931814979666914,0.613564323109679,0.9313308956449944,0.9268250872209044,0.9352238786991572,-0.2537767523909531,0.7281123984262594,-0.2669436050148551,0.7194706561086703,-0.2404222537048924,0.7364091194557336,0.6257966656059951,0.1884522580818638,0.6050574770776755,0.1686656979490576,0.6443747340517989,0.2084591951236006,-0.2560015957349286,0.9217141060080806,-0.2690097874297898,0.916648174961702,-0.2429115999464295,0.9261874055046284,0.0384776121651832,0.7389137177590183,0.0239594484033845,0.7323986603641969,0.0545435550239021,0.7458312261640949,0.2132629325916839,0.619422723592606,0.1990766830200145,0.6073981529351598,0.2280546228560274,0.6310336147329183
1,13.095847789473684,-0.0164391190729826,-0.0302894674465444,-0.0010934276289869,0.7002323447810359,0.6911330134875178,0.7089596582340747,0.8765149862607424,0.8727557332487058,0.880564140011662,0.8804616335076029,0.8768727502235518,0.8837846991284471,0.0697852154263067,0.0513988721822278,0.089821071143897,0.4682778803711491,0.4552664752281787,0.4804168951171515,0.3084683466065229,0.294328063505521,0.3228561935296825,0.6528342536095117,0.644461935802581,0.6626073004679222,0.5699351886659954,0.5580871724860803,0.5817246040340059,0.9272097696501292,0.9222874297714552,0.9316310491172566,-0.2272673402567119,0.7131974360576021,-0.2405515397138979,0.7034253521057555,-0.2137292507058099,0.7224363173088817,0.6671504998857044,0.1028083952572707,0.6480750488036995,0.081635424487543,0.6820089168528395,0.1247052555437836,-0.2528759915893509,0.9236692427485008,-0.2668783645421934,0.9180767362176142,-0.2383595460987269,0.9293122862982564,0.1199347865511027,0.680702750374564,0.1027552948917655,0.6710884581267432,0.1356638601314735,0.6894340749108314,0.262470900512061,0.5849343221332753,0.2479057619222768,0.5728997519138974,0.277305969067762,0.5981805331988906
2,13.19169557894737,-0.0253385257695689,-0.0397812370535959,-0.0093082473303623,0.6823778792470732,0.6714128000375569,0.6918567390673842,0.8396308626115095,0.8345284384493218,0.8449230959620588,0.8684175335535764,0.864447729965262,0.8725629247831737,-0.0025725337083302,-0.0229485525114425,0.017684991483553,0.5215897526963315,0.5086846869283537,0.5349784226087719,0.331735629080252,0.3156360875174831,0.3480710164997726,0.5802770570252658,0.569069884198083,0.5915432783477182,0.5355070769647299,0.5223411547437348,0.5487269899177224,0.92142891712733,0.9168723060877184,0.9254933001693688,-0.1925195260721913,0.6976348383686644,-0.209286706582511,0.6861559177946561,-0.1773855878186504,0.7079139273881808,0.7037696922343657,0.0186463571210422,0.688163973581802,-0.0014853317271808,0.7186483515240599,0.0396114522258729,-0.2433988671508671,0.92553229715751,-0.2605956587858209,0.9187162216736704,-0.226772764360104,0.931672386375182,0.2168753453568145,0.6058837471454335,0.2001517454654562,0.5950676046369032,0.2338620150228103,0.616847441285832,0.3179162725201201,0.5528132007114441,0.3015700887940918,0.5369686925252539,0.3334849422284618,0.568207701836488
3,13.287543368421051,-0.0193062531704451,-0.0385929264993352,-0.000814978423216,0.6603139182037651,0.6483777996591522,0.6719652309856031,0.7976148701411749,0.790875413757295,0.804287624626513,0.8582270960313034,0.8533361774026998,0.8633493944523,-0.0663317794583174,-0.08736680185287,-0.0453697759871035,0.5870955542337011,0.5757006880311369,0.6009171535597907,0.3614462532359268,0.3453783443578985,0.3782804898610861,0.4949974836741544,0.4798966384270514,0.5088936591544246,0.5027570907048657,0.4864680924178997,0.5188556751463904,0.9127315995439916,0.9084417964191794,0.9164535329659108,-0.149726871054016,0.6794779247261135,-0.1667082096413442,0.667741230567655,-0.130521845741728,0.6915574774329664,0.7319298257547302,-0.0531652188104104,0.7197145018609948,-0.074283928715518,0.7435489342307161,-0.0315121486951142,-0.2242964451114586,0.9274553504993536,-0.242059234464,0.9196103567158846,-0.2056683704910468,0.9347495618246856,0.3211730446064986,0.517857417685848,0.3030374877753221,0.5038552992883357,0.3386719446060908,0.532102335472746,0.3804865663135768,0.5218235864616059,0.3632725334641306,0.5056924505213926,0.3975581613444927,0.5391962611995091
4,13.383391157894737,0.0106299820172763,-0.0107896174609074,0.0315795694567092,0.6350902711109729,0.6186745464342337,0.6498403518395488,0.7580849660577211,0.749729704420568,0.7667237916085584,0.853126471398248,0.847480669500435,0.859121850139928,-0.1067249940961959,-0.1273836844126616,-0.085252788709477,0.6592865222040745,0.6477078526815291,0.6721335565901457,0.3988896003162795,0.3802987519042083,0.4166288260109474,0.4104813145357594,0.3903949915430416,0.4282600634214534,0.4743409226656558,0.4519562184845401,0.4950951161533538,0.9023456286257264,0.8974301994385223,0.9066553135271588,-0.0935504204199021,0.658876195482447,-0.1147580182652177,0.6446376238677775,-0.0726743629854256,0.6729392884145721,0.7459776929996138,-0.0991725769523473,0.7350934837876292,-0.122454581320951,0.7568054243025522,-0.0765474745481283,-0.1905502623619939,0.929369975629788,-0.2160405619998766,0.9192345519594664,-0.1667002959533722,0.9385309842218064,0.416562212398532,0.4317137255891261,0.3981572899524767,0.4130084526201659,0.4337951222117481,0.4488886078539367,0.4392161780709289,0.4991784220489714,0.4209245707946223,0.4783135961638151,0.4596010984815059,0.5195684487434266
5,13.47923894736842,0.0624829984999017,0.0397222419525398,0.0891029570176684,0.6090116440970433,0.5868638306903853,0.6311680117906311,0.7326507687623824,0.720923299109511,0.7436791006297683,0.8551263626767803,0.8484572868879867,0.8617847625956028,-0.1162518109305959,-0.1422539813954939,-0.0890711894822827,0.7250549406309733,0.7140418500121156,0.7375642947109157,0.4452812954942601,0.4245134409061928,0.4641169330013908,0.3420279623021496,0.3160894636419175,0.3687460546246758,0.4560236319564287,0.4283484677095511,0.4836054943618214,0.8923506578222897,0.8870829490585713,0.8975289263728717,-0.0273382209277722,0.6365745948861792,-0.0530831634538358,0.61614462021153,-0.0053989859020043,0.655882194822159,0.7499955108722136,-0.110293460944692,0.7384391763416195,-0.1362129740943207,0.7610207903150414,-0.0847744790916239,-0.1450867938762867,0.9296854787790788,-0.1750766314995125,0.9137970366516222,-0.1126004918895096,0.944510629750436,0.4907295408938696,0.3618969757971019,0.4728359781305336,0.3391695257554577,0.5103857025550811,0.3866548786108401,0.4943017571180472,0.4895719010764121,0.4756437490703226,0.4597795658775537,0.513442839736795,0.5145792366018307
6,13.575086736842106,0.1383224950556783,0.1078125493005957,0.1657740129976571,0.5886816965059942,0.556981160463712,0.6169914297726942,0.7251484769671858,0.7119317385344124,0.7378153878200318,0.8616268018691784,0.8545802943699982,0.8682103230000687,-0.0832925123595988,-0.1146356581363795,-0.0513441259252038,0.7828736850290464,0.7712642052008956,0.7939531472710605,0.4956529500114303,0.4748078909794826,0.515901349083732,0.314793789390169,0.2803201670869398,0.3444523386308881,0.4563323774102508,0.418347641821258,0.4927818266366902,0.8870281298011198,0.8808892303822073,0.8929900490167151,0.0400392130242063,0.6177668606729019,0.013261937635193,0.5915271270647565,0.0651019522900486,0.6431521334798285,0.746340615207115,-0.0836340182435947,0.7329320186233905,-0.1145071000088809,0.7593872924119692,-0.0499639952510818,-0.0734297169676541,0.9313542661197032,-0.1140622016918564,0.9087018413512028,-0.0373157702344769,0.9500433602111984,0.5437956794380165,0.3332121244180114,0.5256004370450197,0.3028476765548122,0.5615938485281201,0.3604068748304703,0.5427109415930624,0.4954738970634142,0.5226276186636474,0.458610336081905,0.5597076648450722,0.5251189342258102
7,13.67093452631579,0.2222456399027446,0.1915919200369582,0.2523969899979243,0.5815402219442516,0.5482617472260377,0.6110936641250339,0.7300221939674889,0.7146588170407503,0.7433072581982448,0.8668605784846811,0.8587671727032377,0.8741880079989962,-0.0109268056627688,-0.0473410215302012,0.0245498153857586,0.8290758142638506,0.8186844604108628,0.8383759091045083,0.552497948334777,0.5311585943259447,0.5753160675756593,0.3255750482572385,0.2875440596170727,0.3605436247460961,0.4783846308231769,0.4381309709739495,0.5139973854061745,0.8855835562663115,0.878173552352052,0.8925892241585743,0.1024573050475252,0.6113428127318249,0.0746106899337777,0.5807729938943164,0.1304513239514636,0.6414300238779456,0.743614352030703,-0.0184261815726899,0.7286506749827666,-0.0504285520990142,0.7586944014194236,0.0188447788937078,0.007504736149962,0.9333502100744956,-0.0324588613922554,0.90982939193376,0.0496992120934954,0.9539858991066978,0.5797330967947825,0.3401616163439895,0.560623297742817,0.3052351797356316,0.5999639280222011,0.3696152908424764,0.5837909622269915,0.5175724518821366,0.5633224717397596,0.4820771923949679,0.6020979647402452,0.5545225838301656
8,13.766782315789474,0.3043637231462001,0.2722294808609428,0.3343351474061883,0.5851833766500731,0.5504515722943282,0.6162739006165315,0.7378971594815928,0.7229869635371026,0.7513420035609434,0.8658806846822966,0.858149877480405,0.8736983012286187,0.0974778619162906,0.0604327253540216,0.13457167362188,0.866573531531726,0.8582886667994443,0.8757349835589027,0.6152772426640081,0.5919610505360505,0.6342008972623552,0.3762450164253195,0.3390343894826527,0.4087515659997305,0.5167802328593283,0.478283323460231,0.5528096422573968,0.8888087034155336,0.8812926270165813,0.8963297196112966,0.1529858683160929,0.6172070586155185,0.1211103316526143,0.5869992092796684,0.1823295501923816,0.6459726563682664,0.7422594617779799,0.0756447592761625,0.7242070727784433,0.0358949274429049,0.7595784345824553,0.113105946083776,0.1116785031132437,0.9385276609457288,0.0706504137659373,0.9193236833599912,0.1507552708728162,0.9566168052782696,0.6045462366125851,0.3789621399266629,0.5808991912665895,0.3441092580465453,0.6274305323793256,0.4118064216358187,0.6273754968690222,0.5538250240157407,0.607169963343278,0.520831811768802,0.6467984054168238,0.5883204288584477
9,13.862630105263158,0.3755503168891318,0.3473977373961647,0.4073286648614772,0.598601550310701,0.5700456864243145,0.6273521427272079,0.7499650351505414,0.7346491943877776,0.764265317244134,0.8599148941760486,0.8507754964454209,0.8695041832533656,0.2336583373359758,0.1967066418753038,0.2703484561913234,0.8959025659001688,0.8878632761914461,0.9039433139474206,0.6762652557212421,0.6544029381935244,0.6974018397864824,0.4516529645178107,0.4169505104633644,0.4861143124603659,0.5672649233584195,0.5352460166982642,0.5936614691850575,0.8942194066122713,0.8860058901757262,0.9019295784962515,0.196443091573071,0.6364145861550641,0.1639462169813233,0.607831598575298,0.2305392616506174,0.6670234027255376,0.744623692962341,0.2023368432071198,0.7234947366039178,0.1636560132062799,0.7641647864021447,0.2404240266631836,0.2161175854139588,0.9438784346996384,0.1798397925861951,0.9309890345100718,0.251138653890062,0.953672600786974,0.6265260933743317,0.4479684463458547,0.6022470395764713,0.4137183128341922,0.6502287580184605,0.48564099580275,0.6707174337463908,0.6044146451096725,0.6500547490542348,0.5723582998764442,0.690271533312335,0.6329632838686292
