bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_Y_X_500c_corr,T_sl_wo_recent_AGN_500c_Y_X_500c_corr-,T_sl_wo_recent_AGN_500c_Y_X_500c_corr+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,T_sl_wo_recent_AGN_500c_T_sl_500c_corr,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,T_sl_wo_recent_AGN_500c_T_sl_500c_corr-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,T_sl_wo_recent_AGN_500c_T_sl_500c_corr+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_X_500c_T_sl_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_L_X_ROSAT_obs_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_X_500c_T_sl_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_L_X_ROSAT_obs_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_X_500c_T_sl_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_SZ_500c_T_sl_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_SZ_500c_T_sl_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_SZ_500c_T_sl_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+
0,13.0,0.309505288504004,0.3066215033538628,0.3122698112391147,0.4240034412129833,0.4217188515614359,0.4264039751105175,0.8825438106686536,0.8815227376172967,0.8835612509459725,0.8843767332916488,0.8837470455328268,0.884993694107524,0.3161322893476074,0.3127695195322691,0.3193124688716532,0.7203954794241436,0.7189315803545757,0.7217091329493301,0.5487579851865745,0.54526136158257,0.55170803125063,0.4657314522232541,0.4633551348521911,0.4680537152406884,0.4485046973331777,0.4464780377263802,0.4506723280693295,0.9163916587017986,0.915424529740444,0.917343456536249,0.222638899145075,0.5732140028694579,0.1606516064465082,0.2160218320693849,0.3236913787700891,0.4302713715075881,0.2198933505880404,0.570844115446956,0.1576515620130696,0.2131920701907085,0.3212375189306811,0.4276294346807882,0.2254243290479856,0.5756391708503585,0.163609417245669,0.2186721852071814,0.3258438289876121,0.4330926201775399,0.6427705719001746,0.4486748040089571,0.5107066211812079,0.639514356946305,0.2021572472464307,0.3039930003368662,0.6396375117429668,0.4446688171370773,0.5059078701400278,0.6365496993216141,0.1993104200303209,0.2999019570953453,0.6455476112254268,0.4521759610551574,0.5155685796305423,0.6422656292057729,0.2051760898413367,0.3078659198758386,0.2478700641998863,0.7070011228606501,0.2067069014411858,0.2727294409301463,0.7736644012916679,0.5441754513222741,0.2454907021543856,0.7050154243736264,0.2033544067191855,0.2704150035012177,0.7718911771038244,0.5411590320992145,0.2502555020695803,0.7089051294592839,0.2099345397155549,0.275007468896215,0.7755794781692004,0.5473042459430607,0.479852563511688,0.6399731026687503,0.3699811974271543,0.473727030120105,0.3360928117767127,0.464058815756108,0.4775778850589761,0.637599825700289,0.3658725460322637,0.4713512546716144,0.3337858135488516,0.461051189070176,0.482367222701656,0.6423325439405985,0.3741213473349197,0.4761827652083513,0.3382843478209412,0.4668333244773672,0.6518355355134584,0.6257090010732873,0.2835953383803106,0.642757655833095,0.3282139464379701,0.4608717597929217,0.6500082694626366,0.6232396129316321,0.2802097071870382,0.6410107362216786,0.3259972262505191,0.4579418948294095,0.6535061823375102,0.6279991107752532,0.286878891263325,0.644571248558535,0.3304411318953797,0.463710463177139
1,13.078965578947368,0.329908883268214,0.3267279497092947,0.3331056244649095,0.4284948423757906,0.4260156403886465,0.4308526757949799,0.8715758189733699,0.8702085803706843,0.8730339226880167,0.8868726294334899,0.8862200397004955,0.8874216003632628,0.2999718239687189,0.2965279736276625,0.3040310268357813,0.7501178926758192,0.7487974063920791,0.7514591479055821,0.5533677707807116,0.5495498436781773,0.5570681537199108,0.4560584165466644,0.4533164967003564,0.4585265401928619,0.4504768054165251,0.447984608920066,0.4526963412348286,0.9083504819154836,0.907047456649558,0.9096928176594437,0.2455411050619945,0.5803680410826617,0.169677382620578,0.2400200359492183,0.3146735199675539,0.4205109915083479,0.2425122020253982,0.5779600007793712,0.1665804212239449,0.2369847116287196,0.3121384694607267,0.4176413341351176,0.2483531973432215,0.5831335406825892,0.1727255687807748,0.2429658278829418,0.3170347987194823,0.4234635367753194,0.6278637306704844,0.41264480531991,0.5090270894203525,0.6254619448436773,0.1799092189412748,0.2575695789654286,0.624283505393658,0.4079612739688552,0.5035667801092402,0.621770927513044,0.1769089071097352,0.2532340414256746,0.6317158195295808,0.4173506704522452,0.5144508819718868,0.6295818974759544,0.182876884336726,0.2618137754894836,0.2525184058671785,0.7073153756787595,0.1988174053357959,0.275038686906043,0.7659749432258425,0.5295239939810317,0.2500423552954278,0.7050017108181293,0.1956767806740431,0.2724427741717896,0.7638807794626894,0.5262099001922755,0.2551786587984447,0.7093163064432758,0.2024425582577004,0.2775918211968728,0.7680873154596436,0.5328381285401491,0.4978602922641828,0.6208199645151169,0.383072760860942,0.4928506980655226,0.3139793396719233,0.4282163741111274,0.495497723620025,0.61773966335239,0.3785985555613051,0.4902457229260735,0.3113993812953545,0.424883714020334,0.5004665784291059,0.6238981598491349,0.387772049241201,0.4956571925066727,0.3166028559564451,0.4317182032522919,0.6657392871862171,0.6289042471700472,0.2856385697915091,0.6583526807217533,0.3158507867805028,0.4453102773012064,0.6638687326049802,0.6259973294598214,0.2823861097353883,0.6564683513553983,0.3134697015201256,0.4423296285923181,0.6676300681258516,0.6316364912373847,0.289264684711891,0.6600903004686215,0.3182227559892202,0.4482689428309996
2,13.157931157894737,0.3498873994844317,0.3461113455622785,0.3536336176821998,0.4368669230355941,0.434034055485813,0.4395701877357633,0.8598524993314622,0.8580867527404578,0.8618831697313263,0.8900908085922326,0.8893950704344514,0.890755604592021,0.2877886899697939,0.2836090104776542,0.2920030398576606,0.7788802150855832,0.7775322188793087,0.7802068780982684,0.5558593383016279,0.5515930045080226,0.5601734754181635,0.4492090451726023,0.4463511446364961,0.4521402030992734,0.4561036158565023,0.4535289948330128,0.458738609051472,0.898831569218711,0.8967947996904253,0.9007541764671912,0.2696732986554319,0.5943372280575911,0.1808953266417628,0.2651481401482877,0.3057755907442607,0.4154121202724014,0.2668498580190876,0.5914895353255593,0.1771618971876299,0.2619048184961353,0.3032095633118825,0.411997044476092,0.2727633534943174,0.5972751141107441,0.1843018154287728,0.2682077590240863,0.3085463034522833,0.418788335312371,0.6108933944164854,0.3798367176273385,0.5137888479220224,0.6094883220942238,0.1598884923394414,0.2141515455214582,0.6061860853100429,0.3739599504760286,0.5077028358949648,0.6045659864444743,0.1567338716217399,0.2093470897468094,0.6155810680814993,0.385221439615258,0.5204292359567841,0.6138821037430274,0.1634825043974793,0.2191379251213995,0.259997072889257,0.7083316905801447,0.1939797584536307,0.2798809455864948,0.7569378587876386,0.5162790466136526,0.2571796653134374,0.7058302286787378,0.1903104226696099,0.2769489007732109,0.7545132066378706,0.5128146116674865,0.262873126542742,0.7107845424415986,0.1984831226643911,0.282450646544784,0.7592524453455459,0.5200667780530943,0.5134475106574261,0.6047584758406476,0.4013610457976472,0.5092914384262961,0.2919797349150377,0.3945549189108602,0.5105032932258837,0.6012899449824879,0.3960456272876207,0.5065786219868817,0.289005449206946,0.3910808193874961,0.5159109365455609,0.6084261762539221,0.4064232055185222,0.512025056689353,0.295007510565998,0.3983847121288291,0.678769832183906,0.6371032754699112,0.290109693323203,0.6728615455687063,0.3040443528298421,0.4338613020640696,0.6768674190365628,0.6339922522647434,0.2858195410798567,0.6709665514580897,0.3013728940994374,0.4301611910907058,0.6807527932945666,0.6400893672365575,0.293898474502976,0.6748960330614784,0.3068840262038907,0.437193172563861
3,13.236896736842104,0.3667971593397424,0.362430700071814,0.3710600308257016,0.4501996073351453,0.4472562465456486,0.4529180968573311,0.8480392817089275,0.8453534509209085,0.8506566296491599,0.8936244548075556,0.8928994374083669,0.8942965685026366,0.2802003172251086,0.2749414343764525,0.2849434772699901,0.8042709269988233,0.8029156598341738,0.8055290615389288,0.5554767247849679,0.5499111201792651,0.5609412013741412,0.4468744842598803,0.4434685976978582,0.4504360633412633,0.466932033965153,0.4640658823757432,0.4697595440022253,0.887392429218145,0.8846736072073866,0.8899980008544596,0.2900290861560502,0.6155618706667412,0.1942146688401833,0.2860009345264957,0.2983307133589828,0.4166821347340046,0.2865969794414439,0.6121953468342737,0.1906577349765188,0.2826138433348966,0.2951277505127782,0.4128506894409752,0.2935556130304975,0.6187679018167841,0.1981375522218869,0.2892933849089916,0.3012358327907349,0.4202818417398824,0.5917155414914439,0.3521598494770531,0.5273874543115664,0.5899798675645187,0.1438044912567282,0.1777324250664088,0.5854451180657616,0.3459186678683976,0.5205533875340103,0.5842122884178802,0.1398487503820312,0.1722073927475665,0.597633029684415,0.3587130388009606,0.5344038802208372,0.5960124059613999,0.1478785887599422,0.1830706191551931,0.268824509007416,0.7106160214311661,0.1924331731967092,0.2857060895647468,0.7465968916303658,0.5057754705867902,0.2657198056170177,0.7077304120858212,0.1883270544381899,0.2827898380444862,0.7431164522360694,0.5017487827235751,0.2722590783824719,0.7136866465936111,0.1965432914642255,0.2887581798732679,0.7494600052350118,0.5096761558199274,0.5225200151718671,0.5934856434308633,0.4247747933855609,0.5191535438759349,0.2724354553481477,0.3674067213757322,0.5190846314698568,0.5891647031308143,0.4187858875204049,0.5158820404583921,0.2690907963207596,0.3629482079510806,0.5257360122501192,0.5979698961906668,0.4306997669582583,0.5225969650001048,0.2760381189854672,0.3720298211302641,0.6889595116031264,0.6510320823513399,0.2967400872182613,0.6841282585465274,0.2947640724253478,0.4278889769098593,0.6867395986653433,0.6477063337865689,0.2921979501373387,0.6820137379781901,0.2914168167457921,0.4238034552147856,0.6909240808164092,0.6546033757896158,0.301107116958255,0.6863517514421952,0.2977930776103507,0.4316669136376349
4,13.315862315789474,0.3783931459171552,0.3730468651310673,0.3836456306520592,0.468191835884519,0.4647253210241014,0.4716901175936264,0.8352079444327634,0.8314483400421626,0.8388044959180885,0.896314256775029,0.8955526121743499,0.8970764697874944,0.2762104319050802,0.2700359802434219,0.2820941460306548,0.8247708340426434,0.8234375089851378,0.8263296909730505,0.5506618253419797,0.5432684631235146,0.5576754200801982,0.4499832841798023,0.4451599221092568,0.4541225973165537,0.4825396392859591,0.4793807174069896,0.4858101049076413,0.8747864720913581,0.8709729878192028,0.8782282520016657,0.3002726645326903,0.6430046002211914,0.2074089528509187,0.2969753887730015,0.2922876105481751,0.4250049891586938,0.2967705915924912,0.6393151968688693,0.203245450795078,0.2935002959003694,0.2885030435986591,0.4207483962654058,0.3042405988760093,0.6466292139597372,0.2119297315055739,0.3006324056875909,0.2956306838787464,0.4292823570284468,0.5697582135547382,0.3288574137969617,0.5504743716797869,0.5686504466773681,0.1314431552806093,0.1480306754556527,0.5625477350890113,0.3211301745838559,0.5419590499625866,0.5607929112068372,0.1263857909427326,0.1416136429740987,0.5773026668939344,0.3362635207564374,0.5598988224653666,0.5760670952554954,0.1361819933359795,0.1540927374082918,0.2764110311595811,0.7147182818676163,0.1939827213554418,0.2907052419185094,0.7343533858043672,0.4998919687251071,0.2729143016957433,0.7116436885126097,0.1888878427113201,0.2870681018704543,0.73082814813349,0.495211537546683,0.2795987960646948,0.7180203093862967,0.1986714475850622,0.2940591342678301,0.7381838235323002,0.505374531049157,0.5219311155507279,0.5877978188133675,0.4542008787565192,0.5195137345540521,0.2563670847406611,0.3475733375897283,0.5180144139217802,0.5821162452898564,0.4469796576811258,0.5156177426624823,0.2521128193706681,0.3421500096575376,0.5258684174728567,0.5935089972632213,0.4622231714384129,0.523002344172085,0.2605170793701719,0.3527271850931808,0.692441258626897,0.6691857115238201,0.3046367517461782,0.6883366961071591,0.2879249101274823,0.4281212090354649,0.690107547245641,0.6653217972329784,0.2997461122366531,0.686181419796985,0.2840961991144945,0.4232667025730054,0.6947973129596289,0.6728938689522096,0.3098011852280564,0.6908445994472145,0.2911280933368675,0.4327993545797959
5,13.394827894736842,0.379202759673602,0.3732666912295287,0.3855474988972067,0.4900528634861292,0.486403042314376,0.4939393027249033,0.8205830738854403,0.8157302751652001,0.8254013446152075,0.8971677386305622,0.8962749147580046,0.8980218499414478,0.2735208661061913,0.2663449210246666,0.2807948593109346,0.8401127692256806,0.8384356195947611,0.8417820434357189,0.5411038332021794,0.5321385006717344,0.5497372867640073,0.4561811754180493,0.4503797274747357,0.4615221495129148,0.5014084105547036,0.4975630661735829,0.5054344767741757,0.8598321762340893,0.8548742396141626,0.8648657168576921,0.295519066523415,0.6741548861479401,0.2189154189543484,0.2929175632122901,0.287887804642765,0.4394130363547635,0.2912886473353314,0.6700152830256425,0.2146327222427861,0.2887749295341233,0.2834328827973381,0.4343952339200514,0.299644286715813,0.6777845300567007,0.2236299580605414,0.2970700297210908,0.2920909784511135,0.4441950055112691,0.5455520711702437,0.3078722697879459,0.5828295523505684,0.5445520191940196,0.1216039886448949,0.1239031280017321,0.5364788334525792,0.2985456519746134,0.5714928978856749,0.5354063317604124,0.1159915060349207,0.1167431633774536,0.5541798580227215,0.3169277955626959,0.5927885358849627,0.5536712652689755,0.1275819556516252,0.1307036117648442,0.2784774334776075,0.7205413896035786,0.1970549469705544,0.2900207786808121,0.7207633634949682,0.4985819067189084,0.2741690626204158,0.7168308846586517,0.1915660900656141,0.2862487630094779,0.7161946066413725,0.4930879477959959,0.2827003577567801,0.7245153871330579,0.2024554260742191,0.2942022275857077,0.7252672801903773,0.5044987661783088,0.5099699752435405,0.585442280310021,0.4885849152993706,0.5078361249975397,0.2434501713283046,0.3339862226093307,0.5055044730278863,0.5782495767641631,0.4793927222709775,0.5033084742111158,0.2378646519518273,0.3279562892972832,0.5147491673926173,0.5923671487592003,0.4977844373450825,0.512316415171552,0.2484445880421099,0.34022415578961,0.6873122586862224,0.6880884169069067,0.3136879067815434,0.6842801045435024,0.2835953108060613,0.4331171577684251,0.6848002451317035,0.684270284972491,0.3077063379006399,0.6815199466353719,0.2791446859801631,0.4278601122984424,0.6898969021914124,0.691919304436151,0.3191904862645434,0.6870804543656935,0.2877535890958193,0.438295862638575
6,13.47379347368421,0.3703970917573781,0.3626252427722721,0.3785365846890151,0.5150961825868391,0.510839430681199,0.5194720361965465,0.8035668582199007,0.7973041710971184,0.8099341952722312,0.8953816737330325,0.8944213576198787,0.8962950725057858,0.2690856301087235,0.2603145574090302,0.2766559674418725,0.8506691997847486,0.8486441096975567,0.852643362534957,0.5256440958375312,0.5156648003702472,0.5362474060196958,0.4638424685957395,0.4573036732620935,0.4702994599775041,0.5213217321775427,0.5169608757067904,0.5255493725743666,0.844146555338006,0.8375666674158669,0.8500596541709675,0.2723493381038117,0.70566303142355,0.2250986681008817,0.2698207500302049,0.2849230177314139,0.4581588432200443,0.2677947789281116,0.7008313492504995,0.2198935169846941,0.2655159319274185,0.2798414932920278,0.4526038068631412,0.2772511794868808,0.7099629277023004,0.230406044621185,0.2745896969813223,0.2897605590375683,0.4634926044805124,0.5193069836836484,0.2853837876128905,0.6207179186473838,0.5195306431461617,0.1129633481217644,0.1025900702611609,0.5088082411828625,0.2749576612328824,0.6074492990059633,0.5081682374258236,0.1061315297669898,0.0951036333459889,0.5299300293702732,0.2964251618504593,0.6326920771829119,0.5295763037308376,0.1193184882901192,0.1099789999974008,0.2709147577762987,0.727478539227805,0.1997388304307286,0.2800916350146062,0.7054451214461261,0.501325039933376,0.266244605843798,0.7227658005595803,0.1933306609717194,0.2751949687289465,0.6993434251444038,0.4952138565091837,0.2754624151982457,0.7316923230259216,0.2062024433540639,0.2845406825089916,0.710919860368412,0.5081449949111467,0.4870427668496861,0.5824015526796671,0.5251663387423314,0.4854079428576165,0.2335803235802769,0.32490222331914,0.4807649578741214,0.573561461471539,0.5140597293761281,0.4796019489960383,0.2278456389317679,0.3171485301113752,0.4932119326299595,0.5896706251026564,0.5359265283689014,0.4907771902652793,0.2392535046922523,0.3316286182328951,0.6722950881703882,0.7053022876484929,0.3204354025245431,0.6697879840800433,0.2811446406414727,0.4408071008226066,0.6692205949685933,0.7004969406014978,0.3138127394712018,0.6668088761951737,0.2759016841148199,0.4348614650384371,0.6754648504446847,0.7096968670406213,0.3267015116691393,0.6730458794483406,0.2860492119032816,0.4470998110488188
7,13.55275905263158,0.3518234587948289,0.3423001126391305,0.3613434978281079,0.5398839705815559,0.5348842264161763,0.5447977950312126,0.7842278372995667,0.7765694868894143,0.7918517031267426,0.8908251027374592,0.8897312128422266,0.8919567866610112,0.2600187165522526,0.2501656094750835,0.2709423220755509,0.8570923333951874,0.8543862993201974,0.8598066699148342,0.506176787806137,0.4950688308108797,0.517704877067978,0.4701580651950943,0.4614290315391089,0.4784980587958776,0.539953826317277,0.5346501483005959,0.5448671214358809,0.8267059518951289,0.8179000078712848,0.8345241187535941,0.2322167355327247,0.7351206871546838,0.2242953959822595,0.2303979998715557,0.2830614026948708,0.4787623450488795,0.2265364114777067,0.7298129893816144,0.2177871199664993,0.2247674359246732,0.2771029459668995,0.4719038678014741,0.2381480895300914,0.7401067250781356,0.2307310458398525,0.2354815151748399,0.2889081490915324,0.4851724476589453,0.4949634312192884,0.25809682115925,0.661378261444703,0.4942522104978316,0.1043748021192488,0.0810115301405385,0.4833392882591887,0.2467933585441911,0.6465604102310198,0.4821266416111866,0.0975759119489578,0.0729057710189203,0.5077240140579753,0.2703436281458646,0.6753512607947664,0.5061001683413817,0.1111007946443495,0.0889769267090318,0.2516507080992325,0.7337761886843686,0.1990340637766837,0.259074397831058,0.6891603964772137,0.5070376072062155,0.2464993181869665,0.7289555453083549,0.1918028204899933,0.2539880316857111,0.6821834748924986,0.4997912106147168,0.2567713361710224,0.7387615062424938,0.2066305929416016,0.2646185730699585,0.6955133862683257,0.5144792326964098,0.4559638942499755,0.5758886089232389,0.5613477208547708,0.4544394591946015,0.2252844614424515,0.3173789310059948,0.4494438544773993,0.5649667089093325,0.5490548099127163,0.4479373938745877,0.21835428031374,0.308315761209374,0.4625379561626862,0.586766531023964,0.574250855279217,0.4615521299993161,0.2320664429753843,0.3267170837339274,0.6488736363470482,0.7172384248415373,0.3241838659342976,0.6466064033373344,0.2788358424441218,0.4489827158787275,0.6450104124719386,0.7121359089434097,0.3167744648530022,0.6426307853779412,0.2726958830561246,0.4418183931277064,0.6524532029647202,0.7224139981389078,0.3312866368457438,0.6503739351235931,0.2845366737623883,0.4560589180174789
8,13.631724631578948,0.3256142421726165,0.3158437945896295,0.3353489988264546,0.5630197363046051,0.5572024656125374,0.5687230949263664,0.7613558843726695,0.7517379737849458,0.7708946856092425,0.8831929772529346,0.8817702608546634,0.8846499595696757,0.2470843596667581,0.2360483251701325,0.25794489858183,0.8609014126832456,0.8576479372412498,0.8643901018383751,0.4858956357285691,0.4727998555833802,0.4996755250677833,0.4712293963350107,0.4614186106534181,0.4821204237305817,0.5545646981673693,0.5486814277433905,0.5605354685922758,0.8082021250496202,0.7985845283320678,0.8181385196002942,0.1789151921276692,0.7605886562411581,0.2164270312181607,0.1768575855695311,0.2818921802002236,0.5008988177246618,0.1728691936266916,0.7551367442607286,0.2097471566646332,0.170672580134341,0.2749112896122042,0.4926065540136196,0.1851864621729773,0.7664123968868135,0.223110026758242,0.1833398348549919,0.2889432120979632,0.5084120076182517,0.472683193459539,0.2267107044284369,0.7031150389354877,0.472526240982594,0.094747238633038,0.0592290740647738,0.4600528425911808,0.2136803719683629,0.6857531935285907,0.4593615572582899,0.0867725148829897,0.0492509655039195,0.4848452158072287,0.2404844529234038,0.7182388464335769,0.4848944372083452,0.1027780407063739,0.0681098883305744,0.2212233031521423,0.7385956012709987,0.1927915945017417,0.2270018793385372,0.6720629036575492,0.5135430619000001,0.2150217543827819,0.7320564976719915,0.1838296051225325,0.2211765647465199,0.6646445470208893,0.5058860290185327,0.2274848097374571,0.7447657658835978,0.2016362373383709,0.2331181971843944,0.680614389475746,0.5220771623966024,0.4208428951303273,0.5653152395181031,0.5984369290296297,0.419101747277015,0.2159050826137897,0.3095721155922996,0.4128824804107714,0.5524989626533809,0.5824421802784604,0.4115986077682979,0.2089605799049475,0.2990561699520052,0.4286700780847653,0.5767749079790903,0.6129416791861867,0.4274045520905938,0.2230564215077324,0.3205840404656426,0.6192619010282594,0.7231286024597495,0.3269258390410853,0.6179826634751988,0.2756343389274129,0.4558894174168929,0.6151233737912905,0.7174406160467368,0.3192674458434215,0.6135129052559146,0.2688865322914499,0.4473767543978838,0.6238751664676632,0.7286313750744506,0.3358875728189979,0.622555022659521,0.2825357290646179,0.4642354692496495
