bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+
10,14.077464210526315,0.0023287285907531,0.0020459211935443,0.0026068735967449,0.0204055850885594,0.0191598451804789,0.0218385527288696,0.0100894524186453,0.0095648901984416,0.0106768602246455,0.0075773695462212,0.0071248011666017,0.0080405269822638,0.0113260154196761,0.0098047191550354,0.0128695952840397,0.0083509667130127,0.0077122794107615,0.0090877988179553,0.004910915078213,0.0044975104185558,0.0053570307057979,0.0317008018670336,0.0292307467830109,0.0342649842642809,0.0232365767318189,0.0215203521956743,0.0250764715851286,0.0124820778679679,0.0117934550399378,0.0133123506786009,-0.0001845565440883,0.0185193549347971,-0.000377711050178,0.0174497994761877,6.8940719040543324e-06,0.019611854778533,0.0025933828585435,0.0087960806506223,0.002313099754435,0.007508384894259,0.0028878755634372,0.0099275694525114,0.0027236577110086,0.0825206008049628,0.0019508107062422,0.0763778384287424,0.0036274492470097,0.0895802465036542,0.0023801803319182,0.0271533240123041,0.0020110606209829,0.0250860911453305,0.0027954727370289,0.029099530348659,0.0025148168220021,0.0202186201396944,0.0022287853521848,0.0189645607114704,0.0028176772951164,0.0215822895460174
11,14.185210631578949,0.0020528284825298,0.0017358274249067,0.0023767386086098,0.0204037872756079,0.0187071466166844,0.0223017356525719,0.0078672051386539,0.0073171854795511,0.0084358754371919,0.0059642752524806,0.0055525485013334,0.0063762886943246,0.0156269949544243,0.013380986368758,0.0176659117142421,0.0085367184264689,0.0078201945058589,0.0094254672397339,0.0051401276328112,0.004621138892124,0.0057441689352675,0.0357088060741606,0.0323621040792944,0.0394616766299629,0.0256245875898255,0.0230283243654233,0.0282536527227689,0.0111039331569762,0.0102395211298401,0.0120466182460318,0.0001754696286801,0.0158911680985111,-4.450651009350546e-05,0.0148312462585908,0.0003907110282327,0.0169504345221634,0.0030586649275429,0.0103732082341399,0.0026776634920628,0.0092931346440362,0.003473843177366,0.0116907988615706,0.0049077300259516,0.0928150660255229,0.0036863645477977,0.0857716834778623,0.006189432714882,0.1005328341162184,0.0032149323061794,0.0262342323616955,0.0027415471164173,0.0244177030496854,0.0037700346610014,0.0282808501420377,0.0029366453424998,0.0187278214692186,0.0025528740947078,0.0173470134579402,0.0034111645386838,0.0201179827084342
12,14.29295705263158,0.0020209777845322,0.0016832612245825,0.0023481929984474,0.0213142298309839,0.0192109207782429,0.0236124877599363,0.006451875740401,0.0059403668903596,0.0069871055992553,0.0049320593839348,0.0045311677606663,0.0053978733670481,0.0200927907072681,0.0170405216587287,0.0227825928547124,0.0096422556617504,0.0087127551864642,0.0106925011439528,0.0057518310028662,0.0051136753779728,0.0065106898636233,0.0413799380534762,0.0368526158941798,0.0461597467119789,0.0286877529178017,0.0255152346160068,0.0322810245800577,0.0107316203815547,0.0097617507714686,0.0118738353272706,0.0005480209518476,0.0135688798412735,0.0003300623991215,0.0125087523652585,0.0007829022072809,0.0146489175405055,0.003728374003494,0.0116151198565881,0.0032995104026116,0.0103334051160911,0.004228414119112,0.0130210260014389,0.0071839339690823,0.1038441825284954,0.0055246564773015,0.0948043297120979,0.0089214752981949,0.1133277852716041,0.0042813885080215,0.0252731150026322,0.0036953487487297,0.023253046436661,0.0049129002877807,0.0273153195202366,0.0035705898600923,0.0174609059659696,0.0031054388097529,0.0158857398867536,0.0041216418120274,0.0189892297141959
13,14.40070347368421,0.0021369108808917,0.0017773836758583,0.0025088797030771,0.0212644042103508,0.0191368054369868,0.0234989709818822,0.0056779993922797,0.0051340627314129,0.0062090617836691,0.0044075201141951,0.0039929899160974,0.004822229664379,0.0253274389887816,0.0217866214200595,0.029045289643024,0.0114325864267591,0.0103513949866558,0.0125683670769157,0.006635164316653,0.0059038865174294,0.0074175965022053,0.0465375815337966,0.041268412193334,0.05151782721533,0.0310819538438512,0.028063029595694,0.0347165277722556,0.0110873822481328,0.0100941278329818,0.012192220840985,0.000870078536768,0.011214042778835,0.0006435834127726,0.0103767346814546,0.0011162548502221,0.0121507862932332,0.0045318895089253,0.0121987548742314,0.0040712410917812,0.011003291301172,0.0050605857326907,0.0137639957345799,0.0098549475185624,0.1059885373896642,0.0079654296680508,0.0969930717848346,0.0119570582948472,0.114797885864582,0.0054203575404951,0.0233879073521693,0.0048191279120709,0.0214897100532531,0.0061126566303253,0.0256291276093296,0.0042192693109144,0.0161344929752724,0.0037500522458431,0.0146798116737332,0.0047722531254479,0.0176376491771405
14,14.508449894736842,0.0022835598501054,0.0019216531099167,0.0026311658224152,0.019412577701463,0.0175123665500027,0.0213681634852827,0.00527007976828,0.0046939870810631,0.0058565732539733,0.0040576749452908,0.0036496426316283,0.0044437282968253,0.0309375274369924,0.0267816547209918,0.0345131896892133,0.0135460981135532,0.0123694347067707,0.0148225595197845,0.0076021128276125,0.0069249664418142,0.0083688212504752,0.0499359773584294,0.0449039101100088,0.0552713505438042,0.0325797577470012,0.0291633615828523,0.0363480799753458,0.0117291907238242,0.0106687179039613,0.0128328473088958,0.0010985300287886,0.0089438596353655,0.0008693804221738,0.0081329246472789,0.0013210548338836,0.0097671827463784,0.0053480830321407,0.012400833132113,0.0048460826981162,0.01070307288311,0.0058660479410662,0.0141515810711158,0.0129944956052998,0.0960569546891965,0.0107576980447196,0.089473432762928,0.0153562553193163,0.1040948605745067,0.0064611886593037,0.0213609330098656,0.0058209091177739,0.0192853395884035,0.0071125946921954,0.0234457103658759,0.0048115320635424,0.0146410305640796,0.0043141416606188,0.0131744048770796,0.0052668922864316,0.0161136918691944
15,14.616196315789471,0.0023368564338821,0.0019375108088907,0.0027221335689729,0.016807522132471,0.0150037000297677,0.0185147147747313,0.0048470355646709,0.0043503508393599,0.0054014829675527,0.0037155045638762,0.0033535609526647,0.0041317563800168,0.0350590228159041,0.0309323087752164,0.039421180885388,0.015800291496942,0.0143694183198692,0.0173733180438475,0.0084499084021985,0.0076908748956813,0.0092464966654019,0.0518125977894788,0.0466735390065922,0.0575332930389583,0.0330974747727833,0.0292489648641472,0.0365994061585957,0.012231702316322,0.0111879100565748,0.0132152563571386,0.0011936371037987,0.0067554306705644,0.0010041748019398,0.0060584604102898,0.0014070757556857,0.0074972437601242,0.0061652958722969,0.0117090386121761,0.0056918560701415,0.0098840304298827,0.00670895581596,0.0135351804794538,0.0161915502655398,0.081403231680121,0.0140610258631407,0.0745105260744011,0.0184709738694754,0.0887449317656156,0.0073315699872456,0.0185650874637285,0.00673109214708,0.0162687358963482,0.0079720530050493,0.020812263745438,0.0051856408840966,0.0128635171574306,0.0047383643052815,0.0115182514517363,0.0056582083411434,0.0143149750770604
16,14.723942736842105,0.0022341629786403,0.0018806323511861,0.0025694089415221,0.0144519372149022,0.012872242825265,0.0160972504707844,0.0044168899128994,0.0039006450301141,0.0049896247024708,0.0034149820376815,0.0030785231841363,0.00376773694729,0.038350158873935,0.0340508727663982,0.0437190953934971,0.0179627136296144,0.0164811007187961,0.0194369021650273,0.0090005263068216,0.0082427881013971,0.0098552062625763,0.0533056513091014,0.0475077416247118,0.0590127130083847,0.0329426352346941,0.0295351556096178,0.0366934388081375,0.0124734793968953,0.0115029445844647,0.0135717524897147,0.001233423572327,0.0050886281830894,0.0010440350876225,0.0044943102124088,0.0014329544158306,0.0056804122996283,0.0068219296701132,0.0107036856899995,0.0062631831839361,0.0082099100768741,0.0074218520957337,0.012961117587532,0.0184012081645259,0.068868646226323,0.0160077596854232,0.0610411336620285,0.0209752295449585,0.0776840991279374,0.0080763204923609,0.0157973907817309,0.0074030139934049,0.0132636094160435,0.0087841114616756,0.0185144343270548,0.0054359612698953,0.0113255658407895,0.0049637832765002,0.0100871499340232,0.0058899853769531,0.0127681258267501
17,14.831689157894736,0.0019875920918306,0.0015765588706908,0.0023735838304076,0.0133958462032871,0.0116934436979996,0.0150357348000951,0.0039236675650829,0.003443363663827,0.0044390196883097,0.0031318985309467,0.0027792573241688,0.0034539823574713,0.039314651709705,0.0338303599300443,0.0447048535707633,0.0192716076935831,0.0173151865453781,0.0211007828282254,0.0093253688799639,0.0084287199094082,0.0103044012174776,0.0521698071599933,0.0458903343852438,0.0587169484419713,0.0328146353055104,0.0293139339574819,0.0361671317693107,0.0124194576191268,0.0113639130925516,0.0135299335036931,0.0011771775807869,0.0040832932760239,0.0010013363158118,0.0035138060317751,0.001375498262845,0.0046870986715816,0.0072800973197554,0.0089273487833941,0.0066851351761503,0.0056209753166145,0.0079482005190959,0.0119909149517478,0.0195079679927717,0.0616160400913591,0.0169958483522397,0.0522531944684219,0.0220860446431879,0.071386683030667,0.0085299314774102,0.0134298324181709,0.0077243821154096,0.0096532543183721,0.0093141499973498,0.0167374191777789,0.0055198856017035,0.0100914981192298,0.0050443715483334,0.0085731740768646,0.0059868901165394,0.0118838769715581
18,14.939435578947368,0.0016395618675222,0.0012262967361408,0.0020382810480627,0.0128140826786598,0.0110178790943046,0.0147011345256369,0.0033714964589978,0.0028743660822199,0.0039076643825573,0.0028193248055679,0.0024927014053993,0.0031677787789441,0.0369113934133113,0.0307578316495592,0.0436936401792431,0.0199101928639499,0.0178661032321114,0.0219403555795179,0.0092828616830447,0.0083218765998543,0.0102508618432245,0.0497261853551685,0.0427749697086176,0.0571221217973258,0.0321793372354522,0.0278319227094414,0.0366209832939046,0.0120456750667902,0.0108571367901993,0.0131634085135283,0.0010575089692782,0.0036548901746633,0.0008595810143235,0.0029777639747076,0.0012647350852941,0.0043590501795741,0.0075823107428562,0.0080186204005718,0.0068225378296922,0.0034044159461567,0.008404919113641,0.0122505765139038,0.0190843508007821,0.0591815705820121,0.0165252111413288,0.047783122884414,0.0221453465759178,0.0713782265959759,0.0086805264130939,0.0114246461684883,0.0078225363929699,0.0071566524036958,0.0095915451352274,0.0156427673275518,0.0054664303534595,0.0096376022351297,0.0049736629260148,0.0074954182165243,0.0060258586435387,0.0115939381211315
19,15.047182,0.0012336065280546,0.0007997348682387,0.0016771155317423,0.0128490950375515,0.0107869556925819,0.0147463662668282,0.0028456299210448,0.0023571940630704,0.0034032947256238,0.0025829415317204,0.0022565492054023,0.0029313721252372,0.0341473232726544,0.0277263013495258,0.0405328375717697,0.0198124725005959,0.0176194073212078,0.0223904050216408,0.0089240743732285,0.0078516774697078,0.0100299061392673,0.0465252558073858,0.0388344624406267,0.0549950140207306,0.0310538940129054,0.026597175524628,0.0358300828506145,0.0114480135723158,0.0102424830763239,0.0127114134627271,0.0009267068474286,0.0036255868384856,0.0007135383313576,0.0028089567544676,0.0011400857268175,0.0044771833497129,0.0076670640754785,0.0072033330459382,0.0067767231570378,0.0014777725395217,0.0086398112996824,0.0124765576239781,0.018192348116002,0.0605661953096263,0.0149904313612446,0.047529602016366,0.0216399624509515,0.0749932870881144,0.0085368962523665,0.0103399423450536,0.0076098011205867,0.0045899179650145,0.0096135955507664,0.0156331894706079,0.0053797351978356,0.0094120730782174,0.0048348921592903,0.0067334831170178,0.005943536347899,0.0118695068843494
