bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,0.0003785600727857,-0.0003059413051862,0.0010478129490351,0.2700075877021263,0.2635817625495535,0.2762107938110302,0.0957765823571968,0.0936484642133282,0.097803701008883,0.0781261251324251,0.0763313286210512,0.0798004681495886,0.037066558926777,0.0324842225323714,0.0419573530018265,0.0222579244147473,0.0210531394268298,0.0235168387260697,0.0133304246146509,0.0125894894860782,0.0140523404691701,0.3067658567408217,0.2990928541029161,0.3154040157960147,0.2133750404384652,0.2075695793446971,0.2188161489295711,0.0915008365277149,0.089385716578153,0.0935126805769413,-0.0174253743756612,0.2443688320211599,-0.0181230950043234,0.2386835027865684,-0.0166979014421377,0.2501778415831084,0.0129612749626628,0.0465242953003305,0.0125281725654201,0.042018413810112,0.0134548194119181,0.0511810964291528,-0.057033167427453,1.1527730953449704,-0.0599761508400672,1.12161784279747,-0.0542565503400377,1.1853792074094591,-0.0044272649882426,0.2910342526396294,-0.0052972577473221,0.2833984909257475,-0.003635015169515,0.2999566972144074,0.0060252153944051,0.1964048564725455,0.0053115244398049,0.1909922707315318,0.0067496699011584,0.2018003876762933
1,13.076400526315789,-2.1091866035116357e-05,-0.0006700474706942,0.0006067627930571,0.2126318852221815,0.2073134158359164,0.217984854035057,0.0765592110302977,0.0747985609891298,0.0784227365491023,0.0625670528225635,0.0609813029416652,0.0641238822685721,0.0284186358465152,0.0239993214980644,0.0329623503277072,0.0220253230697497,0.0207911591094658,0.0232791293039458,0.0127504891884579,0.0120564025429118,0.0134077523350439,0.2411733213601913,0.2337560620566996,0.2486053164680637,0.1655105948356173,0.1607473441758585,0.1702642759730798,0.0752387809191046,0.0736483593734578,0.0770951272831866,-0.0140334193689746,0.1954773726984541,-0.0147183212024857,0.1906548831013052,-0.0133641236533505,0.200647967268356,0.0127541297431232,0.0356378275877208,0.012301821401459,0.0310655644786331,0.0131851734538046,0.0401604377122565,-0.0468668825955775,0.9444327351579846,-0.0496478283449932,0.9162128740557316,-0.0444609160405838,0.9713049443833974,-0.0012309091663205,0.2313037042984838,-0.0019775996372688,0.2241089683536943,-0.0004586228061803,0.2384214271797697,0.0065792419093491,0.1546664005131278,0.0059302284896316,0.1499081372432219,0.0072824170456795,0.1594951584280785
2,13.15280105263158,-0.0002623016411194,-0.00089000777199,0.0003286659399158,0.1622243830788381,0.1575674818292334,0.1669756430839919,0.059720640157616,0.0581192345326933,0.0613127421592714,0.0489477029160137,0.0477114333732794,0.0503162229604843,0.0199770219986029,0.0158734885183882,0.0247816999962962,0.0219774907618578,0.0208636421924533,0.0232679680665058,0.0122886982248896,0.0116384906813305,0.012940398316439,0.1819860380443712,0.1751720656733563,0.1890519585889965,0.1247168009759854,0.1203673462795925,0.1289022796410022,0.0613248223171825,0.0597706355698167,0.0629360130459748,-0.0108310477861654,0.1515694622262955,-0.0114769788262979,0.1474179157915336,-0.0102309938883003,0.1558825366726628,0.0125211783443654,0.0249774677296756,0.0120839486569493,0.0208208014760726,0.0129471866168617,0.0296395480747704,-0.037317215126042,0.7498257502919896,-0.0395540858384097,0.7245429235422183,-0.0347070837676068,0.7783150159993313,0.0016888304366924,0.1764365939377018,0.0009964956143556,0.1695723487906459,0.002395055258431,0.183568768363857,0.006996086915022,0.1183325140431658,0.0063733747800655,0.1146001354041083,0.0076568996136958,0.1225828039777028
3,13.229201578947368,-0.0002360534275356,-0.00085788730617,0.0004317936470851,0.1206716017757869,0.1164669204889909,0.1246667704305695,0.0459076123349693,0.0445158777635694,0.0473014389460994,0.0380108475615255,0.0367968453740121,0.0392623666520731,0.0129963334636317,0.009450642040681,0.0168256583005573,0.0222242388490479,0.0209890604347395,0.0234650963040097,0.0120084022196219,0.0113239652237879,0.0126352394619721,0.1336147187902198,0.1274284187058382,0.1393500462878434,0.0920418035789368,0.0883140670615222,0.0959623874239769,0.0500347722767836,0.0486013304910015,0.0515557403720712,-0.0080901041070878,0.1141108550901361,-0.0086107455483724,0.1106632949267649,-0.007530922745056,0.1179957893817954,0.0121965799843321,0.0161002445043953,0.0117684440894966,0.0125376495496854,0.0126927462896645,0.0203550061439883,-0.0282562105172722,0.5783821452600989,-0.0304112104085505,0.5563743036323244,-0.0260324919389003,0.6034257649603953,0.0041408318958653,0.1307014188610459,0.0035044383493027,0.1247584302327646,0.0048365325123097,0.1370306686070764,0.0071889215355857,0.0883714919449173,0.006652016582367,0.0848420296890199,0.0077975198154236,0.0922493122269363
4,13.30560210526316,6.638697490816739e-05,-0.000575914235345,0.0007328212856256,0.0886617651785708,0.0851302495167122,0.0920072432676894,0.0354588884342309,0.0341931139541904,0.03671635863768,0.0296344364254214,0.0285788988161135,0.0306931038297286,0.0074368253879211,0.0044981163203613,0.0109983530204305,0.0227322390082928,0.0217139198815794,0.0238518588601886,0.0118168700786215,0.0111259583587929,0.0125107603129275,0.0959930083018659,0.0908999581358358,0.1014995713975792,0.0676234517565617,0.0645253490269876,0.0713160788487644,0.0415684875075403,0.0401904062579065,0.0430766446752481,-0.0056936280828389,0.0846120854336664,-0.0062061291347426,0.0815390174539506,-0.0052126021659226,0.0879561705675744,0.011769207477244,0.0096021511441381,0.0113310370294235,0.0063462478617678,0.0122557285762186,0.0129987415522936,-0.0207993276740178,0.4425692106994952,-0.0224629475618518,0.420437543708558,-0.0189264147312347,0.4634687508001039,0.0061310418417016,0.0946033644656379,0.0054673235969032,0.0896980391759474,0.0067135410244998,0.1000469975699549,0.0073496762164759,0.0657205920286702,0.0068110037632017,0.0623702059423451,0.0078946663919121,0.0689651913533542
5,13.382002631578947,0.0005059127352309,-7.28743246014799e-05,0.0011116700241831,0.0648269868716972,0.0617660572314273,0.0679979128675646,0.0280038805912112,0.0268340195255212,0.0292788567083266,0.0235856537479479,0.0225699675966594,0.0247531697253004,0.0037241492042285,0.0009467328764839,0.0068730994304201,0.0232633511018082,0.0222286915484466,0.0243593661325719,0.0118079665871206,0.0110384894173971,0.0125283342722815,0.06856477032177,0.0643145650577771,0.0730656610221777,0.0501219551349088,0.0472971946518755,0.0535031422881537,0.0353864083965811,0.0340091901935914,0.0369042882634538,-0.0037772091790467,0.0627140243055299,-0.0042352253679934,0.0597973410445928,-0.0033242720759449,0.065350301786698,0.0112862607771805,0.005047812294996,0.0108003974453041,0.0020612231376367,0.011760440506002,0.0077609441519594,-0.0146080020846509,0.3329218131589061,-0.0162194227800796,0.3154758411314284,-0.0129774791806223,0.3501773336389036,0.0075591652762266,0.067654750303243,0.006947606531578,0.0634627101779336,0.0082037926171301,0.0723090135358064,0.0073341181953084,0.0493693765515438,0.0067693300772829,0.0465049831215481,0.0079164122346465,0.0522527310295377
6,13.458403157894738,0.0010395826539251,0.0004400575352573,0.0016325772386781,0.0477032727248322,0.0451201330103357,0.0503622156472312,0.0227058104116899,0.0215022298130486,0.0239285116465152,0.0194575949669729,0.0184259379042109,0.0206279533761837,0.0017882811276887,-0.0008997856797764,0.0044081281271849,0.023806414819474,0.0227800560320316,0.0249080031031946,0.0116715303892039,0.0109468509301912,0.0124033249374673,0.0496437166214201,0.0456119888936399,0.0537766652419151,0.0381878236773582,0.0353499487545594,0.0408153124097667,0.0312520028307732,0.0297870806932531,0.0327832689638847,-0.0022143381151789,0.0462575556501187,-0.0026583983109079,0.0439589208111025,-0.001781073006422,0.0487508073738255,0.0106949733346672,0.0023448983253188,0.0101957165558685,-0.0003931552661247,0.0111697595485981,0.0049038772312955,-0.0096463489225675,0.2507186846942333,-0.0110938436705399,0.2356539150964221,-0.0081754096101199,0.2684995292488125,0.0084292884081428,0.0487363265009027,0.0078145894097928,0.0449198117216104,0.0090179892167758,0.0523008012265081,0.0072395408811473,0.0377302513573368,0.0067050504569622,0.0351523562347987,0.007742181195219,0.0403731813151759
7,13.534803684210528,0.0016235915426996,0.0010529245591613,0.00221218395488,0.0359929468267178,0.0337629695875962,0.0382649886428295,0.0190978964040195,0.0180202746368997,0.0203511081617414,0.0163162754907797,0.0152488403452854,0.0175849200718252,0.0011371392563409,-0.0013773309773845,0.0038383452973099,0.0241368086689861,0.0230014779510203,0.0253180223792166,0.0115412138320168,0.0108205964195382,0.0122520154248393,0.0370934123004892,0.0334519362629354,0.0407900320716587,0.0300649281717112,0.0275508868004441,0.0327247543408814,0.0278528718797076,0.0263464272150046,0.0293843731059387,-0.0011595202450211,0.0347154614226144,-0.0015385830873765,0.0326906100739099,-0.0007355587782485,0.0369383816822402,0.0098668267725893,0.0009719610016096,0.0094024146009549,-0.0015139199356929,0.0103157203981244,0.0035217580440718,-0.0058499352756293,0.1891814977220141,-0.0072451710842959,0.1760213542585307,-0.0045209679462971,0.2029823896816896,0.0087901624851421,0.035643490475416,0.0081647477802323,0.032301247359713,0.0093665682376884,0.0393690544878674,0.0068860608564123,0.0298212745174534,0.0063927253600556,0.0273645729653767,0.0074109284034589,0.0321786317973071
8,13.611204210526315,0.0021585416248327,0.001632705120413,0.0027632089774842,0.0273554868305327,0.0256272150352623,0.0293749130504912,0.0165895261528399,0.0154357116255362,0.0178066408486487,0.0139549040570481,0.0128208733163313,0.0152592867556192,0.001660271932624,-0.0006896968523997,0.0042694119894651,0.0242859745115931,0.0231570877408313,0.0254930695699369,0.0112095814622814,0.0104219355568201,0.0119627375415286,0.0292318646077082,0.0260628220317116,0.0325770378198385,0.0246750140623828,0.02253507295584,0.0268648994042238,0.0251161904820364,0.023695300655502,0.0267292612352129,-0.0004295155152305,0.0264225156736263,-0.0008564131941031,0.0247388446053363,-5.38291389597148e-05,0.0282433843078924,0.0090378963344878,0.0008437999607961,0.0086131233906962,-0.0013852016814192,0.0095079682524901,0.0033120967857152,-0.0027912664342589,0.1455227689123273,-0.0039609598475968,0.1341733792408854,-0.0015444563031227,0.1577426367483728,0.0085798455521648,0.027200439638824,0.0079624192800643,0.0240003811138961,0.0092158810188168,0.0306667312849381,0.0064194297311645,0.0244335078284648,0.0059392035468174,0.0222938603329631,0.0069238853271165,0.0266751521608356
9,13.687604736842106,0.0026712668224516,0.0020918073346507,0.0031750951628698,0.0216423315964863,0.0199540661485488,0.0233310355173078,0.0147411873813766,0.0136148297762681,0.0160137298991311,0.0119647621358395,0.0108475753209643,0.0134562720418478,0.0034275692210018,0.0009842915617328,0.0058264652958911,0.0242985168450976,0.0230509593576055,0.0256132160007423,0.0108375226295599,0.0100818741430595,0.0115766047578529,0.0250215559075016,0.0221114305540935,0.0281828361212161,0.0212298108119197,0.0192124166105752,0.0231801611831294,0.0227965370435132,0.0213416824241205,0.0245620679171279,-7.93804450301893e-06,0.0205548479389166,-0.0003306679667764,0.0191016750386534,0.0003353461442162,0.0222121645795635,0.0081581705454973,0.00168548774249,0.0077576241128953,-0.0003546758989304,0.0086059118291673,0.0040769060075657,-0.0005526494832915,0.1129077340752083,-0.0015773442621083,0.1030125267560139,0.0003927251705896,0.1240232555105075,0.0081145297020509,0.0225626422061646,0.0075876917433968,0.0197024012669297,0.0086888672039023,0.0257185000439169,0.0058585736295304,0.0208285908171822,0.0053903695582261,0.018930803893429,0.0063735847612816,0.0227979691919957
