bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_wo_recent_AGN_500c_mpq,T_sl_wo_recent_AGN_500c_mpq-,T_sl_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_wo_recent_AGN_500c_mpq,T_mw_hot_gas_wo_recent_AGN_500c_mpq-,T_mw_hot_gas_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq+
10,13.936477894736845,0.0770548811346582,0.0766044194084909,0.077431351267104,0.137972695998858,0.1326384616272091,0.1431310519371675,0.1255260028051465,0.1242835086151789,0.1266792803152692,0.0762672834804722,0.0753538403358444,0.0772375126271363,0.0631945762008894,0.0628464168216126,0.0635474463282146,0.1150968207138847,0.1140705241968522,0.1160681356660619,0.1184001557861126,0.1175724772238775,0.1191599838931373,0.1579364026634875,0.1529162909911778,0.1630977407746841,0.1151480154638583,0.1141629372160672,0.1161396102430702,0.1701474718276776,0.1658624828998794,0.1743302100425209,0.1279829881157005,0.1266890175464128,0.129191026423394,0.0612138199545815,0.0600405784876912,0.0619088333944403
11,14.030125684210526,0.0725390730879137,0.0720540671460733,0.0729899821003128,0.1382539104278839,0.1321492949591182,0.143888288798586,0.1214968264245284,0.1202813908636984,0.1227367631079245,0.0722591733595903,0.0709097000899891,0.0735173961577212,0.0592609224398582,0.0588828468132579,0.059640559337591,0.1116889796442982,0.1106462119556498,0.112803413385626,0.116703903573098,0.1157877733472724,0.1176058075128249,0.1540998449899355,0.1478914282908831,0.1601108145084531,0.1118161775074969,0.1107105301764655,0.1127265058584305,0.1678619921128131,0.1624366410724428,0.1736254465984953,0.1254869852933524,0.1241784800154224,0.1267640436909906,0.0574050565495329,0.0561910644552961,0.0581376312977723
12,14.12377347368421,0.0678206303827299,0.0673643465758605,0.0683113956818857,0.1389704021158909,0.1311494598433763,0.1457158724803744,0.1185807520491896,0.1171980092400121,0.1199126851236426,0.0689043872177899,0.0671884181834047,0.0704870093276866,0.0558992572618131,0.0554640476680592,0.056366762938452,0.1090361017769554,0.1077862837712291,0.1101589871112997,0.1152339062565456,0.1141747473422776,0.1161219400529531,0.1512121872924564,0.1439374579413883,0.1582897481576209,0.1089910699653988,0.1078411750877454,0.1101882836423743,0.1664724756028072,0.1595721543786437,0.1738958707697553,0.1237063060410988,0.1220760607064201,0.1254037332640463,0.0540375606241666,0.0532103038070113,0.0547747338555602
13,14.217421263157895,0.0630353325847078,0.0625081668593941,0.0635458004442303,0.1414496931715408,0.13242592655788,0.1501681394073583,0.1170052617491921,0.115413421202759,0.1185317559294435,0.0660620214943126,0.0643747995554237,0.0681511301373121,0.0531181232670129,0.0525952689013097,0.0536486417437594,0.1069968959434499,0.1056474503277211,0.1083901922815299,0.1142686638711462,0.1131615184056624,0.1153709763636206,0.1516334171437018,0.1429996107453072,0.1591631275384691,0.1070217418170284,0.1055913193773464,0.1083864933291826,0.1683236558004198,0.1614882162456402,0.1741230430036739,0.1224678707986369,0.1206472334840018,0.1242809845922036,0.0508792168396327,0.0498819121567144,0.0516441671319891
14,14.31106905263158,0.0584690749956599,0.0578932332498853,0.0591156475098519,0.1427216349710842,0.1331695199493228,0.1505059657984915,0.117151531502503,0.1150884849121746,0.1192990124317237,0.0639267272013785,0.0620977190880928,0.0658947608415463,0.0510023271779022,0.0503732496973742,0.0515875220590161,0.1058742736569729,0.104308397439777,0.1074229876562231,0.1142303435741117,0.1127359344317748,0.1157582355855311,0.1510144067093164,0.1427910399610517,0.1585876997964991,0.1056861878820129,0.1041561680630579,0.107216420512869,0.168124131472911,0.1614827223676536,0.1754391884276631,0.122097927574628,0.1198312305860752,0.1242772838855388,0.0480779243593893,0.0470373514593826,0.048856449985089
15,14.404716842105262,0.0545497870940761,0.0538104278377488,0.0553234058540263,0.145199338686413,0.1380489745068633,0.1518003078273856,0.1188120037363264,0.1162480110033153,0.1214568127441883,0.0627056825365375,0.0609150284260414,0.0645249433031324,0.0494145092638847,0.0487835329184871,0.0500356539910526,0.1051758108925191,0.1031834538121821,0.1070129499273332,0.1153161860719423,0.1133587108109127,0.1172565012936681,0.152873251574592,0.1447890628588871,0.1594254414066141,0.1051695876141685,0.1032313736809188,0.1069594676703018,0.1692933076766226,0.1610666705480053,0.176252947718187,0.1228366566784806,0.1205677709123001,0.1251218669938613,0.0454949949563598,0.044129097991072,0.0463807499654052
16,14.498364631578948,0.0509791631946262,0.0501034269819837,0.0518695112760892,0.1529814785472301,0.1444879814603933,0.1610305898951481,0.1206033086968042,0.1170898845836753,0.1237018304440316,0.0636331449788111,0.0614105277200874,0.0658515653925419,0.0485623116427156,0.0476892198141357,0.0494119095425151,0.1057330694432596,0.1034904316823417,0.1080354326885869,0.1167649202292882,0.1143656959097678,0.1195142132257379,0.1579513312871989,0.1499371998562984,0.1659015424815178,0.1056976812099677,0.1032905460549778,0.1078580919896755,0.1687251226268814,0.1586745739956846,0.1774846586397408,0.1235203785141592,0.1205520175396973,0.1264798145256436,0.0433558618400075,0.0418670953337384,0.0443533185031337
17,14.592012421052631,0.0480964616960003,0.0470332549586004,0.0490603458586446,0.1697759867957624,0.1515156239129936,0.1863124392145155,0.1218475930848433,0.1176573993235623,0.125853774116618,0.067660345665321,0.0624691759392121,0.0720775177229224,0.0484238055340422,0.0474507208081625,0.0494363036561981,0.1071492312174951,0.104279036654254,0.1099224394691998,0.1188903711712177,0.1152901020275985,0.122204112568561,0.17515482270325,0.1550538426336001,0.1910218069859857,0.1072412700541959,0.1040298246859291,0.1099960026648128,0.166134164963711,0.1571583756172103,0.1747690417456776,0.1245520549300417,0.1206351133635025,0.1280644315792014,0.0415486551366215,0.0397533423158189,0.042780687804751
18,14.685660210526317,0.0451341172218549,0.0440867263108837,0.0461868563278428,0.2079190493252952,0.1676155612540923,0.2416726502900214,0.1226243929817464,0.1175553195252119,0.1270771708784296,0.0764846129568925,0.0649449357151047,0.0877600335464725,0.0487493203442516,0.0471232983540006,0.0502059013651731,0.1085782807978601,0.1047624390262064,0.1124339803721651,0.1202421441368941,0.1158963958803498,0.1245345305352854,0.2115929127810231,0.1702468530355047,0.2460348029722402,0.1091755935060031,0.1049493000895359,0.1132582574978284,0.1643810079348342,0.154289372816862,0.1742680971824889,0.1248909891407132,0.1206185244518989,0.1301136179816847,0.0401083548609042,0.0381639593381419,0.0413483890405886
19,14.779308,0.0423534836118807,0.0411905172506565,0.0435281390295202,0.2596395549591284,0.1840599986705824,0.3294201551948512,0.1225710611657251,0.1158163875779555,0.1284125791954561,0.094633359428013,0.0720159517811361,0.1120808201532393,0.0490763536039255,0.0470540148182262,0.0510141146109367,0.1107029540382545,0.1048778054876475,0.1165091577552723,0.121436043201315,0.1148001099695487,0.1279930917576889,0.267900037573141,0.1908975168301486,0.3277224497765381,0.1108137020334527,0.1049790363828795,0.1165420569399498,0.163037664976924,0.1492159037533471,0.1781670954522238,0.1254156493959788,0.1183236808367355,0.1317990303734035,0.0384598817163564,0.0364224945003454,0.0399492341758816
