bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_wo_recent_AGN_500c_norm,T_sl_wo_recent_AGN_500c_norm-,T_sl_wo_recent_AGN_500c_norm+,T_sl_wo_recent_AGN_500c_slope,T_sl_wo_recent_AGN_500c_slope-,T_sl_wo_recent_AGN_500c_slope+,T_sl_wo_recent_AGN_500c_scatter,T_sl_wo_recent_AGN_500c_scatter-,T_sl_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_wo_recent_AGN_500c_norm,T_mw_hot_gas_wo_recent_AGN_500c_norm-,T_mw_hot_gas_wo_recent_AGN_500c_norm+,T_mw_hot_gas_wo_recent_AGN_500c_slope,T_mw_hot_gas_wo_recent_AGN_500c_slope-,T_mw_hot_gas_wo_recent_AGN_500c_slope+,T_mw_hot_gas_wo_recent_AGN_500c_scatter,T_mw_hot_gas_wo_recent_AGN_500c_scatter-,T_mw_hot_gas_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter+,T_sl_500c_norm,T_sl_500c_norm-,T_sl_500c_norm+,T_sl_500c_slope,T_sl_500c_slope-,T_sl_500c_slope+,T_sl_500c_scatter,T_sl_500c_scatter-,T_sl_500c_scatter+,T_mw_hot_gas_500c_norm,T_mw_hot_gas_500c_norm-,T_mw_hot_gas_500c_norm+,T_mw_hot_gas_500c_slope,T_mw_hot_gas_500c_slope-,T_mw_hot_gas_500c_slope+,T_mw_hot_gas_500c_scatter,T_mw_hot_gas_500c_scatter-,T_mw_hot_gas_500c_scatter+,L_X_ROSAT_obs_500c_norm,L_X_ROSAT_obs_500c_norm-,L_X_ROSAT_obs_500c_norm+,L_X_ROSAT_obs_500c_slope,L_X_ROSAT_obs_500c_slope-,L_X_ROSAT_obs_500c_slope+,L_X_ROSAT_obs_500c_scatter,L_X_ROSAT_obs_500c_scatter-,L_X_ROSAT_obs_500c_scatter+,L_X_ROSAT_obs_ce_500c_norm,L_X_ROSAT_obs_ce_500c_norm-,L_X_ROSAT_obs_ce_500c_norm+,L_X_ROSAT_obs_ce_500c_slope,L_X_ROSAT_obs_ce_500c_slope-,L_X_ROSAT_obs_ce_500c_slope+,L_X_ROSAT_obs_ce_500c_scatter,L_X_ROSAT_obs_ce_500c_scatter-,L_X_ROSAT_obs_ce_500c_scatter+
0,13.0,11.430501300382824,11.430271116202544,11.43074359119435,1.723729983780916,1.7227778161745892,1.7247493934007962,0.24524801260778534,0.24480636356018554,0.24570278095241935,6.757699287981792,6.757529255428896,6.75788190717937,0.6782149338754173,0.6775820599534347,0.6788460156767049,0.14157917379312634,0.14124952620298586,0.14192546331608677,41.37336344668244,41.372671484218614,41.37397565462375,2.506626139106162,2.503920561559315,2.509454491163064,0.6969400270314376,0.6951217504774423,0.6988963324583519,18.18820608219261,18.187877329360557,18.1885558783863,2.402005289233485,2.4006820905286848,2.4033445829948876,0.3213554633965621,0.32077355770338406,0.3219582899540511,18.26794529414871,18.26762678123147,18.268246311559817,2.3948625970115147,2.3937111172535506,2.3960662423258574,0.3075021813267851,0.3069247918657113,0.30810316341820604,6.837450394463403,6.8373006266516185,6.8375873003614025,0.6711849445738156,0.6706255437890858,0.6717285089801674,0.1434992719622978,0.1431655732768681,0.1438408736520612,41.193905081161,41.193361172405346,41.194358396660576,2.63389714738163,2.6317543915753983,2.6358280170615638,0.5375629104097391,0.5359100096466164,0.5390895839390419,6.768679704578199,6.768427138593777,6.768919130944662,0.6802896626014858,0.6794499142407558,0.6811417594443708,0.22359969380842565,0.2220792197443818,0.2251058839853502,6.838737087892735,6.838600284926352,6.838878070202029,0.6663125275613806,0.6657341167614709,0.666859397536346,0.14410767469707353,0.14379461177901984,0.14444606956408457,41.42367532275545,41.42284004172831,41.42447027329591,2.4620297299898524,2.458823172799239,2.465344129099952,0.8426616115781299,0.8403506880074892,0.8450850662586371,41.21083876547822,41.210167607832496,41.21143463806344,2.636012211527186,2.633527958613718,2.638211320073032,0.6227605538037677,0.6203776709580923,0.6252310235739456
1,13.093647789473684,11.590970995504007,11.590728583626841,11.591186129721708,1.7164741834837645,1.7155390237992219,1.7173719341150202,0.2193016238180247,0.21884370415354565,0.21973969914649305,6.824339939199381,6.8241718343375695,6.824520916946053,0.7001161323266144,0.6994917524886366,0.7006927554159909,0.13586635111219758,0.13549894823514794,0.13627031846276452,41.60375444222039,41.60309795953923,41.60440321127293,2.475378332362168,2.472732975272061,2.47776331886521,0.6155925269314171,0.6138784642996423,0.6172339092007176,18.415324504251203,18.41496550751971,18.415682882273746,2.4165216781206804,2.415184849310103,2.417813403109033,0.29813536011414954,0.29756057578740736,0.2987091899337616,18.489532163710372,18.489238732722143,18.489868083209437,2.3751344008762976,2.373958628992325,2.3762749356505863,0.277968101389373,0.27734316185507707,0.278561049142,6.89856999864253,6.898428962855014,6.898709304748345,0.6586077840923089,0.658111308961332,0.6591236707743918,0.12775637859335637,0.12743511150647022,0.12808642556737318,41.437832629414025,41.437329781555086,41.43831555544478,2.6138418223954054,2.6119861391308596,2.615829704043112,0.47531775414673005,0.473785856927951,0.4770276550511264,6.834917166277892,6.834654134321002,6.835178099527412,0.6978818912284432,0.6970425837312929,0.6986796786006981,0.2104772390523299,0.20907078435833895,0.21225725603699788,6.8995249013418505,6.8993934218694735,6.899657968673787,0.6546754547369795,0.6541639207533658,0.6551722417999607,0.12810309961629912,0.1277786907424156,0.12844787701407556,41.649914132013585,41.64909807922638,41.65072328286109,2.430552213017622,2.4275319872582672,2.433539352694388,0.7483132916600859,0.7459888938480598,0.7507722523358895,41.45423204631227,41.45359980799465,41.454866065993755,2.610303639734181,2.6081566230567876,2.612517786191526,0.557330382800376,0.5549570151507092,0.5596317447365516
2,13.187295578947369,11.749540419685987,11.749284824620792,11.749785727190538,1.7011684847134558,1.7002593214271753,1.7020748487932271,0.1965019906221242,0.19609887085266736,0.1969431507243523,6.891773518070346,6.891582001549787,6.891973954766964,0.7123156934530067,0.7117081152426037,0.7129169133431699,0.12969873985083863,0.12924363924692947,0.13016976633440627,41.829082812439694,41.82840164099082,41.82972407836451,2.430216669040301,2.4277977077727484,2.43257012476158,0.5394681584312109,0.5378291768051449,0.5411963952393958,18.64131685262712,18.640925543839998,18.641676105497474,2.4134495147620223,2.4122265433329773,2.414839993949505,0.2767838618277232,0.27617844315770396,0.2774516434569991,18.707299189952117,18.70694258613505,18.707627314990876,2.342507040998913,2.3414486676623,2.343612190527748,0.25090368143524167,0.25031177956719586,0.251490218743725,6.957758247670061,6.957600052177143,6.957893596699523,0.6413568184938312,0.640887023701892,0.6418836771197323,0.11322536254664203,0.1128755923829887,0.1135563286376417,41.67727948798954,41.6767659988014,41.677812053278,2.576472482251873,2.5745604625678364,2.578380140574449,0.4192796925586265,0.4176943793636936,0.42079233902252083,6.901558857287268,6.9013065461714485,6.9018086029690915,0.7061327457399589,0.7052911722213364,0.7069708925496195,0.1947717094868412,0.19324868832566758,0.19636109820580466,6.958469510390383,6.958330335727901,6.958603330480003,0.6382757598150612,0.637783292389771,0.6387823801042734,0.11330546846968591,0.11296176793802128,0.11362739353980575,41.871286333538244,41.87047181541293,41.872069199718645,2.3871920715092054,2.384282022542843,2.3901199035203846,0.6592140595566585,0.6566669680452634,0.6616924965460925,41.692576551743144,41.69196468307727,41.69316994855001,2.5678436672697798,2.565731189913248,2.570012060001302,0.494998656652727,0.4928154227421984,0.49721042546269545
3,13.280943368421052,11.90520078367799,11.904928743785911,11.905484070714135,1.6763035239298305,1.6753361396595612,1.6771917791358857,0.17796534292012064,0.1775241979768986,0.17839912434668634,6.95856949569543,6.9583731045919786,6.9587708716952825,0.7121187460662706,0.7115339287453116,0.7127601558232437,0.12318197023216826,0.12261854323070188,0.12378654814906655,42.04778502407455,42.04713719049023,42.04844162653382,2.3699236272168296,2.3675739191841734,2.3722498804261414,0.4720160014765704,0.4701308970128831,0.47381930157714647,18.86374886957944,18.863348636856372,18.86417695912574,2.3883891479895953,2.3870604540979854,2.3896739535177085,0.2580530386435666,0.2573347398374016,0.258715214567038,18.919865842390834,18.919559144503907,18.92023374292511,2.296535742493235,2.2954028767265315,2.2976313986797514,0.2273483669071153,0.22678224011110704,0.2279257344385256,7.014691093495754,7.014541491231298,7.014836145592473,0.6202376463085824,0.6197740969111649,0.6207543361387069,0.10058369390347886,0.10026277339974568,0.10091695512697293,41.90999079789333,41.90943323121348,41.910531234198096,2.517795882211653,2.5160223892073215,2.5196531545773917,0.3727813878941496,0.37126384608441104,0.3743042249920135,6.967307916363479,6.967056164985002,6.967555746083771,0.7031388871862452,0.702301348853991,0.7040001582418528,0.17715441350063396,0.17582247974099352,0.17869243976072166,7.015227804672332,7.015076965265392,7.015374271782242,0.6178740931968221,0.6173966305562436,0.618377024236653,0.10058166653715336,0.10025196289648165,0.10087717726517013,42.086476173461946,42.08567143333029,42.08734211675639,2.3306911280333695,2.3280672141264454,2.3336054903673857,0.5796387155436016,0.576996434808946,0.5820530002062542,41.923951954969596,41.92330952344992,41.92454740937362,2.505870647328075,2.5035937255944805,2.50800304117569,0.4393183791049742,0.4370466001859137,0.44157802977469246
4,13.374591157894736,12.057022751180973,12.056740893962832,12.05730241899315,1.6418006660336353,1.6409012241471377,1.6428405635161258,0.16336582346622197,0.16292760581836505,0.16379174795780937,7.0234885934555376,7.023253062405887,7.0236908428708915,0.6999504319847253,0.6993111375384055,0.7006179935458516,0.11643537144237683,0.11564239626532741,0.11716061077955185,42.25850658126318,42.257849514973564,42.25915722021561,2.2957222859649398,2.2932871880120964,2.2979247650692267,0.4142041911238118,0.41261918549432064,0.4159240115104178,19.080541359156058,19.080113041793208,19.080955314415686,2.341887773662041,2.3404835991478885,2.3432578103515485,0.2411744927075763,0.24046025562146298,0.24191125766682495,19.126309397260854,19.125949551843483,19.126674371075136,2.2390675125278348,2.2378487319007987,2.2402450838630372,0.20707629857338822,0.2064557692507798,0.2076856928981592,7.069287895151572,7.069123984806491,7.069432919891623,0.5971836379618907,0.5966872404454188,0.597717515628787,0.09009217805468478,0.08976117601420554,0.09041665927361725,42.13375806425223,42.13316276960329,42.134303585851136,2.4379429403453305,2.4359172046201425,2.43988832434162,0.33594004762459495,0.33453970096903535,0.3374082214405803,7.031188615173344,7.030910664524332,7.031453642342132,0.689542296142237,0.6886848770854095,0.6904334114188918,0.15961259344836876,0.15821850884279182,0.1611150484772749,7.069690647166931,7.069547535326915,7.069846178562655,0.5954443498761058,0.5949468327192856,0.5960121789000782,0.090027194277728,0.08969308519715563,0.09038178566143544,42.294532340203965,42.293734354076136,42.295322193537984,2.2629199690191615,2.26011087550971,2.2657948498491938,0.5115353682797175,0.5088931740993498,0.5141140004796532,42.14644527195436,42.14580828030979,42.14705968198161,2.4243661176821565,2.4221737280435547,2.426670828128124,0.3919906409835626,0.3900071724249396,0.3942990589481924
5,13.468238947368421,12.20427528716488,12.203959682604218,12.204571745735665,1.599377085677366,1.5984624768232272,1.600401815733516,0.15161647659412425,0.15111672571890059,0.15206023245298297,7.085885440532101,7.085665836465627,7.086106539785664,0.6793946179525747,0.678642417940237,0.68014344067031,0.10932491323751231,0.10847534822789565,0.11026238853994091,42.4604766765877,42.459777991740246,42.461127386995116,2.2108015039943787,2.208685585395824,2.213223833122538,0.366012756163295,0.36425581705813614,0.36779283771085275,19.29015872932478,19.289696479124736,19.29058809110358,2.2788362699984495,2.277350343896358,2.2801797152143317,0.2251572168828321,0.22439042957203661,0.22595642486828452,19.326017786953912,19.325644019605633,19.326383972328458,2.174520781605927,2.173278262567062,2.1756946120748366,0.18915816373447272,0.18851777567939831,0.18975831975703408,7.121752974910762,7.121596875680608,7.121910638602922,0.5749929226338446,0.5744208130277054,0.5755391707449118,0.08160061445181435,0.08123702703008717,0.08200976554920038,42.34727070510314,42.3465979983502,42.347877188480126,2.341379281348635,2.339387649313173,2.343591006078852,0.3073208911694543,0.3060439535408368,0.30865170753013094,7.092574928861891,7.0923031480710526,7.0928284667999995,0.6687289495317534,0.6677807552908758,0.6696110647224272,0.14301895211278015,0.14150801084368891,0.1443244294043481,7.122061611520562,7.121915412648436,7.122216751150847,0.5736400037143692,0.5731310790288705,0.5741924066170684,0.081547921142013,0.08116228039910413,0.08191700921735089,42.49460765119771,42.493734372410124,42.49547014921585,2.186054927713845,2.1829492602895613,2.1889046107176373,0.4559216217626244,0.452911546190474,0.4587670617376742,42.35865888550745,42.35808234804188,42.359335976588575,2.3282550322476507,2.326108248950208,2.330564696880388,0.3529794448154825,0.3509990872059944,0.3550324286743923
6,13.561886736842105,12.34648507035621,12.346166534328503,12.346798306720805,1.5512671638647377,1.5502843527365524,1.5523906007162713,0.1415635694938686,0.14105837089315237,0.1420325432514121,7.14570602026782,7.1454796277902695,7.145942092113858,0.6552071131315871,0.6544368503239755,0.656046771620702,0.10182860454170531,0.10078003644199864,0.10297181481128416,42.65343589066701,42.65273786371752,42.65417421770805,2.121718333980229,2.119329321506502,2.124099043736857,0.32616906267328427,0.32440602386728595,0.32780575342291435,19.492179274385805,19.49172122042574,19.49267455193934,2.2064826488529192,2.2049463000667484,2.208060927652972,0.208823949786515,0.20789701713356834,0.20969580191533713,19.51911004579116,19.518728535830903,19.51951795921001,2.1075874439377453,2.106341806005579,2.1088441397338316,0.17273975885220327,0.17212336439773793,0.17340599853924146,7.172610046794231,7.17242322331223,7.172782624583314,0.5562518297643204,0.5556698679317408,0.5568524385007825,0.07491761317895113,0.07452910482024896,0.07530733604664168,42.549995543449086,42.54937214001386,42.55065948391416,2.2365020560738045,2.234099919131113,2.2387330007371826,0.2843028676995043,0.2829997821500963,0.28556881392419825,7.151418013509678,7.151158789621475,7.151687690906973,0.644818281348575,0.6438638483570789,0.6458037689342209,0.12818997543931424,0.1267595346962247,0.12981502648818843,7.172848282465999,7.172682321681637,7.173008994507576,0.5552556596779415,0.5546689535131905,0.5558161808392571,0.0748718224431413,0.07445346113828402,0.07523435417795406,42.68627470465667,42.68544248182775,42.68716719979204,2.10266217208619,2.09957028701065,2.1059322820353086,0.4111146448512283,0.40773544078512824,0.4141532978348382,42.56029235775285,42.55962749112629,42.561009576147185,2.22420272011826,2.2217919565139703,2.2266488274400906,0.3207650549263482,0.318879310528317,0.3227510031393462
7,13.65553452631579,12.483491708960134,12.483150497790536,12.483862189012276,1.4998762437983717,1.4986591311328883,1.5011255819161002,0.1321226611333029,0.13162537777670985,0.13255546188572617,7.203257546840307,7.202988763273987,7.203508675192012,0.6316759766239574,0.6308285802452585,0.6325217897664059,0.09454807641428487,0.09328199135081716,0.09603364036167364,42.837675350596896,42.83692868667528,42.83837725070745,2.032021867326275,2.029523580633544,2.034440708027476,0.2931638755303145,0.2914076577980975,0.29501871703971844,19.686762476474748,19.686273836799487,19.687244433235566,2.13173999458626,2.130117502856588,2.1333319760392575,0.19239575381059762,0.19138023389496187,0.19343627893729673,19.705947579599176,19.705518844794817,19.706311256930327,2.0423750752912437,2.040996397270656,2.0437613952311877,0.1574717674847378,0.15686291168054986,0.1581282648002751,7.222421476149842,7.222228282866714,7.222617227819858,0.5423516957389722,0.5417694973158794,0.5429910981362991,0.06977197293004872,0.06935610873519571,0.07016890289307853,42.742248875979335,42.74159187729622,42.74298289725816,2.130125624362499,2.1278799358873357,2.1325052742531136,0.2648362929125565,0.2634888003152189,0.26619137644383445,7.2080799908853095,7.207787451623445,7.20836576431287,0.6218561148162078,0.6208452751230932,0.6228395505807154,0.11557197443384236,0.11373900331249306,0.11743007123209656,7.2225915545828965,7.222387674509243,7.222798261649443,0.5416030611578667,0.540975524088217,0.5421987260636372,0.06974542642410642,0.06930538734087362,0.070149153329348,42.86934731015482,42.868380474549866,42.87029191480946,2.0171603747846323,2.013934576335448,2.0204476979627235,0.3749896343068109,0.3716029431212039,0.37839230207427066,42.75156490440733,42.75076641855587,42.75231038792792,2.1185619916967546,2.1159773112117484,2.1210806060164815,0.29417238342143076,0.2922380935020483,0.29622954500292137
8,13.749182315789474,12.615294199936802,12.614921503228386,12.615644276963629,1.4473724343865575,1.446232830323414,1.4487013652145515,0.12279360362935304,0.12228194003239985,0.12333128550240512,7.259036951388722,7.25874884117712,7.259331756830209,0.6115399992536725,0.6105309912000183,0.6124253805277017,0.088270335950003,0.0865856497299535,0.09026518788630963,43.01349099301743,43.012674262265925,43.01426281468037,1.9450158979919157,1.9423890539041389,1.9476027152058948,0.2660133515815984,0.2641248257591717,0.2678373956684537,19.874297413172435,19.873739218843255,19.874765295400938,2.0587797136209836,2.056998387188956,2.0606282259358686,0.17622235779281697,0.17492832002335454,0.17754495271238196,19.887042931462428,19.886613269896085,19.88748657333884,1.9813257205548371,1.9799778908098538,1.9828192603088566,0.14324672963860335,0.14260057247356084,0.14381791072284067,7.271760131706859,7.271544788399026,7.271982879886902,0.5338473012221097,0.5331184366259116,0.5345356725237512,0.06591565518002375,0.0654848163237522,0.06633847759921199,42.92468590788937,42.92390741543822,42.92544031566203,2.027082950383217,2.0247037486986597,2.0295714326566423,0.247717986232859,0.24635919442963652,0.2490503981058508,7.263090468921526,7.262748725467425,7.26342380801529,0.6025136529689301,0.6014592120561814,0.6035636190590777,0.1054156867063413,0.10311342494750653,0.10750315761289096,7.271925702252631,7.2717096806660635,7.2721320153530025,0.5332961450724546,0.5326289316230588,0.5340014304429993,0.06590926079607945,0.06547486759054465,0.06633838061354222,43.04410125790773,43.04312035525806,43.04517013480932,1.9319984335134865,1.92862458704527,1.9356675936732064,0.34572503906481866,0.3415316114765188,0.34991781787786014,42.93294292391301,42.932035327062124,42.93377458445392,2.0163972445229943,2.0136401530392978,2.019040474717252,0.27131240808213597,0.2692159376160875,0.27333870596250276
9,13.842830105263157,12.742042532252968,12.741673193364395,12.742439112755553,1.3960464324117066,1.3946215842196688,1.397256040976471,0.11331460943420496,0.11276835794313766,0.11378809503598379,7.313565873844222,7.313239254249615,7.313886129942505,0.5956686322628535,0.5945395048713294,0.5967777493585341,0.08354026488669034,0.08136551415983193,0.0859628351335513,43.181520034993675,43.180588379920316,43.1823938402785,1.8621983595525633,1.8590637886811914,1.865242193863932,0.24327797373454782,0.2412362491743777,0.24544645962507178,20.055586661752823,20.055055082771513,20.056243979241046,1.9916263924422937,1.9897530514521928,1.9935285580341773,0.1607779304318564,0.1593045042462347,0.16234228457170058,20.063111089544186,20.062673602124868,20.06356907780796,1.926071982645281,1.9245943044256406,1.9276104879129252,0.13020035338625918,0.12954618113521807,0.13081099718784095,7.321096143448375,7.3208592368503185,7.321331540157429,0.5301907792247983,0.5293681692052203,0.530998176111565,0.06306493905058178,0.06265241611772673,0.06353174222164784,43.09799773456069,43.09715856292419,43.0988901004992,1.9302719836348257,1.9274977213656497,1.9332766739123892,0.2322061030382922,0.23087500575569228,0.23354881577762407,7.316954981945816,7.316587913057333,7.317322128076026,0.5877770085562012,0.5865739248969885,0.5889783749349033,0.0971718553250496,0.09486140786543401,0.09974061596434913,7.32123954797916,7.320990492963646,7.321489485982063,0.5298053230502442,0.5290677828946001,0.5305730504170522,0.06305116043778315,0.06260761493362511,0.06352949423653323,43.2112174811207,43.21001817978438,43.212443044708046,1.850962758334526,1.8471831730997759,1.8546688974360415,0.32165116671587635,0.3166237221582625,0.3273455480398323,43.1054703155225,43.10451597360431,43.106421780179524,1.9207694027544675,1.9178226741716298,1.9237592329306887,0.25144744145843845,0.24945287922054202,0.2534729003409668
