bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_wo_recent_AGN_500c_norm,T_sl_wo_recent_AGN_500c_norm-,T_sl_wo_recent_AGN_500c_norm+,T_sl_wo_recent_AGN_500c_slope,T_sl_wo_recent_AGN_500c_slope-,T_sl_wo_recent_AGN_500c_slope+,T_sl_wo_recent_AGN_500c_scatter,T_sl_wo_recent_AGN_500c_scatter-,T_sl_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_wo_recent_AGN_500c_norm,T_mw_hot_gas_wo_recent_AGN_500c_norm-,T_mw_hot_gas_wo_recent_AGN_500c_norm+,T_mw_hot_gas_wo_recent_AGN_500c_slope,T_mw_hot_gas_wo_recent_AGN_500c_slope-,T_mw_hot_gas_wo_recent_AGN_500c_slope+,T_mw_hot_gas_wo_recent_AGN_500c_scatter,T_mw_hot_gas_wo_recent_AGN_500c_scatter-,T_mw_hot_gas_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter+,T_sl_500c_norm,T_sl_500c_norm-,T_sl_500c_norm+,T_sl_500c_slope,T_sl_500c_slope-,T_sl_500c_slope+,T_sl_500c_scatter,T_sl_500c_scatter-,T_sl_500c_scatter+,T_mw_hot_gas_500c_norm,T_mw_hot_gas_500c_norm-,T_mw_hot_gas_500c_norm+,T_mw_hot_gas_500c_slope,T_mw_hot_gas_500c_slope-,T_mw_hot_gas_500c_slope+,T_mw_hot_gas_500c_scatter,T_mw_hot_gas_500c_scatter-,T_mw_hot_gas_500c_scatter+,L_X_ROSAT_obs_500c_norm,L_X_ROSAT_obs_500c_norm-,L_X_ROSAT_obs_500c_norm+,L_X_ROSAT_obs_500c_slope,L_X_ROSAT_obs_500c_slope-,L_X_ROSAT_obs_500c_slope+,L_X_ROSAT_obs_500c_scatter,L_X_ROSAT_obs_500c_scatter-,L_X_ROSAT_obs_500c_scatter+,L_X_ROSAT_obs_ce_500c_norm,L_X_ROSAT_obs_ce_500c_norm-,L_X_ROSAT_obs_ce_500c_norm+,L_X_ROSAT_obs_ce_500c_slope,L_X_ROSAT_obs_ce_500c_slope-,L_X_ROSAT_obs_ce_500c_slope+,L_X_ROSAT_obs_ce_500c_scatter,L_X_ROSAT_obs_ce_500c_scatter-,L_X_ROSAT_obs_ce_500c_scatter+
0,13.0,11.654580914247298,11.654242028562333,11.654860382248732,1.4271871003633139,1.4260705049844107,1.4282844944758475,0.15658624110816027,0.15611405998853756,0.15705327374478006,6.872351464885488,6.871982066568675,6.872737059463378,0.5741133777528074,0.5728019643849643,0.5753835098444817,0.13374189903331696,0.13243650777214708,0.13518247225583266,42.22665160839873,42.22529474041967,42.22799124507174,2.2909860847142847,2.2860575442535365,2.2956636370165966,0.6670742944974752,0.6636007519246819,0.6702031859107828,18.526913921607633,18.52635708700808,18.52750115710063,2.0013337869458336,1.9992714519827324,2.0033734198223416,0.23251861068264304,0.23156170571821275,0.2335400882051615,18.66169298163817,18.661278929958574,18.66207478346208,2.069136530452334,2.067661365290625,2.0705955757092176,0.1931873140526734,0.19262067790298448,0.1937634221376539,7.007121948997826,7.006911191387465,7.007360238621182,0.641928165187831,0.6412428035772509,0.6426811432758895,0.09728190029996722,0.09689825328373967,0.09764909323045685,42.07701263813465,42.07613092874834,42.07797317922619,2.473658768691085,2.4701605535911133,2.4770220688066535,0.46664510652196967,0.4640719979009171,0.46933601736226754,6.933776899787116,6.932703005770835,6.934805737837506,0.6276131549280084,0.6242301211493632,0.630884715253219,0.3774281431743062,0.3741435238284088,0.38026451335811357,7.010061404848546,7.009846766529592,7.010276966450791,0.6314031549501924,0.630610429250889,0.6321806110367831,0.09852313059495547,0.09816862013420749,0.09889049418713072,42.691637333165986,42.687857130534034,42.695192816937485,1.9682134005726937,1.9567965520623374,1.980848646939137,1.575329402464078,1.570300973027317,1.5801901498033462,42.230876530050196,42.22837410058708,42.23352396427929,2.581565069086517,2.5727847796759074,2.5896100775463116,1.0154454514988445,1.0090741272182513,1.0223294435413188
1,13.051158842105263,11.727391776531507,11.727063474706528,11.727732471173324,1.4261304050556327,1.4249910873566303,1.4272418344355118,0.14744622980533117,0.14699727621904027,0.14788709085751664,6.903327111163186,6.902891187712184,6.903719680509812,0.5834470993311185,0.5819774193057634,0.5848162281842261,0.1354984363513885,0.13390239920651434,0.13717926349695944,42.34370294436785,42.34240998983303,42.34506022429593,2.290203356261126,2.2852720785908565,2.294585951521015,0.6313812007224943,0.6277281135506747,0.6350366380768252,18.630703850602096,18.63011471917266,18.6313218153115,2.0095379085274727,2.0075950419886976,2.0117319372180766,0.2262776381025184,0.22508439288521634,0.22749706769058697,18.766919998718336,18.76646992652266,18.76735820362915,2.0654803961618198,2.064037322781791,2.0669276564735783,0.1837472327868978,0.18315176394168964,0.18436505157826663,7.039542435254084,7.039317461884241,7.039763454141117,0.6394153260832083,0.6386904685818962,0.6401750218374301,0.09381906406930807,0.09342873728216937,0.09418006963068963,42.201891954880935,42.20093349263543,42.20296869122341,2.463801924253559,2.4604778090487907,2.467011002120019,0.4435051468993591,0.44085707907703925,0.44638834545368566,6.966268201366091,6.965173238734905,6.967410896280843,0.6300991515292034,0.6267017944425041,0.6335415177865673,0.37658284999005165,0.37321713846478727,0.3795956451437934,7.042045802698109,7.04181962045025,7.042287718456251,0.6296268681686441,0.628862985640142,0.6304246264537025,0.09481085575654066,0.09442635311160259,0.09519328105856768,42.79055079403048,42.786757736976575,42.7940077985863,1.957915476546602,1.9457552844882222,1.9697716672537258,1.5133524320246634,1.5082359828194163,1.518363083098286,42.358246294197876,42.35538140655922,42.360811144014114,2.553455379751527,2.545064748723009,2.5622944474711224,0.9980532109698146,0.9910514866175801,1.0047749923086726
2,13.102317684210526,11.79998624978971,11.79964085196886,11.800313446281315,1.4238666306789234,1.4227872627125022,1.42497461099496,0.1386024188372179,0.13811419054246188,0.13906468432005883,6.9347461041010705,6.934264412569679,6.935218066392989,0.592444749708624,0.5908619247640613,0.593935929255322,0.1379278287233249,0.13598765185623604,0.13975982162491346,42.46017488826622,42.458851304126576,42.461595178759055,2.2868362994178044,2.2821737325002216,2.2911996759852786,0.5952479251604512,0.5914061206653836,0.5988500688936259,18.734694008861368,18.734064810813308,18.7353706574381,2.0162450630684092,2.0140899035558206,2.0184559203223134,0.22076245572804198,0.219328359808111,0.2223222370418907,18.871660066814634,18.871176498018592,18.872105437913362,2.0601308256620294,2.0586340889014907,2.061575109247348,0.17449192365756133,0.17388739371683376,0.17511596715733377,7.071703331488299,7.0714532665122025,7.071969398486285,0.6363584614477569,0.6355012078510067,0.6370965909923023,0.09038268945854674,0.08999418485746928,0.09078777564438602,42.325628208310896,42.32450170098892,42.32672142173515,2.4504450032164824,2.447062556555503,2.4539518609406885,0.4196130719188823,0.41677658961894465,0.42279731555865163,6.998714853125465,6.9975722874488655,6.99992670900276,0.6313998171567394,0.6279080116583031,0.6347243438685543,0.3742402022795428,0.3711068719298942,0.3777452118992241,7.073832536695582,7.07360091062474,7.074104036647736,0.6272685538493348,0.6264548021213554,0.628106455947011,0.09112033598665698,0.09072547519509384,0.09153501931402044,42.88864990430842,42.88475790714341,42.89248364564741,1.946162981054857,1.9347356205996467,1.9582929767766384,1.4492701574008273,1.4442459873758222,1.454703153524386,42.48313328122842,42.480208189544676,42.48611970843358,2.521675808258981,2.5127504890506005,2.530160727465673,0.9774836427825124,0.9704943654053351,0.9844690951601142
3,13.153476526315789,11.872072563106503,11.871718990139565,11.872443789848,1.4198662585740285,1.4186823934639774,1.421094910328643,0.13038171222497835,0.12989400445084107,0.1308843786146992,6.966549554935759,6.965982031738043,6.967144286708358,0.6005264277962072,0.5986680596074518,0.6022248588620783,0.14084231218919374,0.13835898747966166,0.1432167569297643,42.57626054357467,42.57464094932638,42.57772868084343,2.281314766219971,2.276219347705853,2.286375778700129,0.5593009963878912,0.5556174200549501,0.5632256936976096,18.838668012950656,18.83788900111875,18.839371582403764,2.0204734228092986,2.018196746689186,2.022684265301921,0.2164363908415434,0.2147853352107181,0.2180070617630127,18.975665535770432,18.975209813726206,18.97615974646458,2.052688880141571,2.0511725101271896,2.054043778988038,0.16585306338891817,0.1651433683150578,0.16651430708808543,7.10358210465418,7.10333371619686,7.103867150362199,0.6327205397656982,0.6318865898084711,0.6335693231951164,0.08698824604178843,0.086587909065353,0.08744486657382644,42.447945569904995,42.44680238681823,42.449000758504745,2.433773149922037,2.4304085187871576,2.437427651899348,0.396455415159335,0.3931103296330584,0.39976787121769397,7.031009298965617,7.029787416413867,7.032350520250901,0.6313143303871518,0.6275694621800477,0.6352199635480242,0.37105971317005226,0.367817183906353,0.3743869367702938,7.105430742203843,7.105154547354772,7.105682356683442,0.624499227285439,0.6236277047296402,0.6253295893279437,0.08757292124960192,0.08715402340610591,0.0879941326666721,42.98568468671964,42.98164250120141,42.9899811214063,1.9338565086940407,1.9209493458086209,1.9461263816031957,1.3846754784873303,1.3790329580801048,1.3904371478705104,42.60558797249245,42.602603350661255,42.60888591319239,2.4854551592782883,2.4766791438858946,2.4947746900751397,0.9542844638754744,0.9468338677759092,0.9623008324636732
4,13.204635368421053,11.943657828611904,11.943256329070914,11.944078867670429,1.414361523941016,1.4131350395977254,1.4155638995875846,0.12292926334430304,0.12245429162930191,0.1234613789818469,6.998716043637691,6.9980524006769205,6.999357904494657,0.6078513597244704,0.6059748375488546,0.6098175960193187,0.14373438008912745,0.14109611300898522,0.1463880209195375,42.6914532505127,42.68980774153379,42.6930721541479,2.273138417688566,2.2681808565422665,2.2778740666791286,0.5253505255420496,0.5210031629498506,0.5291153757734156,18.94231733748318,18.941457519762814,18.943208188387313,2.022162908491259,2.019402340995366,2.024785602020148,0.21326907621879804,0.21129821292604023,0.21547189347853202,19.07884949666667,19.07830864835945,19.079384041017114,2.042945649888984,2.041276023693915,2.044583632578792,0.1576982489432645,0.15698237861253178,0.15834835119648646,7.135187788081257,7.1349042273628465,7.135494861373843,0.6287134705557816,0.6278611713880203,0.6295885712643331,0.08372663874695307,0.08330511920610183,0.0842067006115816,42.56851401207253,42.56742799276658,42.56964017112426,2.4132640094811557,2.4095930348842742,2.416758595288312,0.37332684775897473,0.36997263885385284,0.3768439020744253,7.063108706218497,7.061810617704958,7.064661183534219,0.6298009980074466,0.6261213741691625,0.6340648551058528,0.36672177487694146,0.3631155010283821,0.3700788551765215,7.136780656597829,7.136479177791826,7.137063060300271,0.6213774196679167,0.6204983411243074,0.6222229702962355,0.0841420615097477,0.08369914310316574,0.0845869993238133,43.08200674279024,43.0779280199118,43.08640274133253,1.9196390295788808,1.906582635033982,1.9322070271397744,1.3205351305383033,1.3139245844763374,1.326874730550121,42.724894366285795,42.7215651434833,42.728249991213175,2.444622384069303,2.434978893625345,2.4543497449361853,0.9291055146460658,0.9213614339131495,0.9367500842622479
5,13.255794210526316,12.0145281803387,12.014049690032719,12.014948278586278,1.406563890917155,1.4051734803838962,1.4078894166839977,0.11650178404128426,0.11595350668889495,0.11696546832149161,7.030954812563619,7.030189202798334,7.03172127735284,0.6138213432038742,0.6115363923802741,0.6160338036223206,0.14758602528830422,0.14460745030224106,0.1507817989735535,42.80540683310766,42.80366682426974,42.80711253773918,2.260931595310565,2.255764397564673,2.266086815190221,0.49275224971545306,0.4881190690274173,0.497147488628982,19.04548529253722,19.04451301469396,19.046486163716775,2.0205139455781707,2.0174424078691833,2.023248229024738,0.21131581691234352,0.2088193347309084,0.21371917055752215,19.18103052497414,19.18048662970832,19.181595884964644,2.0309766189754646,2.0292122526501277,2.0327452746006025,0.15030547302231229,0.14957896008643026,0.15101985569997892,7.166505415869764,7.1662269206876505,7.1668321418346626,0.6243845627101834,0.6235232911724221,0.6252838333259159,0.08068708659775423,0.08027341688460804,0.08119143186618528,42.68705981666376,42.68590517313563,42.68829745034388,2.3880633332536054,2.384474507871262,2.391887263189179,0.35168791029182855,0.3482476005495,0.3550807724775478,7.0947478651241465,7.093274602913014,7.096199090343479,0.6268987891367201,0.6225136323311418,0.6313848884118056,0.360424673153511,0.3566260254216959,0.3641820490045539,7.167881243124889,7.1675521836303595,7.168215211205867,0.6178292527160081,0.6168806700423304,0.6187924087478095,0.08092986337255106,0.08049255429414255,0.08141537680460778,43.17753779707655,43.17306058606282,43.18249102598191,1.9065214714087637,1.8926234912237896,1.9204202261533052,1.2571269432661056,1.2505564963262215,1.2635489158237825,42.84140534935659,42.8380010071623,42.84493316010869,2.4001362863589932,2.3905661921075287,2.4103817816254494,0.9017445957640469,0.8935191697888324,0.9097906669118807
6,13.30695305263158,12.08455836764956,12.084043668477834,12.08502013080765,1.3968090825423367,1.3953647757179557,1.398336606757112,0.11101139859024982,0.11040912784878103,0.11158518231504137,7.0634061720743695,7.062424889451757,7.0641933589175165,0.6187138605637726,0.6162122903665459,0.6212793901616699,0.15134086982648332,0.14780010185214104,0.155084625097528,42.91791903498988,42.91619395059097,42.91978017817228,2.245603220284247,2.239836659197657,2.251176640212181,0.4627653513790442,0.4583582088202606,0.4671046016329246,19.147906163256607,19.146825778623203,19.14901723691598,2.015528648680628,2.012285385411164,2.0185223252517766,0.21045874263337588,0.20772176669908785,0.21340166901017218,19.28207719021389,19.281422667609185,19.282742571883336,2.0166547528335577,2.0147894723625512,2.018523236429573,0.14361274472933255,0.14287481569466542,0.14436159927516523,7.1975307501628905,7.1972042752734495,7.197922684755596,0.6198715555541203,0.6188388519414257,0.62096434067936,0.0778991730110697,0.07741951891812468,0.07841583126701357,42.80339001093533,42.8020217563186,42.80470760942747,2.3585777367202483,2.354532177995676,2.362853520302494,0.3312728080060361,0.327934917104241,0.33473812347766707,7.126095374616518,7.124410625616945,7.1278790945561195,0.623292811056588,0.6183136454731015,0.6279969012434286,0.3536354566175877,0.34961584172192617,0.35735840156217746,7.198706967930898,7.19834634281475,7.199040693268284,0.6139611400437319,0.6128821167329755,0.6149970101814305,0.0779903818946655,0.07755890281953015,0.07851134689604986,43.27245498549978,43.26727591340392,43.27769340754286,1.8920707615563304,1.877120403881456,1.9077374093862782,1.196336937311815,1.1898864067583168,1.2033430738544832,42.954841548921685,42.95104752971537,42.95869348595211,2.353431561271183,2.342126237274926,2.3648362207222933,0.8730745710071858,0.863893644662035,0.881513089768229
7,13.358111894736842,12.153555200736072,12.152998304315785,12.154157770265211,1.3849788811953079,1.3832404338641076,1.3867109596358715,0.10650962261457268,0.10591188086787208,0.1071700117161383,7.095796157699635,7.094765497998447,7.096903589903017,0.6226153227285971,0.6198100024590314,0.6256609945223871,0.1552962288384227,0.15129084409860902,0.15968366484359003,43.028722635308185,43.02659040511101,43.03080968764946,2.2257247467749854,2.2196582969157213,2.231527244655564,0.4356720418520702,0.4304168469188659,0.4407227429314091,19.249335187255166,19.247940606744987,19.25069424458037,2.007536149756579,2.0038367878806222,2.0111212475934113,0.21071088758871104,0.2074390291224974,0.2139411418393074,19.381972803181796,19.381264671820364,19.382611987044452,2.0004953446208997,1.998469730638322,2.002470994496217,0.1375863968727634,0.1368136351407974,0.13836745155282498,7.228366107809891,7.227968454072456,7.228775405419257,0.6155037443605251,0.6142783111102749,0.6166988612589077,0.07537209854697137,0.07484651798388955,0.07587919833761883,42.917283098512144,42.91589106768422,42.918679189911344,2.3252320004846156,2.321078955268451,2.3297750836773785,0.3131353665929105,0.3098178702460437,0.31666135139928747,7.156916476480296,7.1550261244511075,7.158705586761579,0.6179071245640287,0.6132018918202093,0.6231407852987508,0.3451518266427823,0.3410495119542244,0.34904550866821604,7.2293869518811045,7.22896919803203,7.229754405493875,0.6102796112726107,0.6089984270999841,0.611495574544493,0.07543707182064299,0.07493178878687308,0.07600422009802255,43.365702091257354,43.36001821058206,43.37109568301459,1.8759740736255544,1.861055407955479,1.8908316861257373,1.1384685390928149,1.1304869742952837,1.1459382916879788,43.06523477798258,43.061071071241365,43.06965642928755,2.3047735340461735,2.2929165970023258,2.3171638513982926,0.8433027570748746,0.8333841309962731,0.8528089054659508
8,13.409270736842105,12.22157721131469,12.220922607298146,12.22224506127545,1.3713706048642378,1.3694008574709515,1.3732898604265564,0.10292557673593249,0.10221931225851916,0.10368110718807605,7.128344240253176,7.127088719995651,7.129422822022978,0.6255589603878624,0.6222974301753272,0.6286487408289739,0.1594519985019046,0.15466906340106917,0.16422238937331107,43.13789586498915,43.13567427832857,43.140113056327095,2.2029570745951466,2.1957391318911053,2.2093910565275077,0.4113885297010035,0.40624886377949726,0.41710643370237716,19.349841145993448,19.348344706528522,19.351351494976736,1.997133120175909,1.9928801412644217,2.0010260110356373,0.21153518902084711,0.20750126139610878,0.21509628840219214,19.480589580748152,19.479812188733035,19.481365207630688,1.9828180997890699,1.9805867160327464,1.984999326397507,0.13215337900438817,0.1313275915665182,0.13300152701907803,7.25901047307527,7.258531398458158,7.259467322455285,0.6114444314990269,0.6100834322113865,0.6126541070177577,0.07314929908115902,0.07262601871115158,0.07371468810827582,43.02839934819446,43.026690803045675,43.03009050303778,2.288183880910977,2.2828795919387526,2.2933666875798195,0.2969980951152682,0.293543961590074,0.3005677015055727,7.1875512563000665,7.1855281925669585,7.189559087172776,0.6135163002071897,0.607779357903389,0.6185890927128455,0.33668729625511196,0.3319706164003219,0.3412931872702432,7.2598231286269765,7.259349129947559,7.2602741479989685,0.6066430803200911,0.6053618642682617,0.608021541663536,0.073182584831639,0.07265520378204585,0.07366781347938943,43.45833681156001,43.45240565661653,43.46443070495412,1.8604512696662916,1.8433049455441874,1.8773114533723398,1.083799611637923,1.0752993099824824,1.0925810876745579,43.17238469385142,43.16785275498127,43.17759260559804,2.2536798387823866,2.2407737797799503,2.2675039293442887,0.8135544320024117,0.8032885794933716,0.8234823957364602
9,13.460429578947368,12.288555007397449,12.287799214443112,12.289281402136059,1.3565092012791804,1.3543656490876494,1.358565766895074,0.10018516895556098,0.09938570326927253,0.1009729702824218,7.160654349607633,7.159297223881706,7.1620665597259245,0.6274719112065772,0.6236611506778503,0.6312877385009591,0.16341331853535168,0.1580012142481021,0.1691262570690162,43.24481103902935,43.24243233612299,43.24743838361598,2.176559625566593,2.169545801680729,2.1837604070781285,0.39023288679846113,0.3843138443744158,0.39597682362347236,19.449025947665174,19.447342420315724,19.45089524541753,1.9834396310307028,1.9790279696193562,1.9888508186664589,0.21219814814962976,0.20802410207985736,0.21646987382892316,19.57798655868207,19.577160536940656,19.57887369367626,1.9640753964286997,1.9616183474570408,1.9663520432984345,0.1271107675329279,0.12617761031821517,0.12800505050567346,7.289486585746235,7.288938346563896,7.2900025584258765,0.6076375981970362,0.6061388629490335,0.6091115855757703,0.07126306146253034,0.07065735454198821,0.07185391813729845,43.1368518910433,43.134945750065384,43.1388588116327,2.2483418112164477,2.2427717058568697,2.2542493542900157,0.2831569963886611,0.2796835405420416,0.28679197388536887,7.217968583235274,7.215562097913153,7.2202178234353545,0.6086301870012127,0.6025891102534185,0.6148808515339028,0.3276863690890133,0.32293778635108694,0.3323474535367647,7.290166657106064,7.289683906091564,7.290670088425353,0.6033759257808061,0.6020147892360191,0.6048602640438575,0.0713272729762863,0.07067857573074575,0.07189799594329503,43.550242018712964,43.543437430816034,43.55672899793768,1.8430284315952292,1.8236073836429174,1.8621478908866913,1.0334525273599373,1.0238696569437717,1.043196276198005,43.27681074529966,43.27155312279884,43.28188840558613,2.202800221240426,2.1886165173512944,2.2169192541444587,0.7848251048311465,0.7741492171638035,0.7948042114276219
