bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_wo_recent_AGN_500c_mpq,T_sl_wo_recent_AGN_500c_mpq-,T_sl_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_wo_recent_AGN_500c_mpq,T_mw_hot_gas_wo_recent_AGN_500c_mpq-,T_mw_hot_gas_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq+
0,13.0,0.1422802042569543,0.1419856370748177,0.1425621125930443,0.2087039840971631,0.2081850582578563,0.2092789615204521,0.2780521791351361,0.2773695995389396,0.2788323990680881,0.1337800900022359,0.1335305051286025,0.1340258312993763,0.1284173238635789,0.128158533570172,0.1286419990240047,0.2137796279678122,0.2132506993462382,0.2143376543078179,0.2041115349787644,0.2034758896520163,0.2047179832176289,0.3285623129096027,0.3262419565314419,0.3310194215262529,0.2163439540422625,0.2158089394438727,0.2168560852893164,0.3424357992684713,0.3413049085155495,0.3434045708458687,0.236308820482524,0.2354090326748241,0.2372166876670315,0.1281100661023027,0.1276067147496314,0.1283556020673381
1,13.093647789473684,0.1277362989644584,0.1274560473926748,0.128008435767957,0.1940974609909951,0.1935402798776297,0.1947149538277008,0.2487411610794888,0.2480306223196579,0.2494208804320161,0.123370821421845,0.123119658854061,0.123615974600131,0.117036791862273,0.1167974246223274,0.1172930556997633,0.1939546121055968,0.193451157434244,0.1944576284023253,0.1818037748692453,0.1811777511600222,0.1824254956939314,0.3020766631211415,0.2997271701900148,0.3042310542812678,0.195660933415024,0.195168854644916,0.1961749256096928,0.3078383919711935,0.3068710706226188,0.3088743883991804,0.2134743526242512,0.2125515428865748,0.2143790318527703,0.1167170778432007,0.1161630001841443,0.116975113320338
2,13.187295578947367,0.115527859870473,0.1152706871247138,0.1157744848755985,0.1821279239243547,0.1814934932859075,0.1827763092094229,0.2219879129430949,0.2212610735307673,0.2227428147329087,0.11467165168438,0.1144069336267477,0.1149337960189407,0.1070927048317005,0.1068419070993663,0.1073396345522832,0.1765136573708581,0.1759900346825206,0.1770129731907055,0.1627183265551898,0.1620854360215744,0.163392344073113,0.2758211300264199,0.2734426057837696,0.2781354588469789,0.1775272435215984,0.1770306486001484,0.1780389224060247,0.2761588463617228,0.275129004540912,0.2771647702410237,0.1927539064993472,0.1918722069079832,0.1936422680500661,0.1065409536802116,0.1058539194357604,0.1068455295157893
3,13.280943368421052,0.1061512060537092,0.1059004235089279,0.1064089775995233,0.1730671617710709,0.1722215059950406,0.1738693498403092,0.1991274750451396,0.1983315046043741,0.1998999507182885,0.1080693979289572,0.1077483446382991,0.1083505512015776,0.0989971480600818,0.0987683352556502,0.0992581593692042,0.1621768739520953,0.1616589441893713,0.1626540444272025,0.1479971974091636,0.1474291375622488,0.1486371568704535,0.2520396652390963,0.2497973951918373,0.2540376456892084,0.1627482766434586,0.1622144833007004,0.1633159975919563,0.2485353733882513,0.2474891860879598,0.2497009241053784,0.1753579366123444,0.1743681972030961,0.1763465087158805,0.0980004592025461,0.0971429651823653,0.0983882510889391
4,13.374591157894736,0.0995169280950423,0.0992633450927445,0.0997777542544931,0.1664361721376533,0.1653187190982715,0.1675295398218796,0.1804120364809371,0.1796926653505007,0.1811726695563241,0.1030050514242725,0.1026817140951637,0.1032996796754946,0.0924864478465445,0.0922272472533979,0.0927732257018301,0.1508595940400197,0.1502559833696557,0.1514562796356656,0.1378023022037422,0.1371926489074544,0.1383819421487258,0.2312556452205281,0.2291072921761301,0.2336028594088106,0.1512093567732122,0.1506270425001928,0.1517676281528136,0.2260403458504186,0.2248362915654191,0.2271794609867635,0.1616255901940498,0.1608278074745019,0.1625433231546008,0.0910201674593089,0.0899909239055462,0.0915124986665421
5,13.46823894736842,0.0947972885608227,0.0945162656550682,0.0950879256433963,0.1608439538362914,0.1594107749473149,0.1622352624364166,0.1655590145887574,0.164755243111149,0.1663587374466644,0.0987762952143781,0.0984338876495753,0.0991507869400252,0.0870065993411332,0.0867154286848987,0.0872871633001814,0.1419456290619104,0.1412317591712882,0.1426119018518299,0.1312515203020041,0.1307221508373023,0.1318168312045274,0.213881676210751,0.2116954877912364,0.2162408585823915,0.1420896085933494,0.1414035832178143,0.1428017601363991,0.2086027117640962,0.2072471347445852,0.2099094682845412,0.1516462298479822,0.150721021031243,0.1524808811107779,0.0850369768633411,0.0839172033251597,0.0856778358965455
6,13.561886736842103,0.0912328245679237,0.090931321593663,0.0915325865337323,0.1554986792309187,0.1537473169625378,0.1573389600041211,0.1537107771880811,0.1528718564481444,0.1545446709954676,0.0946260019928344,0.094242666138504,0.0950207209760083,0.0819855411056583,0.0816481540214353,0.0823041024923137,0.134649359720813,0.1338599425587419,0.1353323902364611,0.1271286756095761,0.1265536906849768,0.1276896080757274,0.1988975172954827,0.1964200056517708,0.2014846561434392,0.1347417681371603,0.1340076851679383,0.1354176426300598,0.1955978970646202,0.1940828968335163,0.1971598763318618,0.1442813653353514,0.143373742939813,0.1451476976828872,0.0794394031655005,0.0778735191980555,0.0803399795162371
7,13.65553452631579,0.0880744843992765,0.0877367298783364,0.0883961298752639,0.1497777568500884,0.1475775701963227,0.1520483268513844,0.1443338856100153,0.1434288191965113,0.1452288613009125,0.0902308356393353,0.0897940130981353,0.0907549966524857,0.0771381097951379,0.0767935890701796,0.0774287387445184,0.1286066359681968,0.1278369130383098,0.1293551229348163,0.1243339215867291,0.1236641026638318,0.1249733359860709,0.1857656453796293,0.1828829624112828,0.188941987783358,0.128813329322119,0.1280293543528222,0.1295747732818313,0.1859691669930667,0.1841068710466121,0.1876563657712743,0.1387184637358993,0.1378135487867953,0.1396952903764299,0.074531889889797,0.0729461809161546,0.0754183198363236
8,13.749182315789474,0.0848228258146419,0.0844535067729593,0.085184293415113,0.1445987597741831,0.1416339160017052,0.1474518013555035,0.1367806551647324,0.1357671166680706,0.1378160923760286,0.0855477691585233,0.084926104534622,0.0861597171039038,0.0723030345388671,0.0719958943392619,0.0726049941376729,0.1233343600278588,0.1225506855396497,0.1241282561649555,0.1221343758729969,0.1214732431726964,0.1227832131789589,0.1748107387429861,0.1708789323552761,0.1785333071039961,0.1235431872960459,0.1226416489780635,0.1244000103871553,0.1790242616565769,0.1767644241193866,0.1810547842644822,0.1346177889679824,0.1335842273740876,0.1356516817099845,0.0697296031923649,0.0681919972155473,0.0707430117373203
9,13.842830105263156,0.0811730799568449,0.0808209912885165,0.0815351252185265,0.1402126143265392,0.1359800296485376,0.1444635009092605,0.1306321991474962,0.129378316243293,0.131765289074396,0.080763881073764,0.080003161104853,0.0815683397828452,0.0676062151532808,0.0672511227397786,0.0679419731111877,0.1189524511607418,0.1181463451358653,0.1197927767506577,0.1202310620263418,0.1195089533442038,0.1209413022814603,0.1653138926753324,0.1612287749734693,0.1700462274874215,0.1191062216385688,0.1182723261369168,0.1199441413582484,0.1738473427713472,0.1708493014629583,0.176291249869536,0.1309396659661964,0.129866151272031,0.1320944349609363,0.065186920940556,0.0638601963961158,0.0660866395876966
