bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_500c_mpq,M_hot_gas_500c_T_sl_500c_mpq-,M_hot_gas_500c_T_sl_500c_mpq+,M_hot_gas_500c_L_X_ROSAT_obs_500c_mpq,M_hot_gas_500c_L_X_ROSAT_obs_500c_mpq-,M_hot_gas_500c_L_X_ROSAT_obs_500c_mpq+,M_hot_gas_500c_Y_X_500c_mpq,M_hot_gas_500c_Y_X_500c_mpq-,M_hot_gas_500c_Y_X_500c_mpq+,M_hot_gas_500c_Y_SZ_500c_mpq,M_hot_gas_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_Y_SZ_500c_mpq+,T_sl_500c_L_X_ROSAT_obs_500c_mpq,T_sl_500c_L_X_ROSAT_obs_500c_mpq-,T_sl_500c_L_X_ROSAT_obs_500c_mpq+,T_sl_500c_Y_X_500c_mpq,T_sl_500c_Y_X_500c_mpq-,T_sl_500c_Y_X_500c_mpq+,T_sl_500c_Y_SZ_500c_mpq,T_sl_500c_Y_SZ_500c_mpq-,T_sl_500c_Y_SZ_500c_mpq+,L_X_ROSAT_obs_500c_Y_X_500c_mpq,L_X_ROSAT_obs_500c_Y_X_500c_mpq-,L_X_ROSAT_obs_500c_Y_X_500c_mpq+,L_X_ROSAT_obs_500c_Y_SZ_500c_mpq,L_X_ROSAT_obs_500c_Y_SZ_500c_mpq-,L_X_ROSAT_obs_500c_Y_SZ_500c_mpq+,Y_X_500c_Y_SZ_500c_mpq,Y_X_500c_Y_SZ_500c_mpq-,Y_X_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_mpq+,M_hot_gas_500c_T_sl_500c_Y_X_500c_mpq,M_hot_gas_500c_T_sl_500c_Y_X_500c_mpq-,M_hot_gas_500c_T_sl_500c_Y_X_500c_mpq+,M_hot_gas_500c_T_sl_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq-,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq+,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_Y_X_500c_Y_SZ_500c_mpq+,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq-,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq+,T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq,T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq-,T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq+,T_sl_500c_Y_X_500c_Y_SZ_500c_mpq,T_sl_500c_Y_X_500c_Y_SZ_500c_mpq-,T_sl_500c_Y_X_500c_Y_SZ_500c_mpq+,L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_T_sl_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_Y_X_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+
10,14.077464210526315,0.0739204155540124,0.0717869973512579,0.0760119482767725,0.1392845355889694,0.1332254106702131,0.1449190231677296,0.1833266011925505,0.1735296076656874,0.1940193635482884,0.0774267323715621,0.0752961305194216,0.0797600414812433,0.0577686662038753,0.0559602244734316,0.0597435034120579,0.0945583181258799,0.09036069435665,0.0988211856048709,0.1426648394835787,0.1369298774036699,0.1487462414369136,0.0724923185172001,0.0707083953221735,0.0742286470856581,0.0709361154206834,0.0675990198457404,0.0738274912908884,0.0720213714866839,0.0705689858991615,0.0734959782495926,0.0566954038416589,0.0525314900505646,0.0592665429277476,0.1291555328579753,0.1250368034133652,0.1332902501815416,0.0725631807663393,0.0646636945954634,0.0769610036335812,0.0554450953728252,0.0527425021964847,0.0581660658984931,0.074660231537568,0.070648553865587,0.0776179834262232,0.0534678680466961,0.050241190474269,0.0563616351687271,0.053983322027826,0.0439985928095978,0.0582578307593377,0.0682305084541303,0.0648484195019492,0.0710361391257824,0.0712774255647391,0.0690855886037535,0.0728964931185583,0.0535474901589412,0.0435307872161706,0.0579420512088653,0.0676346174708575,0.0651073094781298,0.0700510361157386,0.0528250544814978,0.0483439229737567,0.0559075563050899,0.0529177690223859,0.0424998034248655,0.0574633521449582,0.067553284233943,0.0558187256834491,0.0741812434720246,0.0515516227885016,0.0471592490652785,0.0550983611735842,0.0535490998536431,0.0451563091593857,0.0572722457145353,0.0512350049899417,0.0418997756007985,0.0557497117121425,0.0665837023088331,0.0621456230232625,0.0692817753784194,0.0507181845569856,0.0426240864357679,0.0550382087936757,0.0505381119074829,0.0380569218902072,0.0561941128048133,0.0500476610603363,0.039687983395108,0.0548114510918163,0.0495939373400743,0.0420004961262205,0.0541694045543514,0.0476021628526675,0.0348443535804434,0.0535518995826359
11,14.185210631578949,0.0666719544143386,0.0646711921640992,0.0685815466196362,0.1465214486612139,0.1393548763126172,0.1535670715493294,0.2313598298449162,0.2158478366655359,0.2464276926484618,0.0755629712285902,0.0729295971252629,0.0782713036501556,0.055453998677741,0.0531568228072567,0.0576638036486745,0.0940014884539707,0.0885839307719956,0.0987512586313321,0.153928419771143,0.1487211833667786,0.1590623295168572,0.0659595569621796,0.0640967489916103,0.0678503826392741,0.0621267568506128,0.0589909128466196,0.0650109944328534,0.0657871641333253,0.064182547813109,0.067217745985572,0.0551395682882085,0.0518753922547167,0.0571340284851549,0.1425235301419563,0.1367104913879266,0.1479797416549037,0.0663827443523846,0.0560476511232122,0.0733554945121025,0.0511603199469219,0.0460521967539985,0.0550710460751802,0.0706727661660474,0.0657886758167266,0.0747950786596442,0.0500870108079237,0.0462319078895283,0.0537204280914576,0.0514495306200339,0.0404097881857964,0.0564232469479877,0.0602273902773237,0.056309852993474,0.0633253357318624,0.0650441367107621,0.0621497214532065,0.0667090851955702,0.0511592662318722,0.042150871837406,0.0549341221416108,0.059874895888973,0.0566814461954788,0.0626317996816526,0.0494421860594883,0.0448410917997271,0.0523812566567736,0.0509162332752907,0.0409122159668804,0.0556004931219738,0.0601388075113566,0.0456645309560528,0.0692765924502566,0.0474823365487569,0.0418772176824152,0.0519387428846988,0.0494492027146157,0.0414468321298421,0.0543499246794729,0.0482388963496664,0.037999815506239,0.0529931250616054,0.0585059894284366,0.0531083684173792,0.0617174144348499,0.0472011924498905,0.0388395112494454,0.0514976353186831,0.0484195431583767,0.0365740978393798,0.0540244196211849,0.0473778033171851,0.0377268815771681,0.051687774448501,0.0451020066991147,0.0368113164851481,0.0503698360198694,0.0440885352489193,0.0343778438343335,0.0503428765350159
12,14.29295705263158,0.0601392200641703,0.0583534326632311,0.0618254502987512,0.1601633850858206,0.1523907512573903,0.1682115098614282,0.2856610080950059,0.26729198225208,0.3045620826572537,0.0766934968591156,0.0734945892646445,0.0800817789482939,0.055008956462121,0.0522859325309098,0.0576848887493414,0.0960941101283397,0.0908832281869211,0.1009407825823442,0.1666773998831899,0.1614409093008962,0.1725688903099112,0.0599069065709653,0.0581266395412418,0.0616351607093787,0.0537429211044147,0.0495020555960538,0.0569482197359957,0.0598349394976268,0.0578320816812697,0.061535955770537,0.0539026867480012,0.0518681225794296,0.0554724982126135,0.1579683820806964,0.1509831677263163,0.1644289102573405,0.0615891425903863,0.0452812018793144,0.0717099682518887,0.0484667615383068,0.0416196053135703,0.053420984708528,0.0697295573124006,0.0633806913862212,0.0747260650692692,0.0493010632633715,0.0443292667260419,0.0531948283801935,0.0511402128701546,0.0389183621396997,0.0563820562015302,0.0524624690553449,0.0481766549676803,0.0558156606321919,0.0586173695288805,0.0551871357945136,0.0607511865815354,0.0489530457428672,0.0410147237416032,0.0532378364993081,0.0522764872733985,0.0485277384818822,0.0553463053233179,0.0468681910875704,0.0431578249505906,0.0496723481058031,0.0496244311678818,0.0389520307301758,0.0537100977950481,0.0558170283541446,0.0369636654466827,0.0673707374427533,0.0450028452517548,0.0367609463089375,0.0506692226058136,0.0460975065320155,0.0359950372220073,0.0517826256377283,0.0477775538412717,0.0379869494629262,0.0529574242725533,0.0508920197750892,0.0440926762960267,0.0546575401824015,0.0449300671708596,0.0372299182325732,0.0485502497360243,0.0468166859353157,0.0363531690354755,0.0518045240518792,0.0445602715662605,0.0368703870453322,0.0488644411136399,0.0410246026323199,0.0298251055640141,0.0484743354567435,0.0420975771255735,0.0325686703991669,0.0473441958174022
13,14.40070347368421,0.0557146451687584,0.0539059164452467,0.0575645133301153,0.1755928068163044,0.1676523349538201,0.1833582533314295,0.3512025742251639,0.32554567780556,0.3743113707837786,0.0807771231431994,0.0771359354557252,0.0843328308203173,0.0560057341268119,0.0533801634020383,0.058552346674303,0.0987885404552107,0.0934473616023361,0.1038877096372561,0.1807163964169922,0.1745013664578923,0.186849311874254,0.0555262422927961,0.053426899713619,0.0575195879777152,0.0485386456935365,0.0449352135038385,0.0519382335236841,0.0552602127830353,0.0526437058575907,0.0573434176812243,0.052559999502175,0.0510362969945649,0.0540585928586724,0.1749596771333094,0.1671134913492193,0.1827076744272228,0.0597460497366753,0.0389867479976852,0.0728873626956935,0.0472290362837127,0.0395234682234481,0.0531131805496791,0.0734671588689374,0.067069387336078,0.0787652264777566,0.0499509373414086,0.0455263274745948,0.0537771682403904,0.0512868425187804,0.0402025539775991,0.0570342269135007,0.0481871993616936,0.0438449835855501,0.0517951338087496,0.0539658720504037,0.0500674542679305,0.0562009333868788,0.0473742129862586,0.0406251308254205,0.0508340953480936,0.047766545122463,0.04359316006063,0.0511689776490383,0.0448704126205815,0.0412851307803861,0.047626035928368,0.0482971876102696,0.0390544691974435,0.0519762665887554,0.0532083020156046,0.0332788119747841,0.0672658750494111,0.0433167378193949,0.0340570646471812,0.0493932865160048,0.0431946633214997,0.0312948940442164,0.0506967222357961,0.0481756151939378,0.0390059981474757,0.0532544030940628,0.0463620652252318,0.0394739325567132,0.0506165597386963,0.0422263361635186,0.0362665587610236,0.0457097155301547,0.0458857987536428,0.0365002289057372,0.049782638492605,0.0426698055072077,0.0351107081338993,0.0466453707453388,0.0392994629453554,0.0273890814601201,0.0467462967108702,0.0393792290488859,0.031370464547196,0.0444653982260657
14,14.508449894736842,0.0522577016636446,0.0499195738255111,0.0544168945669685,0.193233735892129,0.1841011645220779,0.2024338064691776,0.4135812681891265,0.3884443024616272,0.4407100536622821,0.0859028556217926,0.0823833038464982,0.089700012208743,0.0573610421260417,0.0547349788377725,0.0595361806984834,0.1022380324747475,0.0976512182011846,0.1064292560544744,0.1917155221317888,0.1845028781152265,0.1992018832277761,0.0516625416035483,0.0490898501985037,0.0541772588861139,0.0458037738739823,0.0418965751953821,0.0489596903683672,0.0515493343422692,0.0479960067333624,0.0542424003349705,0.0510088014353395,0.0491664804733411,0.052623025122435,0.1930313373246031,0.1838212650125447,0.2019531801344214,0.0596301119949751,0.0388595070744523,0.0730631906740533,0.0461002061545462,0.0385997331537179,0.0517156674720263,0.0776245171798352,0.0710287716720456,0.0831583512513307,0.0513941285086556,0.0475029580089224,0.0546929731733991,0.051825237419131,0.0400885041353389,0.0576223890422203,0.0455081337717157,0.0415247043668831,0.0488713883569697,0.0496685924902292,0.0450790602042092,0.0528180947030042,0.0459499609647904,0.0397173679608305,0.049104678133258,0.0450653618306103,0.0411836604894676,0.0488595877589085,0.0437590074405662,0.040451844266766,0.0465264048727369,0.0464697126428999,0.0387890703935141,0.0502650498002763,0.0556622382138666,0.0359213560974609,0.0700363177010421,0.0432239266539511,0.0352937409985947,0.0488143579217715,0.0420161629510076,0.031020015889645,0.0495895438906442,0.0483412449704693,0.0378507838424951,0.0536392848296988,0.0433573002376204,0.0373657142708543,0.0471800576487121,0.0411744495371538,0.036415102398335,0.0443399586638969,0.0437803769246567,0.0354802804372521,0.0479027563764509,0.0412643461949462,0.0350002008842119,0.0452567184144375,0.0391344994046061,0.0279003354328802,0.0465823041343568,0.0390083276323207,0.030748891396299,0.0431688399134728
15,14.616196315789471,0.0490429368334637,0.0467461217049145,0.0514868505584704,0.2095505030771108,0.2005941960876597,0.2187990785411608,0.464939154043219,0.4346833680014083,0.4968344340668588,0.0910030395137384,0.0868085477911882,0.0944424970783313,0.057585679266915,0.0551160331400856,0.0602297308287386,0.1045483644909921,0.1005284292764512,0.1085108316175768,0.1982495199830671,0.1894160319385724,0.206709652084895,0.0480312755703883,0.0453889130518548,0.0506493855085743,0.0436894114348148,0.040340671735925,0.0469786304728511,0.0479605960243063,0.0437464619831201,0.0507268929843503,0.0482427621653248,0.045896111232965,0.0501632188080894,0.2079163491801388,0.1977360618232122,0.2180053137968894,0.0593028872380025,0.0383037194341292,0.0748463579529514,0.0457005237216973,0.0375776770654646,0.0516392029249726,0.0822790500178704,0.0757102312860673,0.0878581360211323,0.0512271926329791,0.0466682664520982,0.0547454559456381,0.0515600382915386,0.0407391852018042,0.0575455756291157,0.0435365921848879,0.0401521382964531,0.0466967338806671,0.0464763570880604,0.041484956315434,0.0497996734594803,0.0441033942731082,0.0394952013594888,0.0469136479095774,0.043251977991397,0.0392334278932362,0.0465285744832373,0.0422670031800308,0.0392166691821652,0.0449144252124569,0.0441517844480498,0.0369027887801567,0.0480307372666043,0.0573578262972169,0.0351117865692933,0.0729219656538147,0.042458932478159,0.0341007326177966,0.0483819167181401,0.0418676721258572,0.0308259164950226,0.0492049783903359,0.0477398104773476,0.036490601034408,0.0538588623958261,0.041429831707619,0.035365158131819,0.0453682484940314,0.0400686814334765,0.035657105759907,0.0431672188412697,0.0420905969442276,0.0350331237233749,0.0454687284585965,0.0402572860332459,0.0339470336448214,0.0436524372435645,0.0384661030529828,0.0271244298594938,0.0456460188383752,0.038273718482064,0.0311920108312176,0.0419362850375579
16,14.723942736842105,0.0458726670162806,0.04318434939662,0.0483756602166398,0.2178094303713657,0.2070253713689329,0.2287664327484682,0.4877604936207993,0.4505897055555297,0.5274884025430202,0.0937876167694452,0.0896448411599704,0.0978175993037096,0.0576960870355228,0.0551884775614368,0.0603052163840572,0.1058730499420612,0.1018334799944314,0.1095573074888216,0.2025201601221067,0.1907993345374712,0.2139135869372262,0.0450922207012224,0.042273527802674,0.0477837063056508,0.0417130852923563,0.0382008167358861,0.0447697602427707,0.044717756794848,0.0406400575197758,0.0481929790838799,0.0453079112631006,0.0420736916888277,0.0473661693177805,0.2170222244101302,0.2055793729617978,0.2278898748828624,0.0610890217741484,0.0376572057386041,0.0786720883784969,0.0449510553415173,0.0372218588149328,0.0505738070810963,0.0851652860157169,0.0786440381792222,0.0911587116004145,0.0509353907582017,0.0469472465784169,0.0542694798572669,0.0497866277439699,0.0381626339415318,0.0566623334593298,0.0413560602279089,0.0377780200575154,0.0446880994929432,0.0429528168685841,0.0382872082426085,0.0463602572082796,0.0418861726881462,0.0380044773570123,0.0446121294698529,0.0411055960727557,0.0373546578821581,0.0442249517339188,0.0402777247648915,0.0368939181309645,0.0429841797885922,0.0415679684339821,0.0356086264843801,0.0452390525016866,0.0562816432102974,0.0353953509928661,0.0735123199689865,0.0422718973791302,0.0338851976841371,0.048157971150692,0.0414733640085027,0.0303819877711486,0.0488260854266127,0.0467174301919652,0.0364179630068362,0.0525318005054639,0.0396837967932048,0.03424416456404,0.0432516439290987,0.0382994190927334,0.0340145528214279,0.0413635033737952,0.0401495880733805,0.0331976192625941,0.0436600404707982,0.0382349868735535,0.032632985732623,0.0415362913565,0.038911947505083,0.0285047415189924,0.0462996549670292,0.0369855943881113,0.0306015085481874,0.0405148502334343
17,14.831689157894736,0.0430480788037567,0.0406622923611283,0.0451607441913685,0.2200374533577255,0.208037215921991,0.2326918054013646,0.4962614768266619,0.4556457939291757,0.5393922181451286,0.0943896568014317,0.0901754385700611,0.0984836439977719,0.0566525571509396,0.0540974903977157,0.0592509473436579,0.106038404234067,0.101447996666145,0.1100096077452224,0.2107677173182187,0.1918561925688995,0.2268153918487072,0.0422577123181187,0.0396596708432662,0.0447435892643664,0.0386978670798725,0.0356070611237436,0.0418015686379625,0.042178847219737,0.0391094872552493,0.0448312767866711,0.0427020195674649,0.0395432739251361,0.0447042376940555,0.2201101530048725,0.2065826475897043,0.23181040672205,0.0609830541953328,0.0375571077265787,0.0787504944644477,0.0447371839941772,0.0360855706715018,0.0503577240615231,0.0866769865708264,0.0791881254109518,0.0926194968733933,0.0496863896812545,0.0453930853329787,0.0535273396851867,0.049576800487943,0.0369804973033452,0.056237153612461,0.03877710495187,0.0354255880568965,0.0416692541491104,0.0408125053823458,0.0365082820298677,0.0437690272458507,0.0403744753922671,0.0371108685165003,0.0426490775282895,0.0385056063217493,0.0351164660659197,0.0416466763901059,0.0380113029783316,0.0348659247778468,0.0404495889539688,0.0399575371564293,0.035206738514615,0.0430769256577022,0.0570314315006864,0.0356247909386713,0.0739855178610977,0.041380458716939,0.0333077707175664,0.0473688863152951,0.040796245037632,0.0282546125613764,0.0482856863244822,0.0457591858836799,0.0344714407036778,0.0517714483122277,0.0369130286149802,0.0313229022233166,0.0402856949023551,0.0363580044691278,0.0321877720390494,0.0393339683359948,0.0387079836022385,0.0327887238818,0.0417853268982568,0.0365130746657012,0.0314230994286285,0.0395217277915402,0.0380145082278609,0.0258441821827475,0.0449913895569071,0.0348994915555184,0.0290285574766527,0.0383111112209901
18,14.939435578947368,0.0407298316070595,0.0387273370815541,0.0427885541515978,0.217582333704785,0.2036740043243533,0.2315624361637717,0.5044989290564303,0.4589019833491127,0.5544635776378833,0.0934169773078624,0.0886712923336426,0.0979974628460261,0.0550327773363378,0.0524244203294233,0.0573185507047572,0.103723373361049,0.0987606477261554,0.108638909604869,0.2181163837949189,0.1969077885277128,0.2370157641721426,0.0406397378396452,0.0383589327775447,0.0427614980831905,0.0367601156957158,0.0335824294414385,0.0397629639090639,0.0406471309824763,0.0380778017322239,0.0428642360109466,0.040521744355882,0.0377360074390485,0.0424464398622429,0.2145531893094359,0.1995175705274499,0.2283570066801578,0.0625536254774017,0.0392469907259357,0.0805751197739656,0.0433530197957158,0.0355573156509273,0.0495388549817257,0.086171380838796,0.0788050859546145,0.0924837143209412,0.0476041650266716,0.043059497028169,0.0512961501908952,0.0491102555845711,0.0371723036651204,0.0545832597791459,0.0363206426573552,0.0330292168598381,0.0393002710490532,0.0394683474534902,0.0349697319310633,0.0417333359267002,0.0390434883674586,0.0356839261927864,0.0412156596324093,0.0362810465602949,0.0329252611007238,0.0388824379790818,0.0356760323667153,0.0324819919928267,0.0381917696996006,0.0389039634586884,0.034827542704922,0.0412966457427459,0.0581235563445062,0.0348181548509052,0.0759751698712341,0.0395678109320856,0.030638700077904,0.0452346673997223,0.0398560186401791,0.0286969101892409,0.0472703293483042,0.0432822889504595,0.0333577816079254,0.0498941838155514,0.034691222581619,0.0292372286920204,0.038061619410475,0.0345168006712469,0.0303590056032953,0.037379821426122,0.0377464278366893,0.0325572995652725,0.0403449518234175,0.0343107700845081,0.0297335068939207,0.0373204137507509,0.0355735296028289,0.0244391786975973,0.0429850541385212,0.0327695707117449,0.0262148829652289,0.0363963231394525
19,15.047182,0.0395892553308019,0.0374240252680438,0.0416339097368304,0.211228873361101,0.1944662293603764,0.2262696857912166,0.5310368397136216,0.4776771928881023,0.5926828217550105,0.0907132709638123,0.0856675428753025,0.0959612560100407,0.0533063408669743,0.0503170003849297,0.0560418877322588,0.1015068293553373,0.0965674977248825,0.1068249650248831,0.224457321122137,0.2001781312950103,0.2498070142228903,0.0394288846897115,0.036988113409614,0.0416710579685063,0.0346310445354008,0.0307783988207407,0.0378254703753765,0.0394773923071154,0.0370831464466094,0.0414929227726593,0.0391968266972275,0.0368608005760996,0.0411504532354487,0.2105117131761011,0.1943880809085697,0.2271410971058898,0.0636623520013772,0.040609908264236,0.0799126061922449,0.0430492936541087,0.0341429807012816,0.0483717083012281,0.0842961614118436,0.0756907319241494,0.0908813083473474,0.0460545143119459,0.0404668865022681,0.0505645767369411,0.0487122526015182,0.0379431798101071,0.0538078375527286,0.0340297790504676,0.0302056364035669,0.0376250999270026,0.0384629394256,0.0342792144302484,0.0408085448284897,0.0382636692756436,0.0353089711522974,0.0403172298234952,0.0343707864359542,0.0304702185165289,0.0374477272253737,0.0336075743126774,0.0295570261225393,0.0362509919379056,0.0379757608984246,0.0344346524679105,0.0402832784977946,0.0603442786275138,0.0355749591799237,0.0774101024385852,0.0381220252938476,0.0294397118792803,0.0450476292369831,0.0402387631789809,0.028624216802711,0.0465072668909193,0.0420958364818963,0.0320249032713259,0.0486201527234074,0.0328318137157582,0.0269072495738965,0.0364720620144394,0.0326632752760973,0.0282950944772072,0.0356683865023893,0.0369264346945534,0.0320349397370205,0.0395477213013315,0.0326406093838634,0.0279433432991172,0.0357155583243346,0.0354925257625947,0.023111140504991,0.0430264667194813,0.0306039189808944,0.02406658371856,0.0347360035296477
