bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_Y_X_500c_cov,T_sl_wo_recent_AGN_500c_Y_X_500c_cov-,T_sl_wo_recent_AGN_500c_Y_X_500c_cov+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_sl_wo_recent_AGN_500c_T_sl_500c_cov,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_sl_wo_recent_AGN_500c_T_sl_500c_cov-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_sl_wo_recent_AGN_500c_T_sl_500c_cov+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_sl_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_X_500c_T_sl_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_L_X_ROSAT_obs_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_X_500c_T_sl_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_L_X_ROSAT_obs_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_X_500c_T_sl_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_SZ_500c_T_sl_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_SZ_500c_T_sl_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_SZ_500c_T_sl_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,0.0089140421131142,0.0088291412816264,0.0089975896741247,0.0605937050111026,0.0601523506777787,0.0610444755254516,0.0513932365392597,0.051166572548834,0.0516148258577768,0.0482982587597316,0.0480888801260224,0.0484877286584281,0.0306301137119186,0.0302970050347083,0.0309193563562038,0.0284310268951174,0.02823021528464,0.0286274051495103,0.0203092958255207,0.0201771059597224,0.0204313196986768,0.0911795318233336,0.0906137461280782,0.0917470199875892,0.0824139302080934,0.0818929252936677,0.0828725741984246,0.0686115125572655,0.06831265656846,0.0689249759552293,0.0058164131874531,0.0628716386111817,0.0084708745867934,0.0056728395498021,0.0669992430451321,0.0629585040076378,0.0057393926873674,0.0625414096853925,0.0083302029277184,0.0055915067463887,0.0663952470230376,0.0625077743203432,0.0058975940780796,0.0631972314646009,0.0086151584444463,0.0057499670567774,0.0675450097903716,0.0634069063717253,0.0113879932046531,0.0333544829442332,0.0182708358341507,0.0113799321613017,0.0284054525790518,0.0301408938325107,0.0113248599101197,0.0330454912204467,0.0180875281828433,0.0113182002598042,0.0280302930729173,0.0297822692289957,0.0114547684559713,0.0336446174873277,0.0184687427338292,0.0114468060340312,0.0287756033452663,0.0305363020022198,0.0218047925178902,0.2607453549025755,0.0366937382617027,0.024060098930243,0.5390240309014107,0.2676721593754742,0.0215580331469375,0.2591339504673564,0.0361046044577095,0.0238399830916065,0.5356923913390794,0.2657493337113677,0.0220105509462448,0.2623849041094938,0.0372545654472384,0.0242911187048143,0.5425871487986437,0.2698320513486387,0.0172076423057279,0.0962195375457176,0.0267690400145192,0.0170419304529501,0.09539680329419,0.0931211841966143,0.017086617872549,0.0957093978662751,0.0265142046280717,0.0169271741770082,0.0946213292191104,0.0925263817605795,0.0173303529484545,0.0967493371305648,0.0270320547279219,0.0171747266819707,0.0961957594091756,0.0937378505425493,0.0219208066698861,0.0882787583228848,0.0192354319780381,0.0216916144735759,0.0873506696351359,0.086720310875972,0.0217955944309613,0.0878272629293925,0.0190511282667621,0.0215674109395961,0.0866447550867647,0.0861476407004487,0.0220370202860136,0.0887116046730317,0.0194212169127386,0.0218373536708407,0.0880980070980404,0.087244977158312
1,13.078965578947368,0.0085375470208418,0.0084553854343929,0.0086120557493966,0.0499263429440129,0.0495431461476294,0.0502612704395519,0.0434956829480967,0.0432960390899174,0.0437004053068547,0.0402625426929556,0.0400871105498355,0.0404455199744995,0.025939089232131,0.025639164903833,0.0262249665565658,0.0277403465238685,0.027509138452044,0.027996140538176,0.0186048655447352,0.0184872142065506,0.018734288127051,0.0758215691454795,0.0753206004208572,0.0763575811052324,0.0681273897577051,0.0676748087819132,0.0686018354704565,0.0588551030674488,0.0586027181368155,0.0591479851067505,0.0053145062650711,0.0520054922674616,0.0078433891077307,0.0052117685106236,0.0539737351029903,0.0514910502399289,0.0052460808376109,0.0516892308892813,0.0077073461298496,0.0051470869921261,0.0534745183332877,0.0511010129722956,0.0053856853237945,0.0523148725827474,0.0079762317980478,0.0052750372116495,0.0544619151969068,0.0518584411525079,0.0100642973289865,0.0274090356250864,0.0174096426989374,0.0100577462979624,0.0228572811621037,0.0233390832709665,0.0100013357085082,0.0271314368282356,0.0171927946804756,0.0099882857216854,0.0225005815732402,0.0229905049408484,0.0101336278058313,0.0276864111986172,0.0176456458986007,0.0101239786414602,0.0232217579238029,0.023694725933248,0.018236275350743,0.2113243850737319,0.0306640978000573,0.0198985569474839,0.4379043669079894,0.2160994686920917,0.0180315554261174,0.2097527762550901,0.030142267935419,0.0196896940816237,0.4350092125151869,0.2142134166474803,0.0184199715577519,0.2127872086274418,0.0312188368408987,0.0200946196142565,0.4409355521299578,0.2180768360123731,0.0153820338354085,0.0794290095044004,0.0252737073413865,0.0152614026973253,0.0768571934475453,0.0747969725540205,0.0152715045391739,0.0789560704562399,0.0249633509544078,0.0151499869459245,0.0762027237113096,0.0742227339167966,0.0155047653385755,0.0799117982077214,0.0255653067494329,0.0153844333924813,0.077557405496802,0.0754050377794089,0.0187072481087437,0.0732064381677241,0.0171428924466169,0.0185516354468456,0.0703505433319235,0.0707988608436014,0.0185764167975951,0.0728187970734674,0.0169545572674429,0.0184388441566763,0.0697376592316744,0.0702897395459571,0.0188265758563753,0.0736057142593489,0.0173209855166595,0.0186771947074483,0.0709322843601849,0.0712707233061894
2,13.157931157894737,0.0081613223864937,0.0080864165748785,0.0082366785302202,0.0411591175702238,0.0408569601476336,0.0414840292445099,0.0368531305125974,0.0366698053395276,0.0370306410839187,0.0334834240258459,0.0333220394995037,0.0336448793071014,0.0220723425405171,0.0217976350190874,0.0223411825693684,0.0271221412821905,0.0268453005961082,0.027424329683732,0.0170062323847999,0.0168851094555314,0.0171348449606762,0.0632356834652699,0.0627467364195992,0.0637522674640853,0.0563837135629888,0.0560037629191418,0.0567919749307135,0.0504798022813918,0.0502295092399693,0.0507343024710557,0.0048000804850539,0.0431773660971262,0.0072413464367535,0.0047271728523936,0.0431446315822412,0.0421442486401021,0.0047341276846772,0.042928551962063,0.0071172945260978,0.0046655438458054,0.0427157299055539,0.0418075147488913,0.0048598188242895,0.0434511721936413,0.0073697933748555,0.0047878117869829,0.0435942277483245,0.0424713753831299,0.0088463602240605,0.0224494588753386,0.0167338731693258,0.0088324483155162,0.0183509664133265,0.0176655749149702,0.0087822641127914,0.0221778478345613,0.0164392632294867,0.0087699565823239,0.0179970443210617,0.0173288682607054,0.0089098869465029,0.022706555118154,0.0170284103130046,0.0089034959181011,0.0186890762560334,0.0180110349421579,0.0152170713580201,0.16922164741654,0.0255350521659376,0.0163814631612701,0.3507973796867845,0.172055226694812,0.0150465558103436,0.1678743874119154,0.0249977065112183,0.0161995249260335,0.3483979458360677,0.1704455879673432,0.015394044761924,0.1705285700704227,0.0260220497472227,0.0165773040277434,0.3533634747407626,0.1736715979737087,0.0136470631121025,0.0656624777161166,0.0239678750133224,0.0135599477793477,0.0615448921455666,0.0597960223894393,0.0135322257677296,0.0652214107565222,0.0236063899482412,0.013446241190957,0.0609029648122827,0.0593134581001389,0.0137525718562392,0.0660921522637364,0.0243282378951529,0.013675018906067,0.0622036494117656,0.0603400582232371,0.0158532341297906,0.0606972542657015,0.0152302731537152,0.0157315076947497,0.0562502499199889,0.0577198885003401,0.0157367815103855,0.0603634823774186,0.0150464307450379,0.015618865862076,0.0557386488470049,0.0572848078367667,0.0159664524000893,0.0610603539903529,0.015412148930168,0.0158404140400466,0.0568240217829196,0.0581409510618091
3,13.236896736842104,0.0077840496769187,0.0077011559420402,0.0078626201000339,0.0344037801457524,0.0341288578064104,0.0346955425567699,0.0315498178065461,0.0313731298559326,0.031722415446611,0.0280341683294726,0.0278861001692852,0.0281849177178303,0.0190858992050295,0.0188290396387181,0.0193600598050443,0.0266621085455322,0.026302821561526,0.0270271447521845,0.0155371717522218,0.0154071917991568,0.0156666558976236,0.0534758098668471,0.0530319032156886,0.0539076067644079,0.0471104463261508,0.0467711237735351,0.0474762338973143,0.0435687923150305,0.0433188930451259,0.0438274726400621,0.0042647874216814,0.0364619292033148,0.0067276238036741,0.0042131573544836,0.0347676500843197,0.0349972096251224,0.0042006832242532,0.0362228194723104,0.0066112961316045,0.0041482850345883,0.0343823365646516,0.034701133116619,0.0043243107141105,0.0366986599856413,0.0068441058779574,0.004270566880057,0.0351677849057007,0.0353055908570759,0.0077609240749888,0.0186065947035934,0.0162992161543515,0.0077381114464434,0.014940874791203,0.0133119274034763,0.0076971808501703,0.018351409653798,0.0159294245832486,0.0076795281610114,0.0145569682282152,0.0129786859055487,0.0078230784820745,0.0188443642867721,0.0166900367587505,0.0078123458766907,0.0153062489180854,0.0136164108412618,0.012726415843443,0.1353992040678279,0.021444865368229,0.0135138407488994,0.2798580405654656,0.1366515172372539,0.0125778746700531,0.1342261913202266,0.0209720972645377,0.0133605032441278,0.2773886961083301,0.135126070790945,0.0128849698446584,0.1366419103592749,0.0218666268091992,0.0136767937543681,0.2823535643330439,0.1382144790253376,0.012031211809376,0.055035006719987,0.0230338465710577,0.0119607517419617,0.0497069324733928,0.0482971505585359,0.0119188063879556,0.0546232654024379,0.0226487943142316,0.0118429061455466,0.0491046308626611,0.0477922156591301,0.0121364885682557,0.0554430546733104,0.0234418019957304,0.0120765972876259,0.050356188750425,0.048815323398184,0.0133705727699551,0.0509042603804325,0.0135715956194557,0.0132787423654307,0.0453154543766127,0.0474421246970527,0.0132746538434897,0.0505729482654344,0.0133910500296682,0.0131738101558065,0.0448418938571426,0.0470380159633532,0.013475596263219,0.0512403804727101,0.0137610071319674,0.0133746158361861,0.04581562383422,0.047845818183455
4,13.315862315789474,0.0073719146018192,0.0072938411414545,0.0074459301556175,0.0293085195432035,0.0290689300585502,0.0295398086412916,0.027390709039166,0.0272136536815595,0.0275849640450559,0.0237306818541544,0.0235884015699377,0.0238624883637872,0.0168215591218109,0.0165471660964691,0.0170886817704775,0.0263191218354854,0.0258763105717171,0.0267968373950983,0.0141894032263139,0.0140516264544773,0.0143118200390778,0.0461256253369676,0.0457079188664773,0.0465752671492559,0.039945983327833,0.0396051723911672,0.0402863240348812,0.0379162566685355,0.0376757055560134,0.038178986540191,0.0037002481366637,0.0314544800068395,0.0062571007262667,0.0036610898698606,0.0284455463571324,0.0297402185950291,0.0036481194943992,0.0312237716367758,0.006142427175935,0.0036059456661884,0.0281070283357696,0.0294527381092508,0.0037552881206023,0.0316756056164084,0.0063706718208937,0.0037161155260368,0.0288253620326776,0.0300274367466905,0.0068155694228776,0.0156324351940705,0.0161563662494537,0.0068064842123693,0.0124530969407277,0.0100702443709656,0.0067553233532443,0.0153854869138084,0.015692562032741,0.0067335263685761,0.0120406279009977,0.0097326348812895,0.0068892710948158,0.0158954885950455,0.0166365809091497,0.006868089407576,0.0128613971806689,0.0104255999006464,0.0106205530956057,0.1093382770062385,0.0182812355715087,0.0111723285052452,0.2236549396002233,0.1093496544043904,0.0104866119277895,0.1082801177498081,0.0178058057967219,0.011027467811817,0.221379418120385,0.1080214285600433,0.0107752739409418,0.110430824568715,0.0186864116842068,0.0113139111857849,0.2262818488826337,0.1108173102674737,0.0105220060426888,0.0471219789655962,0.0223947044839307,0.0104693102103581,0.0409597968774671,0.0397967203806267,0.0104149470134924,0.0467352820119132,0.0219068520398632,0.0103532800105598,0.0403618739045077,0.0392761720273583,0.0106264644050589,0.0475501937628472,0.0228903672306147,0.0105665136006165,0.0415845460561051,0.040294440755171,0.0112637496785363,0.0432674698436421,0.0121481753810106,0.0111999325398229,0.0370633867537342,0.0395938427399945,0.0111670655529287,0.042925276305151,0.0119733304766607,0.0111090795474931,0.0365863133183459,0.039219840277443,0.0113605743056394,0.0435904961723123,0.0123066600285492,0.0112949026665256,0.0375342389288486,0.039996337125779
5,13.394827894736842,0.0068911537961073,0.0068065216806786,0.006975186111652,0.0255327566387669,0.0252714168209209,0.0257605646890555,0.0241304270718986,0.0239605470586942,0.0243128273458821,0.0203330406723477,0.020206330267999,0.0204786320257344,0.0149791067612892,0.0147128423171835,0.0152498616385551,0.0260044548535741,0.0254301263145283,0.0265138935338296,0.0129215053647899,0.012792176306167,0.0130411004312101,0.0404749702344024,0.0400681212979004,0.0409206108978227,0.0343401905785764,0.0340145762645643,0.0346362547048744,0.0332571898751761,0.0330131091245336,0.0335049608827834,0.0030982436177055,0.0277448378715905,0.0057843088623473,0.0030659249274858,0.023816877062999,0.0259255351295369,0.0030483949967339,0.0275404681736481,0.0056699552536956,0.0030134319822184,0.0234780681135025,0.025645544813939,0.0031566888845259,0.0279605571252771,0.0059095855264646,0.0031157130853128,0.0241503269164499,0.026173830924711,0.0060228040287716,0.0133357846699113,0.0162241564892599,0.0060109462551241,0.0106111743219121,0.0076762717394063,0.0059502714859466,0.0130733968480004,0.0156500528045627,0.0059448876649407,0.0101752548417273,0.0073362746820301,0.0060858835993782,0.0136106125647718,0.0168155499814536,0.0060757230991864,0.0110563809959786,0.00803298912254,0.0088046386426337,0.0896017825475832,0.0156958541641128,0.0091720857626708,0.1803000951360598,0.0888504670598885,0.0086687316655983,0.0885821006600192,0.0152791007016824,0.0090301190227943,0.1780240770529209,0.0876051745852927,0.0089520385282522,0.0906374328634693,0.0161323884535288,0.009309433607341,0.1824507132887551,0.090176212224587,0.0091301885180086,0.0411199482872196,0.0220602552525912,0.0090746057837149,0.0344461390974416,0.0335993200087758,0.0090225494707924,0.0407271552556709,0.0214246557975522,0.0089712754806787,0.0338283887609448,0.0330930457997604,0.009231875695087,0.0414903363551807,0.0226718557823517,0.0091757456009472,0.0350847554622073,0.0340526192386202,0.0094748780867179,0.0372742332121703,0.0108933204932178,0.0094249788891561,0.0308898662688187,0.0336240481347808,0.0093776461523186,0.0369827463700016,0.0107236222383603,0.0093321081893398,0.0303885321349929,0.0332505039399811,0.0095641823781927,0.0375847825045049,0.0110740739141992,0.0095190735020371,0.0313733926963291,0.0339918883471644
6,13.47379347368421,0.006345917290372,0.0062519037325796,0.0064324667993496,0.0226199196139518,0.0223949723036412,0.0228519493792174,0.0214790604817449,0.0212922970483443,0.0216466100528564,0.0176006207793178,0.017473185154626,0.0177358150009141,0.0133629732239227,0.0130788599684954,0.0136529823262679,0.0256743562808072,0.0249903443391731,0.0264208731277352,0.011689088195062,0.0115539277716321,0.0118210873308195,0.0359977043681445,0.0355559783806475,0.0364284829830215,0.0297743582333046,0.0294715070231126,0.0300786215919323,0.0293089046716981,0.0291030506638299,0.0295390891283933,0.002478356201238,0.0249109004996593,0.0052731291909234,0.0024533911044405,0.0204063890989013,0.0230803469824525,0.0024301875948677,0.0246866477916328,0.0051672816028449,0.0024066884682207,0.0200880635433323,0.0228093846506357,0.0025281250537381,0.0251291177792598,0.0053928038488925,0.0025044739846337,0.0207584037074487,0.0233356160021919,0.0053453042633683,0.0113828106131468,0.0165240322863124,0.0053390339566358,0.0091562167857031,0.0058378256798386,0.0052726293232158,0.0111010162765949,0.0158199090848211,0.0052663281263142,0.0087060752110537,0.0054861107207133,0.0054106934778679,0.0116519451779433,0.0172647804444867,0.0054171072727487,0.0096299398269313,0.0062164756797033,0.0071549425131599,0.0746068696025751,0.0136222060265541,0.0074128629087508,0.1468612172209956,0.0733393660879401,0.0070256808547355,0.0736921351939722,0.0132238571740052,0.0072822298161517,0.1446799407871524,0.0721862844355843,0.0072891683318035,0.075603032379778,0.0140044592821993,0.0075374633239333,0.149154883299,0.0746222661767202,0.0078311100914294,0.0362834863287903,0.0217218561067537,0.0077888063363176,0.0296176232061687,0.0289084356167614,0.0077296925191756,0.0358825951953774,0.020980834402757,0.0076855999723154,0.028927450670114,0.028380611568246,0.0079316810650011,0.0366913253466044,0.0224589893565657,0.0078939566437238,0.0302109165561975,0.0293965970280275,0.0079539661473371,0.0323677339576089,0.0097777251378503,0.0079179007054931,0.0261916164353211,0.028846602682077,0.0078641223893505,0.0320774256706312,0.0096050462869286,0.0078302342305746,0.0257983713509159,0.0284912995945737,0.0080469943804499,0.0326591464880185,0.0099276469360738,0.0080029953119816,0.0266475754755642,0.0291983533662188
7,13.55275905263158,0.0057208897699701,0.0056314813256765,0.0058160969107284,0.0203094215036638,0.0200650364370984,0.0205277403572979,0.0192172609371783,0.0190428298646548,0.0193890634745159,0.0153672523538091,0.0152419438867609,0.015495617301149,0.0117902655913443,0.0114937247641353,0.0120953481040621,0.0253453732831128,0.0244653666773954,0.0262392810186644,0.0105236735240787,0.0103948620131305,0.0106700656791306,0.0320754418627825,0.0316537703694609,0.0325130770813121,0.0259472474466338,0.0256559218283479,0.0262323463339016,0.0258931663428587,0.0256565861795385,0.0261105673723622,0.0018701418851017,0.0226269183923594,0.0047263682172697,0.001852599200024,0.017812041201597,0.0208195237412308,0.0018252293728965,0.0224207440750378,0.0046030278774482,0.0018041084672886,0.0174871989273631,0.0205702121063904,0.0019242358551046,0.0228368453856346,0.0048341680724725,0.0019020412449468,0.0181583967301715,0.021056181144689,0.0047998845773498,0.0095811740160896,0.0167815749239989,0.0047909034921485,0.007947207297568,0.00427495245699,0.0047335308300378,0.0092750647515449,0.015857456756201,0.0047212732179939,0.00749048016187,0.0039011685161164,0.0048763858753017,0.0098438941995865,0.0177167383561121,0.0048670705964109,0.0084300440646698,0.0046307829868948,0.0056422162640874,0.0628731426028302,0.0116960170047803,0.0058125282758647,0.1210302970622882,0.0614411593642024,0.0055191873797163,0.0619455079741751,0.0113170728372119,0.0056842212649891,0.1187677014818322,0.0603322361590335,0.0057739638182817,0.0638259234029871,0.0120531123616805,0.0059378320765457,0.1231655145429793,0.0626593899461165,0.0066711715923487,0.0321760221911583,0.0215190132311346,0.0066425533982583,0.0258001388809131,0.0250483675785156,0.0065664074694619,0.0317603209163176,0.0206828982846374,0.0065375044432393,0.0250885290499743,0.0245368975201484,0.0067835763182873,0.0326375629271251,0.0224989345146357,0.0067473605081139,0.0264214696597835,0.0255820257608832,0.0066845545998391,0.0282434738702205,0.0087532535911427,0.0066584803299723,0.0224855000215833,0.0249167216736025,0.0066020752986358,0.0279522073456189,0.008588746231101,0.006569326178286,0.0220299468783931,0.0245931471159417,0.0067671924053106,0.0285045889305968,0.0089049846436931,0.0067432386441545,0.0229029816006924,0.0252691273762348
8,13.631724631578948,0.0050575886088017,0.0049541401215805,0.0051512484313553,0.018316262912616,0.0180800592834702,0.0185263355604215,0.0172204206611221,0.0170357015810754,0.0173925873432804,0.0134669075834692,0.0133366437306712,0.0135780836393848,0.0102128923076744,0.009903692058551,0.0105163754377156,0.0248559287398554,0.0238153385143389,0.0259888068134607,0.0094286127898522,0.0092854448240455,0.0095917486789326,0.0285588117177132,0.0281079889781873,0.0290017592784779,0.0226191629485162,0.0223304982944661,0.0228866702009433,0.022894277175104,0.0226518682941648,0.0231254458953431,0.0013017024960529,0.0206493553236329,0.0041560214145743,0.0012853291080079,0.0157901138754434,0.0189724969714245,0.0012525505899769,0.0204317011840695,0.0040321097697933,0.0012360135359919,0.0154318280648828,0.018712303069387,0.0013526569171666,0.0208632234662201,0.004267387224497,0.0013379969620123,0.0161238993669393,0.0192281053451739,0.0043782070025573,0.0078506164125129,0.0170690045178665,0.004374420938508,0.0067821440074874,0.0028678728182704,0.0042995512308371,0.0075126168760122,0.0160379861557212,0.0042903449981191,0.0062552085905068,0.0024657260117879,0.0044584480623067,0.0081946321547849,0.0182236029409971,0.0044534499049922,0.007271684674703,0.0032721911267304,0.0042918901790137,0.0536362866590402,0.0098503595337225,0.0044195956741678,0.1008038426880378,0.052117762388674,0.0041534233718311,0.0528329493711017,0.0094868351103492,0.0042813672442625,0.0988515608430553,0.0511445912756613,0.0044228770212118,0.0544928976389679,0.0102101526246998,0.0045426319130336,0.1030810767180716,0.0530948474764018,0.0056774715507958,0.0284971958646107,0.021260653573035,0.005657244113478,0.0225582504743431,0.0218569942524954,0.0055611188257393,0.0280516125813916,0.0201511507665845,0.0055489705202692,0.0218749930793038,0.0212791480260638,0.0057839927613966,0.0289481815055294,0.0223504821975801,0.0057640891038877,0.0232240014786544,0.0224096829481534,0.0056400923834566,0.0246392274165969,0.0078453531960882,0.005621100618976,0.019392744165045,0.0216408834192785,0.005564197954173,0.0243757152515199,0.0076877121799488,0.0055370720403881,0.0189637344192869,0.0213243043947776,0.0057282931113879,0.0249117603170801,0.008015058018779,0.0057174415401624,0.0198479295392067,0.0219585158159719
