bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_wo_recent_AGN_500c_mpq,T_sl_wo_recent_AGN_500c_mpq-,T_sl_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_wo_recent_AGN_500c_mpq,T_mw_hot_gas_wo_recent_AGN_500c_mpq-,T_mw_hot_gas_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq+
10,13.511588421052632,0.0731361129310946,0.0724229420042002,0.0738980173484117,0.2659758495136192,0.2555275636147768,0.2750512355399825,0.1734065884550718,0.1703867599064489,0.1765288236627763,0.1088974363635621,0.1063882326441988,0.1114321517696148,0.0629812817676772,0.0624190451461948,0.0635211869346577,0.1154233581729347,0.1142932480819706,0.1165616654085891,0.1231804798136906,0.1215022125053992,0.124830629590293,0.528045075363703,0.5174462251945943,0.5385256394635433,0.1161339464270855,0.1150235486169283,0.117207783090528,0.5413988955044579,0.533425592342691,0.5490224029493845,0.3521532400345865,0.3459227459702555,0.3585617269171552,0.0613208269638314,0.0604909164178715,0.061929041434885
11,13.562747263157895,0.072717472043929,0.0719254588225642,0.0735521805106255,0.2714882238489135,0.2608652348019536,0.2827408035015066,0.1685719622655359,0.1648341755930591,0.1722065590046484,0.1101079569835044,0.1068165002211188,0.1129394426431938,0.0614222689258649,0.0608795950898863,0.062025828197438,0.114038541221445,0.1127892708004794,0.1152423557692043,0.1211590324888574,0.1195250303945105,0.1232144983393044,0.515534835941132,0.5048175081822341,0.5272413222731798,0.1147388748438532,0.1134824606900864,0.1159225701228379,0.524377518029476,0.5153737531268648,0.5337139763887497,0.3473927028183911,0.3409446801007577,0.3538660241695742,0.0596592533699853,0.0587233989971617,0.0603739580373362
12,13.613906105263158,0.0727681814941313,0.0717549457366589,0.0738044893764562,0.2783478471628833,0.2647311987351283,0.2907956736966772,0.1642915564925422,0.1603027992277113,0.1683083401655513,0.1120916774828557,0.1084789378981374,0.1154180322496483,0.0599980767031357,0.0593123393038663,0.0606017567982215,0.1131625521615902,0.1117144304379216,0.1145786504077534,0.1205000618557994,0.1182709590347251,0.1226023401795088,0.5078550536910629,0.4947373409511912,0.5216609207433189,0.1136610697822187,0.1123137192343835,0.115064084681131,0.5078325779052794,0.4990834192753232,0.5170364781800335,0.343246269471459,0.335869814576074,0.3503830937803357,0.0581621401866061,0.0570754633836282,0.0590453581950113
13,13.66506494736842,0.072838018944084,0.0716125028764132,0.0741940150317272,0.2854885470335165,0.268499392600207,0.3029217969067042,0.1614654033535605,0.1565119183906549,0.1657960543063202,0.1146011726003693,0.1100301468881636,0.1185955417763997,0.0586732557871054,0.0579601357648902,0.0594212792149215,0.112474602512314,0.1109421109859441,0.1140052344918196,0.1205442114066202,0.1179396921942006,0.1228776449177758,0.4990501544053143,0.4831030255494358,0.5159854699926245,0.1129332216752553,0.1111341820589801,0.1145556158437031,0.4944109892368564,0.4845694394062852,0.505574052549846,0.3395110294476544,0.3311884743961983,0.3473916803173714,0.0567511085079391,0.055570113467486,0.0577276321262318
14,13.716223789473684,0.0731549772964287,0.0716746123626573,0.0746180112716355,0.2954613699885077,0.2719514662562909,0.3167022447111906,0.1580718170515782,0.1533601619029002,0.1631089841863686,0.1168512776782374,0.1109644122263418,0.1220541249706874,0.0573432196174553,0.056547131876371,0.0581256328068353,0.1122502108992807,0.1104111210146674,0.1140936641979845,0.1208339762394057,0.1179705072225351,0.123815911326834,0.4913238454263295,0.4719730225209207,0.5128492676146637,0.1124021628008567,0.1105793429126371,0.1142924006539665,0.482029390030616,0.4711666865667608,0.4933965556779363,0.3346329681509167,0.3253891736811122,0.3440195469993177,0.0553205618081399,0.0536527130641115,0.0565671386937617
15,13.767382631578949,0.0733374122634439,0.0713332978269245,0.0751224868686347,0.3028033794631665,0.2742147727538237,0.3284636110886948,0.1564865754244084,0.1507468357471081,0.161301517442537,0.1198166398875671,0.1125787331428744,0.1269289082434467,0.0562354029081873,0.0551777876959863,0.0572100600237894,0.1120265792323346,0.1099110250998855,0.1141933145322164,0.1216442463898107,0.1185145969646795,0.1248046573344174,0.4874465583612649,0.4638841916402937,0.5131450159299789,0.1122384639548701,0.1099711831510662,0.1143417502728479,0.4674027456843248,0.4541780907054856,0.4805488343270264,0.327310648206769,0.3160317634833243,0.3373702045455557,0.0542091437756568,0.0524530599767449,0.0555446343615979
16,13.81854147368421,0.0730602414593224,0.0710623152846377,0.0752484910969006,0.3189859314178463,0.2826373906360556,0.3521969449163165,0.1523880131601478,0.1469508510893239,0.1572153985048987,0.1226153057773418,0.1123715619091093,0.1321364386176325,0.0551499900441009,0.0541421748943796,0.0562205771983943,0.1117145481921644,0.109295125115312,0.1141795502272745,0.1231063321363414,0.1191235384298185,0.126281364252149,0.4829006715612701,0.4494802673348634,0.5148934331420256,0.1121590112427439,0.1095708806797841,0.1144901896779201,0.4551947160603121,0.4410312794356511,0.4707793581549646,0.3194813447857088,0.3087582989794554,0.3307197371561871,0.0530395771904548,0.0510607883547114,0.0545018791599538
17,13.869700315789474,0.0732082932759974,0.0705011584554932,0.0755856822822077,0.3271495652013068,0.2783838553288375,0.3721374297296542,0.1488239052816928,0.1432400532400036,0.1545705548506941,0.1257876999568353,0.1127406192788682,0.1382485918662652,0.0539497386054945,0.0528374249692621,0.0552184855793148,0.1114601303864365,0.1082531799042885,0.1144171403097588,0.1235922674428342,0.1197542565993916,0.1275659583810567,0.4840527918300424,0.4439163473768376,0.51971081564248,0.1117009402297546,0.1088215692593844,0.1145755165431908,0.4428129866443413,0.4259191349657134,0.4596974173863348,0.3110784601442568,0.2997403945374551,0.3221408913745154,0.0518297570573134,0.0493392034552223,0.0535894097284417
18,13.920859157894736,0.0723696764687929,0.069534238343742,0.0754127491023295,0.3427068657934399,0.2862388287573017,0.3990319651301389,0.1455436216807918,0.1394358289383875,0.1513084450822051,0.1278581441604561,0.1113385597212262,0.1446676872886214,0.0528504735128623,0.0515723743731387,0.054200998165157,0.1112821972617332,0.1079259694458225,0.114284609486009,0.1241205010582652,0.1196503439559816,0.1286042700553617,0.4830572179948716,0.4267627302605984,0.5344431895397479,0.1112657330200824,0.1077456462226501,0.1148592186233101,0.4276785953006879,0.4097077021808486,0.4455380603321874,0.2995622216709431,0.2882217403827078,0.3112098016857885,0.0509075987392772,0.0481097793154641,0.052839119596881
19,13.972018,0.0718556563467588,0.0684112889385955,0.0755557145906586,0.3519293675132663,0.2718205194093819,0.4129767984518292,0.1406772611351442,0.1344494066000548,0.1462392056268689,0.132406338723851,0.1101273057439659,0.1504966448293694,0.0518372057030674,0.0503605071691605,0.0532387038584991,0.1099764734046306,0.1058789167561014,0.1138877994567492,0.1251925316552317,0.1197059770538313,0.1300108392815827,0.4772720481200055,0.4103673122548572,0.5424024125885952,0.1102549755913822,0.1063844729407576,0.1137949869436387,0.412037141523583,0.3907985486833454,0.4322511443413642,0.2884614699416964,0.27475789817471,0.3014989793944767,0.050024778387428,0.0471450201462065,0.0519434746243451
