bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,0.0003876561085345,-0.0002982100609847,0.0010698781764422,0.2699110788522791,0.2638546524730942,0.2768977425973976,0.0959184330046922,0.0939595678876445,0.0980930692878558,0.0780338221598421,0.0763664858402842,0.0799035772705178,0.0370546708001808,0.0329369497959054,0.0415405563737299,0.0223124212443004,0.0211295310976547,0.0235918592406452,0.013321598471297,0.0126506761627916,0.0140663683143886,0.307963070531381,0.2991207610684416,0.3154208456774547,0.2130050799763443,0.2077362601816907,0.2184272322549756,0.0913331686394289,0.0893248988062406,0.093250991928314,-0.0174388207914264,0.2444247078253569,-0.0181603877696147,0.2388127419086211,-0.0167574845275466,0.2501683747634226,0.0129862726771671,0.0465043966541992,0.0125461103113072,0.0424749793913508,0.0134080719616464,0.0512126462386658,-0.0572754260329869,1.1520574964982826,-0.0602339417552567,1.121879184518407,-0.0542282644886434,1.185712689954319,-0.0044098209946793,0.2915864672223814,-0.0052335465021528,0.2829664347811099,-0.0035371566676896,0.300060988653854,0.0059983268281562,0.1962145508968021,0.0052392259946779,0.1906611082742922,0.0067579873422606,0.2019458990555004
1,13.076400526315789,-5.735970850633112e-05,-0.0006209405634387,0.0005945846495188,0.2123698340112389,0.2069173308963985,0.2178426776864498,0.0766107680208854,0.0748173439727367,0.0784807046560717,0.0626382406304288,0.0611183386293699,0.0642533110803123,0.0281813609781492,0.0246134883744375,0.0324907272674816,0.0219962953748888,0.0207965109221014,0.0232669393469897,0.0127655836693017,0.0121116395829049,0.0134388725648773,0.2405272797844037,0.2330029095078611,0.2489553970341483,0.1654307866496283,0.1603474698691643,0.1702437054036328,0.0751576408412091,0.0733889757749909,0.0769846122848217,-0.0139819331292412,0.1953797225233811,-0.0146684747972163,0.1899835652294542,-0.0133202564534428,0.2001312009815513,0.0128042760114705,0.035200295960562,0.0123559047354019,0.0309011054524683,0.0132325536153657,0.0400623670045688,-0.046786981889002,0.9439355481839566,-0.0493576722405358,0.9130951483499534,-0.0441992977967043,0.974726938155188,-0.0011961465732214,0.2310058745594992,-0.0019558676412213,0.2234604735027766,-0.0004186113910972,0.2391318199727282,0.0066796621739706,0.1544936656658646,0.0059482724577775,0.1498688828845343,0.0073349478976401,0.1591855224168005
2,13.15280105263158,-0.0002551680686764,-0.0008863635315489,0.0003740731067073,0.1618553133512326,0.1572458465823212,0.1664775614029663,0.0596222839569738,0.0579475887773633,0.0612887523975873,0.0489934097719909,0.0476280030612967,0.0502728873314967,0.0197483393543133,0.0158672714932258,0.0242252351284337,0.0219963241573422,0.0208327024227827,0.02332352909745,0.0122233555437104,0.0116026687389903,0.0129262886756448,0.1820309423602878,0.1755986968389968,0.1891080295582864,0.1249605418356722,0.1208318256309003,0.1293560180008479,0.0613039012879214,0.059719689120995,0.062941007778016,-0.0108356406992171,0.1509370820467197,-0.0114749632053832,0.1468990599050756,-0.0101976959077491,0.1554849195299387,0.0125194141671709,0.0249684172627714,0.0120611549379147,0.0207400933116347,0.0130052423360977,0.0294749590665689,-0.0369495209826218,0.7495904707763803,-0.0393741878413033,0.7209033329618144,-0.0348014991614078,0.7761535355414256,0.0017193506850954,0.1769341403757892,0.0010033100873135,0.1698567517364866,0.0024277651581902,0.1832454225308502,0.0069572417287794,0.1182379530769151,0.0063456259627401,0.1141288358949868,0.0076308343647496,0.1223101077506265
3,13.229201578947368,-0.00024001025853,-0.000852198852957,0.0003979447927659,0.1201168437783733,0.1164888145813752,0.124531294815717,0.0458518500713486,0.0444623122626278,0.0473170094852665,0.0379989516376157,0.0368323987512353,0.0393082981264121,0.0129911976657452,0.0092283424249692,0.0170963990053669,0.0222375434224739,0.0212035638035711,0.0234879068331228,0.0120158636872854,0.0113440826291836,0.0126916379584324,0.1337015575337012,0.1278714312966936,0.1400579858260074,0.0921459561887295,0.0882998269711225,0.0964656599408334,0.0500186371476237,0.0484727585818541,0.0515353172768733,-0.0080397797165805,0.1143708175723832,-0.0085562188820844,0.1106098799693052,-0.0074850391045981,0.1184266926931427,0.0121921687300657,0.0165500268185428,0.0117104967278707,0.0129657542562236,0.0126539998740163,0.0203298806844428,-0.0281419139687741,0.5804998252379077,-0.0303773321090027,0.5556636964341206,-0.0258976989982448,0.6041284412584472,0.0041294054532204,0.1304913977752674,0.0034670400371907,0.1245769981814375,0.0048799058147198,0.136657663180228,0.0072372213592509,0.0886814048042366,0.0066153632594955,0.0851089671818723,0.0077838458485252,0.0921175563111689
4,13.30560210526316,7.530181947655102e-05,-0.0004902727781307,0.0006480139147919,0.0883267571414075,0.0851545194314317,0.0917632588295558,0.0354491822116794,0.0340964810957902,0.0367560261081885,0.0296813982002297,0.028629010877237,0.0308577486156013,0.0076262413667705,0.0043791760997826,0.0109672564016493,0.0227779277470221,0.0216385065174729,0.0238402387606338,0.0118247990341598,0.0111301874840312,0.0125191633530934,0.0959164715624814,0.090834508904102,0.1013406975152612,0.0674647808540248,0.0642769617367715,0.0711563964789451,0.0416261681188829,0.0402803793867083,0.0430432472428978,-0.0056814017808238,0.084896054344617,-0.0061634312115953,0.0816878138191359,-0.0051954837361716,0.0882525827323817,0.0118045250037445,0.0097893863905124,0.0113287535723498,0.0065125777754415,0.0122445190955314,0.0132665470728242,-0.0207395821631528,0.4420234113781056,-0.0225657300091837,0.4204817878899878,-0.018939370125774,0.4631154580983245,0.0061174779569846,0.094580695787606,0.005457308228626,0.089690249651165,0.0067590347044141,0.099811237846357,0.0073519193982961,0.0657157275142865,0.0068006824198585,0.0626925434222602,0.0078846899397303,0.0686989052898862
5,13.382002631578947,0.0004775837741774,-0.0001156060053804,0.0010806459589775,0.0648615985471154,0.0620467254148587,0.067927377571918,0.027940458585159,0.0267850530895273,0.0291248757144365,0.0236778593463616,0.022684865581276,0.0247699144290791,0.0036947319090432,0.0009659034762366,0.0067123916889014,0.0233377442912528,0.0222364275503454,0.0244746300689506,0.0118060312425952,0.0110789516000844,0.0125608211521307,0.0685137301548912,0.0641278049030187,0.0732042686716991,0.0501445937050079,0.0468056161309739,0.0531824934221114,0.0354203852637912,0.0340321810086319,0.0369121170196587,-0.0037563991656967,0.0628233751851359,-0.004188154692575,0.0598595107479331,-0.0033058708856238,0.0655300958963339,0.0112820914135469,0.0049842091524967,0.0108056411067355,0.0021369697104544,0.0117515104796515,0.0078109304034752,-0.0146005372055181,0.3320424447592843,-0.0162687015272763,0.3135330392488112,-0.013000316576179,0.3510302230044652,0.0075308409736729,0.0678230341109452,0.0069245779606699,0.0637823011373805,0.0081342157330591,0.0717558900551798,0.0073706129768126,0.0494632641019443,0.00685415238865,0.0467098703612228,0.0079245699700921,0.0521651308036644
6,13.458403157894738,0.0010527152673753,0.0004614975338516,0.0016285895321588,0.0478799807768059,0.0451340232379167,0.0505931077344103,0.0227927828420232,0.0216435967044365,0.0239813481513247,0.0193981350220152,0.0183621863165808,0.0204511421860359,0.0018911318497636,-0.0007638534889894,0.0045105770918706,0.0237916621238794,0.0227867838010034,0.0249183013157431,0.011704882537706,0.0109784946804668,0.0125085242269129,0.0499049611880376,0.0459646862709312,0.054028038577014,0.0380870289052183,0.0352364367376461,0.0410300537905347,0.0311488950788385,0.0295722926804099,0.0326630818736895,-0.002262879817505,0.0463812073127237,-0.0026561758006929,0.0440263550826834,-0.0018641299386523,0.0489765753291664,0.0106561002031277,0.0022032535001825,0.0102028116241161,-0.0002211834439971,0.0111333793422431,0.00471072655196,-0.0096673027883873,0.2510168819103135,-0.0111718130684253,0.2349153144046683,-0.0082535800215433,0.2664888947597049,0.0084374173932613,0.0485133591351325,0.0078410508458193,0.0450247067971231,0.008986396534865,0.0523904204810048,0.0071785822444354,0.037906650922301,0.0066605632917196,0.0352756145694893,0.0077171530393648,0.0404072618710473
7,13.534803684210528,0.0016123389170541,0.0010000838253529,0.0022138729055154,0.0359166019834147,0.0336719989790751,0.037955033051672,0.0191205282179377,0.0179550727270239,0.0202579268216608,0.0162693670768864,0.0152391858709646,0.0174997159172274,0.0009780924584986,-0.0013699292797786,0.0036977642316135,0.0241191373517566,0.0231001916048254,0.0252903894328046,0.0115548742607014,0.0107731221931913,0.0122951983944872,0.0368137880396366,0.033414767328434,0.0404959324062277,0.0298456114719679,0.0271758602122375,0.0326740650357155,0.0279674667488172,0.0265455246363141,0.0294293843290867,-0.0011519715121618,0.0347824845943901,-0.0015388916225656,0.032830594778099,-0.0007239237470528,0.0367308649120416,0.0098963446626773,0.0011163244719956,0.0094259039378817,-0.0014390848605316,0.010375122566308,0.0037965084584488,-0.0058852981481288,0.1894450965286236,-0.0071848748506043,0.1753379763184777,-0.0045775954501408,0.2028725847764391,0.0087228409887043,0.0355303377680606,0.008114659121827,0.0322228964513899,0.0093194896787835,0.0390511839926426,0.0069092806530299,0.0298546780092374,0.0063668960677993,0.0274885640591983,0.0074155747251468,0.0321057173922977
8,13.611204210526315,0.0021990852682019,0.001616149898091,0.0027371169872106,0.0274241151663298,0.0254485767219371,0.0292645453833649,0.0165309897963172,0.0154413075285239,0.0178642956613172,0.0139763504844499,0.0128036350459085,0.0153477177539956,0.0018482936184887,-0.000463151382016,0.0043472750431722,0.0243079704827049,0.0231622052376955,0.0255050227426865,0.0112397894080793,0.0104882901442476,0.0120225615757163,0.0290970517506386,0.0259903880195151,0.0330690159104253,0.0246950718572779,0.0225317486155763,0.0268908376085913,0.0251579111289298,0.0237309020345842,0.0267629798005131,-0.0004040369221699,0.0264955617577495,-0.0007605933848543,0.0247565137796963,-3.190568898818016e-05,0.0282802570204261,0.0090159878478304,0.0009321211075023,0.0085780319896691,-0.0013302182391985,0.0094589480792159,0.0033384214631942,-0.0028167722817613,0.1451334764873628,-0.0039988255870204,0.1339929826158611,-0.0017300673023041,0.1567806014582603,0.0086001149822793,0.0273167779570662,0.0080292278715041,0.0238571506190814,0.0091947808489604,0.0305966993258529,0.0064281432871818,0.0244496822543504,0.0059724572640682,0.0224640546938653,0.0069417066972115,0.0266917838606346
9,13.687604736842106,0.0026631810728267,0.0020567493813657,0.0031991531978002,0.0216386407773286,0.0201363896320442,0.0232987591551679,0.014696592050739,0.0135916757053003,0.0160453640822158,0.0120980408952797,0.0108265129179349,0.0134230047473282,0.0033109633367853,0.0008728058503002,0.0058444073842369,0.0242513744221292,0.0230425548484237,0.0255729712950682,0.0108266536627724,0.0100997731137426,0.0115638634146097,0.0251203407477293,0.0219486535268816,0.028233552244418,0.0212322782408227,0.0193859637703845,0.023116762444981,0.0228112690041042,0.0213243712281558,0.0244734189486772,-7.047092759108358e-06,0.0206384887908076,-0.000364982886666,0.0191429539235116,0.0003447395263228,0.0222003340293791,0.0081519113332437,0.0015174903891866,0.0077029151734832,-0.0005512809038725,0.0085769102633217,0.0039362603837249,-0.0004090366280722,0.1129962593625043,-0.0013793803360364,0.1037356239005261,0.0005852270240534,0.1238822026137882,0.0081103774803493,0.0225312966767212,0.0075325888590959,0.0195085332382043,0.008663536097586,0.0257223429410964,0.0058708394404203,0.0206958024295119,0.0053824553990327,0.0189717171756266,0.0062788917686289,0.0226397425275644
