bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_wo_recent_AGN_500c_norm,T_sl_wo_recent_AGN_500c_norm-,T_sl_wo_recent_AGN_500c_norm+,T_sl_wo_recent_AGN_500c_slope,T_sl_wo_recent_AGN_500c_slope-,T_sl_wo_recent_AGN_500c_slope+,T_sl_wo_recent_AGN_500c_scatter,T_sl_wo_recent_AGN_500c_scatter-,T_sl_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_wo_recent_AGN_500c_norm,T_mw_hot_gas_wo_recent_AGN_500c_norm-,T_mw_hot_gas_wo_recent_AGN_500c_norm+,T_mw_hot_gas_wo_recent_AGN_500c_slope,T_mw_hot_gas_wo_recent_AGN_500c_slope-,T_mw_hot_gas_wo_recent_AGN_500c_slope+,T_mw_hot_gas_wo_recent_AGN_500c_scatter,T_mw_hot_gas_wo_recent_AGN_500c_scatter-,T_mw_hot_gas_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter+
10,14.039923684210526,12.986229989608407,12.98584632066171,12.986645009517723,1.3538245830234916,1.3523966228029702,1.3553039446411308,0.1149951276388145,0.11439223056551096,0.11557210754950788,7.373689155806103,7.3734351947743715,7.373965397687787,0.54947150115601,0.5485860871147397,0.5502564060994881,0.0583499807047764,0.05752633618507324,0.05929850865847109,43.19689099818079,43.19589463647548,43.19783476176237,1.790279471527286,1.7869307582348912,1.7936039316785068,0.2524356493633325,0.2507697050781494,0.2543512462528095,20.359977031225167,20.35949828650734,20.36043990330904,1.9033375390264713,1.9016928359259346,1.9051313685193423,0.12870705081507422,0.127913798049284,0.12940999613792167,20.340977413352267,20.34052883370571,20.341408189537354,1.8720552373705421,1.8706257410871845,1.8737023184222494,0.11767951266396887,0.11699039944514611,0.11839660408151692,7.354706763018331,7.354452316764592,7.354966203044911,0.5182039654964109,0.5173966274799261,0.5190870398739861,0.06287504829977031,0.062377009976380904,0.06344742063576717,43.14660172490143,43.14566918096808,43.14765413742411,1.824100294800639,1.8206843961463688,1.8277618559817022,0.2598813925549967,0.25838518015220124,0.261330315155552
11,14.143916052631578,13.117208525750353,13.116787903273046,13.11760379328874,1.296929224134626,1.2953832637470868,1.2984384546580712,0.10143388428052577,0.10087767415358218,0.10200397423876117,7.431021106962156,7.430719369938005,7.4313682700169625,0.5507019723411635,0.5496093335712379,0.5517667091739784,0.059218255263662284,0.05819292679734149,0.060450943076450436,43.36735729435384,43.36619460818572,43.36849682593702,1.6988670527905367,1.6951459402177702,1.702246480502992,0.23722726330891258,0.23534979379858634,0.23928196292030876,20.548277862029487,20.54766952748731,20.548805085899634,1.8475982300400475,1.8458045117091042,1.8495224111790525,0.11749966035646144,0.11668045451100352,0.11839882900076402,20.52733954878748,20.5268889200743,20.527809447522092,1.8242557344252557,1.8225773905910114,1.8258591879208272,0.10708997139382093,0.10634312806448626,0.10782810499735845,7.410172760486024,7.409860346819346,7.410457299808284,0.527432674288745,0.5264320219179454,0.5284353809086436,0.060799542893835976,0.060233761983795715,0.061377448515726414,43.31791526286045,43.31682078642137,43.31900316610615,1.7172119044710463,1.7134650609229032,1.720898866656145,0.2403092612357589,0.23876045476993643,0.24176297613216222
12,14.247908421052632,13.243442523076215,13.242998790188375,13.243893357262547,1.249163026899625,1.2475795844870257,1.2507269318014267,0.08891544687221759,0.08831397650962797,0.08949115348959179,7.48890843311027,7.48845596688393,7.489299466670662,0.55401482211455,0.5525851864852391,0.5552941057198287,0.06181848019735768,0.060244699172724465,0.06370112934884718,43.529459130466854,43.5281986106768,43.530806661738154,1.6182805253683448,1.6139953606719906,1.6222000809025667,0.22344326893452465,0.2212849473072135,0.22559239203553758,20.732295848217092,20.73162833832509,20.73301306204067,1.803179783523852,1.8008627989725854,1.805349927679238,0.10986447249434719,0.10866145879747487,0.11112875455775366,20.71029499355713,20.709734214232025,20.710861651120968,1.786800676565379,1.7850466239461433,1.7886292515067728,0.09864188218506043,0.09793755001951412,0.0994287240710829,7.466858240696324,7.4665028745920266,7.467223817719333,0.5377711771205143,0.5366561240945853,0.5388957738469847,0.05891797230099709,0.058273263238639475,0.059555983884231965,43.479988774900924,43.4787913092484,43.481231962918564,1.625922410126954,1.6222598748274446,1.6300233412840435,0.22235336925286414,0.22069724012457984,0.223973160595767
13,14.351900789473683,13.36590407627019,13.365429612058632,13.366373522293637,1.2099442802488005,1.2083223506283678,1.2115304159430003,0.07802374738075085,0.07739079053021446,0.07863834891739116,7.547215303879403,7.546678059762855,7.547764958873129,0.5578628565306897,0.5560989504872638,0.5595469777289939,0.06559021389187514,0.06335611701339022,0.06810645950353182,43.68424288095177,43.68266298797916,43.68574393166935,1.5471388907502117,1.5424595992405694,1.5520122044212883,0.21270301072438952,0.21051434184071352,0.21475709366892817,20.913144351818964,20.91228436594476,20.913957906940304,1.767851247909999,1.7653222224899763,1.7703245256297635,0.10551048797405278,0.10388300091015204,0.10723361797189322,20.890596983618757,20.889918382977296,20.891320626896473,1.7579450755308226,1.7557811329627258,1.7599545988083887,0.09247935660799891,0.0915945029240756,0.09331726903276624,7.524689484412467,7.5242545460930526,7.525088222335887,0.54792128213706,0.5464698409969675,0.5492545770758255,0.05724884505442445,0.05662928579050182,0.05798044345608344,43.634689907608006,43.63327194880673,43.63611042516582,1.5498971052858384,1.5448337633478513,1.5546080756530165,0.20776419940470142,0.20588242516125724,0.20964652820443055
14,14.455893157894737,13.485251026301666,13.484727600419507,13.485774759122375,1.1774799678774874,1.175741056867278,1.1791914050978427,0.06896114855829899,0.06832329807349952,0.06960940103592621,7.605838262449241,7.6050360085959845,7.606635029880597,0.5610042518434613,0.5584029349382252,0.5633305264263391,0.07004979503461578,0.06752167785462823,0.07338232915946943,43.83278054347733,43.83074264952833,43.83472533858501,1.4845232732074465,1.4783605982289953,1.4904072162208775,0.20496080112785398,0.20270221474604183,0.2074167423292592,21.091110653058514,21.0900946074829,21.092192360888852,1.7383295998340942,1.7353270937353058,1.7416418320858291,0.10377798495306102,0.1017528415993422,0.10593756120750575,21.068572629651193,21.06785427038216,21.069483169048908,1.7341467279477993,1.7316185161207303,1.73677462101373,0.08832663344824099,0.08731309603191771,0.08942337199486786,7.583437312716358,7.582893398230342,7.5839771816782,0.5567347198728592,0.5550580883781624,0.5584840799025874,0.0563120992211442,0.05559975731450363,0.05707768409642382,43.782723592168644,43.78090420682997,43.78443089773841,1.4832954913723475,1.4776957440569687,1.4893959935884935,0.19724299024963488,0.1950659739572948,0.19942625408734227
15,14.559885526315789,13.601842707885568,13.601231771219542,13.602572711139587,1.1501691228828856,1.1480339521111855,1.152081971917198,0.06164609515902727,0.060901718667819384,0.0623357126247764,7.664453087534216,7.66337964024299,7.665509079166262,0.56200815438668,0.5589193393592641,0.565178251633294,0.07531065848272589,0.07213082686834818,0.07830202791463779,43.974372190892744,43.971650301457444,43.97690168080725,1.4233877306613953,1.415832581511737,1.4309421866343581,0.2009166920967904,0.19785051210953325,0.20396023643547104,21.266245970065242,21.264888377163086,21.267604729763946,1.711970360520164,1.707939960949367,1.7161904855786674,0.10419791026001998,0.10189861454434096,0.10708723678381271,21.24472104128462,21.24378051632161,21.245809807004736,1.7139702113036408,1.711038056128293,1.7171685810357273,0.08603233231583365,0.08483885748875836,0.08728004660616534,7.64286569740211,7.642161633250527,7.643600445781235,0.5639178259070454,0.5619319313389812,0.566056611429446,0.05635154679291836,0.0553602075025702,0.057180334633254296,43.923801002122566,43.921528574183405,43.926260484028994,1.422044438646318,1.415289421816185,1.4291824956167332,0.19084620562083143,0.18780761010960323,0.1936088120105638
16,14.663877894736842,13.716406408801635,13.715623326792919,13.717185945027142,1.12790482568897,1.1253300957216796,1.130348594954875,0.05586820049123318,0.05500661091184679,0.05665276348727828,7.722676373644615,7.7212133089897,7.724104137908499,0.5609807294122338,0.5567773528597664,0.565303361663376,0.08046502756567483,0.07728644632261648,0.0837061459211981,44.108748188223046,44.10539140810041,44.11206727429472,1.3631141642704572,1.3534642407777704,1.3724298169761497,0.19894324493929816,0.1952816371281385,0.2026108530394077,21.439072632666562,21.43725917596161,21.44080363636309,1.6886130733150526,1.6832990204480804,1.6941208588438565,0.10585662948827852,0.1028062343460037,0.10875685232292205,21.419243282434614,21.41780575826974,21.42063536076388,1.6974924992105263,1.6932063280630845,1.7014844088996735,0.08507801521952968,0.0834878300531824,0.08666041821780061,7.702847740732665,7.701804957387324,7.703827443906007,0.5695335362757852,0.5666772515949688,0.5725303844113875,0.05732104173662686,0.056197390393233654,0.058485343605348676,44.05871740250144,44.05565563591535,44.06176029588308,1.364204729150356,1.3554923674969288,1.3735172922958487,0.18700866508257963,0.18342303678882904,0.19077532225568694
17,14.767870263157894,13.829709815390899,13.82865977973528,13.830691931461832,1.1114252247763377,1.1078834827890074,1.1141828104393674,0.05132048073586075,0.0502707823688533,0.05229175130781195,7.780645830225254,7.778596091860173,7.782867031657002,0.5593097073825122,0.5536849211120127,0.5658515022237511,0.08542544260928261,0.08243575626140726,0.08886332121599745,44.23732217679587,44.23326350735937,44.24214960131548,1.3094311195716912,1.2978260484653097,1.3221336147934162,0.19858348936199344,0.19364628255999156,0.2034179974024422,21.61035801924212,21.60779144580765,21.612960799887887,1.6708345352327447,1.663632864413263,1.6780624236258286,0.10814313875475992,0.10498981436714672,0.11159769637870746,21.592643132977607,21.590784364433148,21.59474113029814,1.6852831381579085,1.6797343394214632,1.6911987867949814,0.08529644708085213,0.08326862692754042,0.08722899808534114,7.762958620103264,7.761641152479694,7.76440000601027,0.5738927841121975,0.5699526363339995,0.5778719078167883,0.0591536223410922,0.05768085553623304,0.06068400463597725,44.18833959361835,44.18424769560382,44.192695102619744,1.3136931081755847,1.301779748231938,1.3252905301245397,0.18549076091319588,0.1804781494607183,0.19030035567853676
18,14.871862631578948,13.942146812438127,13.940810438224766,13.943504264609752,1.0992985272199265,1.0955946321634171,1.1028454154993605,0.048289804014282026,0.04700054697490014,0.049532338100366995,7.8392451529378375,7.836417862426722,7.842207269565328,0.5611614904495041,0.5538502106079494,0.5692616030765384,0.09051093000865391,0.08690283848322072,0.09377296635764334,44.36269322878101,44.356479785177406,44.36893931762419,1.2666526155355244,1.2506769501901187,1.283831417247546,0.19871823761772395,0.19237063165585933,0.20538246089424259,21.78151186786073,21.777846802586208,21.78528056999469,1.6610469563446222,1.6510770635653738,1.6708278888025487,0.11101235823877503,0.10718146730554828,0.11524879370649282,21.766613879666174,21.763943096743297,21.769396651496265,1.6801680426235013,1.6728509878940792,1.6872135425630639,0.08598582920760671,0.08338863210424342,0.08841170703211755,7.824494097192877,7.822652274068244,7.826603295629213,0.5805899897760262,0.5754213773373782,0.5861902938342028,0.06131380324120859,0.059191361192513114,0.06318291647140852,44.31354302047785,44.30763602510774,44.31975289487459,1.2688355251797971,1.2523674373771498,1.2855019867246014,0.18572620135538126,0.1790903378593311,0.19154308107241882
19,14.975855,14.054201527437312,14.052409747086251,14.055905866249459,1.0910751227899913,1.0864792309916647,1.095308830850753,0.04610673139783804,0.0444886722493258,0.04764426817827709,7.900584627889966,7.896540785997345,7.9050610958617895,0.5724334256287271,0.5618999093971903,0.5833200852603422,0.09497337866794248,0.0904476653671867,0.09924721071187821,44.48598163633072,44.47708321950911,44.49453830799749,1.2357272699338426,1.2139516830085024,1.2616124562175632,0.20118309313300342,0.19271421136413228,0.20897272852135573,21.95474789518823,21.950041230258485,21.959412194455204,1.6635615079918042,1.6512538289803638,1.6750547475884523,0.11302730650695175,0.10869758465300959,0.11788067306042199,21.942244632239948,21.938867715053306,21.94576428029743,1.68328313809638,1.6747052996951441,1.6913921058117896,0.08651301124311322,0.08338677459279256,0.08993731964039908,7.887697481416219,7.884991340248601,7.8905413446626556,0.5917028600378382,0.5847389631190011,0.5984632075514245,0.06272678062581231,0.06024260789203713,0.06519490049042938,44.4361596393873,44.42808571421465,44.444491183171436,1.2357318367483825,1.2147254967314598,1.2572487144756592,0.1877628491529734,0.1789075319085453,0.19659908888866978
