bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_Y_X_500c_cov,T_sl_wo_recent_AGN_500c_Y_X_500c_cov-,T_sl_wo_recent_AGN_500c_Y_X_500c_cov+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+
10,13.511588421052632,0.004071894951829157,0.003865178756603907,0.004280046834741178,0.016352706692082775,0.01593174304887319,0.01679208572782497,0.013677623992909583,0.013370325413379755,0.013996203068277814,0.00986669412203563,0.00969661603995047,0.010052699230546063,0.0002680591942102285,0.000171869843638854,0.00035663004409553563,0.017528353343332886,0.017162213110640225,0.017933208245363493,0.010640789561188127,0.009965605912742953,0.011312088692023995,0.032062773134618514,0.029999102813717825,0.034120449555518295,0.008301384421658183,0.008036891456649344,0.008573499178678853,0.004226807432182305,0.0040777680582792224,0.0043937807970864376,0.0062205488452510265,0.005540812550074417,0.00690600179148358,0.026993562079904776,0.026014104131073787,0.02791797195984407,0.02042351001315497,0.019937562019988867,0.02095494066321413,0.004020267807162791,0.0037378097233011893,0.004329046782182336,0.06536874173845622,0.06366111801140409,0.06740653832006901,0.018172530119630565,0.017816208376679157,0.018533487820541834,0.004492234836972383,0.004283705560974386,0.004701828034728729,0.023779411816784793,0.02285175061845722,0.024661581210982313,0.005134557540495896,0.005010767434508638,0.005255698806540569,0.02041965096611923,0.019995462035005972,0.020821793436459707,0.002874904947554254,0.0026357904903839134,0.0031045247261846124
11,13.562747263157895,0.003955648822714541,0.0037305873734100456,0.004172023805432595,0.01544332390641313,0.014923413982120635,0.01595595381005788,0.01324942989247826,0.012867375619429888,0.013620182421580966,0.009298421038250354,0.009103953201108123,0.00950248718195595,-5.361112427161761e-06,-9.838413352952381e-05,9.660535780401015e-05,0.01702665015838984,0.01660519935856581,0.017510967243130747,0.010148949517430776,0.009249487392554533,0.010917164587647986,0.03315273754117237,0.03065806141070812,0.03565359486685636,0.008085058028058426,0.007810328543890892,0.008362215594989888,0.0041264083678112,0.0039455037746156585,0.004306549938850379,0.005377210158677068,0.004648699759825996,0.006121999699263065,0.02561973671469466,0.024477345362690958,0.026667992760021655,0.019098125071191824,0.018510503837498672,0.019678924552179636,0.003595173087553657,0.003255830668594848,0.0038922164071781224,0.06017838220087114,0.058085693358707155,0.06212407424511517,0.017339922876511295,0.016964100942789585,0.017766669483989927,0.004128526907969443,0.0039077567037676215,0.004350055586544944,0.02243016995716411,0.021385744420412345,0.023446415595051267,0.004716800391182666,0.004583368630348054,0.004854141757237525,0.019157375727343242,0.018737256752827097,0.019619471233011998,0.0021085515555480517,0.0018315400170773742,0.0023673569207705567
12,13.613906105263158,0.0038419371631184416,0.0035616074931408364,0.004096153551214524,0.01470406351261281,0.014192268664718682,0.01528175855849959,0.012895194030158246,0.012515754082353779,0.013321312775975026,0.008763193404660374,0.008552428227034758,0.008999055010167269,-0.0002736842657575644,-0.0003935584330082481,-0.00015518531356493195,0.01669576631167024,0.016173772061742343,0.01725291797314262,0.009763357715671042,0.00887911844591237,0.010618162730712415,0.03446708271416978,0.031527489841166836,0.03725167176828532,0.007871554135373132,0.0075404744262128,0.008200791408074115,0.004041609666689268,0.0038439955261732567,0.004235539878513547,0.00476206727465126,0.003719325717443868,0.005600833585972874,0.024411885180408023,0.02326628468561513,0.02546717285065393,0.017854721153366893,0.01728272354087848,0.018449228252742124,0.0031584954140491833,0.0028128623305466085,0.0035060891026480238,0.0561148143895399,0.05398654552744161,0.05803632625067824,0.016638654461116814,0.016191652077217695,0.0171159063383844,0.0037696587406185495,0.0035134752378325244,0.004027511491675078,0.021350434652590726,0.02024497786115048,0.022475514634103286,0.004320929068459592,0.004169424083166126,0.004492918487632637,0.018062219371988472,0.017536285951137844,0.018554763702377325,0.0013237079297370624,0.0010303678741825464,0.0016311806328941436
13,13.665064947368421,0.003695170893652197,0.003374754184180968,0.004062702268743236,0.01410505418399271,0.013401007565095279,0.01467676929566189,0.012581357302715823,0.012134005065397843,0.013063785917782225,0.008316949070051307,0.008057030028099056,0.008585425900542388,-0.0005624173503825784,-0.0007001632724041169,-0.0004166335185568525,0.01647230603327878,0.015899459112335066,0.017173051240369802,0.009269630346118902,0.008215017343639714,0.010325357707819801,0.03538295225837766,0.03170093471890997,0.038971597125114686,0.007679802536900818,0.007330861223588136,0.008007376956910213,0.00395514449569928,0.00373874691811078,0.004173218042313001,0.004060913236708438,0.0030293363511743007,0.005137231000473879,0.023469906458442005,0.022063587642549825,0.02472397641324118,0.01685187500197913,0.016227259680389457,0.017469110390939152,0.0026923135218431225,0.0023122752201332635,0.003059632090126682,0.052730959980661865,0.05060120903702177,0.05501166802902405,0.015974204141300963,0.015483324038596527,0.016483406177966335,0.003391200632925159,0.003117004687579177,0.0036748849953554125,0.020521158528323834,0.019224429358496622,0.021829916939983467,0.003995988077337044,0.0038349451443181973,0.004152499144743183,0.01705516106024242,0.016474385473132364,0.017629730018792845,0.0005827824765810741,0.00023580012157453187,0.0008944112623332687
14,13.716223789473684,0.0035831743385148626,0.0032014685592842173,0.003996514209021944,0.013581917947266358,0.01289535985396689,0.014312203506958773,0.012311780469776198,0.011806349496157597,0.012870901106079488,0.007883044198703323,0.007601891814974841,0.00818296504219177,-0.0008175419392679453,-0.0009671762277519201,-0.0006532218209441871,0.016283711855086022,0.015468629223993155,0.01708984614804162,0.008939935096929807,0.007717175584668104,0.010077730086978466,0.03665310498911853,0.032181741765486396,0.042053821754109925,0.007430035248793368,0.007048645850243481,0.007843915462160784,0.0038800469252045717,0.003621908576666617,0.004138628806612398,0.0037796625574387155,0.0024648635381068523,0.005003372553816517,0.022548213210512452,0.020938899374094787,0.023991533335312034,0.015727657653660645,0.015035969851141275,0.016455714259249386,0.002211538093695412,0.0018288015779492216,0.0026405202998739026,0.0503362054834641,0.04813983388353267,0.05285818571920495,0.0153630530209271,0.014853041001724479,0.01598177979571187,0.003063672503616561,0.002761603573410093,0.00339563581592195,0.02013718955963535,0.018382719863417052,0.021605631667170156,0.0036902905936407435,0.0035070633256592144,0.0038901687994329173,0.01619864923225229,0.01549552001782285,0.01686897360858481,-0.00012985001587830907,-0.0005259177833690236,0.00022774357412881698
15,13.767382631578947,0.0034483799591700686,0.0030289927607615496,0.003914863456763614,0.01307230835720605,0.012259975148968798,0.013837671138313738,0.011973133980893051,0.01136073379813902,0.01261160596608026,0.007492025440975434,0.007183837860518749,0.007827145193415527,-0.001030070615857569,-0.001221715235074754,-0.0008410863669499672,0.016266824450646374,0.01530553844489596,0.017271232819734958,0.008490304186115199,0.0072214767226679,0.009711856711204595,0.03874678332265685,0.033088242174397146,0.04445492709085778,0.007238719241113805,0.006805986816186638,0.007692748498381083,0.0037973735972714083,0.0035112567375795898,0.004066805425610211,0.00347338988371303,0.0018979035168200156,0.004938557582236258,0.021429452818122918,0.019833976113759665,0.02300860494682463,0.014768909119041537,0.01402387689356815,0.01555983086876769,0.00175127078597049,0.0012809189778151902,0.0022075219613636077,0.04860999860179134,0.04616235132249607,0.05121654313326336,0.014751135945898237,0.014197829839728343,0.015355499240295114,0.002762188954035796,0.0023996823196376455,0.003127027429354187,0.01965715728101091,0.017773608863713177,0.02141542421666163,0.0034463285909009846,0.0032386897342274643,0.0036474727677696488,0.015347174412424173,0.014625874553896353,0.016178693656290922,-0.0008062510141266474,-0.0012527287177153687,-0.0003581857308320883
16,13.81854147368421,0.003274762818428184,0.0028022717502624406,0.003793922050169998,0.012624517891851896,0.01171250385381627,0.013576676742563284,0.011714612543613284,0.011014667943094018,0.012464174677390532,0.007128412065175938,0.006777825436963348,0.007521387778158998,-0.0012552283801804593,-0.0014694670738137612,-0.0010180217350338875,0.01611446602237349,0.015012137178992323,0.017271408722134538,0.00800240444045612,0.006605273887312715,0.009398019423194705,0.04070393059448216,0.03311426663802118,0.04918930886963199,0.007004671084682222,0.006556193472190694,0.0074556905657895455,0.0037180301883990956,0.0034025271667273075,0.004041703184878089,0.003203034000471033,0.001531335855657692,0.004900844928774092,0.02068155551412372,0.018937023755415408,0.022486812082978935,0.013906223749309079,0.013057063807999304,0.014784718664334725,0.0012121327838749293,0.0007479262328082282,0.0016863605409382222,0.0471785233278223,0.04420098491056242,0.049983655300560856,0.014158726865424652,0.01348127043795436,0.014838691698784242,0.00245937165579993,0.002055885229740193,0.0028228759775742965,0.019374656532659698,0.01731225418603666,0.021394635464059668,0.0032094656982385025,0.0029753843790658215,0.0034484263627263356,0.01468811499363127,0.013764851638029756,0.015563858575752135,-0.0014655402227304424,-0.0019779763826828735,-0.0010021951772282408
17,13.869700315789474,0.0031285679414920116,0.00258190156091445,0.0037181000146493093,0.012244877493262137,0.011194304477386742,0.013272334866011338,0.011364553159782766,0.010614789838351108,0.012118366855753461,0.006824406481720566,0.006418145695105297,0.007264088196323455,-0.0013974119903532728,-0.0016685521712686464,-0.0011739184295844318,0.015904790869435692,0.01467054697994673,0.01728811312278065,0.007515261324177318,0.0059821531661910865,0.00892362550600958,0.04247561437210678,0.032948493337134635,0.055101807175617676,0.006731082774646846,0.006204946642271211,0.007251578874953556,0.0036093289432633582,0.0032205744286435195,0.003977648878940904,0.0033346542190335043,0.001283672196709703,0.005179217556525575,0.019620403936072475,0.01771588692014343,0.021582121054986594,0.012922157145697917,0.012069712172928874,0.013873197250956152,0.0007657147508822561,0.0001998408824744213,0.0013294287996236164,0.04609714077427164,0.04313097488247866,0.049512167319339974,0.01361712272017606,0.012883102796234934,0.014296327672071079,0.0022085313931458446,0.0017603384779290197,0.002647124035055014,0.018980019165922398,0.016712901779312363,0.021461485597194147,0.003016861357638303,0.002759627400611018,0.003296557152188613,0.013872244495267902,0.012953315901731736,0.014951404846673807,-0.002051253155404305,-0.002601368349191854,-0.0014502517936648275
18,13.920859157894737,0.0029732851649169664,0.0023354091326101226,0.0035979316791268407,0.011817752137729988,0.010647881499513581,0.012895462874182709,0.011007028679440976,0.010130936209612905,0.011889066185166176,0.006455875487703122,0.006010172472662984,0.0069970063866676225,-0.0015388367116422662,-0.0018444377163439204,-0.0012534380955322244,0.015799842383967137,0.014364017929597978,0.017283926765796247,0.007015968219260142,0.005474259215436279,0.008517167492406033,0.04444249299037725,0.03278578231330016,0.060552298698285045,0.006432117443362164,0.0059057248420252735,0.007004477905943017,0.003488805702916693,0.0030561075088766016,0.0039438365134581215,0.003339401073384491,0.0011354875039449857,0.0054355555894920835,0.018813399991257727,0.01670136799819233,0.020892466703315106,0.012051532566843732,0.011098764559723641,0.01301057969535607,0.0002741816414959194,-0.00034686948254259706,0.0009171481197072966,0.04569918043394088,0.042407782766611654,0.0490122483042127,0.012886679034330027,0.012182723759272573,0.013738367506235706,0.001961456473968514,0.0014254928015036015,0.002466023396157498,0.019145954721384355,0.016479712818995768,0.02191957870241894,0.002853250589516146,0.002564331323184137,0.0031457689465673633,0.013125059672672749,0.012110423618430195,0.014441417775607836,-0.002503033137114266,-0.003150663847330011,-0.0018305837389126704
19,13.972018,0.0027710113205560716,0.002108396440248214,0.003472375280185605,0.011236545604314817,0.010032504402765196,0.012581889939335586,0.010593882754922835,0.009611502199693658,0.011585446850216244,0.006175688818587144,0.005654795171260724,0.006711776903753956,-0.001626541462554842,-0.001952082882042771,-0.0013214176317789003,0.015351878603022949,0.013762608348036696,0.017193122225335544,0.0064707323986593086,0.004676441257658475,0.008339642069918503,0.048630891686252856,0.03221042768920987,0.06808301617512476,0.006154289602437227,0.005594830724955097,0.006739609074857903,0.00336939037953656,0.0028368080032148955,0.003870455660032784,0.0035145795802811824,0.0010359314255398374,0.006451779148333929,0.01794019169216969,0.01569626316817488,0.0201236575621024,0.011219812767570286,0.01002851640635578,0.012265570916314235,-0.00022623328974229754,-0.0009069181169213154,0.0005022331734939859,0.045427891268023476,0.04193621050066721,0.04942997796016525,0.012304363605244027,0.011503920053308275,0.013099967695822652,0.0017352854866101428,0.0011066560594860829,0.0023339655529584337,0.019339753477069843,0.016451919489785704,0.022396722678402294,0.0027304122874054508,0.0024054103786435737,0.0030548558275942162,0.012532778412113879,0.011348606244586047,0.014004173915877317,-0.0029246392108716575,-0.003750873748865508,-0.002136504302677172
