bin,M_500c,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_500c_L_X_ROSAT_obs_500c_corr,T_sl_500c_L_X_ROSAT_obs_500c_corr-,T_sl_500c_L_X_ROSAT_obs_500c_corr+,T_sl_500c_Y_X_500c_corr,T_sl_500c_Y_X_500c_corr-,T_sl_500c_Y_X_500c_corr+,T_sl_500c_Y_SZ_500c_corr,T_sl_500c_Y_SZ_500c_corr-,T_sl_500c_Y_SZ_500c_corr+,T_sl_500c_T_mw_hot_gas_500c_corr,T_sl_500c_T_mw_hot_gas_500c_corr-,T_sl_500c_T_mw_hot_gas_500c_corr+,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_500c_Y_X_500c_corr,L_X_ROSAT_obs_500c_Y_X_500c_corr-,L_X_ROSAT_obs_500c_Y_X_500c_corr+,L_X_ROSAT_obs_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+
10,13.764005263157895,0.2131532340173074,0.17246173631783387,0.2515832524940004,0.535535698437313,0.5062940832231183,0.5644196668907653,0.6823730019916909,0.6617336978430435,0.7006747072828573,0.8210762054351672,0.8030424433516188,0.8404563972291389,0.024154988782280677,-0.01755985682585707,0.0678665859203829,0.5516120943550646,0.5177594523052919,0.5785269243568631,0.12600725464618348,0.07722334383070377,0.16635786182784595,0.8593072366272427,0.8439836418432638,0.8734460678765964,0.574896997317155,0.53789599686284,0.6074984909454068,0.7087688596660887,0.6876827906806764,0.728509105189806,0.07290694243864623,0.0305420247827267,0.12478955626366264,0.3718821606459426,0.33441136487015255,0.409107100576424,0.46196913390929806,0.43040387081419845,0.4936884638224662,0.052088008338972716,0.01393869933350857,0.09110660515481635,0.9301775716340093,0.920595703243667,0.9383558738064038,0.8595923754466854,0.8498108052288884,0.8694757699501504,0.5437470011721449,0.5155538027870135,0.5692865238121898,0.34490738655736364,0.3052698206838251,0.38359724321572397,0.5896255867233156,0.5655481617646937,0.614968146729776,0.4841942862672317,0.4510721998928102,0.5187741977042065,0.07179758767346885,0.031963168600533956,0.1110601249940894
11,13.840405789473685,0.2570987516046125,0.21436859808836553,0.2971118854358312,0.5284769629197756,0.49892616435340365,0.5573555680097657,0.6874944393320517,0.6661283292920563,0.7062881648601944,0.8201973696871614,0.8030447197733254,0.8412829316235451,0.045257764255308,-0.001765769063869957,0.08863816903332715,0.5500115545352617,0.5185267785123879,0.5832889241258209,0.19425731420146852,0.15282526157788867,0.24143631902710563,0.8789154963550447,0.8643289853699914,0.8925979662312278,0.6020589341359224,0.5699594832951408,0.6363709532966917,0.6980078477654816,0.6752030569545366,0.7176877172076951,0.13437981041092034,0.08712574937151883,0.18268020276713406,0.4096845371342509,0.36749348796023307,0.4502005747595642,0.4921862475433021,0.4590794952773523,0.5220213645576016,0.12271993323844135,0.08493611064702508,0.15978339012569232,0.9330755456347148,0.9248743176558388,0.9400322735550943,0.859222294284012,0.8485018885632416,0.8687093512395653,0.5449153211371238,0.5168595905411166,0.5736888844790016,0.37114058557592,0.3279708608465591,0.41601823256872245,0.6085246344448424,0.5795309855196271,0.6341204953932265,0.5169086079882317,0.4836590800342193,0.5523772171527692,0.1429014864821851,0.10309917390219683,0.18402614004612167
12,13.916806315789474,0.30490475920017723,0.2649202004848808,0.3466381762701785,0.524343564972372,0.4952672976247191,0.5531888156084919,0.6978768327637583,0.6764226913659843,0.7175242574830839,0.81702046393824,0.7990292840798079,0.8362284138851528,0.07533076276458492,0.03384372245750959,0.11750707888847732,0.5496799978312382,0.5125747191196562,0.5817019095559496,0.27693996081599676,0.22396178881141746,0.317577401598892,0.8975610842220098,0.8825664807023276,0.9112267274752859,0.6346708983700927,0.5984392090662667,0.6671649871856588,0.6922818910881819,0.6692818478137905,0.7154669054916448,0.20913500970640375,0.15993863680567488,0.2572088714177333,0.44839327175735133,0.4055375904141306,0.48884487276408023,0.5156967219914306,0.482810176418721,0.5475311490982068,0.18975892998195565,0.1478529550139326,0.23171173928438718,0.9352791691855504,0.9266265707265882,0.9419801295329291,0.8612348385625219,0.8493704119153799,0.8714185160372131,0.5541330382720366,0.5242216969058927,0.5846767623732562,0.41343805973111414,0.36523362839752327,0.459342231942754,0.6361138005589988,0.5973356335018404,0.6669385902419748,0.5487599177897287,0.5156876372766653,0.584718301689419,0.21708305909430442,0.17446506257485717,0.2589458487876005
13,13.993206842105263,0.3533524494305218,0.3109996137823459,0.397655664565686,0.5170824036509958,0.48271156430354967,0.5504771074936536,0.7065685478024758,0.6866761641124056,0.726399969518093,0.8155845670631195,0.7938506451980952,0.8343640867087413,0.11528367238035075,0.07420712991069323,0.1607734900714195,0.5450742249937142,0.507278474707935,0.5799315550951946,0.35445312275434193,0.3076186996499693,0.39886275828969586,0.911270920128844,0.8938438824606486,0.9274394209468075,0.6719502752909694,0.6298257625138305,0.7083333842544433,0.6962497665983229,0.672939397267786,0.7183467515957479,0.28464216953277666,0.23027603060903645,0.3312173043725062,0.4964534677924375,0.44822703456219004,0.5376934815631631,0.5386607021704815,0.5023363469963792,0.5723298892995188,0.26189387825809435,0.21628043161198765,0.3046571544036161,0.9361916620624025,0.9289460048457342,0.942726644710402,0.8657098317546368,0.8535638025004785,0.8763007808306774,0.5780765968790953,0.5456909228375539,0.6091967664220094,0.449800932343587,0.4036488882828324,0.5019670767166695,0.6706022283042687,0.6255309560283662,0.710008293862456,0.5792383998293631,0.5413608895612539,0.6137089619324383,0.29537931051961264,0.24812582905254782,0.3410178390210441
14,14.069607368421053,0.3971093946792328,0.33859671809038117,0.45903384665651775,0.5037560868438347,0.47040901108656064,0.5364805524662739,0.7163460055077788,0.6953488215551826,0.7360319248027283,0.8116555735100955,0.7903229411173074,0.8329907859444172,0.16341511790732335,0.11546429229232995,0.21259035300802104,0.5329223437195436,0.48747015531952587,0.5699330823233519,0.4270650828603056,0.3777294602579782,0.4721058174622374,0.926069325612449,0.9055287629996935,0.9418627807085492,0.7026203101767797,0.6587091679567633,0.7444871105799344,0.7129212931355562,0.6877557514759275,0.7349376211495272,0.35827327524396435,0.3073886705775081,0.40724177442675363,0.5316139207929356,0.4874174883886067,0.5737660758392513,0.5595049801362603,0.5264724289539517,0.5918681011766852,0.33606852654379715,0.28625460291560084,0.37975160423324295,0.9361219744771869,0.9283035171084308,0.943505368822379,0.8719159785295909,0.8606420646336567,0.8829945071768147,0.6091180382756196,0.5741967014129261,0.6412918453530233,0.49272646426463007,0.44381353353976305,0.537211696223846,0.7124451036732746,0.6631798738582596,0.75284256669708,0.6043785648925255,0.5658004796597259,0.6393348142900196,0.375203567333517,0.32648667237395196,0.424829088930171
15,14.146007894736842,0.4314930560391239,0.3641832837793793,0.4954925758927728,0.5028377216908178,0.4651462253439277,0.5381756224353478,0.723367499999978,0.7009174945492169,0.74664951436811,0.8084119561543781,0.7843835956257432,0.8283808762202853,0.21735278672242214,0.16201631864212285,0.2689673279466896,0.5158437438616351,0.47253726063967344,0.5591845232709962,0.4901390442923319,0.4420377369831456,0.5335361924743907,0.9368150394096462,0.91679298801582,0.9526578706309028,0.733811017462366,0.6906324459714005,0.7746079165773635,0.7349350753085218,0.7086869634968008,0.7604923998206035,0.42368857600803966,0.3724243416357242,0.47291700479552184,0.5713314349141889,0.5249266930686486,0.6134035514169954,0.5858621416397858,0.5524047360855028,0.6182696717405987,0.4101338803474718,0.36023058669449426,0.4577257330568965,0.9366127827245132,0.9289262376056345,0.9435297532657504,0.8804398605957401,0.8684516559665587,0.8911857184076819,0.6465990121174456,0.6097888823590553,0.6815056462518577,0.531781189237709,0.4778134763342365,0.5736709496801272,0.7531412516154179,0.7048310073607009,0.7944269938626101,0.621948110692855,0.5849466398030472,0.6593079956972722,0.4578183661578824,0.40533977716322533,0.5038635929042666
16,14.222408421052632,0.46059382716261754,0.3982320464902888,0.5330582821331409,0.4929446160588421,0.45743059513486795,0.5302094270761021,0.7257456048811374,0.7022363206456955,0.751414744699267,0.8022419325871606,0.7822859160513861,0.8211025714344528,0.26920139381303587,0.20944297616676158,0.33238272867634555,0.4981041374230214,0.4500020681793143,0.5430632595207,0.5444696230832418,0.4968851644629576,0.5911664227123885,0.9469960622985578,0.9287822332665644,0.9605058720736925,0.7665235204809971,0.7265400812706501,0.8021625307778981,0.7588383459007064,0.7305967325882468,0.7850012397293543,0.4816031541948058,0.42703746440882356,0.5311738637672163,0.6029025106461119,0.5622815129091605,0.6426417153628821,0.6162314983282962,0.5818753586236791,0.6486982017085781,0.48732204640481125,0.43190965620086,0.5335655476932158,0.9363528440424085,0.9281247213333808,0.9444073967221926,0.8876224775267045,0.8747448047771267,0.8986400978894334,0.6874980019265949,0.652051857790354,0.7214794564439597,0.5558383688687931,0.5087190598133595,0.6031407553297388,0.7941593273292158,0.7445972350304401,0.8328517856271866,0.6411793064018504,0.6012690367571245,0.6751680899642203,0.5287256501182422,0.4797992686658874,0.5732656776838219
17,14.298808947368421,0.4882084089760687,0.42399663820228445,0.5498871921265683,0.4884464477437334,0.4471478827642529,0.5236261573113818,0.7252118052281733,0.699517058595745,0.7522905035267685,0.7970097293556369,0.7750863660375302,0.8164968574696239,0.3120249200429789,0.2528084957071148,0.3729563753385647,0.4714282085041983,0.4215635654425191,0.5202455176646825,0.594005118432834,0.5434739138691079,0.6375699742826813,0.9557356653282245,0.9414570629086974,0.9663674120517232,0.7913016123939929,0.748775468365844,0.8227087416443686,0.7840158376037434,0.7551408461260052,0.8096573242947543,0.5328444524624034,0.476153231202913,0.5787046453135954,0.6353814714088217,0.592463324569042,0.673203388024023,0.6487039710872275,0.6111901017124554,0.6839703553595895,0.5629837561856237,0.5140547748893459,0.6062645653935378,0.9359488964283859,0.9276433338346657,0.9436759291676553,0.8946016799297924,0.8826163721515266,0.907290470925367,0.7257418179645405,0.6886998419204708,0.7563504444413621,0.5779322283600019,0.5255225130375023,0.6270942901696158,0.8266116150118306,0.7882352934988213,0.8604050165286502,0.6589268909480459,0.6215796444306178,0.6941422123292739,0.5904629065105305,0.5416806220402155,0.6347449266827763
18,14.375209473684212,0.5054096591186061,0.44429649948786915,0.5680489602285385,0.47609772996099164,0.4300144353998872,0.517873001160188,0.7244432076443803,0.694847359124477,0.7523940073458026,0.7895280822401396,0.7656834713533396,0.8101435815735772,0.35043666667917783,0.28826522341645255,0.41775180071382956,0.44624514073985094,0.3910831601984265,0.49709990772768176,0.6358552244005946,0.5855922122160601,0.6770445558816982,0.9618561037009874,0.950891714087373,0.970000854763831,0.8131738823430876,0.7816669397919408,0.838724336597399,0.8062274487475364,0.7752674583677847,0.8308530451534921,0.571340814765376,0.5113150604726843,0.6198463859809926,0.6607639942196477,0.616916499243054,0.7006991621732852,0.6776756542502665,0.6400206237199737,0.7132638303336996,0.6289247551494079,0.581450296617587,0.6736775667662414,0.9339865426394629,0.9243046608375562,0.9428692365744737,0.9005251479776388,0.8847603623706328,0.9136181499219502,0.7545339611137831,0.7178338919981043,0.7878995353158554,0.5989439672659276,0.5467553090137288,0.6460802804084955,0.8554961983536948,0.8199968286580864,0.8817024819663284,0.6730443140805524,0.6352604794304624,0.7095042090451842,0.6444733228905117,0.591566539152378,0.6913409554521223
19,14.45161,0.5155583685677092,0.45200404631738017,0.5686447947134389,0.46213681793483596,0.4066759536536882,0.5112168261626864,0.7221685241817462,0.6838524052978655,0.7533504886088884,0.7787294492870538,0.7463203579110177,0.8084897026683733,0.378154839154919,0.3051936488239435,0.44516901583799146,0.41291125811610285,0.3549203972990292,0.47217571163863853,0.6693142315735217,0.6184339884972024,0.7145335565361784,0.9664016786951974,0.9583796157242529,0.9724323292664413,0.824606205650719,0.7932841226639441,0.8524656635111528,0.8232102930177531,0.7902521335898376,0.8511929648582154,0.6054876879387843,0.5430581386298848,0.6547880713045467,0.6867043474107544,0.6411077587420663,0.725812329222505,0.706092973590053,0.666693333917322,0.741754282374098,0.685677601363045,0.6392883667348376,0.7281845259981548,0.9315985789972776,0.9210685056166763,0.9418584681611347,0.9043868139430571,0.8874451392305807,0.9195727104345183,0.7781718246343916,0.7385752616779668,0.8137007132399419,0.613508931967528,0.5558088143435955,0.6614186646231649,0.8739562321377912,0.8496059223311372,0.8941956291025739,0.6850167012929549,0.6446697539060549,0.7229996720818627,0.6917882125117232,0.6396354321254201,0.7313175619783109
