bin,M_500c,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_500c_L_X_ROSAT_obs_500c_corr,T_sl_500c_L_X_ROSAT_obs_500c_corr-,T_sl_500c_L_X_ROSAT_obs_500c_corr+,T_sl_500c_Y_X_500c_corr,T_sl_500c_Y_X_500c_corr-,T_sl_500c_Y_X_500c_corr+,T_sl_500c_Y_SZ_500c_corr,T_sl_500c_Y_SZ_500c_corr-,T_sl_500c_Y_SZ_500c_corr+,T_sl_500c_T_mw_hot_gas_500c_corr,T_sl_500c_T_mw_hot_gas_500c_corr-,T_sl_500c_T_mw_hot_gas_500c_corr+,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_500c_Y_X_500c_corr,L_X_ROSAT_obs_500c_Y_X_500c_corr-,L_X_ROSAT_obs_500c_Y_X_500c_corr+,L_X_ROSAT_obs_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+
0,13.0,-0.001026407923846977,-0.015212352734769364,0.012695224712795565,0.7172397355887209,0.7091500321114778,0.7242836938674656,0.9037546490722701,0.900519148166233,0.9066990134347448,0.8910179382942356,0.8883721084867415,0.893957732145467,-0.2537181837699774,-0.26621684789849376,-0.24052525007875772,0.7284461849054444,0.7197812522256479,0.7360154834991286,0.14016446040529057,0.11993675666390247,0.16010877798110928,0.4266543584100266,0.4139228767280832,0.4392150563176974,0.2923865899385897,0.2779072475890541,0.3057683377837156,0.6268771104621096,0.6062350591018283,0.6461089255348238,0.18794708038703412,0.16811442907002808,0.2098754176251794,0.7087654262848688,0.7002825190349783,0.7163431373329741,0.6047065703104649,0.59388062448638,0.6147834886795671,-0.2560314793096573,-0.269074863165419,-0.24329089068738222,0.9221403707044764,0.917393686498183,0.9264366039068594,0.9310654254772741,0.926561283246114,0.935192097777673,0.03885977779030189,0.024623138668580645,0.05368427633573236,0.7394928938666724,0.7322780126276526,0.7457101399261389,0.21406251864781295,0.199680609055078,0.22785096926478537,0.6192367043148976,0.6080720838904033,0.6304674123221706,-0.24821970091779355,-0.2608459604187128,-0.23473552610477078
1,13.095847789473684,-0.016122751287645343,-0.030886174995380156,-0.0017928363041958112,0.6999237678823311,0.6905156643355803,0.7087455163338648,0.8765284857200428,0.8725251672629685,0.8806435951664194,0.8802424234689133,0.8768790810540135,0.8835566664332746,-0.22670095896597925,-0.24018073654948469,-0.2131448665638691,0.7133203414695325,0.703494437060708,0.7234486616535704,0.06975602192011643,0.050245300157894045,0.0903282620152847,0.4673960170740269,0.4542398802002701,0.4790459231843202,0.3080555217933823,0.2938855368390986,0.32120279732159357,0.6678162197752,0.6494829309150192,0.6844012871537313,0.1029498474940862,0.08189021131440899,0.1240648826428612,0.6520346811325928,0.6422784478079923,0.6610281699682573,0.570008723589222,0.5580749890342882,0.581463413727178,-0.25267833098218506,-0.2668937936239785,-0.23872626285538384,0.9238644378561301,0.9180679255676993,0.9288749430995102,0.9267428050707929,0.9220843065978226,0.9315330760008635,0.12039377309914284,0.10428796440626086,0.13580771528984315,0.6810693294884584,0.6713437845396888,0.6899111071422412,0.2623149821572659,0.24741577416095825,0.27621089746799565,0.5853824519409727,0.5724025895872212,0.5977270107582113,-0.24738612683325045,-0.26161520312834424,-0.23277639479829534
2,13.19169557894737,-0.026578928205731607,-0.04088617115708537,-0.010999351813487428,0.6813715353733829,0.671657691103063,0.6924050777001741,0.8399574053981573,0.8342745470681145,0.8449431732868959,0.8684378027704556,0.8642879426263795,0.8724135412419111,-0.1922148252529739,-0.20926220878669002,-0.1759864908747653,0.6973318314454475,0.6860894411427535,0.707462945277309,-0.0022444022663219276,-0.021497653056034974,0.017260684073462502,0.5214222779946831,0.5075223263739482,0.534263856266062,0.33055815853271237,0.31634462724383056,0.34734700171915894,0.7043452940725233,0.6886498777107071,0.7181258453852983,0.017973951880058178,-0.002236355124202803,0.039016972537939336,0.5798654803203577,0.5687187367789129,0.5916435407771977,0.5357138636107075,0.5202407992051563,0.549307985959632,-0.24240928790284771,-0.25744895354732356,-0.2249524737230571,0.9254895928901293,0.9190766797305083,0.9321979760842175,0.9214505939210567,0.9170687126340645,0.9258898053316283,0.21731474364716086,0.20074423691531063,0.2351316904229357,0.6058484159027944,0.5942467546816468,0.6167059288813223,0.31964232879034726,0.30215151463220524,0.3334569580878767,0.5534499571211349,0.538519306647568,0.5672380246395362,-0.24038413013294946,-0.2559278873683681,-0.22397384213007762
3,13.287543368421053,-0.01896694878103429,-0.03640414051743527,-0.0003598830979279431,0.6603975420563564,0.6485657398675215,0.6715677534007227,0.797221410242751,0.7906107294116352,0.804240923066084,0.8580824120813656,0.8532848525235113,0.862957048968547,-0.14898747137878843,-0.16829308728811898,-0.13019977757196072,0.6792246264531017,0.6668033581094718,0.6902835986818618,-0.06378131590285827,-0.08516184437522084,-0.04313729917370394,0.5876827214293787,0.5757542529792361,0.600330401475991,0.36125877627294933,0.34544562167711657,0.3793817682334153,0.7317106282345517,0.71927578555451,0.7430950322660561,-0.0527501910013068,-0.07421896383495581,-0.03189668127494048,0.4961067864657088,0.48154280908381525,0.5096483397955696,0.5027459837519257,0.4858759450543431,0.5193470843418871,-0.22409306327862544,-0.24230139361299172,-0.20588515511874747,0.9280092120727262,0.9196417297694532,0.9348741144075612,0.9128338312460238,0.9080308219280628,0.9167380985408348,0.32022362870879556,0.30183156292017993,0.337130826856299,0.5185401515987527,0.5027078176649992,0.5324468839923613,0.37713051891662885,0.3620930796443671,0.3952439188878968,0.5217717522236665,0.5046565944343717,0.5384761805980223,-0.2217551079674733,-0.2402234777679495,-0.19982942913293594
4,13.383391157894737,0.010623155530926158,-0.01097652742668188,0.032177170647898844,0.6378285254671312,0.6217938418128364,0.6513388852764902,0.7582050909737426,0.7488356250045497,0.7668912140242355,0.8533434606402972,0.8472724432565197,0.8589271465540345,-0.0946450764022452,-0.11491076215549087,-0.07350231956707494,0.6580850484474963,0.6431422224590656,0.6728946480382404,-0.10672536951227284,-0.12848874618764397,-0.08548187063501307,0.6595109206243395,0.6474754884453108,0.6717134951483805,0.4005437970593957,0.38166404410605165,0.4178393242424324,0.7457777201755316,0.7351748435689481,0.7566680545351345,-0.09929530893926106,-0.12177585350684962,-0.07769708210148857,0.40791406987538503,0.3884387116262043,0.42758634804382567,0.4740754609867297,0.4528168612697449,0.49532877675988946,-0.19319789732981274,-0.21583811625442517,-0.16732783609220833,0.9291695900037525,0.9181327852318232,0.9385732204915807,0.9022171004420725,0.8979098256734663,0.9065229227448849,0.41508416026080525,0.39666504022587024,0.43271454716529373,0.4305162491706278,0.4132316826782607,0.44984187495912936,0.43921092423726144,0.4213933266918499,0.45908311889700754,0.4976782749185821,0.47785842753511526,0.5167000689758705,-0.18307025164849666,-0.20802976557025338,-0.15824968713643847
5,13.47923894736842,0.06228009553123545,0.03897412051231467,0.08978327729017206,0.6093165540556681,0.5872229707756849,0.6321790077270796,0.732509408009395,0.7211514826527167,0.7439974989697318,0.8552656709234309,0.8488265089957482,0.8615534936577413,-0.030425092304701893,-0.05304214784591987,-0.0067313289325788015,0.6353514040168022,0.6160557295609989,0.6537867098452682,-0.11557936382027739,-0.1450152312732051,-0.08826710015047257,0.7260296094708407,0.7145651288176535,0.7369404110410891,0.4435780809148282,0.42489307098754864,0.4627367432333333,0.7496561674882626,0.737857017402777,0.7604745372668191,-0.11247407283496003,-0.1385138215107581,-0.08614388159670824,0.3403555482770726,0.313173518175509,0.36513233582595817,0.45565659589768304,0.42684530251239705,0.48491299301702584,-0.14369412102481544,-0.17470981487087933,-0.11308304714658586,0.9290248426458392,0.9140908531067917,0.9443154789503582,0.8922943388193458,0.8870004344423322,0.8974440859847507,0.4922850144845689,0.4751061213438275,0.5091383716946645,0.36353325747281945,0.34163869168952776,0.38587023925986397,0.49448173447035804,0.47396847347956345,0.513931085373406,0.48862738105753056,0.4617996987568048,0.5128745743769404,-0.12849972150915429,-0.15780667264250886,-0.09624747840161454
6,13.575086736842106,0.13751925049244207,0.10945651544828476,0.16592431502752258,0.5883459371405386,0.5594649103200036,0.6162121473714945,0.725508111125237,0.7120551455381952,0.7376106881042795,0.861915261910358,0.8548694136154932,0.8686715093171662,0.040691806932225946,0.012970730034304798,0.06730720161543127,0.6181097829610109,0.5895752264977722,0.6439663545324659,-0.08308817085577813,-0.11440759958484557,-0.051134377198212844,0.7824287866551041,0.7707557625616459,0.7923255358493315,0.49466395329502155,0.4753573872570518,0.5152131483262844,0.7465696975441625,0.7335698787170531,0.758706778734721,-0.08245101147722615,-0.1148287506915273,-0.04797222435031034,0.3127847994225667,0.28076695303746413,0.3430596371003944,0.45598502569116534,0.4209379612250389,0.4921069458639698,-0.07834646838202836,-0.11460633200915497,-0.03951573450746021,0.9313736230726039,0.907808298432695,0.9506578718926059,0.8864487211827066,0.8803466282297894,0.892156243801387,0.5439167268039139,0.5247000092080942,0.5617997100142457,0.33089581467158385,0.30369626377081,0.3597016779317449,0.5425864420719,0.5213021010787269,0.5614767224655837,0.4964281308909413,0.46408533468598956,0.5288131917930026,-0.05263243377034838,-0.09076030014407038,-0.016632222403066624
7,13.67093452631579,0.2226090989984045,0.1935725448033921,0.2522788884824151,0.5794133867592886,0.5476951669476119,0.6119002140098929,0.7290902309506493,0.7140499047172009,0.7419269323405479,0.8669859673955507,0.859731854158812,0.874029259968888,0.10181474139498503,0.07367032434153664,0.13027626018192118,0.6093943225102583,0.5789909656435986,0.6394738492154387,-0.010519522015798317,-0.04587621925019311,0.02635535768441863,0.829207612671343,0.8196223896110916,0.8391547251702073,0.5519645864644602,0.5299353483824147,0.5730633357654299,0.7432109204365225,0.7268092302995525,0.7571609806730839,-0.01851690333339128,-0.05369800257776066,0.016486617248438497,0.32431032742527766,0.2895165432278462,0.3565809695306201,0.4782005216520337,0.4385151550675516,0.5178307405515875,0.007029669962331855,-0.03417876921782129,0.0482644730069573,0.9341141695360443,0.9106429067477918,0.954813230899705,0.8856391310574059,0.8787445726538948,0.8923693082975581,0.5793120807198101,0.5599139858756034,0.5983951728200977,0.33893561898638824,0.30682024300407623,0.3708127908181437,0.5854028418636898,0.5648916349851556,0.6040259100480434,0.5200353684005198,0.4838235731646803,0.5506656587308149,0.03624634295775432,-0.005970033331064247,0.0768422525995135
8,13.766782315789474,0.3069212121949193,0.2753488738946204,0.3360055158446814,0.5847494798810444,0.554854193372009,0.6142844985334656,0.7396236061613777,0.7260898657800395,0.7532521810404984,0.8661516082670382,0.857770485378279,0.8737014094760094,0.1536504760330793,0.12403670696014824,0.1828661754881036,0.6152065457344382,0.5845105248232733,0.6450996421017523,0.09572773480326116,0.05890905973216313,0.131138518760137,0.8670901856176041,0.8583255517648377,0.8753872720085724,0.6148502340599806,0.5937411721396249,0.6351591057213989,0.7421969727637003,0.7228088002678157,0.7592246783076207,0.07896868200105214,0.042317050166743635,0.11362989977579625,0.37504596642213084,0.3383002446067612,0.412149868051219,0.5203826571094435,0.483121707382722,0.5540520791262892,0.10914088590509315,0.07029649932104816,0.14811022619153807,0.938777334530527,0.9184037888546549,0.9557705183644424,0.8880293561064203,0.8805807077617257,0.8954056951602002,0.6048948055438637,0.5837430071817037,0.6269319477745731,0.3750058535761084,0.3430778770491198,0.41122713004474964,0.6274025705458499,0.6061229670559608,0.6480173668769554,0.556007619479583,0.5220916397867136,0.5889452011347635,0.13162136999622998,0.09267445673873659,0.17072070729418862
9,13.862630105263158,0.37971580748257605,0.3491985688292078,0.4083374512862419,0.5977150041540223,0.5691279590006666,0.6257673403049848,0.750120572376981,0.7345844319342746,0.7649346292781284,0.8588324525839196,0.8494041396232002,0.8681135935364357,0.19813165561553897,0.16715181109915622,0.2328510322265195,0.6380594730199407,0.6086182800403764,0.6673757338158899,0.23351816356567726,0.1952869193632403,0.27096678064883434,0.896357891259957,0.8877616765668942,0.9032142678112272,0.6745816961153532,0.6544387933810806,0.6953036806726917,0.74507431384251,0.72314804885023,0.7646504778886231,0.20147854634411413,0.16238212631366342,0.2401613793023138,0.45103016233389037,0.41988446226164916,0.48371057165207676,0.5673367208888157,0.5345797484845546,0.5961139541024802,0.21487563797837753,0.17702154465455702,0.24954019001231575,0.9438327912599207,0.9303835038978423,0.9536430819908566,0.8941068533164235,0.8859614160854936,0.9025800781704902,0.6262907175279817,0.6006130383691888,0.6509924564000112,0.4478675899344839,0.41025929146158585,0.48444620540668365,0.6711804622240798,0.651760909746391,0.6910421866619919,0.6055023130719037,0.5726344013117868,0.6337293177277296,0.2316674086665626,0.19635319423857994,0.2692878073787759
