bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_500c_norm,T_sl_500c_norm-,T_sl_500c_norm+,T_sl_500c_slope,T_sl_500c_slope-,T_sl_500c_slope+,T_sl_500c_scatter,T_sl_500c_scatter-,T_sl_500c_scatter+,L_X_ROSAT_obs_500c_norm,L_X_ROSAT_obs_500c_norm-,L_X_ROSAT_obs_500c_norm+,L_X_ROSAT_obs_500c_slope,L_X_ROSAT_obs_500c_slope-,L_X_ROSAT_obs_500c_slope+,L_X_ROSAT_obs_500c_scatter,L_X_ROSAT_obs_500c_scatter-,L_X_ROSAT_obs_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_500c_norm,T_mw_hot_gas_500c_norm-,T_mw_hot_gas_500c_norm+,T_mw_hot_gas_500c_slope,T_mw_hot_gas_500c_slope-,T_mw_hot_gas_500c_slope+,T_mw_hot_gas_500c_scatter,T_mw_hot_gas_500c_scatter-,T_mw_hot_gas_500c_scatter+,L_X_ROSAT_obs_ce_500c_norm,L_X_ROSAT_obs_ce_500c_norm-,L_X_ROSAT_obs_ce_500c_norm+,L_X_ROSAT_obs_ce_500c_slope,L_X_ROSAT_obs_ce_500c_slope-,L_X_ROSAT_obs_ce_500c_slope+,L_X_ROSAT_obs_ce_500c_scatter,L_X_ROSAT_obs_ce_500c_scatter-,L_X_ROSAT_obs_ce_500c_scatter+
0,13.0,11.856935900748706,11.853882050099063,11.859799166438664,1.2488004135494148,1.2384722914746995,1.259791397723445,0.28639831222433154,0.28214674935900536,0.29061076368218985,6.7817251076535285,6.779754621065852,6.783606569419103,0.505034860868985,0.4988063683551356,0.5112940859121489,0.14560793352828472,0.14161637338394398,0.1496572653182462,42.37753851673952,42.36627596949683,42.38902274377749,2.1900016000952487,2.147181811841849,2.2282109618459938,1.0787427031731749,1.0591606049371485,1.0972269289772127,18.638320759552848,18.63478614572055,18.64261339976729,1.7533040540571305,1.740724631191384,1.7668525946959797,0.34078663146000165,0.3356014215103172,0.3463370341944644,18.784853933069925,18.782033401643712,18.787680173887587,1.814325625067115,1.8055277521706221,1.8241195076143626,0.2543436670588499,0.2502753006203892,0.2581499878466503,6.928030064136522,6.926095811359163,6.929738310438087,0.5667072432957934,0.560499712895828,0.5727416852262932,0.1544553828937994,0.15191992326800077,0.1568444581789991,42.224659606313416,42.21423764764212,42.23485963753499,2.4895409711764556,2.455849264736003,2.5227557592265843,0.8831794997958353,0.8658610251715174,0.901242228842948
1,13.049368,11.919571695458387,11.916564553173469,11.922711784945145,1.2558764640103508,1.2455269831694522,1.2657628592897343,0.26911944066127935,0.2645575652554312,0.2736722403262953,6.807935327138752,6.805678484846033,6.810119224893635,0.5139201908146334,0.5065847628076323,0.5205036202330799,0.1454868092173202,0.1415814078699788,0.15020850561537755,42.48738774688739,42.475336043764194,42.49981437619466,2.1968195292856594,2.157999840522443,2.2318748958593013,1.0161111731610537,0.9970570685902496,1.036160196196422,18.72739150738191,18.72313643805948,18.731182981309022,1.769311489934669,1.756851358334933,1.783146633383065,0.3259640557182507,0.3204404742500683,0.33157013605303404,18.87520127672119,18.872336466969315,18.87793253684346,1.8196619397095284,1.8104801210821473,1.829084521523649,0.24099431218177447,0.23708664308132654,0.2450946605905774,6.955642992510343,6.953897764199841,6.9574395408389575,0.5647718349288608,0.5588487024851758,0.5703731180056326,0.1480387882942708,0.1454747512536998,0.1504714169446475,42.34321828674947,42.33353921461037,42.35392762146536,2.4630188625934264,2.4330335008323707,2.4974051073410832,0.8364627752596397,0.8185531010899949,0.8556058498032972
2,13.098736,11.982392706867383,11.97921794305226,11.985361363647131,1.261567855305128,1.2519949972027686,1.2702752676898312,0.2515522736126945,0.24706524478818365,0.25603304043336,6.83467054667717,6.832219984571302,6.836970600618266,0.5237898346565579,0.5171307609739826,0.5304014557900422,0.14536843358524204,0.14150819116127755,0.15000763531456135,42.59724119215106,42.585835117054195,42.60854304012715,2.2062179875766743,2.1716020721247,2.2439861820783356,0.9512158709692305,0.9311040975634576,0.9715823479104738,18.817025548687244,18.812660110520373,18.82107990995005,1.784379125116229,1.771605412186,1.7960305133062846,0.3098856921659645,0.30464433726762513,0.3163383827782976,18.9657966987914,18.96295399507958,18.96881295221598,1.825593201470669,1.816484809785349,1.834915448903218,0.2279707017128663,0.22427268686999208,0.23217109916570886,6.983537635966371,6.981676821811711,6.98524413388989,0.5644400232347794,0.5586334326530679,0.5697878129841581,0.14129146300228307,0.1385636656086665,0.1440861727834918,42.461375043054716,42.451418516245205,42.47124287302789,2.4366538962282567,2.406888645021806,2.4656295198488323,0.7877305544373798,0.7683040133055016,0.806884213364534
3,13.148104,12.045221802446413,12.042121819675929,12.048205466447259,1.2654185713270347,1.2560550352457327,1.2745672489532835,0.2333988832664738,0.2289023281728484,0.23828411707866556,6.8619682004733065,6.859524867049831,6.864459198035956,0.5346648409697684,0.5280270098612065,0.54103410187055,0.14558956520663482,0.1411779189815714,0.14998631112385533,42.70784806246657,42.696552480047494,42.71859676804883,2.2205940312889414,2.1861143976854076,2.254513750200199,0.8852204745881398,0.8651580726719487,0.9059647349823383,18.90704190985466,18.902952207490504,18.911311692095996,1.800325999709771,1.7873202448123529,1.81168210214934,0.2954886353043096,0.28991242232509423,0.301365612923563,19.056685171286873,19.053767196269998,19.0595200224406,1.829963506956163,1.8216502972789235,1.8401094653702836,0.21481048461401375,0.21051700513305388,0.21875561582326347,7.011371981628477,7.009540686598475,7.013182830174542,0.5649578024036308,0.5592827389714313,0.5701405861771839,0.13427696780885592,0.13148236453137624,0.13700301982337973,42.578342515069245,42.56880159911927,42.588025701598845,2.408641939165374,2.38067789103204,2.437338913714763,0.736970297263227,0.7186075136673499,0.7581972573294631
4,13.197472,12.108187290785303,12.105056445983307,12.110929996242541,1.2679723927948376,1.2582626841595337,1.27660336840309,0.2162774332089012,0.21103119090335534,0.22138642857599278,6.890069992213014,6.887732371084069,6.892466688514875,0.5472460575326084,0.5403663822651277,0.5541308009725255,0.1449450703952918,0.14094682812856255,0.14972397844668578,42.82000201525948,42.80777320019455,42.83042504989723,2.234971910856059,2.2012864609623675,2.267824041621485,0.8208374810303366,0.7992299540301461,0.8409635425490876,18.998030619991674,18.99361769352211,19.002287719680265,1.8136468525991079,1.8012729729418173,1.8268805389001437,0.2810229781022633,0.2747275669968991,0.2869960752854093,19.147624291145878,19.14476978289015,19.15058917215593,1.8349410724006243,1.8261492456879618,1.8432108569500745,0.20238790074555912,0.19830219802256122,0.2069162352768128,7.039596736917826,7.037819938361972,7.041390447889577,0.5666241826754883,0.5612363791753112,0.5723554913110138,0.1270533529317086,0.12413014569554079,0.1299040536396122,42.69418661792179,42.68537523718079,42.702882400671726,2.3843583168678504,2.3591145352121887,2.412648158488159,0.6839294876973083,0.66397288217478,0.7029752578809159
5,13.24684,12.170600990552423,12.167804561195172,12.173432574984503,1.2677487780168086,1.2590445997922515,1.2770339485568167,0.19966760503000303,0.194578759483872,0.20487209909249438,6.918655121281575,6.9160695729616295,6.92106756550795,0.5597451616772342,0.5522218319290595,0.5676063944658458,0.14497740525344344,0.14057570632418656,0.14977296369014295,42.931737295305524,42.921296159720065,42.94217767328511,2.2555336112021225,2.2215746311455833,2.2876911278544023,0.7593405518104881,0.7366879302877631,0.7812026387560599,19.089190533950237,19.084867537079443,19.093530871557906,1.827978181508331,1.8149104505770026,1.8405469239694139,0.267991445076134,0.2612982240294692,0.2741420208741604,19.238175392569474,19.23546439365668,19.24110027559277,1.8366457487754348,1.8278872388232936,1.8459324657914682,0.1908711905951918,0.18603185536745107,0.19581238190343767,7.067826514439669,7.066145530694447,7.069751843959061,0.568875466775359,0.5635413782612472,0.5741462562019258,0.1196657182976835,0.1167767787481172,0.12276737260592041,42.81004628739471,42.80069643110879,42.81895784760353,2.370610426235208,2.3430023604529158,2.3972103729099086,0.6307302319252932,0.6092583093628924,0.6509588554238851
6,13.296208,12.233006537656998,12.230222969995978,12.235577729462037,1.2659037057269442,1.256239582301291,1.2748022329417124,0.1845732038146768,0.17885071217675205,0.19097103333496035,6.947630767495974,6.945012718066858,6.950242804525656,0.5724378071425811,0.5647000106393163,0.5796316850544688,0.14490586114026915,0.140416071825855,0.1490437546893266,43.045621907495736,43.035356386158035,43.056515334988134,2.2754874519862582,2.2436367992552673,2.3085944275652377,0.7005722623522648,0.6788168763589922,0.722599133661151,19.180406703837157,19.17616842056847,19.18512168400359,1.8380485004949954,1.825123491859783,1.8506719431160334,0.2565280648507854,0.25019757164687356,0.2629803767378418,19.328926787712387,19.325707326934875,19.331731453105718,1.8349076886338405,1.8257855299820622,1.8443115857546541,0.18102412515947702,0.17525820068526965,0.18677568650684673,7.09602855142295,7.094318295479312,7.097791498251337,0.5703142995923604,0.565087106476841,0.5759392075353357,0.11300422885837379,0.10999042676568442,0.11595273050341377,42.925683887842425,42.91735183859176,42.933820973486725,2.3606448717863624,2.3333807918976497,2.387360663267716,0.576570896294134,0.5572547632825352,0.5953145390635186
7,13.345576,12.295026572701385,12.29202667063077,12.297701021484265,1.2611036095170074,1.2513952188447204,1.2705002011460194,0.17145618633141652,0.1643698118807212,0.17889058726146284,6.977552182148203,6.974622298909735,6.980365538719397,0.5854718238752081,0.5764872485167142,0.5944781258369085,0.14453892328255882,0.1400906259591362,0.14916983038339648,43.16020929912546,43.15041946502326,43.170471016877684,2.298423900676528,2.265583681609805,2.329055942162044,0.6424682056518336,0.6217574581355301,0.6628888407780735,19.27250329859875,19.267842677012737,19.276864997942077,1.8458298529531079,1.8315270485079038,1.860143173703675,0.2464664946125455,0.23956767634803391,0.2545218459425258,19.419106062032622,19.4160764484091,19.422205375809536,1.8317883515044526,1.8214518503280799,1.841995903738431,0.17224657611914432,0.16540445693220102,0.17911608549916955,7.124337016438943,7.122509498748474,7.126052502279309,0.5712292040963585,0.5653918965489698,0.5775023840961685,0.10631490843210117,0.10303925089631256,0.10929091038295952,43.04177280454678,43.03483123894742,43.04950488642424,2.3549203533130108,2.3284806110329117,2.3809493117205274,0.5261735907154041,0.5071818520463892,0.5447977652660724
8,13.394944,12.35644293774953,12.353525201978751,12.359156004150565,1.2546192017399593,1.24414164286195,1.263394750312879,0.15845343080522237,0.15034979148322072,0.167546247925495,7.007472287551374,7.004522263462344,7.010508042736823,0.5971430015685508,0.5866947403633082,0.6064368494835576,0.14470583280101332,0.14029269498416114,0.14923393074857275,43.275768555985096,43.26605530836031,43.28493309709583,2.3166606945502215,2.2826753002311855,2.34789336908767,0.5903939250304835,0.5671970606476999,0.615314833606823,19.363642334220025,19.359613819682156,19.368314661683865,1.8510679722332353,1.8345336277534228,1.866107719725233,0.23891887247664323,0.23071710596213027,0.24664629271250543,19.509042813874416,19.505794238040345,19.512264823167527,1.826796723258254,1.8157855810931356,1.8369000163555906,0.1646765488412744,0.15648393463088753,0.17409027726429357,7.152509420800332,7.150863770604472,7.1543174201957305,0.5725272638244393,0.5658602626077139,0.5787378186649504,0.10048590784196659,0.09733667558826138,0.10344678457982547,43.15748337715587,43.15044468969956,43.16480329224386,2.3542176967451116,2.32798641650953,2.3810647166544046,0.47791190739344835,0.46107959576298096,0.49575155518235214
9,13.444312,12.417519581508172,12.414492392737703,12.420354138941232,1.2460234814845914,1.2357510675213763,1.2556836085334215,0.14764473209924484,0.13731227199707027,0.161090382411535,7.038155774817419,7.035108215201202,7.041293167668785,0.6084404358133988,0.5968274433423801,0.6202528168146648,0.1454863997758988,0.14096040939513577,0.15041193970819317,43.39218524708389,43.382522070465576,43.40112630080047,2.333031922109365,2.297760618899979,2.3680655808310256,0.5433489511741851,0.5199220800555682,0.5675251199435863,19.455887405842375,19.450837069694614,19.46037149788007,1.8545138907696792,1.837106794522821,1.8701521248268427,0.2321605800904215,0.2229516398097164,0.24099437811463326,19.59849010145205,19.595095208138453,19.60179407258205,1.8185415638185982,1.8071217860500002,1.829376286771989,0.15918339968686757,0.14792577603446896,0.17171705653911482,7.180971299685025,7.179163628575228,7.182685699427803,0.5727632789995205,0.5655622943708276,0.579262476351268,0.09510581400512605,0.092259038608917,0.0981768763715517,43.27433036512342,43.26712210223488,43.28038549434358,2.3523899846720764,2.328200118786427,2.37951345165803,0.43151164722426794,0.4148073817533448,0.44871016559837174
