bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_Y_X_500c_corr,T_sl_wo_recent_AGN_500c_Y_X_500c_corr-,T_sl_wo_recent_AGN_500c_Y_X_500c_corr+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+
0,13.0,0.33872482069470566,0.33596368997056764,0.3410810273841311,0.512969968309144,0.5107871928823422,0.5151491879457722,0.929478964325401,0.9290835192533083,0.929852059465765,0.8984167049126042,0.8978653451590103,0.8989817168913846,0.14510385309622797,0.14232127185109789,0.1480171169529701,0.654151250760539,0.6522278662645601,0.6561603868527347,0.29525399587318557,0.29252042152979363,0.2979128166459473,0.6621601253734524,0.6605117338527556,0.6635491558383414,0.6264912672518232,0.62463127583152,0.6282614348722578,0.7748442341000493,0.7733866236156077,0.7763837752421591,0.40809782324450306,0.4051525812237045,0.41100737641214385,0.5244109677378732,0.5223984905600093,0.5264168270532076,0.5159088514480693,0.5138476311457112,0.5179408499856986,0.19859626318221885,0.19582736489097896,0.20154948936219003,0.7826185738080969,0.781179233284172,0.7840378136307585,0.9613312764672045,0.9610679550952799,0.9615987494564379,0.4194763019353531,0.4168562365731561,0.4219559524496909,0.6810079010255896,0.6792189095227045,0.6827674559919429,0.5647708741872357,0.5629607511578866,0.5669277034574647,0.6793811403246448,0.6775172050719328,0.6811685348890625,0.3014614368103143,0.2987698853086105,0.304410989780199
1,13.103992368421052,0.3815732492534509,0.3792988621115187,0.3840384095233137,0.5290450172823453,0.5269145888121315,0.5313160463657625,0.9296219829895506,0.9292202753184877,0.9300112504268871,0.9040111268095922,0.9034336112479021,0.9045943506899276,0.17051043351107448,0.16752591255685606,0.17364801301750904,0.6891863261216642,0.6870517638265944,0.6912389331919481,0.305728232264325,0.30261038630705317,0.30850655657435333,0.6954326970786104,0.6940184663011033,0.6968979476780292,0.6512659608817344,0.64945576066589,0.6530771637810956,0.7708002887742111,0.769129466631963,0.7725036444103598,0.4113279482298773,0.4080072960525009,0.4142795689641978,0.5331038312295348,0.5307363228162679,0.5353910888841069,0.5331849279144438,0.5312471204945817,0.5352432325557968,0.21686971443180028,0.2139973611942307,0.21960832169302902,0.7745647799868084,0.7728793518835517,0.7761422118887227,0.9624595442726249,0.9621682354077306,0.962748043934049,0.4399094176256304,0.437201703648196,0.4424219946014723,0.6997243142882266,0.6973889944756011,0.7019378350611918,0.5753428931984282,0.5731565582905578,0.5774596198706907,0.7076297933637983,0.7057221132819672,0.7096094690070203,0.3126499529513013,0.3093211066023642,0.3156859353668179
2,13.207984736842105,0.40936255216227185,0.40682466715579224,0.41195746626477786,0.5660033338616548,0.5635926902887701,0.5683967870240618,0.9305986923058753,0.9301497278330456,0.9310070068831806,0.9094299568660047,0.9088445717492168,0.9099731823935521,0.17944059321304148,0.17634226256794275,0.18280728545713054,0.7433072821800764,0.7409507278597101,0.7454090045154452,0.3146566724564028,0.31135234863702,0.3177549953459628,0.7148477406131177,0.7133249309344353,0.7163544618138478,0.666749898037885,0.6648175992157915,0.6687330688386365,0.7704173350857646,0.7684513714919935,0.7722926475254812,0.4045071643727048,0.4005586815422272,0.4082179871874977,0.5599865256585658,0.5574593339108184,0.5625168927856353,0.5646269539387222,0.5625611367930897,0.5668953577156945,0.21957644285653877,0.2164970127225713,0.22278891302058965,0.7756691674735676,0.773777350690154,0.7776223465718424,0.9644834823598601,0.964179820024623,0.9648035785861391,0.44662707525949974,0.4435776834606345,0.4494960695390536,0.7319055273218817,0.7294124658623169,0.7344533563109471,0.5722215065685253,0.5699026329021722,0.5747055286137721,0.7444878347773408,0.7424296054770614,0.7466007837480184,0.2957159905109683,0.29241703123591467,0.29898175798832294
3,13.311977105263157,0.4129845159169364,0.410386346114568,0.41558037108391194,0.6237698743156347,0.6213764728097387,0.626208914300394,0.9316505374039932,0.9311812097915079,0.9321188846256422,0.9133839571760074,0.9128242658204772,0.9139757972066004,0.1615423520001142,0.15805491138047081,0.16505167385340144,0.8064990153481952,0.8042738313912091,0.8085442092294244,0.31597851094409546,0.3122515751237524,0.31971905582828264,0.7156995262025063,0.7138736377908245,0.7172127063863103,0.6685968544261738,0.6664548355617984,0.670957906401269,0.7732220376481558,0.7708123898430892,0.7755082653553295,0.3815502162844465,0.3773133038146981,0.3854999624665727,0.6041335742107921,0.6015459831355138,0.6069094075997965,0.6095834914039594,0.6073533352572843,0.6118727131910402,0.19790083441823061,0.19395708238141526,0.20131140431263736,0.7896243003272232,0.7874897943804873,0.7917996358643661,0.9671933262837351,0.9668479512872533,0.9675749740659375,0.43238230187597737,0.42897182797625955,0.43552220516867773,0.7707228238491144,0.7682156189104314,0.7733549614084705,0.5492920257664077,0.5465472260986773,0.5523195178126675,0.7820361418501641,0.7800005735261778,0.7841798061483468,0.24059400059209818,0.236918486938456,0.24410238827479666
4,13.41596947368421,0.38786113894774993,0.3848232651825116,0.3910566492280541,0.692724159823261,0.6901088184711351,0.6953732229061472,0.932256573445007,0.9317606743064837,0.9328010135853605,0.9150207128997359,0.9143854739260513,0.91563068418861,0.11254995880230721,0.10850555238252402,0.11648538677300219,0.8647137989568465,0.8630106699692294,0.8664969389530724,0.30096604486297185,0.29710420074839977,0.30457314467703006,0.6950435016868719,0.6929194345380343,0.6971601200252632,0.6530772308844005,0.6504959568778964,0.6556017903909529,0.7775529977773135,0.7748373490061773,0.7800562160829223,0.3373337404660187,0.3329830274173077,0.34149850596048237,0.6581919813368304,0.6553986346058549,0.6611457603871066,0.6602723385434768,0.6575649328053494,0.6628575399887069,0.14272755096396014,0.13890131039032555,0.14645485081319487,0.8151183054791644,0.8124087306287102,0.8174467541288828,0.9700010312845511,0.969538959696219,0.9704077467861688,0.3929556415415739,0.3890600050973729,0.396770953995242,0.8067112542002174,0.8043104239235688,0.8091042317377597,0.5038315555366091,0.5003992200337501,0.5070582541438458,0.8118714913282264,0.8099063233757072,0.8136231045408133,0.1488031211821693,0.14446669051186087,0.15254636881501948
5,13.519961842105262,0.3336934401649784,0.32957385390343713,0.3373786732593792,0.7593921930559726,0.7561069067100276,0.7625991924103359,0.9321024349572384,0.9314414498868766,0.9327227559393408,0.9136715044553467,0.912981272693745,0.9143459678678927,0.03634956508872173,0.03176926817182538,0.04067068742717755,0.9077322929290728,0.9063064325187444,0.9090743956055427,0.25950083225623743,0.25531298653974466,0.26413642736094634,0.6522896950341353,0.6497599765072251,0.6549940912205593,0.6189033330376376,0.6155062044850115,0.622108367609675,0.7840037495529371,0.7804335416615875,0.7874566112220467,0.2695912380849126,0.2647107570439671,0.2741580678386506,0.7102000373565212,0.7070848886797779,0.7133235032635512,0.7053389968300607,0.7026115997694127,0.7079853199266329,0.0558550242684923,0.05147840263615119,0.06035325896823686,0.8461030448197733,0.8430288220363001,0.8489606783146592,0.9722755208654232,0.9717523361443471,0.9727764253597009,0.33048771936857024,0.3260975965556002,0.33471317106245696,0.833222337142477,0.8308498401304972,0.8352360493024956,0.43899917347047446,0.43465182162412047,0.44346702860367254,0.8285650495227848,0.826990666558925,0.830220004740788,0.030822734172141635,0.02644695629361714,0.03577742291116306
6,13.623954210526316,0.2541503476066913,0.24937445896864768,0.2584845759258918,0.813856523978904,0.8105032374939692,0.8169212979823888,0.9307632648064212,0.9298207842814757,0.931599383981279,0.9090698291262999,0.9082289687828663,0.9098722901081036,-0.052961059776794286,-0.058082257332761913,-0.04776865432071189,0.9347771729917198,0.9337482475990198,0.9358461538406744,0.19038454472117042,0.1847364373677167,0.19580471717293776,0.5902328561413945,0.5866797761513781,0.5935731739143558,0.5689220148955186,0.5636521002439014,0.5735373929694344,0.7958506897739634,0.7909149166980767,0.800334081187305,0.18112146684315228,0.17536048624077166,0.18633280006414082,0.7510654312030633,0.7472393121551829,0.7547920591746355,0.7370093517664036,0.7335863116784296,0.7398081793393664,-0.049986134208064394,-0.05551123094779762,-0.0443933691287022,0.8761358471947964,0.8726479098125977,0.8795446921749674,0.9737674553961397,0.9728918072815717,0.9745206437379847,0.2569274904745379,0.25187387930905525,0.2623550335841046,0.848489508125462,0.8459770997206391,0.8507286427312244,0.3679416772255386,0.36290133875204544,0.37354765163670606,0.8324164438646915,0.8307936289860475,0.8340586189582188,-0.09104527505823118,-0.09622551630345917,-0.08570373508571577
7,13.727946578947368,0.1622292893330755,0.15687199606070934,0.16764875028544918,0.8532031551032633,0.8497092010737914,0.8565519515160074,0.9273365500904327,0.9258032752317277,0.9285564113086325,0.9010501193466183,0.8999096902457131,0.9021968261743997,-0.1350109905417498,-0.1407088300969071,-0.1295500734319996,0.9496914098165578,0.9487344977369905,0.9505339572168474,0.1056211102080894,0.09824927713731002,0.11186061592332094,0.519623370345295,0.5152671216820355,0.5239384322130468,0.5119043290457201,0.5051080289035487,0.5182286755148259,0.8139636146307507,0.8067524735719334,0.8206984405459795,0.0854597653843408,0.07792712510675792,0.09240415206696934,0.7788652480945091,0.7745619768590957,0.782820223300091,0.7525142402581695,0.7491691456609983,0.7556018395751336,-0.1527178523734195,-0.15851240551596407,-0.146186041686711,0.9017671318553051,0.898026329229794,0.9054120657427096,0.9743953730860515,0.9729489289480873,0.9755785522160305,0.1914024719961992,0.18500086409715913,0.19731587789590763,0.8549700298224938,0.851432615667023,0.8575240322790549,0.30817042784782134,0.30179838622048555,0.31357574689785944,0.825875277601504,0.8240912804941748,0.8275004114930111,-0.19643025612305653,-0.20201424875130344,-0.19070816859795783
8,13.831938947368421,0.07773453349396937,0.07172609699072312,0.0842393684699613,0.8790723370862339,0.8754657620767009,0.8823006347077575,0.920873414060703,0.9188284778413085,0.922571248941108,0.8894727986669531,0.8880251701058306,0.8908285832503983,-0.1961869717202132,-0.2022167758226114,-0.1899661451169705,0.9559420698006926,0.9550876103006106,0.9566866033418824,0.028762125836526556,0.020725455703792642,0.03628857987834826,0.46075750406145577,0.4547331333510492,0.46635982427187694,0.4645242084517214,0.4562617473819255,0.4718107553928097,0.8333909130710199,0.8221564712305678,0.8411286231212235,0.005610058968966415,-0.0018114416924395597,0.01331888596805889,0.7941773577233129,0.7889888615080664,0.7984677611149826,0.7537663948147475,0.7502486880380709,0.7572440459783528,-0.23168763526297392,-0.23832439316277781,-0.22535464715635958,0.9223379663882177,0.9184162060073442,0.9257419157325104,0.9737708263658027,0.9720193735598216,0.9751246260717875,0.15102615701435734,0.14416998392913244,0.15785846686414667,0.8537673744346056,0.8501354576393136,0.8571427154217169,0.2739140560094607,0.2669978047128174,0.28061774411509155,0.8112493939689385,0.8092274458643763,0.8133956755108043,-0.27094571959659813,-0.27704645274893136,-0.264661177176337
9,13.935931315789473,0.01900761490947362,0.012460582713624152,0.02582530719263058,0.8920218528317586,0.8880411367137095,0.895811100857982,0.9097871055930278,0.9074110285809226,0.9116849538236359,0.8738792261082157,0.8719024609982543,0.875589254320619,-0.22816053739995545,-0.23518660339588332,-0.22113706197963817,0.9556766104851695,0.954948551797933,0.9563845953336416,-0.01623173064061075,-0.02419968150356976,-0.008346685533227842,0.43298923054042754,0.4262938599322431,0.44006102832427385,0.44095489311438085,0.4326691261892344,0.44914528511254487,0.8460208967993821,0.8359034287707567,0.8542160810362658,-0.03845401428836063,-0.04625714382355195,-0.031057309100842465,0.798330113192091,0.7925317565434006,0.803174315637752,0.7425854811461233,0.738238799585181,0.7461317702752359,-0.2781614791785988,-0.28465943175389175,-0.27114716143782375,0.9371746190571459,0.9330479179185187,0.9405626505163179,0.9712732443779363,0.9693329836136632,0.9729791917677569,0.14537121234379696,0.13767782881116425,0.15371166903387581,0.8458982744137555,0.841617604670488,0.8495329336427414,0.27437141372230167,0.2660414659757937,0.2819129453272716,0.7899632413842705,0.7874025578343866,0.7925015046566781,-0.30811867228071754,-0.3151744732054403,-0.30143228089374374
