bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_wo_recent_AGN_500c_norm,T_sl_wo_recent_AGN_500c_norm-,T_sl_wo_recent_AGN_500c_norm+,T_sl_wo_recent_AGN_500c_slope,T_sl_wo_recent_AGN_500c_slope-,T_sl_wo_recent_AGN_500c_slope+,T_sl_wo_recent_AGN_500c_scatter,T_sl_wo_recent_AGN_500c_scatter-,T_sl_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_wo_recent_AGN_500c_norm,T_mw_hot_gas_wo_recent_AGN_500c_norm-,T_mw_hot_gas_wo_recent_AGN_500c_norm+,T_mw_hot_gas_wo_recent_AGN_500c_slope,T_mw_hot_gas_wo_recent_AGN_500c_slope-,T_mw_hot_gas_wo_recent_AGN_500c_slope+,T_mw_hot_gas_wo_recent_AGN_500c_scatter,T_mw_hot_gas_wo_recent_AGN_500c_scatter-,T_mw_hot_gas_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter+
0,13.0,11.305529238400851,11.305277234396735,11.305806415238454,1.8405849190332344,1.839503575673071,1.8415530883314826,0.27717124662006853,0.276616255735446,0.27769241328863337,6.7220730315888035,6.721928209786374,6.722208444874253,0.7341224964347184,0.7335843261280479,0.7346628409262668,0.13641228859533056,0.13609078311255027,0.13675529022478933,40.95921388826562,40.95863017431598,40.95978388865126,2.4424116920491485,2.4402646135660784,2.4445052815009762,0.5989518079402081,0.597568299858553,0.6004249546199394,18.02762344354003,18.027277570447403,18.027968928665594,2.5747592824782584,2.5734071530225466,2.576178264612396,0.34788299584805504,0.34727470245728737,0.3485751722368564,18.07431521410852,18.073971543401893,18.074620182425583,2.5504917322154648,2.5492644154672774,2.551820886115781,0.33234737632746136,0.33171969579812954,0.3329852090204781,6.768765629830526,6.768631539554743,6.768900554077565,0.7099204660547976,0.7093686229162218,0.7104559333030136,0.14749383218024048,0.1471228309006479,0.14793000204158663,40.79367997094106,40.793229105977126,40.79416277417379,2.5591144906243803,2.557469697378317,2.561089033898321,0.5023587203864548,0.5011064652988607,0.5036167570342975
1,13.103992368421052,11.497046129132345,11.496790791931254,11.497320807430176,1.8409762924581374,1.8399912372001903,1.841958141978252,0.24714176619508377,0.24663875771830035,0.24767070074089362,6.7999430624630754,6.799788949654623,6.800101573538802,0.74436358194826,0.7438973660359671,0.7448292803763865,0.1267637774517445,0.12645746976950112,0.1271055760167956,41.21177127364432,41.211275964179485,41.212335705608446,2.4324531238159253,2.4303967466247465,2.4344579771938695,0.5215427645647289,0.5201730645366156,0.5228760298404854,18.297013072319952,18.296667204445082,18.297351312910234,2.5854018836973585,2.584111097232957,2.5866553350169292,0.31789589466521034,0.31723730634718317,0.3185354582717794,18.336987074647187,18.336654429207016,18.33730148539114,2.5308409133432743,2.529706599915426,2.532058863928497,0.2977203435225335,0.29710866398656827,0.2982790955999435,6.839928490997883,6.839789897561826,6.84004696652864,0.6899022293786692,0.6894306040231768,0.6904369387322697,0.12915974039582398,0.12879907280434844,0.12956470779073279,41.06097909660564,41.060551043476,41.0614514325647,2.5683030069755706,2.5664151869245435,2.5699651926700176,0.43677573218760046,0.43563476075900176,0.4379385270944591
2,13.207984736842105,11.68699657515068,11.686688744181529,11.687275683020816,1.8293848691192158,1.8283937697059585,1.8304301906365426,0.22256997528585343,0.2221016335294083,0.22303505878330782,6.876536338388302,6.876388123589508,6.8766812176455945,0.7375094307192689,0.7370426474760093,0.737994298720691,0.11649951996505697,0.11617173027555291,0.11684189204768233,41.46299255455129,41.46242970333246,41.46351761078086,2.4193400428774123,2.417431336741555,2.421186708192097,0.4550520859011748,0.45385776685635754,0.4564327464562118,18.563536156708544,18.563175141991707,18.563871476902165,2.566935095932952,2.5657321597676885,2.568189831470489,0.29038587953041406,0.28974926013751306,0.29102471491675186,18.594546215589453,18.594237829189908,18.594888340692023,2.4901111707620207,2.489106551276844,2.4913157605357785,0.2670253691724816,0.266448427774834,0.2676061455531856,6.907569702788766,6.907433738919672,6.907700232848708,0.6607675305849412,0.6602964093851085,0.6612403781643204,0.11286932497867325,0.11255904674776221,0.11321936374811724,41.32876918872036,41.328254529894075,41.32924175323225,2.571840465662218,2.570076665645028,2.573591692727269,0.38663247134550405,0.3855311817862513,0.3878303881170281
3,13.311977105263157,11.873380516531604,11.873071379095464,11.873687844687309,1.8017232363443627,1.800735022824097,1.8027414321621034,0.204032001843173,0.20353886548023342,0.20454127366050248,6.949797264982327,6.949649230943518,6.949945401933853,0.7127376411712203,0.7122504482838669,0.7132405974884067,0.10612075586729948,0.10574452379188709,0.10650595585214778,41.71084437429321,41.710269507471594,41.71141409809443,2.3923801944453857,2.3905559064474557,2.39445623609729,0.40303833260895416,0.4019030193244871,0.404304286829575,18.82316574024911,18.822770570689762,18.823545509043715,2.5144180743636095,2.5130011276791686,2.5156954586838554,0.26599372151880685,0.26533744717221425,0.26663193737956464,18.84456755913814,18.8442335752738,18.844940275282326,2.427041738532669,2.425879238860764,2.4281925241170312,0.24094659530480783,0.24035131996738585,0.24155200988996497,6.971207704913461,6.971079060661419,6.971351287395059,0.6254046176150443,0.6249098876411221,0.6258907903574007,0.09938762587560357,0.09905952186793826,0.0997630727872847,41.593817751278586,41.593277574633646,41.59433485333195,2.5537764010702926,2.5520408094765576,2.555495648547894,0.3544339691045156,0.3533460449610918,0.3554451236265646
4,13.41596947368421,12.054383444327119,12.054028934626126,12.054715117804303,1.7571859791974154,1.7561499470565083,1.7582108876102116,0.19007908572328702,0.18954639877996377,0.19058807642565603,7.018601123161447,7.018451261639973,7.018758156934069,0.6758810814763793,0.6753643631724986,0.6764355256503776,0.09567161339625257,0.0953048117387982,0.09605569039917648,41.95282495505188,41.95227070581324,41.953439127594265,2.344480682520066,2.3423932781523904,2.346431759221256,0.3649863631731444,0.363715252486679,0.3662062947590193,19.07298510540779,19.07258358962764,19.07337233047819,2.4329339431491093,2.4316792939409355,2.4342919161869503,0.2436428039341844,0.24301970327439548,0.24431684525212644,19.085290836504058,19.08495919645166,19.085611082755854,2.3460061329762816,2.34482242334566,2.3472642172451,0.21862838524944433,0.21807953698230206,0.21924878598839811,7.030902362749535,7.030767741867885,7.031052028568552,0.5888589626154661,0.5883416151128527,0.5893403603485953,0.08876772530774363,0.08841977778940613,0.08911117592955119,41.85237453592211,41.85176419996765,41.852933103082826,2.5035020547864306,2.5015385621497233,2.5054676651742827,0.3366630828325827,0.33554804797364424,0.33774072583937637
5,13.519961842105262,12.228644192798827,12.22833376813389,12.22899830913396,1.698887183273148,1.6976904531639538,1.70002820443178,0.17840911094664935,0.17788244058997144,0.17893082949986813,7.083025237380985,7.0828670067163,7.0831819867198975,0.6360440154627438,0.6355160004158044,0.6365619949047755,0.08528660321192784,0.08485644417573096,0.08571294068454373,42.18654021543657,42.185862714454885,42.18719432432593,2.2748228853918064,2.2726665384192333,2.276965885047423,0.33782168860153416,0.3365478784046416,0.3392026582288417,19.311673844195177,19.31124864786634,19.3120447723462,2.3349908615180444,2.333648371056303,2.3363080968237213,0.2219267935218588,0.22127539907300142,0.22257584378091544,19.315962456175264,19.315640322067914,19.316306115417678,2.2552895348864768,2.2541128947821956,2.2565890185825097,0.19845823783754354,0.1978778943119206,0.19903305546302139,7.087321142804035,7.087165013065324,7.087471254509134,0.5564654933224071,0.5559548525191079,0.5570132292104943,0.08072239740304632,0.08037962981825414,0.08107227372064083,42.10087473255048,42.100286799409126,42.10154829723955,2.4216622354990047,2.419382411973778,2.423917312959306,0.3271881899161503,0.3260676549475276,0.32829587259630827
6,13.623954210526316,12.395396886763702,12.395050921644025,12.395736943917806,1.6318491125687855,1.6307294914251602,1.6329701420833371,0.16713670638382483,0.16656739157036948,0.16773196738404986,7.143906271343071,7.14376382521059,7.144067651505007,0.6011936933579198,0.60064615758991,0.6017718308292709,0.07575598459643909,0.0752200616948149,0.07630318732732512,42.41040031847377,42.409700590509935,42.41113530944994,2.1885700437268296,2.186155699460541,2.1908988437898413,0.3177099192923558,0.31616835432939083,0.3191701966987767,19.539317815372925,19.538929140787296,19.539716253864736,2.233047388752781,2.2316259343671234,2.234343525863607,0.20032325039864968,0.19966948670933804,0.20098627751503567,19.53690120442788,19.536562016974667,19.53725919960876,2.1638651466938885,2.1626342248508075,2.1652136203773784,0.179512569268952,0.17893559470386788,0.18014276182393205,7.141480338179705,7.1413082835423,7.141640287316897,0.532050359838349,0.5315030559867684,0.5326274032417163,0.07488033278734127,0.07448382937691175,0.07527529691393645,42.33714525687091,42.336312293194055,42.33783749301931,2.315234507409356,2.3129680430656254,2.317911814089775,0.31946603628917947,0.31827646540755,0.320643676869925
7,13.727946578947368,12.554388637402226,12.554027599971654,12.554765451033553,1.5606521432506073,1.5594482539724395,1.5619313234347403,0.15521187629402394,0.15464723982453152,0.1557992564377314,7.202487821528542,7.202323033410661,7.202655000230902,0.5756300374572365,0.5750504346962236,0.5761723006263043,0.06800727095161466,0.06735726836758277,0.06873224886361269,42.62359937948838,42.62279126382963,42.624303285661284,2.0922486510030898,2.089816586253843,2.0946291723188994,0.3008757356949342,0.29933496939054893,0.30224412491091934,19.756882191206593,19.75644758846822,19.75728375342796,2.136158559036734,2.1347493406407683,2.1375753519995353,0.17933366217839664,0.17864540164057607,0.1799876376542605,19.74885022657589,19.74847084902828,19.749202680950138,2.0776434864602473,2.0763395166201213,2.078882975269784,0.16165534708349427,0.1610571718173617,0.16223822553250894,7.194456402580158,7.1942810311148095,7.194641858722478,0.5170102172435174,0.5164510548939596,0.517591122922663,0.07075157673680846,0.07035667172342672,0.07119557887178096,42.55990097503965,42.559146774903326,42.560684715924545,2.195142550946416,2.1925286603278598,2.197613665646007,0.3096230974204778,0.30838777886166074,0.31100935869034363
8,13.831938947368421,12.705615848599745,12.705228321303501,12.706025853519495,1.488520787477547,1.4872233018473964,1.4899148103693336,0.1424026019660877,0.14180557586428144,0.1429925018670707,7.25983826189537,7.259664090253831,7.2600300133753946,0.5597322321749894,0.5591122079673754,0.5603607288717639,0.06251498766928845,0.06180099283500689,0.06337734121291018,42.82570334239231,42.824896958068756,42.82652219333064,1.9912402497058626,1.9884312507030004,1.9940550691508054,0.28463734506240823,0.28326211811699753,0.2862617029679447,19.96544745942404,19.965016279674323,19.96586404236621,2.0483601107875664,2.0469038389303704,2.0499179111107506,0.15989515449513303,0.15920937794508289,0.16065486021625677,19.952841079145717,19.95248988362338,19.953225874448034,1.9995576479690014,1.9981975540648356,2.0008714480495446,0.14518317080258447,0.14453282589771602,0.1458057675293254,7.247226276974028,7.247028036865681,7.247440359106868,0.5109527806562433,0.5103135792090161,0.5116595561133879,0.06762861730314429,0.06718234770050625,0.06807786302783245,42.768841302487075,42.76795866307209,42.7696602019587,2.06903531046164,2.0661590089252955,2.0719578672465997,0.29607619704522087,0.29471650151848766,0.2974607372431978
9,13.935931315789473,12.849381143744122,12.849013260925249,12.84976435603044,1.4187491390559546,1.417453297428321,1.4200606860376754,0.12881484510409824,0.12824244573464053,0.1294313786902688,7.316737959400662,7.31652704636514,7.316947165932261,0.5518136245235072,0.5511555281533007,0.5525488477143935,0.059339796137594214,0.058644398365903745,0.060154909189466324,43.016710187725586,43.01583196809834,43.01760318823055,1.8896060168070656,1.8866008644263985,1.8923095699395593,0.26855629548578475,0.26698262854767635,0.27031554805830665,20.166124490400435,20.165692474979117,20.16659861437336,1.97059752795926,1.9690068158465361,1.9721442725315754,0.14293860706694328,0.14225318064328862,0.14358989836951802,20.149849919287135,20.149426534866816,20.150267705224596,1.930805919441796,1.929386364800251,1.9321420873783655,0.13040342954191553,0.12975357754173608,0.1310320301894054,7.300484522954177,7.30026190353509,7.300729040881937,0.512025026771693,0.5112954274612217,0.5127421298872014,0.06514592080532286,0.06470354788308894,0.06562976742617004,42.96407630546567,42.963163096668005,42.965085672026234,1.9434149202589428,1.9403354868837714,1.9462355357007168,0.2790569339483353,0.2776146597571917,0.28049414284988394
