bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_Y_X_500c_cov,T_sl_wo_recent_AGN_500c_Y_X_500c_cov-,T_sl_wo_recent_AGN_500c_Y_X_500c_cov+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+
0,13.0,0.005832678595008529,0.005741265542557412,0.005919980067464694,0.04675090424450959,0.04625118381521062,0.04717212766444258,0.030341846309280274,0.030136984399831555,0.03053421267749779,0.026197049395635053,0.02602388157391689,0.026359053620877967,0.0016780905855807232,0.0016143735257096701,0.0017425456106392643,0.0416742359502279,0.04133333017273033,0.04199521219002251,0.025678702211812874,0.025236580083233224,0.026169434070725868,0.023721678791916168,0.023364672616564282,0.02411240376217194,0.01189995460020837,0.011783792491761732,0.012014982614440414,0.00607889469308524,0.006007984584849466,0.006149443904030593,0.026162398528476703,0.02573524053990946,0.026568933801401587,0.07252751079221695,0.07178798290802035,0.07316876779942455,0.0579729818887321,0.05746123350201608,0.05848889159127659,0.011209195565330822,0.010963402421611394,0.011446613073987586,0.2085559608717558,0.20633478918665607,0.21105835058285416,0.03811320989622181,0.03786536421546215,0.038356035558570624,0.00774758058853279,0.007633226231638174,0.007863230293781534,0.0678586882483419,0.06722024534195202,0.06843253442648628,0.011151036782395717,0.011041302939699562,0.011258058775525178,0.05460530659562908,0.05418500381628259,0.05500182362171259,0.012924784570716302,0.012727438675250299,0.013112515613589242
1,13.051158842105263,0.005527714248778533,0.005442237834543327,0.005611632651399759,0.04171300285384999,0.041295087173816476,0.04214584743512675,0.027264492854955295,0.027081516317429655,0.02744482225008988,0.02335798968318705,0.023189748057532922,0.02351464412464638,0.001608354265909015,0.0015459326118613123,0.0016699630354505494,0.037444947840893125,0.03713207161468455,0.0377637986443401,0.02326400595270558,0.022842170861638977,0.023670007855048778,0.023918319824827124,0.02344559548535311,0.02435947370255254,0.011363523441612192,0.011237810979130224,0.0114870452338109,0.005837997315924682,0.005765384946867594,0.005910058360570492,0.023226806122746375,0.022824239221872065,0.023614587484137393,0.0649055260095232,0.06423905835159188,0.06564904768647213,0.05174683385611521,0.051253473276539174,0.05227905610417821,0.010028406374521025,0.009781050602321349,0.010260314983561308,0.18756354062535352,0.185167122175045,0.18994517810136893,0.034714462632647894,0.03446754703832207,0.03495455448842108,0.007446744434236444,0.007334366393808451,0.007561643534093475,0.06065533437059212,0.06009173528856244,0.06124735357424451,0.010412203988073047,0.0103097953226506,0.01052039681252603,0.048981295070328904,0.04857499178713736,0.04936805056828458,0.011514066890307963,0.011333760360764989,0.011699234095258918
2,13.102317684210526,0.005255799236200697,0.005171968084429479,0.005349238311072662,0.037020227024408034,0.03663450351086138,0.03743344171711615,0.024474622627189774,0.024300232585327354,0.02465038204435001,0.020754701734768254,0.02059306754315127,0.02089640439678148,0.0015358561146622636,0.001474840358779427,0.0015987836081622789,0.033527047752026404,0.0332222215402681,0.03381290104255772,0.02090061640529607,0.020465955093329723,0.02134758491395478,0.024234059541654442,0.02374544624505722,0.024839834798493308,0.010861886821344958,0.01073652483216252,0.010987648522328662,0.005603719160744577,0.005527794459457003,0.005679542547942131,0.020391794884338364,0.01999402194719846,0.0207913006215946,0.05790733232423401,0.05726045954420516,0.05855443191633308,0.046006766103371746,0.045541778437991454,0.04649860185833651,0.008977772607671412,0.008753343894222866,0.00920786514277145,0.16709969829172278,0.16496025101451176,0.16953652794518378,0.031625592193534655,0.03138652207745855,0.03187037187758252,0.007140449497001625,0.007024447033657702,0.007258076590744977,0.053912350896478986,0.05337740623405767,0.054462642189515964,0.00970382758563093,0.009601038576245474,0.009814068265736336,0.04373809981100782,0.043364988360636014,0.04414385525649408,0.01018748675415133,0.010005390560201093,0.010378599636063583
3,13.153476526315789,0.005032288777087996,0.004930733512838483,0.00511509798250449,0.03273609882635935,0.032371426275450074,0.03308377095133195,0.022026739845988397,0.021856493497909486,0.022213752400263676,0.0184605743358395,0.01830901630579156,0.01860753527846393,0.0014570207583586,0.001395347088747454,0.0015174317515358915,0.02998933524170598,0.029727569684795816,0.030298522122045164,0.018783839444584168,0.01838673706346407,0.019208332664570373,0.024797008349541787,0.02413533087862085,0.025481284549614975,0.010418012045367145,0.010278974558264278,0.010553215442608628,0.005381756389166171,0.005300875570566215,0.00545611209632245,0.017751353560468468,0.017379975378108085,0.018150993139345793,0.051485148440392085,0.05085500956632805,0.05214508649201155,0.04078091352527448,0.04031873920877052,0.04125919102495812,0.008044673836115755,0.007810912843927056,0.008287531531133577,0.14802636255614793,0.14586068632277502,0.15033230233011768,0.02886833167031484,0.028624059376210254,0.029105471753266055,0.006842707461814495,0.006725417225181281,0.006956730968590083,0.04776073204088566,0.047206764080226934,0.04832357324687782,0.009030015597903965,0.008918860744812263,0.009133950671688196,0.039019880892121585,0.038674951502177916,0.039387531839261025,0.00900764690176048,0.008831041471763395,0.00919610109899128
4,13.204635368421053,0.004829439628893639,0.004741667498322781,0.004931718412526191,0.028943415670584626,0.028602325351623777,0.02931387824278999,0.01996670106195198,0.01976121571760499,0.02015814625354653,0.016484118340388258,0.016352233876175352,0.016634737934175796,0.0013656085505056987,0.0013080195113234988,0.0014282964776180375,0.026914836635447498,0.026627401048014837,0.027207947968625572,0.016905571693882477,0.016459448301651036,0.01735744627797147,0.02558123353675313,0.024705636635773073,0.02635653176968321,0.009999755961183309,0.009855516703017392,0.010152364912933066,0.005175299103010348,0.005086341291035572,0.005261584098980631,0.01538811166433264,0.014974669454582102,0.01580497569906868,0.04583879412967805,0.045185008571636195,0.04650022915862641,0.03619385724506863,0.035726066612044964,0.03667046396980336,0.007250454207441196,0.007019948987170712,0.007488638576289515,0.13093441880741782,0.1285569656313139,0.13321751079886804,0.026508625908388296,0.026254073279690093,0.026756481455348525,0.006545441154563923,0.0064177752008716836,0.006666928249898619,0.042339946808327165,0.04180097611273634,0.04282256008886688,0.008385083413424504,0.008267028322559166,0.008497847317471285,0.034865772110458354,0.034490051407776945,0.03523237040801126,0.007935429780316373,0.007764016250233363,0.00811490956079361
5,13.255794210526316,0.004672221745534019,0.004569206858965107,0.00477957225881251,0.025709851902359415,0.025336570871003095,0.02605515544002751,0.018225548703034646,0.01803200462516067,0.018421990402159426,0.014822898861784912,0.014673970387370845,0.014953399885382069,0.001252906971051418,0.0011916014692834455,0.001315562136909683,0.024345380824709675,0.02408028939970786,0.024625839708360932,0.015305604195957256,0.014875521273601167,0.0157638028138628,0.026422088683496683,0.025489304199651598,0.02737194615722764,0.009645927064120633,0.009490273810478907,0.009798154869204307,0.0049784959790931385,0.004890556430871725,0.005071527229591677,0.013263727406751032,0.012857535948155226,0.013668388000582288,0.04097609653059167,0.04036081814196949,0.041632703204558905,0.03223922504929971,0.031826822421833115,0.03274268886191357,0.0065569248193413174,0.006347791417659846,0.006804797008959828,0.11525938066188032,0.11309971284282253,0.11752285520857983,0.024486890927113744,0.02423679121663919,0.024746963408019806,0.006238002539443023,0.00610843524596,0.006370186978250549,0.03762553620821957,0.03707827976514804,0.038240723412455845,0.007764420987927148,0.007649111458903662,0.007871078680825693,0.031313615009816095,0.03095621767989138,0.03168669144737632,0.006982373142341292,0.006796140127364633,0.007154004700334236
6,13.30695305263158,0.0045335385557934635,0.004411491983689889,0.004658957658167798,0.02298252527565498,0.022641499290498013,0.023345010444348703,0.0168552456223153,0.016650822574144252,0.017065964991785112,0.01344352731799272,0.013300870147135591,0.013579848979120195,0.0011174155357877183,0.0010530911011174162,0.0011769846232685985,0.02223771684305475,0.021959767573513814,0.02252504257071792,0.014009123256212517,0.013493983165836528,0.01450404985622661,0.02752878164830433,0.026380065348508983,0.028668338158670686,0.009333975551174963,0.00916264567482578,0.009512176451617248,0.0048060088684696725,0.004702687814066717,0.004901106253532027,0.011421613795857995,0.01095485773758698,0.011847848190490253,0.03696764269402336,0.03625183076776138,0.037668667619443305,0.028926795458696083,0.028498645985635805,0.0293885234152122,0.0059395064637179865,0.005711350224331356,0.006176587881846804,0.10155837178881538,0.099501003501282,0.10353218492851794,0.02277789532074788,0.022488781439564124,0.02306414777465989,0.005919286489985298,0.005788667500888274,0.006060759316784309,0.03364194975941215,0.033031608290475314,0.034221588264752245,0.007185267594232983,0.007079318816305056,0.00729094761775088,0.028320469273996826,0.027958935466775726,0.028650463432467205,0.006074036778412297,0.005886309023575499,0.006247438620615858
7,13.358111894736842,0.004412109843445388,0.004271469917692739,0.004553377731646059,0.020745958914809896,0.0203450012930245,0.021119551211552314,0.015768804573836524,0.015556329458270892,0.016000871136431002,0.012292141357320686,0.012133897901866388,0.012431270918298582,0.0009497392228656242,0.0008829987306949768,0.0010115956330371857,0.020562033256580993,0.020292992914051507,0.02083649049668248,0.012866839211797456,0.012350928371036948,0.013375141381618737,0.02860800908253463,0.02724037542345213,0.029995042461357847,0.009042697930092361,0.008843074181924069,0.009224639842650529,0.004638567081619376,0.004518132034342755,0.004745221013001884,0.009813625134218913,0.00935654992218151,0.010306632098579514,0.03367082567883398,0.032937512507845414,0.03437826037354016,0.0261648989831755,0.02571319789866086,0.026670591038160392,0.005422943777184925,0.005177499353873991,0.005666204627014757,0.0898160534192346,0.08793933506850914,0.09170893242040995,0.021352926806687687,0.021074048621737396,0.02165532498945457,0.005577739540306741,0.005433428723964369,0.005741589560063482,0.030337766535381092,0.02970950617002444,0.030988334678228698,0.006623712629877782,0.006514042523072874,0.006744492758391288,0.02580044300416242,0.02542525374151262,0.02617516714619049,0.005248546022698166,0.005062444987698931,0.005434894390990826
8,13.409270736842105,0.004312630342753554,0.004142344661231293,0.004461116464767959,0.01896528688330091,0.018548991505320817,0.01935276689666748,0.014908204017287038,0.014671628573200946,0.015153550490335956,0.011344532116446652,0.011185840004265969,0.01150493779629542,0.0007524692384902215,0.0006792858387839969,0.0008226576194421178,0.019246082301002526,0.018939169533731304,0.019537449635953785,0.011978254459336365,0.011389021243296648,0.01248939620364444,0.029803235327834923,0.028265833287294314,0.031395507530964616,0.008776699422231624,0.008567480777423966,0.008996581560933182,0.004482138283877278,0.004367543249156814,0.004609995450918347,0.008400496594248252,0.00789970389012287,0.008919001409015848,0.03084620324460486,0.03005956794007283,0.031661814864728445,0.023869657188837608,0.02341507898718168,0.02435301717176284,0.004925573803948783,0.004673620943812284,0.005199943549361801,0.08008211615327068,0.07815493525085818,0.08191649982995464,0.020135542666904552,0.019821153504317405,0.02042927904549646,0.005230851344580862,0.00505952455961932,0.005393399511282405,0.027629709361582194,0.026995097863865364,0.02827686771416196,0.00610935932686699,0.005986228948367934,0.0062167594384135135,0.0237070587739458,0.023322920827422426,0.024062014140277456,0.0044340782063982676,0.00424123430660288,0.004633344254065558
9,13.460429578947368,0.004189627730229474,0.004021143809313941,0.004369865937783492,0.0175151087447098,0.017115564035773915,0.017943881399227847,0.014217518058183231,0.01394988934778227,0.014518947111753451,0.010550999062692414,0.010387141860608127,0.010720769007253873,0.0005235965187953048,0.00044196892225173125,0.0006101332963378672,0.018261102171012695,0.017917139813944903,0.018622320569192434,0.011206358340190941,0.010619124042163357,0.011883788462120026,0.03083765533641583,0.029069075639518393,0.03274550984026387,0.008540315405460004,0.008308854963675803,0.008755459511130591,0.004347250386268603,0.004199490037556247,0.004490109276235068,0.007246447824590459,0.006628266367676829,0.007820439073234303,0.028714474352463496,0.027814805792340688,0.02956803868244637,0.021989714345732145,0.021478928470895903,0.022494775809152726,0.00449015683936611,0.004207472818156308,0.0047323919770833976,0.07182631769191505,0.07002764772222363,0.0736102353848095,0.019093934535095558,0.018755062160519417,0.019461099088198274,0.004868389385750287,0.00469475816093945,0.005048664716650578,0.0254950153733063,0.024778344406994102,0.026242413858421885,0.005608298837515736,0.0054917451176328316,0.005730630005655245,0.02192136999717898,0.02152952206712078,0.022336452461324346,0.003663994968804018,0.0034521233660683177,0.0038852661696757123
