bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,0.00036404992667562656,-0.0003741064588786002,0.0010688179185885287,0.27013241485505435,0.26347742623713966,0.27630041605369093,0.09584201934652853,0.09369284403165988,0.09804218813892437,0.07808354379637,0.07635776644804974,0.07982269688297265,-0.01737210282680219,-0.018185815537326795,-0.016640689880560715,0.2448458916610996,0.2388767745913132,0.25070827239916893,0.03722526397852165,0.03286289975721166,0.04165462529305221,0.022334118341829516,0.02112838838749889,0.023467127596112483,0.013392130380450302,0.012716978742089203,0.014146751250464709,0.012942688036976143,0.012505104063907618,0.013396786598615908,0.04667722550398125,0.042300356418784164,0.0515206717039976,0.30724856567298897,0.29946130316274955,0.3162547683237471,0.21309053655583365,0.20751396936965652,0.21926896362964837,-0.057170262257493526,-0.05998339281997569,-0.05433885175985238,1.1533399124856407,1.12319659761359,1.1882916040962044,0.0914356637073222,0.08962447249837793,0.09334647204065542,-0.004397534440570373,-0.005289061963657644,-0.0035155116968553697,0.29146032274943834,0.2836534623459103,0.30035693201486857,0.005996156943584066,0.005292286544389689,0.006697298215772521,0.19649235534765613,0.19120884066364044,0.20177537823705702,-0.048250559089188266,-0.05084371606238696,-0.04584830109305766
1,13.076400526315789,-5.018411068761737e-05,-0.0007324623445799169,0.0006030356035787412,0.21238561867339406,0.20623355638472696,0.21795282101080127,0.07656237698724548,0.07483614344010459,0.07827765342741844,0.0625147019524056,0.06097589423243233,0.06410163548238178,-0.013933446304844952,-0.014720156313506327,-0.013262370143784697,0.1954295869587952,0.1906667407156986,0.2004044042120908,0.028381619971058314,0.024110073439068055,0.03269757200272755,0.022092619279329866,0.02082030745959587,0.023276599403378277,0.01274852229883499,0.01207242050347717,0.013374463283652509,0.012780136734416976,0.012349489513385978,0.013221662520679234,0.03543156868669534,0.031089195755895232,0.03992791533094648,0.2405281127453857,0.23283839510668985,0.24872278337062004,0.1655142864298806,0.16080530883557456,0.17084501136042451,-0.0468090968723725,-0.04963566285821754,-0.04421653463257207,0.9447232631253224,0.9151418610005613,0.9719387709570545,0.07528427499446345,0.0735085821049158,0.07717331527832061,-0.0011657421551531924,-0.001960717881439555,-0.000409428970121422,0.23091489302746593,0.2235375139652366,0.23845352715242885,0.006633813677789313,0.005944776029465397,0.00732255118737196,0.15461925168341856,0.150446071096274,0.15953721438148746,-0.04063658189157731,-0.04297971602441062,-0.03832369719888045
2,13.15280105263158,-0.00028723300025402235,-0.0008802583329920628,0.0003396861857079032,0.16203938826970252,0.15726073795285475,0.16671501125946162,0.059609489093288795,0.05790643827911287,0.0610844042419131,0.0490577528165604,0.04765822033289869,0.05039712080739305,-0.010826218378079977,-0.011420597110395938,-0.010193486760139495,0.15128268797805336,0.14693504061880358,0.15581529138807174,0.020099901494132544,0.016323752176542437,0.024196142147700318,0.02181262213698139,0.020785432572708703,0.023170681595949115,0.012284602099138585,0.011686901653553296,0.012983184766795542,0.012521652991243339,0.012051238763058535,0.012961529510251596,0.025170246856537855,0.021232416645623878,0.029489396938523062,0.18229996904842435,0.1756568707309656,0.1890706245122478,0.12483047808462,0.12109963085347641,0.1292472054141726,-0.037131420265608436,-0.03927736467735093,-0.03495422390644291,0.747873338958233,0.7208427613535863,0.7756439869304794,0.061293331834435846,0.059674391582200746,0.06284414193790905,0.0016894205744655555,0.0010215324067289868,0.002400938508235629,0.1760268937965199,0.16954722869212638,0.18270319218753872,0.007009527392204156,0.0063868082003575525,0.007598216112727041,0.11828874496624167,0.11399772297811839,0.12225584662964198,-0.03306402259587857,-0.0352780760156901,-0.03095852044434296
3,13.229201578947368,-0.0002515277970739707,-0.0008767548100047826,0.0004097197641093528,0.12060344392239747,0.1163027298198085,0.12458109296909718,0.04590310331327535,0.04444458538958637,0.04731101767863128,0.038028966455460576,0.036816310136280825,0.0392105806295276,-0.008023407237987206,-0.008557540179635144,-0.0074785300860221076,0.11411111379169084,0.11013328963806455,0.11779071834008151,0.01295230862897196,0.009212736986515545,0.016774557084577504,0.02227130809948357,0.021136766837977234,0.023489391975368652,0.011976206241931256,0.011304789383276592,0.0126424610979374,0.012153322014608158,0.01170911410031887,0.012656096169639577,0.01645167572999305,0.013061946887311212,0.020473092045471975,0.133161480552561,0.12758939167899724,0.13957024746447397,0.0922072363338003,0.08842163850257145,0.09607405479237005,-0.02823203032026733,-0.03023720224405369,-0.026104123087634004,0.5803224952272791,0.5562302374019773,0.6045873903210202,0.05010621231328741,0.04856473885137805,0.05170254926295239,0.00420184312169091,0.0034994663004257014,0.004869477018294702,0.13077272464428175,0.12518701095946352,0.13656754877639593,0.007207864711309018,0.006625755922161246,0.007773952793708638,0.08861439769736142,0.08535053651921548,0.09212928481617251,-0.025685689877723003,-0.027684682349780543,-0.02369346102729526
4,13.305602105263159,7.807649650123356e-06,-0.0005739244233507242,0.0006054984286032557,0.08814220509608031,0.08481310141128923,0.09189075496875561,0.035372141398484415,0.034079062764294225,0.036811606500446556,0.029714953897390754,0.028638956426694968,0.03085585589117555,-0.005680524645612653,-0.0061858685672001095,-0.005157303280768674,0.08490833303755574,0.08175510941808277,0.08834438353979361,0.007453389844343969,0.004132108365452328,0.010699339705481455,0.02275989358565336,0.021668610306579614,0.023804705423341392,0.01185725599144919,0.011191068761369983,0.012590197569933943,0.0117840026948247,0.011336250020523953,0.01227216363044187,0.00961824094626519,0.006375436936941502,0.013213895435294944,0.09618678605278774,0.09130977826966095,0.10117876647352328,0.06775132941552324,0.06405600484500366,0.07117618227483391,-0.02065417931892132,-0.02256537943627597,-0.0189627154298037,0.4402749329593007,0.4206734384194575,0.46299538728865064,0.041565820968491846,0.04006732298744763,0.043002650428189376,0.006141008326920962,0.005455184976362156,0.006772197404123312,0.09452776599830778,0.08948944388954004,0.09972589774838614,0.007329116816076248,0.006766422232224655,0.007881948579977325,0.06571478112562362,0.0624997794640052,0.06903980767211364,-0.019156007048018224,-0.020984900365772552,-0.017397541144170883
5,13.382002631578947,0.0004967207627527084,-0.00010955397271345591,0.0010842106800130254,0.06482767361030493,0.061746800984810606,0.06779690971075161,0.027931574159313226,0.026807888462161887,0.029132068561154387,0.023680748590139133,0.022658833551114838,0.024703736950833756,-0.0037260182415706127,-0.004153204797906691,-0.00326218489517226,0.06273231092872206,0.05995135710059236,0.06531753424844917,0.003921729923077272,0.0011286958225699198,0.0068531013779035655,0.023293713363033174,0.022205827939012646,0.024463495266319732,0.011700362824938616,0.011035681906367924,0.012538493785938352,0.011288471095222847,0.010814308354893805,0.0117701519430631,0.005075925400870103,0.0024447898744556404,0.00799067443004324,0.06848093802223068,0.06379223127868928,0.07317059073459665,0.05010312660971124,0.04694360946993705,0.05313699791648698,-0.014592023197441049,-0.01622815456171185,-0.012930864815853387,0.332095694994643,0.3150330629585992,0.35225529966931785,0.03541868461714609,0.033983125226077784,0.03686728003634924,0.007581063410789782,0.006897387026688885,0.00825501086276352,0.06757903157493869,0.06352378888887525,0.07234699475280278,0.007337094770736255,0.0067889798005648675,0.007922008072289337,0.04924091791156085,0.04637647359080441,0.052081983151441726,-0.013409659909005528,-0.014939262515320366,-0.01199096045532821
6,13.458403157894738,0.0010196133858238552,0.00043841808897660233,0.001607256641219923,0.04799757051703162,0.04535541384236324,0.0506712321126231,0.022723879807718873,0.02159444685608708,0.02387469046064267,0.019436082214865785,0.01840302406622492,0.02044124037276815,-0.0022443613794373178,-0.0026683325647921235,-0.0018160115591670984,0.04643076703015319,0.04402281675985133,0.048744584253424456,0.0015418397362639512,-0.0012009872720199584,0.0042137134228858635,0.023808256860985973,0.022729203084653413,0.024963535573432758,0.011678298196187238,0.01093469072515258,0.012391612753170725,0.010671434194837723,0.01021780930521192,0.011148844798360992,0.0022557390938697445,-0.0002902823043520287,0.004711781910370602,0.04970647737182804,0.045766695626710804,0.05359312667565527,0.03787125897571257,0.035219307754672954,0.040711947148388064,-0.009703017887840344,-0.011187206219753863,-0.00826243278103969,0.25098721968306215,0.23529895059731026,0.26817331042592635,0.03127612366575479,0.029749197811579284,0.032587856212266376,0.008406793599157206,0.007794659677830725,0.009080311203465096,0.048615930090719156,0.0448297704012009,0.05244591646695654,0.007185116276423806,0.006687852900467981,0.007711276006910418,0.037755196136850286,0.03520916040448844,0.04043185452286516,-0.008636399505554546,-0.010078594546556971,-0.007227216003364757
7,13.534803684210527,0.0016158679315342959,0.0010422076351944475,0.0022678282740058765,0.03587053538509133,0.033583581979874634,0.038175204632765906,0.019102292412147517,0.017995401168691125,0.02028472717529703,0.01630523903664156,0.015184788484823466,0.017567489000505556,-0.0011415310153679243,-0.001547405879449594,-0.0007342303356327445,0.03474066821281137,0.03271810817907967,0.03668365507140567,0.001139206412652224,-0.0012155639130203412,0.0037884537851911194,0.02415393360925185,0.022943735581858186,0.025326677473628937,0.011530188429346357,0.010787433499239402,0.012317659837337704,0.00990167788143292,0.00942889411131785,0.01037471297829314,0.0008877316649695498,-0.001558637959161891,0.003527468471806002,0.03711757357767177,0.033534602118111184,0.040736672702119996,0.029810257624351983,0.02735667825826172,0.03242068549157051,-0.005911704181140397,-0.00717305053848854,-0.0044790489595729985,0.1900046208795807,0.17596594921837047,0.20392076634514217,0.02777977255481183,0.02632316787457885,0.029468358821256424,0.008728750897893779,0.008163019424099801,0.009317504391449336,0.03595442997714894,0.032584382054255207,0.03925661141656223,0.006926370671069552,0.006392043516425347,0.007436487723930576,0.02983899643853204,0.027488301440537048,0.03235277939609542,-0.004929358189630129,-0.006009382136738858,-0.0037356350658173327
8,13.611204210526315,0.002156875850833448,0.001559605713074458,0.0027410445707792656,0.027285407919023532,0.025523392140981618,0.02914921004290808,0.01662889001691612,0.01541296151013316,0.017840826131179665,0.013872448390980667,0.012776048348229185,0.0152673529367965,-0.0004537293772987371,-0.0008078370108278871,-7.263623506257318e-05,0.0263361176683372,0.024647217591273383,0.028154969117715204,0.0016720241440705708,-0.0006900574171919507,0.004321898156429023,0.024267059668537542,0.02313422063685157,0.02547343651681312,0.011188200674720157,0.010489252824991043,0.011955263216193961,0.009019286377793607,0.008588846392592275,0.009489757877310087,0.0006903140428738182,-0.0017083742549575292,0.0031717839928675612,0.02953054136838363,0.02613153294318219,0.03280945255548484,0.024657311212510084,0.022622361261401342,0.026982215426376303,-0.0028925465169227747,-0.0039963511838416324,-0.001683618485459982,0.145000129405915,0.13358620322409415,0.1570541207429369,0.025155018795881265,0.023706688062896407,0.026715628543881445,0.008614791255687804,0.008005630948980562,0.00917571770853153,0.027028651098402627,0.024053666338612445,0.030425571150073178,0.006409563455481984,0.005923737947529781,0.006949768443477424,0.024319282609709586,0.022279919190385435,0.026545636858475222,-0.002015886525950776,-0.003048155012584741,-0.0009923155532916312
9,13.687604736842106,0.002662681844992805,0.002130828486909525,0.0032891339386284866,0.02169034634899317,0.02003885638830483,0.023395372404227087,0.014707337736353436,0.013613620309379603,0.01600829130409756,0.011899680020715155,0.010853621068145929,0.013362090693982526,-1.9231869005920655e-05,-0.00034252692274588877,0.00034299128486849035,0.020680663804348284,0.019166018955280945,0.022311267909153238,0.003390993393530336,0.0011435633269491837,0.005733550543047253,0.02421385178821225,0.023018068023693918,0.025457327358204492,0.010877212938684357,0.010110070223892195,0.011594021187265033,0.008158399905374097,0.007726334487984445,0.008615887296026933,0.0016900226847817534,-0.00046365216560605594,0.004030362959183594,0.025085447036078526,0.02197103716268136,0.028245089485997608,0.021223272184873816,0.01924224894489295,0.02319237130898185,-0.00039087187769887397,-0.0013670472152076665,0.0005446652748326504,0.11355731638114433,0.10373736856481222,0.12452434820003447,0.022874633455267905,0.021395642889477817,0.024600982353082577,0.00812748340128119,0.007557369256937314,0.008739356932476539,0.02241815206284934,0.019454865295768016,0.02557881360665278,0.005839454498108082,0.00537019073484959,0.006308357429672502,0.020652236326350465,0.01892351993812274,0.02267239621878647,0.0001332946367186484,-0.000743934486854386,0.0010779410876183776
