bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_Y_X_500c_cov,T_sl_wo_recent_AGN_500c_Y_X_500c_cov-,T_sl_wo_recent_AGN_500c_Y_X_500c_cov+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_cov+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov-,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_cov+
0,13.0,0.01154214980966657,0.011449891308712002,0.011622126418387823,0.07319285516235956,0.07277012701160693,0.07363557971202403,0.07168651477480337,0.07140171614738507,0.07198031966640449,0.06707674115850633,0.06681966112125047,0.0673192977832461,0.006913488752383378,0.006812132375355417,0.006999646675737714,0.07727478441594324,0.07690013244748677,0.07767015128625569,0.032026131053820045,0.031752963982244406,0.03230863603254934,0.031581009013726416,0.031423651278200605,0.03174807200582217,0.026220979839539436,0.026079314534301026,0.02635292675248061,0.014682692336618305,0.014607831459632679,0.01475662543736874,0.03601183784726143,0.03572880807767655,0.03627456133513504,0.10521723628056498,0.104578214810588,0.10581208778212593,0.09717573981359179,0.09660519581620043,0.09768137602405069,0.023959112462899473,0.023745975840661137,0.024218259109764734,0.26920991659324744,0.26732648854524016,0.27091245907398515,0.09328794365400292,0.09292519013334309,0.09365250179041128,0.02159192847990129,0.021449398953008028,0.02174277826649163,0.1132366516838389,0.1127127301349115,0.11384297004349643,0.02750288211185877,0.027354356628675486,0.027648458598156428,0.1058601049078635,0.1053890424749301,0.10632728375510661,0.028554561669548544,0.02834036122056337,0.02876814619548035
1,13.093647789473684,0.01115579929168797,0.011071969958342599,0.011242283242230849,0.05875348897487015,0.05839678307422516,0.059141894640220474,0.059250899444314734,0.059008248776854705,0.059475275405057676,0.054517894623160645,0.054292329249316894,0.05475712645213743,0.006435748888227039,0.006348492710151002,0.006514294890602444,0.06259864849588484,0.062270838923498335,0.06293158761362,0.026714705716129356,0.02646219252461838,0.0269837838284497,0.02962616467901557,0.02946658940126491,0.029799233561052747,0.023593660083809843,0.02346643582575756,0.023732220535111374,0.012442872036237954,0.012373051025892328,0.01250988908412209,0.02929640594334657,0.02902822924354334,0.029538631539375595,0.08544247873814664,0.084904521653376,0.08597021032627468,0.07857576782268304,0.07814075064900569,0.07903297893300815,0.019828053495507696,0.01962994781617541,0.020028828412914194,0.20912363453701327,0.20768725836512525,0.2104714076685364,0.07811000767567919,0.07778296793495108,0.0784394168121121,0.018878642581303832,0.01874540487001198,0.019009108295970262,0.09193016764589898,0.09144675014020646,0.09239249207922365,0.022747916818260612,0.022610336606012152,0.022894462900278068,0.0859017264872605,0.08548729525247867,0.0863195961768217,0.023274553594002136,0.023094428807779004,0.02344834356840035
2,13.187295578947369,0.010594131589766312,0.01051119561829213,0.010682782920581254,0.047836693287135926,0.047513910255042355,0.04816386024761408,0.049211070625737444,0.048992196638812616,0.04943170143496471,0.044378967999969696,0.04417604193306825,0.04458268968880985,0.0057623752400090995,0.005689905702137268,0.005831767957813241,0.05168333572576694,0.05139758323080588,0.05197593867163053,0.02247441730545463,0.02222385596866805,0.02270767876302387,0.027414052383080666,0.02723765028172936,0.02758998374799485,0.02102159309252141,0.020893582809378957,0.02114911470279704,0.010430769203061874,0.010364307104848598,0.01049562326298775,0.023871826098799016,0.02365826836634808,0.024127822422989383,0.07029471416685688,0.06980381661010157,0.07079021283167042,0.06394574646008819,0.06354036123154927,0.0643740310701022,0.016113363016059937,0.015939332436806005,0.016271245115060173,0.16144039639428157,0.16032370164431597,0.16259013117854462,0.06540903312098123,0.06507417547285688,0.06570228734737522,0.016184038759126027,0.016072078818144545,0.016307005048442055,0.07557065446023703,0.07513296826580002,0.07600057908249266,0.01857862034360977,0.018452969195655776,0.018701015987663383,0.07028080168065072,0.06990500725395607,0.07065293398420298,0.018576371841274877,0.01841873668695302,0.018746862163481762
3,13.280943368421052,0.009863340793312188,0.009782969673540472,0.009943056057636963,0.04020062887345573,0.03990574614906224,0.04049140361532529,0.04155328879050697,0.04134305880939652,0.041771788364156744,0.03663555727321627,0.03645107587434688,0.03683182166216566,0.004953946524024238,0.004891579096814857,0.0050148957397844005,0.04417611447538458,0.043920445024935265,0.04445725363415061,0.019196060963502307,0.018949827881133606,0.01943432370944597,0.025048878300307255,0.024850225218702282,0.025234419237107435,0.01857792702844749,0.01845419515186561,0.01870289177112309,0.00871234724582981,0.008647518148546673,0.008771435794392858,0.019708238592604586,0.019490934472126395,0.019951702712823483,0.05937620815096775,0.05891303891037446,0.05983906321221766,0.05310673938387378,0.05270670192182984,0.05347492528038864,0.012883851380833224,0.0127289715813781,0.013025482886358146,0.12631563162663836,0.12525538291455085,0.12739676289015103,0.055222777705708534,0.05493998698636157,0.055519906772842444,0.013662474726853863,0.013541518839594632,0.013785911018669165,0.06389144821728035,0.0634821586172966,0.06428094447141217,0.01506155458253447,0.014955751214863228,0.015172103715463348,0.05872918568045283,0.05839920142424776,0.05905925189896439,0.01456261697055979,0.014428563707296973,0.014707973996037018
4,13.374591157894736,0.008957954169632062,0.008880531234688531,0.009033845691932598,0.03494350029201004,0.03468878020955179,0.03521441321042092,0.035651869184978244,0.035448786674970305,0.035855417861972654,0.030722184966237912,0.030561291121513942,0.030900883269897688,0.004035681741009985,0.003977148554711546,0.004096939383989932,0.03910870126540707,0.03885397131252523,0.0393893996747451,0.016467206395226364,0.01624080955032141,0.016682362589415023,0.02253945419828797,0.022323041742504317,0.02272916300408386,0.016232185663684267,0.01610164536633703,0.01636496447079074,0.007281758202591991,0.007223277948363798,0.007344053753287678,0.016441694216076275,0.01622118931475776,0.016671522212806843,0.05138656018862312,0.05097326078247164,0.0518085914265598,0.04495095622765538,0.04463134954599638,0.04531672760809803,0.01005423746509123,0.009912176506340605,0.01018572106672593,0.10120400870053756,0.10030296898736987,0.10214794907946628,0.04695418314520558,0.04669229658639325,0.047224737878741506,0.011326483948623085,0.01120662545493467,0.01143885665277912,0.05555467703263811,0.05516224717841053,0.055972668457795464,0.012157204487189672,0.01204539362655589,0.012268522350065767,0.05020302102941333,0.04989249154092411,0.05051357204954219,0.011075546963647608,0.010941599383638511,0.01119904918769718
5,13.468238947368421,0.007854015648435712,0.007781096520559806,0.00792551007701236,0.031082457094987928,0.03082947695335617,0.031323252262595525,0.030836023572871886,0.030646088933159177,0.031030708586504748,0.026057880817839687,0.02589236185162046,0.026215483401962905,0.0030611556946281747,0.003005475614351524,0.0031233771935910504,0.035428369058907824,0.03518762551906233,0.035679429482060286,0.013954633576898377,0.013745605326616629,0.014170220093242989,0.0198143321028069,0.01958671457675236,0.020042201070532836,0.0139349378970651,0.013807954201297835,0.014049760857588084,0.006075078018663298,0.0060140477876856335,0.006135789259536204,0.013615685691897472,0.013386373017947846,0.013832351253431255,0.04500461292907425,0.044607731607837965,0.04541969119426526,0.038590693420849476,0.03827325021914208,0.03889440820964774,0.0075057116278860764,0.007383510885069379,0.007623468991124482,0.0833648447835244,0.08260779368439461,0.08411787022113427,0.03999367779446096,0.039756065082019613,0.040252754835279486,0.009141154123508098,0.009041466469949315,0.009250323966649739,0.04905634211118175,0.04868232691737914,0.0494094375751351,0.009727283982838147,0.009621759489736263,0.009829887643127352,0.043438502217921206,0.04314192272832763,0.043757005705169105,0.007997614616692888,0.007882403299503231,0.008121564313830426
6,13.561886736842105,0.006598777213328289,0.0065261005206245755,0.006672784513834919,0.027895526044479618,0.02765305424662513,0.028141292831806823,0.026624706391956424,0.02646138570238742,0.026808988619988625,0.0221394932803312,0.021997668354227576,0.022281810883401084,0.0021074385839564757,0.0020518219833140098,0.002160839656724182,0.03229287432316774,0.03203463124200406,0.03254138517305586,0.011521985394958165,0.011318706159103346,0.011703060241014314,0.016974616987353953,0.01673362505452914,0.017245491637692498,0.011677695872503419,0.011569073628206493,0.0117906927405321,0.0050813773747777485,0.005015283372615088,0.0051432359144723185,0.010965389800808212,0.010764967164746649,0.011149219412795203,0.03941273290019852,0.039044410286778915,0.03978676352645269,0.03313353045509955,0.03283864416895979,0.033407488529294815,0.005246423346350136,0.005126785795612904,0.0053577648967491325,0.07015095983271802,0.06946925429048924,0.07081580005598218,0.03381215801854137,0.03357836564375874,0.034063050103419264,0.007181732769617278,0.007082257637434397,0.007286045264614788,0.04327024406619344,0.04291499096798961,0.04365570771200657,0.007710614298678016,0.007616867487512607,0.00781970359185123,0.0376035335059636,0.03731238165672164,0.03787208015408191,0.005316166481524366,0.0052048209504047295,0.005420873189163879
7,13.65553452631579,0.005298433733530195,0.0052309844395539646,0.005369055030749863,0.024984619767595556,0.0247552425708179,0.025212650856923185,0.022755284576882164,0.022588312379842,0.022926669439884775,0.018698698600694154,0.018559337479663676,0.01883478812876175,0.0012427283617199138,0.0011923518295861638,0.0012968240777979046,0.02926090801972687,0.02902728188990668,0.029496232933399005,0.009178092908012993,0.008988611577738085,0.009340526966005867,0.01426130413790001,0.013982013783901459,0.014551196850160757,0.0095719765947429,0.009466212402864403,0.00968926572497193,0.004282068024770701,0.00421991244110733,0.004345664068320125,0.00849563726487483,0.008306186031196495,0.008675335544326855,0.03416927722266176,0.03382586061127699,0.034519012831927515,0.028308747760763486,0.028034503230998244,0.028567798535277546,0.0033180017391207456,0.0032014638680374816,0.0034301232555733734,0.05986976757400421,0.059255912579973265,0.06050799727379615,0.02826166057808751,0.028033851502106737,0.028488647455130897,0.005523551559690873,0.005430555188868314,0.00561524131838374,0.0377512715474624,0.03740034947851066,0.03809852618726079,0.00611250928488895,0.006014542925124239,0.006207539418965472,0.032302793341992056,0.03204256039450085,0.03258313339326248,0.0030563848935154956,0.0029459723103048606,0.003178955577178875
8,13.749182315789474,0.00407595125532074,0.0040086561381257645,0.004145007887147265,0.022183442752503137,0.021962617286280673,0.02242446226697853,0.019153291595646736,0.01899256901403532,0.01931713041100552,0.015628523725242118,0.015480554469711255,0.015755232980559808,0.0005474568281588739,0.0004921518230576477,0.0005983607072762142,0.026153239077591893,0.025915448684211556,0.026407953102928462,0.007074592359015069,0.006903932109161268,0.007248145514454474,0.01186448176587922,0.011544164136441838,0.012252050883062783,0.007765272226698192,0.007658785197686845,0.007869093180864735,0.0036889340467508693,0.0036311235904331637,0.0037468485875789487,0.006285671235203863,0.006096582185176646,0.006480125408672461,0.029264115902005703,0.028947940191378183,0.029601712139980082,0.02398309432562157,0.02371920544425263,0.024254482588771324,0.0018029407116496156,0.0016947995357611057,0.0019140578129322396,0.05161056346797064,0.051016959182508696,0.05219821385793209,0.023377052083234512,0.023175776155909586,0.023598925282235894,0.004243192187248166,0.004147458520056876,0.004332960829937878,0.032476957691957305,0.03213431830777032,0.032788766180072225,0.004893430034568718,0.00480327817854472,0.004985294895119788,0.02749731296997024,0.027214502248448267,0.027784841864433276,0.0013264961316248533,0.0012180489837763117,0.0014313615003849894
9,13.842830105263157,0.003026073691520649,0.0029600997775482045,0.0030992924452757655,0.01945472813723983,0.01922341098385146,0.019661572100195975,0.01585360596428706,0.015694759121450592,0.016008344540538386,0.012905017755677192,0.012776747790683956,0.013035945127279833,6.17498286622738e-05,8.540207327836119e-06,0.00011532575953714314,0.023017413053467165,0.02278419701775961,0.023267051390286148,0.00535698433654726,0.005165170956355294,0.005535442906186983,0.010007204562851393,0.009637924077368465,0.01044622754955844,0.006320105358832596,0.006230348371785437,0.006412753217330521,0.0032987378508196933,0.0032418555663028805,0.003355739218711775,0.004517216522587079,0.004323866433279483,0.004699933422698048,0.024752782241836753,0.024438887837644332,0.025109056927293833,0.020166835899005336,0.01993252468264254,0.0204321164277715,0.0007181376722742356,0.0006107017865108548,0.000822974250920022,0.04490976064611197,0.04430331557903178,0.045431644332299514,0.01922861292251298,0.01903504781783205,0.019421471832413568,0.0033580534023608284,0.003274185962922163,0.0034425311218344665,0.027511520089515074,0.027201975111494026,0.0278344556081221,0.004045427612459719,0.003965372860802235,0.004133973021685811,0.02316223908790664,0.022915373466798263,0.02341180941186201,0.0001360525485232479,1.877063702943957e-05,0.00025420471385850064
