bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,0.006456538355589669,0.005607178002163626,0.007389259495187573,0.21717026110538296,0.20932812914360568,0.2255931881194521,0.08863787341641546,0.08585925697452883,0.09113600483686514,0.06148821148921689,0.05940403349530401,0.06359830556654784,-0.020555831022376632,-0.02155340682248469,-0.01963277108680855,0.17768063964298614,0.1701365649457556,0.18428950379450668,0.05827146305418883,0.05327038119595562,0.06347732962396083,0.027735459739133342,0.026086746844494493,0.029492131494435025,0.01660234980853452,0.015743836719019678,0.01743063265880639,0.010076553181539494,0.009547955186849949,0.010636648328179558,0.06586024132493697,0.06019217824890809,0.07123521372679197,0.2754537180966383,0.26545991541042857,0.2866747171550944,0.16755243495234293,0.16015843006527639,0.17419339873774178,-0.04947603798238931,-0.05304819915938432,-0.04567259733204373,0.7604880596268967,0.731311742064851,0.7918272350207346,0.0779549096474996,0.07552458111985229,0.08049621730066805,-0.01052040406075586,-0.011626299148231645,-0.009375162529563727,0.24267941351196115,0.23291266004298594,0.25354328402216214,0.0032919275292833576,0.002385594313771067,0.004172165050864914,0.14171924900089333,0.13578089231685392,0.1475941008490689,-0.03572941352624601,-0.03889181837143702,-0.03269272277725546
1,13.049368,0.00616254819683917,0.0053003184766196075,0.007148355084854076,0.19164852091822546,0.18422160077406485,0.19905046302263107,0.07851269554223292,0.07596566425196177,0.08126963981692811,0.05437301314079636,0.05236351598116156,0.05655256483906633,-0.01808296371579861,-0.019021478552300512,-0.017131071142254085,0.1581233257975126,0.15226417819246907,0.16478683897384203,0.053316987212085505,0.04852861659801458,0.058568523155280716,0.027569484964546767,0.025800843478825965,0.029342905291125942,0.016276369560530156,0.015400063618258021,0.01726178579088203,0.010119584466206477,0.009484241443217245,0.010695993851708016,0.058779236774353004,0.05352454995462423,0.06471681580014269,0.24571768506165897,0.23491653442027677,0.2553736467982863,0.14766215655904452,0.14132382442690314,0.15416096850970482,-0.043611850294755644,-0.04742754975390965,-0.039955333686987164,0.6852588477570577,0.6554894707150339,0.7162588724560219,0.07085192422569582,0.068405746715323,0.07324794219877008,-0.007966832169489478,-0.009084278444433637,-0.006891154750108128,0.2167951953831489,0.20666434654240673,0.22641318952315828,0.003792784135114343,0.0029446336113036187,0.004642399303988247,0.12563326556530827,0.12018859041024255,0.1312664371079731,-0.03248045360440349,-0.035439911280069465,-0.029504767853061116
2,13.098736,0.005894649835791215,0.004944242800541269,0.0067991484656773045,0.16585366396420148,0.15864570620493076,0.17300510317911383,0.06908744528827437,0.06661895195812906,0.07152071253588782,0.04760302044331721,0.045776730799729555,0.04980554158396033,-0.015536261248583521,-0.016451456590100482,-0.014733200850334598,0.1388893178717549,0.13250522244983387,0.1452015303914315,0.048685665355677976,0.043801406725189236,0.0538189980082446,0.027090169405951485,0.02540043154322162,0.028915970712824028,0.015978805875334935,0.015127866214876814,0.01689435242239948,0.01003557957422165,0.009416826576672,0.010698954724568435,0.051648958357792846,0.04625071740841603,0.05731244237979812,0.21466877658516764,0.20524262783011019,0.22511181664521887,0.12875768019518574,0.1226967472284475,0.1354376444132908,-0.03759242840432483,-0.04129295841040164,-0.03403578493551935,0.6090725550868288,0.579637835893264,0.6395464971942136,0.06373030637223451,0.06149953740244476,0.06594697671685125,-0.005458659298002565,-0.006507907418990784,-0.004389543335632865,0.1913325502489161,0.18227586095311546,0.20086677442558193,0.004382027747690592,0.00352887066652694,0.005329211812698445,0.10997482271348125,0.10439388049732981,0.11582522193232818,-0.02862646807483833,-0.031573068524158435,-0.025861542135969227
3,13.148104,0.005665755204503009,0.004760998559866278,0.00655495600812135,0.14264457076561834,0.1360319068526518,0.14937123936545774,0.0603160491431759,0.05778670816261176,0.06271380554323171,0.0412804315549402,0.03949470613430114,0.04319110881124642,-0.013264978530233255,-0.01412548679614434,-0.012451901711617284,0.12023979005534285,0.11433636057727417,0.12661299303374923,0.04402245864708567,0.038700337521940235,0.049150955095354984,0.026835399466718438,0.02503468543272626,0.028794312272805447,0.015705386029007118,0.014822267255109038,0.01663847153518417,0.009972087403302644,0.009307630820399789,0.010643488597436952,0.04517086565527208,0.04007960709811357,0.0506848642372352,0.18674932549445517,0.17604788971019256,0.19642893323950625,0.11089457364384309,0.10479627465604023,0.11720422276037545,-0.0316580531746116,-0.03505241363054896,-0.02804985744708429,0.536552655942759,0.5095084953562784,0.5649347215936986,0.05705697840597136,0.05503345310073583,0.05965082430010177,-0.0032162034499728432,-0.0042812163000591355,-0.0022184301854785357,0.16549051779236357,0.15546335987274132,0.17569210602053237,0.004899084085993426,0.004043736585730875,0.005661873221502863,0.09525137245692783,0.09029072542920956,0.10104283729157144,-0.025049365661504112,-0.027942553758037215,-0.02225459566960614
4,13.197472,0.005550992273164589,0.004670067127583853,0.0064575849510199144,0.12066977678635177,0.11443291972465232,0.12692248512415258,0.052118815026748505,0.049823667413553985,0.05471907570406876,0.035766107615677306,0.03408807251482202,0.0377556693772177,-0.010950839026557838,-0.011776334121346642,-0.01016225071366892,0.10360881211660469,0.09778606843180147,0.10916188853408622,0.03954948767410239,0.03493846160191896,0.04439129853855103,0.02659265151597902,0.024867501255845192,0.0286662601307393,0.01537743520189788,0.014418762904272863,0.016388189850838297,0.009839478352879988,0.009132205429306154,0.010531224311890072,0.039082019293042725,0.0343867220798997,0.04433300137359741,0.16070004332866622,0.151820984991699,0.1694075098026855,0.094908337168226,0.08922807517138338,0.10085911645828927,-0.025930477262881627,-0.02942599765939098,-0.0227708921444898,0.4655905197672222,0.44211630398746654,0.49276377647970043,0.051208722651856456,0.049016725132025415,0.05348876496573671,-0.001111469390428501,-0.0022010888854314746,1.7186392992874857e-05,0.14207279423369656,0.13321504492971414,0.15113510038063585,0.005204569523170824,0.0043406965525817865,0.006032032501171424,0.08179231755257267,0.07675695578903814,0.08666444785943524,-0.021110741009038394,-0.023950390511205143,-0.01839005756040581
5,13.24684,0.00542571810031064,0.004494664272759961,0.0064227182649736324,0.10161534873576467,0.09620020903543634,0.10765124954929736,0.04538919950783431,0.04308975258252002,0.04793545322423771,0.030968968532516107,0.029272921824219846,0.032877258904238295,-0.008880950356659914,-0.009692439698671488,-0.008193000870323541,0.0877751415718701,0.08258045501513399,0.09302236931469852,0.03587829632997752,0.031365373274035234,0.04045349346895824,0.026403739205386252,0.02449183697433475,0.028287244658636728,0.015023226140284415,0.013983783593156301,0.015991184753339466,0.009692947186800579,0.00900933905254086,0.010408283249396888,0.03332028703676881,0.02900960201184588,0.038142353465890615,0.13737793618707383,0.12951442256591494,0.14576477867618506,0.0806372661550851,0.07540933443552865,0.08668913680167521,-0.020799971612544092,-0.02424327614942364,-0.01789993085474326,0.3980245413857505,0.37416047138480546,0.4231147784775553,0.045965349510419126,0.04367239633464913,0.048290681561743175,0.0006916154535737521,-0.00030086602130039494,0.0017137218490668573,0.12132579917744915,0.11364594654069556,0.12960819737525958,0.005372139378593087,0.004614485836319646,0.0061976780826499865,0.06991594344420693,0.06535690127198861,0.07485748377022926,-0.017489553343755692,-0.020119171779383296,-0.01483815931141215
6,13.296208,0.005385286441647961,0.004504535500732122,0.006304492858740665,0.08554178063083295,0.08024808874821131,0.0912046670649522,0.03950428419442564,0.03709690174179979,0.04182181058726324,0.027149397871269812,0.02513929517610586,0.029265227903442746,-0.00707553577191721,-0.007759432651116563,-0.006390314267169981,0.0739455605743839,0.06859126538867484,0.07923514935253766,0.0323028370089351,0.02798028493229714,0.03626220273324387,0.026309606283645662,0.024416387369198905,0.028121200870638255,0.014682981270127389,0.013654820302250629,0.015734654248802393,0.009296913513458615,0.00859260591680012,0.010079395217800513,0.028674949383398686,0.025106530603844494,0.03306757139198781,0.11787557945664284,0.11044554664910541,0.12569557594103103,0.06868505582553086,0.06383209423846639,0.07401550387328093,-0.016532300070211413,-0.019414917096451687,-0.01359581513778324,0.3374819830967213,0.3166116423539338,0.35990054324441545,0.04190000556318825,0.0395190706753848,0.0442399364530134,0.0023060978760745983,0.0013128763820303003,0.003265892128458889,0.10261242872711415,0.0956210163636161,0.11020116248387198,0.005651713779037855,0.004862795406436235,0.006413681840125347,0.059911373360885735,0.05548646632481575,0.06476292306094257,-0.013661051496529708,-0.016179855051770633,-0.01141509305666397
7,13.345576,0.005311756188904757,0.004476976672591549,0.006190415654260769,0.07155250324173064,0.06622333732095263,0.07647648337297903,0.034672239917539496,0.03213744746741645,0.03750742120195781,0.023866546427874148,0.021619343692697707,0.026616336275908845,-0.005460845218798752,-0.006165739621411548,-0.004811014017889502,0.06151242046333552,0.05675014517737852,0.06704313449700947,0.029402852887051308,0.025934638153465507,0.03329157123816419,0.026123254454103836,0.024400149728479523,0.02810312005895888,0.014416315419215411,0.013359202423024415,0.015465819041983143,0.009102979052367566,0.00845478158260581,0.009795290858891232,0.024862164227926566,0.021562382254016188,0.028689789736664806,0.10118998116511951,0.09381947757967268,0.10766180502566754,0.05918513919599094,0.05449114461882705,0.06378126284047102,-0.012230888670386658,-0.014829910552562602,-0.009591535431272304,0.2827859679304668,0.2640989424784618,0.30292893189984343,0.03827569986925195,0.03572889140535275,0.041173037900575436,0.003608591369614747,0.0026533010373789878,0.004561927695743903,0.08659950465855899,0.07978721857320273,0.09442676048357905,0.00580834781516144,0.005063271071739523,0.006601047613466121,0.05127318632632786,0.0470197542023225,0.05591124987435958,-0.010150336868906214,-0.01238381378761484,-0.008023037100781573
8,13.394944,0.005316234919490015,0.00444759641339682,0.006142169300158754,0.05934391402711489,0.054250066946660416,0.06422172633370787,0.030455674689856552,0.027745758201784262,0.03369852585637296,0.020997008113020955,0.01866305231688579,0.024074061866857763,-0.004078176821324853,-0.004663971645584242,-0.003479502137649305,0.051576603604706645,0.04681139002411135,0.056905776900941965,0.027163003587278543,0.023682455639055675,0.03059965506950675,0.026296399364952924,0.02456963564004262,0.02816479159824193,0.014162379852146176,0.01312882852366954,0.015201775922356182,0.008852467271603354,0.008217560522981678,0.009537450382589406,0.02162113797152502,0.01868184525971584,0.02442330743494394,0.08702276468907541,0.07944327264209522,0.09329652214613601,0.05106096259595623,0.04619166323474937,0.055476318339410004,-0.008336835976751925,-0.01070358738156012,-0.005896529200654867,0.2349869717728242,0.21810228442004032,0.25252895973363093,0.035375028700376496,0.03219376100796616,0.038934530954109176,0.004801943769354477,0.0038949982923920557,0.00576726935267716,0.07283356836034759,0.06677054719159889,0.07969148519003914,0.005999874692831635,0.005245996593819104,0.006699911630626183,0.04400883257821933,0.03953125298955229,0.048665015104246215,-0.0070564283696793045,-0.008918716733038165,-0.005156233802178285
9,13.444312,0.0052439494232108825,0.0044078191125074325,0.006121424121501979,0.04927429889663591,0.04452274651692894,0.05479726172421842,0.027248131905367477,0.023939654935497507,0.031253650557378033,0.01896675518835672,0.0159933392515741,0.02340535961465582,-0.002841052384572702,-0.003417207129658872,-0.0023159581494379667,0.04206187944209454,0.03745169672515551,0.04745058930863003,0.02546875419024268,0.022373211467265567,0.02885660225100834,0.026307656271435952,0.02450306379048599,0.02825264396604538,0.01389444424194216,0.012904250213914807,0.014987496859712514,0.008738305107786394,0.008051143744066652,0.009404044327681532,0.01906398172834343,0.01666010448071951,0.02188699893632968,0.07450849911516286,0.06827313529979455,0.08130735372093154,0.04400635895075592,0.03935901131626356,0.04928345309656697,-0.0049681691491396595,-0.007141252921289027,-0.0029328978851665675,0.19536500283654967,0.180643105073764,0.20982064141467022,0.03287481988629895,0.02969049198148006,0.036950656550420014,0.005865489503869999,0.004951032452733669,0.00673040462232804,0.06202891165575611,0.055924668678105055,0.06783537532928814,0.0061297782961148295,0.00547923493288224,0.006821877551159522,0.03843358834076822,0.03407867425841828,0.0435810268890667,-0.0041618449300857285,-0.006096806115861453,-0.0026470399802060018
