bin,M_500c,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_500c_L_X_ROSAT_obs_500c_corr,T_sl_500c_L_X_ROSAT_obs_500c_corr-,T_sl_500c_L_X_ROSAT_obs_500c_corr+,T_sl_500c_Y_X_500c_corr,T_sl_500c_Y_X_500c_corr-,T_sl_500c_Y_X_500c_corr+,T_sl_500c_Y_SZ_500c_corr,T_sl_500c_Y_SZ_500c_corr-,T_sl_500c_Y_SZ_500c_corr+,T_sl_500c_T_mw_hot_gas_500c_corr,T_sl_500c_T_mw_hot_gas_500c_corr-,T_sl_500c_T_mw_hot_gas_500c_corr+,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_500c_Y_X_500c_corr,L_X_ROSAT_obs_500c_Y_X_500c_corr-,L_X_ROSAT_obs_500c_Y_X_500c_corr+,L_X_ROSAT_obs_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+
0,13.0,0.007324649593646296,-0.006930044368595622,0.021777931492029303,0.7324345187264636,0.7251087005444811,0.7403963822855785,0.9025878580082813,0.8988497020008406,0.9063410099363864,0.8711492761619013,0.8677071898169806,0.8745845068690224,-0.36838873583798326,-0.38269740782387895,-0.3545757955725166,0.7303678381266329,0.7214946696770527,0.7386613533771048,0.21147630060980183,0.19035710485740762,0.23211297375653034,0.4386563055557412,0.42433977444804083,0.4529340648734818,0.31114537646261287,0.29618697859394394,0.325738645042972,0.5739452533781781,0.5538841888519562,0.593695914614639,0.2902210582281433,0.2704472202826493,0.3101414963849865,0.7499480338164507,0.7429960514886192,0.7566469262024147,0.6154881228986304,0.6046975509870623,0.6261820276319244,-0.31247940741729086,-0.3261177334063959,-0.29897364910155894,0.8929464630307005,0.887847502373033,0.8980968113600118,0.9173833871528166,0.9125964741778977,0.922018149591059,-0.08342922985078469,-0.09946080989716119,-0.0687436316333144,0.7821763463763574,0.7753561322480564,0.7881535510912339,0.13522393856777687,0.11949119849108474,0.15167488238613883,0.6254213230391609,0.6126256159241551,0.6377668441768705,-0.2899087438541289,-0.3032059843403547,-0.2772232350577684
1,13.076400526315789,-0.0016718749923209807,-0.017847661405658726,0.014931634250647143,0.7172322946326619,0.70925541169574,0.7253798243704768,0.8810162757439051,0.8759730230162485,0.8855164748999789,0.8600861898620012,0.8561841999431771,0.8637369612767665,-0.35174822703679687,-0.3655613850927329,-0.33715526388783174,0.7190207167142377,0.7083169717064635,0.7287363845275889,0.17763631008174668,0.15565487635187056,0.20183581618797652,0.47156155286104817,0.45697994920235874,0.48553836461608324,0.32527099299270346,0.3110725332308236,0.3395789459559148,0.5995210383945069,0.580270520439098,0.6194063850317392,0.24332037722314898,0.21996538424764922,0.26742738498697494,0.7163166334385417,0.7078731540635532,0.7250106072738464,0.5880666110935509,0.5752042250659821,0.6004734414148671,-0.3065558169808633,-0.31883713831586585,-0.2912816043610152,0.8968169569536577,0.8912592309878183,0.9030204738467551,0.9124706884766396,0.9072970538832242,0.9175818412840033,-0.027280780081882665,-0.043022554971157055,-0.010221507358831866,0.748457584256639,0.7402207211680476,0.7567560383053138,0.17494468810269806,0.15819905443213053,0.19150889952463676,0.5974775647726328,0.584236214979243,0.6115658559652164,-0.28979515513340026,-0.3030971754017251,-0.2762053563574434
2,13.15280105263158,-0.007959532723441002,-0.02499211184719414,0.009369680721537526,0.698418458430428,0.6875473268621025,0.7082242019781164,0.8525850166865493,0.8467780222595046,0.8582492732763183,0.8467070301436008,0.8415301282522567,0.851718034057725,-0.33245511163751507,-0.3487531904752862,-0.3153766239947098,0.7048023918109696,0.6937180382393892,0.715759867104631,0.14008809204255007,0.11688795737962078,0.16487665233553042,0.5153770340036914,0.4995226729645231,0.5311071005687398,0.3458386187449594,0.3305871815295443,0.3621588121077734,0.6295791049475268,0.6097455881098576,0.6482208898238819,0.19252119881426652,0.1646896975139688,0.2191055231419557,0.6720673832902091,0.6611054129811,0.6837277362272038,0.5565630312502869,0.543684661571549,0.5701734848453547,-0.29254178489630256,-0.30754506816924554,-0.27727976530937726,0.9004643462510709,0.893805382588027,0.9075805020357249,0.9066434916772035,0.9010719180345272,0.9124363176620044,0.04462695608442278,0.025488772657310074,0.06354424816092627,0.7038193925280738,0.6932901009773728,0.7140371658000949,0.22136055737015314,0.20257747820269115,0.23813832273410152,0.5700547689162847,0.5546981818998895,0.5847626499399629,-0.28203232589208316,-0.29735690163434714,-0.26731728868658544
3,13.229201578947368,-0.006092188642175022,-0.025363839103705828,0.013440193814033401,0.6759179149263037,0.6631376018914844,0.6873968674294528,0.8180972327299607,0.8103017664425216,0.8250076409889172,0.8323254101804383,0.8269875189956132,0.8380016318649021,-0.3040803788087866,-0.3221825558578456,-0.28613920125799225,0.6871426184670573,0.6748818596981426,0.7001428771743895,0.10549526400576173,0.07789815192102705,0.1307963885154141,0.5692861795686133,0.5535079578160108,0.5844946089504803,0.37483247464458674,0.35862467859857444,0.3917952625447312,0.65929964314484,0.6394104906381368,0.6758025797213968,0.14108021837969892,0.11347519682252435,0.16942667724407598,0.6156382446100583,0.6013116171215984,0.6302048230577326,0.5222682146909853,0.5052110860573076,0.5392830268302374,-0.27499960139789903,-0.2910655897202954,-0.25918796656976034,0.9032132859593796,0.8956080577726654,0.9109016442074123,0.9007160061885962,0.8941856430038673,0.9064964371559375,0.12878029231746957,0.10934495954269494,0.15005043060750034,0.6475514794924431,0.6340868703964666,0.6604368606758488,0.27439102909110147,0.2553272302336086,0.2937238983441372,0.5373581218406935,0.520472733103923,0.5547929923730124,-0.2696431913142367,-0.28652939827639534,-0.25277472841265586
4,13.305602105263159,0.0011145990291430124,-0.02018085304484815,0.023699254926836763,0.6521426122614647,0.6369973374677688,0.6668886525896498,0.7811454572457909,0.7721568912458828,0.7892294698699818,0.8208729499481091,0.8136222935546878,0.8277328084621521,-0.2638192225056961,-0.28656388148736583,-0.2420082731439476,0.6684363010677815,0.6522767287195048,0.6850809783865887,0.07007885590811386,0.04196724426507921,0.0983647877965151,0.6265513649913499,0.6108563426621343,0.6409822590803399,0.4089604071993535,0.39048148437403835,0.42745527301115543,0.6854948086119803,0.6684406604194273,0.7019167905854047,0.09431940971715048,0.0643819823283891,0.12517344568654823,0.5509251872211818,0.5319435444414171,0.5688409986797657,0.48766657319668505,0.46884472110291525,0.5061232792902132,-0.25142723530698696,-0.27149825444590614,-0.23238621401642198,0.9054068581793528,0.8952672339483274,0.9138009868503572,0.8950337476307059,0.8886257227941688,0.9016464256961705,0.22318204182258497,0.20060692983079959,0.24580184702704952,0.581717846182114,0.5633511924882311,0.5986982865201772,0.3334696113270149,0.31358789785528385,0.3545790406190155,0.5063705214624181,0.48477361956335285,0.5265592315462071,-0.24843695591227102,-0.2683678427203793,-0.2268899259475699
5,13.382002631578947,0.020424206433874752,-0.004832304337675171,0.044949567689082114,0.6268766946265456,0.6074824559197965,0.6445208505330721,0.7452152729992751,0.7342842733822679,0.7560977225340568,0.812076001653482,0.8032877570215229,0.8198940793979677,-0.2145259649144901,-0.2398737256751397,-0.18910852728636632,0.6456669485157128,0.6257523414623237,0.6657667707209362,0.04091859716329603,0.0104152998198662,0.07056712439036977,0.6821849765202197,0.6679740165527083,0.6963459910458901,0.4420666094201627,0.4222326880432997,0.4620343208658958,0.7095274383748749,0.6942433562053724,0.7245839852105194,0.055331170873937824,0.027017946688097677,0.08523225546526521,0.48371867475088637,0.461270419742625,0.505309954710779,0.4557957187498308,0.4322126519375637,0.478504564409782,-0.2217669187512754,-0.24393013734245664,-0.19757184524290833,0.9074770162441927,0.8972500467168862,0.9164250969455875,0.8900231828684432,0.8828270279267421,0.8963097819560722,0.3175747721524511,0.29420526383619267,0.33913283514495046,0.5129760523361686,0.49007974910622176,0.5336593047310065,0.3952104803508245,0.3731177705050756,0.4176513451491728,0.47791449415375864,0.4533936790257058,0.5018936277760336,-0.218197932882011,-0.24103876145874778,-0.19463269200619523
6,13.458403157894738,0.045964917582201836,0.020499447473746824,0.0745342205568853,0.6004629414515635,0.5765841117826365,0.6211245076207036,0.7155949930555278,0.7021068732493663,0.7292857293763554,0.8084812892073405,0.7985668656410392,0.818550812361233,-0.15691543362313948,-0.1851206427240803,-0.1292717614791651,0.6206570090477914,0.5957278335575612,0.6442859270956829,0.02125101619018753,-0.008343166647576662,0.05296562330188692,0.7315756510425938,0.7181640898149653,0.7450915798813467,0.47524158525932414,0.4528769658038079,0.4965179252789473,0.7278435392973696,0.7125898477934082,0.7406978772158546,0.03070120010700301,-0.002779720443843924,0.06306534605073073,0.4250165041520666,0.39872077814272433,0.4507124285318036,0.43116959059346405,0.4020837380546424,0.4577802722592238,-0.18408688487858418,-0.21063232809970664,-0.15621495441477867,0.9105205055914001,0.9001546881632694,0.9200792304631905,0.8848641017469736,0.8778538556099342,0.8909814047882689,0.40226652903661064,0.37796101701326945,0.42373090401088054,0.44326876338856397,0.4154644500352247,0.4695790495177867,0.4560860249134646,0.4307739111453319,0.47931055579291343,0.45504122259454094,0.4259659502560247,0.482267245158024,-0.17360513413908002,-0.20093979545369334,-0.1491430015008619
7,13.534803684210527,0.08412375078454884,0.054143436934253074,0.11199522889309213,0.5754698023558386,0.550558312168051,0.60166838774264,0.6957890392024271,0.6787027480821163,0.711697233485387,0.8107869787372026,0.7980841494782419,0.8224992096913856,-0.09855370957018826,-0.13108257919924957,-0.06059975809139626,0.5964003922430714,0.566930447346004,0.6220574594311808,0.016285094880645133,-0.01724534283589086,0.051887473527149404,0.7729916601345779,0.7595755649587361,0.7859645296526424,0.5041096283050612,0.4786959709673187,0.5290877673654018,0.7350084310785214,0.7200695784057104,0.7491158750546023,0.014554937425530847,-0.020919244407595187,0.05340331428604761,0.3767360730337663,0.3474828675594946,0.4059492166539052,0.4172983911588943,0.38845767321217567,0.44684804020998464,-0.13870211931957857,-0.16987214900009615,-0.1087228281388552,0.9139278214131897,0.9034390890600776,0.9239881847875527,0.8792075347118504,0.8720223708521584,0.8861571119043054,0.46858826445550184,0.44813593861317896,0.490430722679221,0.39033963788292847,0.356062092139332,0.420252598399921,0.5058810512830386,0.48145376289348485,0.5268410994944169,0.44415094656387577,0.41309698703940717,0.47443171918826255,-0.1243132984747328,-0.15170507034463898,-0.09549667315780157
8,13.611204210526315,0.12411710133217047,0.09059324038629013,0.15529921262345173,0.5577805352713237,0.529325782555125,0.5834431101307878,0.6835708834660956,0.6651530379100464,0.7009624694361587,0.8151708153477284,0.8005490429217803,0.8300065748220606,-0.044247917451440646,-0.08216848705011552,-0.00567717133732409,0.570386638899772,0.5390641430761853,0.6000400405958036,0.030438398719709187,-0.013185874126522302,0.06887820734433718,0.80839528612582,0.7934127797043108,0.8221577250555014,0.5281030948938885,0.4988231756394567,0.5538460868490958,0.7350245340181052,0.7186156885234825,0.7495838822348636,0.015394743940307345,-0.02535426282873331,0.05677740822963432,0.3518926812545743,0.3169597094573064,0.384355082604698,0.41902870799114733,0.38581471493372105,0.4518282869549359,-0.08247708319759495,-0.11660530005150538,-0.049641236746092714,0.9199701555227993,0.9094031064047653,0.9293154847456853,0.8718836327467162,0.8640419266789634,0.8795445140351819,0.5137735630980289,0.49123970564749686,0.5368304514917853,0.3528120137263988,0.318191377981866,0.3897685129571921,0.5435597259492378,0.5203158300854086,0.5671861109719324,0.44519525988268627,0.41327209077137267,0.47675472777617317,-0.06358732661981939,-0.09569856547885108,-0.030905210793815672
9,13.687604736842106,0.1654200572764375,0.13023214866563412,0.2034847667630608,0.5427559555421615,0.5137418050721759,0.5704792923933765,0.6806344386320564,0.6604986773036537,0.6994353522763336,0.8192693598625918,0.8016138536091929,0.8375799419866622,-0.0025650758402654666,-0.0440877299865992,0.04044711058316116,0.5586671921392118,0.5308045922098648,0.5871593236692939,0.06801286103200216,0.02472303724701094,0.10979669494537382,0.8356998318072708,0.8202273191240989,0.8496447636340799,0.5502579301924764,0.5180121386227763,0.581956451364635,0.7218493197473085,0.7041543361599844,0.7383467607301512,0.03661813938750963,-0.00729552582824715,0.07915903776196816,0.34945584460745754,0.3114547437996487,0.38639600490894926,0.4377152541554107,0.4035611752675745,0.4684790182110261,-0.01911718333994404,-0.05094091050136713,0.02059740406867798,0.9248188795014779,0.9151144080121733,0.9339117476631161,0.865404797433794,0.8561738703870029,0.8744157304999693,0.5374870769393821,0.5116295508056039,0.5625598799907003,0.33707785336520907,0.2954446211231762,0.37563144723834846,0.5712180995225864,0.5456026404081139,0.593644021829381,0.45684569674417463,0.4241350227925808,0.49045555825163767,0.0048233802444941215,-0.033807110044491835,0.040771732389656944
