bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_500c_norm,T_sl_500c_norm-,T_sl_500c_norm+,T_sl_500c_slope,T_sl_500c_slope-,T_sl_500c_slope+,T_sl_500c_scatter,T_sl_500c_scatter-,T_sl_500c_scatter+,L_X_ROSAT_obs_500c_norm,L_X_ROSAT_obs_500c_norm-,L_X_ROSAT_obs_500c_norm+,L_X_ROSAT_obs_500c_slope,L_X_ROSAT_obs_500c_slope-,L_X_ROSAT_obs_500c_slope+,L_X_ROSAT_obs_500c_scatter,L_X_ROSAT_obs_500c_scatter-,L_X_ROSAT_obs_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_500c_norm,T_mw_hot_gas_500c_norm-,T_mw_hot_gas_500c_norm+,T_mw_hot_gas_500c_slope,T_mw_hot_gas_500c_slope-,T_mw_hot_gas_500c_slope+,T_mw_hot_gas_500c_scatter,T_mw_hot_gas_500c_scatter-,T_mw_hot_gas_500c_scatter+,L_X_ROSAT_obs_ce_500c_norm,L_X_ROSAT_obs_ce_500c_norm-,L_X_ROSAT_obs_ce_500c_norm+,L_X_ROSAT_obs_ce_500c_slope,L_X_ROSAT_obs_ce_500c_slope-,L_X_ROSAT_obs_ce_500c_slope+,L_X_ROSAT_obs_ce_500c_scatter,L_X_ROSAT_obs_ce_500c_scatter-,L_X_ROSAT_obs_ce_500c_scatter+
0,13.0,11.581198224239243,11.579615929458361,11.583032556512322,1.695245315502508,1.687787951477741,1.702068239997923,0.2992691190631781,0.2963163432013213,0.30233177354997276,6.6547709895402924,6.653755503206245,6.655705296433815,0.634322368606506,0.6307536619512485,0.6380070725339799,0.14379476750750542,0.14219660554794283,0.14555013756912488,40.97444187956556,40.96941563691543,40.979634231616956,2.736585159462317,2.715248775310719,2.755829803963526,0.9616247821952808,0.9472366490193417,0.9790025661554023,18.23606103962263,18.23390132210146,18.238043831759647,2.329474236112271,2.3212035839283036,2.337167282645644,0.34310143160705453,0.33953919998573806,0.3464455509600791,18.29177874371269,18.289903562751334,18.29359750451425,2.3468651485612657,2.339723650723391,2.354463635414142,0.32055467013627,0.3173524105755202,0.3241618634395399,6.710650780655855,6.709835090499145,6.711415651038939,0.6517000507343957,0.6488349718736895,0.6547457775799818,0.1343926087680669,0.1327836196176129,0.13607041715160917,40.869734939967906,40.86459530163119,40.875110774369396,2.9496682940732404,2.927560557445406,2.970596213130827,0.9727872961219521,0.9558172971670723,0.9888572408191535
1,13.105263157894736,11.760064524860846,11.758399711352144,11.761490597489328,1.6970204458815008,1.6913490622426497,1.7029755471475487,0.2610152397138364,0.25826265585834074,0.26417095077027264,6.723910555912271,6.722783588825144,6.725092168161514,0.651056254294381,0.6475163987439735,0.6547730658840099,0.14099435696655574,0.1392916536349855,0.1427668303975331,41.26027859940673,41.25544435422424,41.26507932013791,2.719223482650329,2.7003224908086167,2.7356036179838803,0.8275610206954147,0.81286971258739,0.8417795117259206,18.48405529286199,18.481961517239846,18.48602871204291,2.348008696842096,2.3402715867071606,2.3557750048513775,0.3062530076317506,0.30282912745688606,0.3096748454744971,18.536529593748842,18.534691358489884,18.538438326910995,2.3290778393070726,2.3220227504040047,2.335285040163049,0.28256176898584673,0.27946170213352084,0.2859108046510863,6.7765696375251485,6.77580827489331,6.777345045739574,0.6321723390943506,0.6295778287126685,0.6350412852964151,0.11883838395414204,0.11741829391326444,0.12031868738685643,41.1734594037849,41.16858238792253,41.178538849732156,2.898818194550289,2.8809523945102042,2.9176841406237832,0.8402043826648562,0.8257891747734095,0.8558134248075684
2,13.210526315789474,11.937112299342123,11.935614468520646,11.93870108514905,1.6851650125106437,1.6795744215331883,1.6908250047656934,0.22547224099078142,0.22279333539758028,0.22832990063470443,6.793617825895232,6.792334457175725,6.794834913550505,0.6586696094225144,0.6547942560606553,0.6623799146166977,0.1370617745491453,0.13498899740002418,0.1390196095231232,41.54131474329643,41.53669024398985,41.54595172261827,2.683253816468551,2.665904495891276,2.6984646031794646,0.6960831007697168,0.6809440896333714,0.7120197634186493,18.730839510945103,18.72862850358724,18.732952524263883,2.3443680982991855,2.3370253475210454,2.3513481461448364,0.27372873182483004,0.2700245702033336,0.2772462613918233,18.776478782820774,18.77474221960457,18.778371934231036,2.29205001237212,2.2856104957967203,2.2979283143885176,0.24736411244565093,0.2436823679886669,0.25040391441461557,6.8393876422672095,6.838660995028618,6.840106275096824,0.6064029198253467,0.6036836203907644,0.608922767069431,0.10389353203920951,0.1024906705579446,0.10539368740129457,41.468394904995534,41.46372050546431,41.47302272073006,2.827263759650562,2.8107094377212305,2.843173943227294,0.7085866201140785,0.6925883117868167,0.7268738133795172
3,13.31578947368421,12.111053817500235,12.109504669060154,12.112532754145379,1.6609358594624997,1.6554975099710916,1.666209906898949,0.193817011914279,0.19131382037229383,0.1964422396392435,6.8628588364633565,6.861600778979861,6.864118118691899,0.6568810613072171,0.6533155952519267,0.6608021252574434,0.13136738792360164,0.12908346109805854,0.1337155875561472,41.81747047139689,41.813614011706505,41.821368906245056,2.6377086661627835,2.621841453981229,2.6522640955323977,0.5754307164096466,0.5614488550734452,0.5911540560378682,18.973855902287006,18.971605192273888,18.97586431836824,2.3174308648845248,2.3104839034846054,2.3243554108644315,0.2463472420819493,0.2428041736143305,0.24972288172821525,19.010280018177397,19.008444594116565,19.011958277264213,2.2396470993136575,2.2332407815852995,2.2457348564162998,0.21531418366512878,0.21233557799697705,0.2185946798325819,6.899242493987911,6.898446196414258,6.899906874793217,0.5785006792797518,0.5759708683764685,0.5811335408255588,0.09024857731866617,0.08884868692083167,0.09159748697630886,41.75409391406694,41.75024068971093,41.75829095160191,2.746288815918506,2.7304058732408096,2.7626220622834645,0.5830338069370886,0.5675727049796159,0.5993536291541782
4,13.421052631578947,12.280631746780296,12.279113555083468,12.282004816650696,1.6228985566366587,1.617566879726154,1.6286644363437173,0.16709570055641254,0.16463829446769207,0.16949300436780768,6.930460612211954,6.929070803190702,6.931730451348547,0.6463970807203381,0.6424420895562718,0.6499779610397313,0.12383010753090157,0.12134222072181997,0.12633244416682393,42.08742350479877,42.08385547347385,42.09122740333707,2.5854793610095346,2.5718395561943366,2.6009699322274713,0.4707783040138266,0.45682630832785753,0.48499110406942003,19.211137031779547,19.208851535931263,19.21320684116861,2.269645947313709,2.26194604712534,2.2767136515115776,0.22307372434794098,0.2193822574537509,0.22669943665774428,19.23715349207658,19.23532772460186,19.23881899202741,2.1764013530760877,2.1700890432944444,2.182830204220982,0.18824563572008485,0.18505121856759255,0.1910945694220705,6.9563542246997,6.9556352842084115,6.95713033151169,0.553627072690013,0.5509930877634754,0.5560710919846825,0.07847263836051119,0.07713955134071576,0.07978369518148888,42.03129862709683,42.02749881106163,42.03474230319374,2.662218076355654,2.64676203850658,2.6780142953019754,0.47600051977788116,0.4604228358615191,0.49188353951148095
5,13.526315789473685,12.444168942985563,12.442606603370502,12.44580240548729,1.5716264976873526,1.5657878218705554,1.5776598609295083,0.14683119518177137,0.14415891347781007,0.1493390908188459,6.996245581700094,6.994960574876313,6.997526955203304,0.6300846203320996,0.625843720162576,0.6342480030621055,0.1141055968110029,0.1115150209656982,0.11702271784100686,42.3501355647431,42.34604039091408,42.35402838386363,2.5160640991029672,2.5018487288153297,2.531759552407668,0.39110222728633853,0.37555209988728744,0.409205295245592,19.440390138436804,19.438057068002255,19.44261692432906,2.2016611069681633,2.1942125554704375,2.2093115490465274,0.2038335574900726,0.2002199552044596,0.20761738921276296,19.45612005610571,19.45425774508355,19.457913489306343,2.106979527770064,2.101083522923919,2.113007664094242,0.16555531861072462,0.1627066900687994,0.16856485359752627,7.011889302208577,7.011140875973908,7.0127382218002765,0.5350584266877356,0.5323339992727264,0.537604078139562,0.0694394238064738,0.06794400787351419,0.07094515700615377,42.29834868557849,42.294673905694644,42.302400997816086,2.570404408612265,2.557398498621129,2.585222636498957,0.3901986496426829,0.3726697913698255,0.41095061780465286
6,13.631578947368421,12.600688737366347,12.599026339294868,12.602331802544226,1.5074182237838964,1.501804474561839,1.513242178564172,0.13208147465991268,0.12937227178894845,0.13453486937419484,7.0600844301655625,7.058817934412352,7.061353811871387,0.6121412190440874,0.6076713102744568,0.6162199114703061,0.10401977833007262,0.10090990291952484,0.10708728998309451,42.60260492674448,42.5983783603293,42.607094545406454,2.4283901053750307,2.413455364604874,2.4425040660959314,0.33805648512841935,0.3180362913552886,0.3620906444994182,19.66078726356944,19.658498947013214,19.663109014354294,2.119672536399513,2.1110464464429244,2.1281639167564315,0.1874089433744449,0.1837434922510827,0.19136435044339936,19.667422382149418,19.665680843074746,19.669269530240477,2.030917951216592,2.0247000582929675,2.037251960209055,0.14807708501030412,0.14504097739008734,0.1508494707611293,7.0667066731605,7.065877073680172,7.06759259320873,0.5240083744953152,0.5212813419445742,0.5268983896966569,0.06313901584500314,0.06136496968948342,0.06494251645343499,42.55403927591729,42.550161626845764,42.55854587271205,2.462867530600782,2.4475592930368575,2.478851686798923,0.33520770016772117,0.3141687769849718,0.3613407057585614
7,13.736842105263158,12.749335432057096,12.747673043826227,12.750986788239313,1.4357638234591938,1.4296076977227337,1.441766441572952,0.12092949364036042,0.11851538990133983,0.1235050011735753,7.122251440482939,7.120800102977363,7.123653248566853,0.5961681224196034,0.5916427519476316,0.6010490265905548,0.09401754125202963,0.09073323490432304,0.0979232002737494,42.843371959781535,42.83920649246789,42.848320107738424,2.3229969269449797,2.3069666841720142,2.3391351099360347,0.30934149150962875,0.28883682221945045,0.3334441375760287,19.87153956159718,19.869022426410172,19.874063583803387,2.0314184964178623,2.0224515577625777,2.040485809026257,0.17245871593969536,0.16862229596793366,0.17651309179699645,19.87040742315537,19.868525333497157,19.872147180302992,1.9556878199182037,1.948967158582469,1.9620285089388054,0.13367451723306292,0.13093793476245416,0.13654150618114053,7.121164290068185,7.120268308813317,7.1220919993474014,0.5197640940364593,0.5168118979853282,0.5226050442031922,0.05862178227940423,0.056568179528739826,0.06079173233776639,42.79566792398927,42.791486304016885,42.800176131244534,2.3355952668512896,2.321859609504206,2.3505664315713237,0.3013091165823898,0.27945556133430355,0.3276848404859426
8,13.842105263157894,12.889805356853737,12.887926922312056,12.891606117349811,1.363445724584389,1.3572608531803914,1.3696768507661554,0.11064749061443721,0.10802420715588677,0.11361120608380104,7.183429101966315,7.1820045895566,7.184820309489043,0.5853242507106755,0.5809840386162808,0.5903195313994865,0.08560219734306487,0.08237740857790071,0.0893462919864057,43.072380394490295,43.06704774645258,43.0774211482166,2.2154429303917853,2.1979017636729026,2.232936536532386,0.29268428391938284,0.27549016017802375,0.3138935621365355,20.073258310250864,20.070509626334267,20.0759421374576,1.949708180365132,1.940236862573197,1.9589124885733684,0.15927058262188915,0.15552864079512885,0.1631815083142125,20.06589706229949,20.064051106032956,20.067808261334495,1.8859349867252813,1.878535369358027,1.8930834756509165,0.12138056618750656,0.11871865934421096,0.1243232553289998,7.176126984071761,7.1751686855341585,7.177047902430114,0.5219328577917626,0.518621011154408,0.5250077704872488,0.055357191599956904,0.05309654836852486,0.057699375632601954,43.02251249505394,43.017475781402,43.02720063747331,2.206042810555033,2.1886776905366174,2.2243125065196416,0.28207691404736335,0.2632096165766705,0.30384065405082383
9,13.947368421052632,13.023260484094315,13.02135002702273,13.025200051641901,1.298925223143398,1.2920841803207783,1.3055988652334378,0.10120512297499974,0.09867312349704654,0.10380548013022241,7.2440627228879935,7.242551211132196,7.24553643078722,0.5794223687219148,0.5744824701755655,0.5843689025329657,0.07936352123092442,0.07571323148776672,0.08338307956187813,43.29010299461031,43.28357577721711,43.295992873602415,2.1177219916971635,2.0965128122506016,2.1392771577656804,0.2859482104760178,0.2721861875527751,0.3013856331079863,20.26748435403557,20.264574682553075,20.270432313737565,1.8785395483238814,1.8692445893572516,1.8876382937301917,0.14662991946625142,0.14277898026803007,0.15090359490299649,20.255542993105795,20.25339708321894,20.257587866847466,1.8279675361249486,1.8208317469990587,1.8354569327804187,0.11090893285129744,0.10774977843833246,0.1139987288294878,7.232178474422953,7.231077313481009,7.233206952560033,0.529153354958366,0.5257595218482972,0.5325844313156952,0.05233042282533384,0.05024926397581724,0.05474045292610685,43.235129407683885,43.229555276759726,43.24070277044942,2.081658299294642,2.0623272323988053,2.1003535397221276,0.26739947814602105,0.251637973114322,0.28519662723771044
