bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_500c_norm,T_sl_500c_norm-,T_sl_500c_norm+,T_sl_500c_slope,T_sl_500c_slope-,T_sl_500c_slope+,T_sl_500c_scatter,T_sl_500c_scatter-,T_sl_500c_scatter+,L_X_ROSAT_obs_500c_norm,L_X_ROSAT_obs_500c_norm-,L_X_ROSAT_obs_500c_norm+,L_X_ROSAT_obs_500c_slope,L_X_ROSAT_obs_500c_slope-,L_X_ROSAT_obs_500c_slope+,L_X_ROSAT_obs_500c_scatter,L_X_ROSAT_obs_500c_scatter-,L_X_ROSAT_obs_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_500c_norm,T_mw_hot_gas_500c_norm-,T_mw_hot_gas_500c_norm+,T_mw_hot_gas_500c_slope,T_mw_hot_gas_500c_slope-,T_mw_hot_gas_500c_slope+,T_mw_hot_gas_500c_scatter,T_mw_hot_gas_500c_scatter-,T_mw_hot_gas_500c_scatter+,L_X_ROSAT_obs_ce_500c_norm,L_X_ROSAT_obs_ce_500c_norm-,L_X_ROSAT_obs_ce_500c_norm+,L_X_ROSAT_obs_ce_500c_slope,L_X_ROSAT_obs_ce_500c_slope-,L_X_ROSAT_obs_ce_500c_slope+,L_X_ROSAT_obs_ce_500c_scatter,L_X_ROSAT_obs_ce_500c_scatter-,L_X_ROSAT_obs_ce_500c_scatter+
0,13.0,11.581256193589585,11.579618105104972,11.582992173425877,1.6952511726987636,1.6885109181642768,1.7022108572887464,0.29933992561105427,0.2963753758451733,0.30214188709943207,6.654725381354941,6.653753395870422,6.655739297520064,0.6343315886138243,0.6307899529434416,0.6379053614134971,0.1439471674607701,0.14225118925171057,0.1456169703739016,40.97443193637016,40.96914648470831,40.979596243432475,2.7367096296180833,2.7150484253300866,2.759177422871561,0.9620249345206573,0.9468423572096186,0.9771642531293501,18.236067778402386,18.234001892302693,18.237918572657133,2.3294216110349817,2.3217522535477917,2.337469150330108,0.34302690254521273,0.3395071450124727,0.34666025200366224,18.291878016284308,18.28996992404723,18.29379319006705,2.3464710079457864,2.3392956991469855,2.353985462503122,0.3205983590980561,0.31722721269410914,0.3241240259139841,6.710605235363886,6.709842307596006,6.7114120782729385,0.6517732337661317,0.6485342395351933,0.6545213186085361,0.13437574341462316,0.1327860524446749,0.13610890714217516,40.86995080344236,40.864915801040546,40.87537184674864,2.951483529007576,2.9291832518807723,2.9721759665778333,0.9712081025261394,0.9560053938274622,0.9872700623607602
1,13.107746421052632,11.7641318084017,11.762621846684349,11.765692931543388,1.696548555359332,1.6908008526264044,1.7024285054914903,0.2605997339186499,0.257798293605132,0.26336189891216544,6.725668619990918,6.724431611330333,6.726706282277361,0.6514640505189842,0.647897972885971,0.6553556425422558,0.14093781863871782,0.1391565539523066,0.14265028912558125,41.26695500889683,41.261819199992985,41.27188513106177,2.7178727632236237,2.700343318647578,2.7352386865804426,0.8239055326102942,0.8089164087620077,0.8395735146636837,18.489891016231255,18.487851929668665,18.49182993333955,2.3481066327377587,2.34078878789866,2.3556710186242955,0.30522144745002167,0.3020273882990034,0.3087660822921831,18.54231809312583,18.540453951000018,18.54413998981924,2.3281374987348595,2.3212591550420436,2.335232566597478,0.2816581295697874,0.2786118212272144,0.28488904857477937,6.778044746936452,6.7772196225341075,6.778821485872796,0.6314542152682605,0.6286211802680973,0.6342344558155519,0.11851627719509457,0.11697334015231652,0.12003224098769467,41.18082896500187,41.17584818935779,41.185567609688825,2.8970728743780088,2.8784530409311575,2.9160630846707507,0.8375804069380199,0.8216149238439325,0.8547684547667554
2,13.215492842105263,11.945387759200052,11.943776496414703,11.946990968002064,1.6844007318111305,1.6791773547598552,1.6898700874624675,0.22395883986733517,0.22123220975438043,0.22658550734004113,6.796915024375245,6.795798443363981,6.798071540125507,0.6589019162741421,0.6553573271822415,0.6626692548325225,0.1367093614161246,0.13469305073381194,0.13866873803249835,41.55432439934437,41.54950593327747,41.55884960847668,2.679912553794904,2.6636159413475875,2.697449097135211,0.6887797496950143,0.6729292805112788,0.705732570416354,18.742420751066113,18.74019620021062,18.744598556620463,2.3432265602984685,2.336052170902078,2.3503066545164795,0.2720548828284106,0.2686754857194549,0.27568883645910747,18.787593160794014,18.785920552829687,18.789576017137886,2.28989909989567,2.283150813659562,2.29632934206919,0.2455084333984247,0.2425395245346653,0.24848149666812588,6.8422781041884315,6.841570493469822,6.8430865736559054,0.6052618655549287,0.6026338498358944,0.6077170413252394,0.10304040169840809,0.10166818025550144,0.10449761725116626,41.48161094288659,41.4774157148128,41.48619753220063,2.8229485732159496,2.805622115311704,2.839068577345958,0.7009017399906263,0.6845630760966055,0.7192095921521433
3,13.323239263157895,12.123248649281424,12.121764960531317,12.12477830921142,1.6582319499527212,1.6529120135366429,1.6637016893235808,0.19169446216676977,0.18912944684010402,0.19410907517919926,6.86761660064116,6.8663460895988475,6.868850377001985,0.6561670712409124,0.6524032607630532,0.6601514369842266,0.13089604614853512,0.12844800834285072,0.13314550866939734,41.836428194179746,41.83235611204843,41.84064613084939,2.6336193847724854,2.6182519385732603,2.6491361786048055,0.5682838210428711,0.5529362407889655,0.5830206250921013,18.990811298069893,18.988658156119143,18.992948414635297,2.31482470279924,2.307580157323542,2.321842604515763,0.24396972969307232,0.24071160896957994,0.247795591776097,19.026610361213287,19.02490088024277,19.02835119314557,2.235250854561236,2.2297102896528602,2.240767139604526,0.21335688351880386,0.21031506938038927,0.21635313137573245,6.903288955572661,6.90262941714725,6.903984641709282,0.5766352831645388,0.5741690411369682,0.5791832546945107,0.08923500196070008,0.087815458659588,0.09058291148932696,41.77404349644764,41.76991677799321,41.778010894612486,2.739966800836922,2.7250045581246463,2.754872757539706,0.5754759640662224,0.5597065727408379,0.5903044606280761
4,13.430985684210526,12.296219887553168,12.29480354250978,12.297609497277668,1.618509439286583,1.6131852083873068,1.6236655667572009,0.16509611641215127,0.1623760884979024,0.16774843673492587,6.936806188988137,6.935586614097931,6.938051110782751,0.6454877941168969,0.6410401226994246,0.6492574021070999,0.12279061875375635,0.1205721875841166,0.12536141411319124,42.112442203835876,42.10871289635866,42.11609536974452,2.578240485760528,2.5630351068192425,2.5944937493164564,0.463131536734289,0.44901058047952735,0.47777686210768966,19.233164726680947,19.23088464675782,19.235219330952322,2.2637492823932694,2.256587770011912,2.2711256858893805,0.22128058800335287,0.2173576626250113,0.22495967145546666,19.258005231684685,19.256222359964617,19.259709049791475,2.1703858675618815,2.1641642530632117,2.1764916736904323,0.18566767611005466,0.18269306101561697,0.188870798364176,6.9616705773842895,6.960924114884038,6.962355985276968,0.5511381144657619,0.5487739384816829,0.5541494684525972,0.07762183838680442,0.07612873812829136,0.07896533474642584,42.05683571031551,42.05299212328082,42.06060887928128,2.6547667481627846,2.6398984958870413,2.6691134860369217,0.4663513187908171,0.45054348240863107,0.4816939046393154
5,13.538732105263158,12.462849045140281,12.461329714647043,12.464449672722175,1.5634470075397164,1.5576598094582261,1.5691350431296716,0.1450150197572632,0.14239591740930266,0.14737177704643553,7.003946766368993,7.0026205422040135,7.0053146988880926,0.6277868513074011,0.6238034054840944,0.6322146713751259,0.11307762448642396,0.11006164002064182,0.1159773268534725,42.38023188703496,42.37624200298573,42.384437343796804,2.5065029793080207,2.491192212879198,2.521752047959729,0.38377613471405736,0.36678716356344737,0.4010712229404372,19.466734407562335,19.46451396899366,19.468881945393953,2.1914763964019746,2.18379282190242,2.1993296628620254,0.20213477431997956,0.19828471108340687,0.20620929684078976,19.481412191395425,19.47969143421078,19.48320772690902,2.096876409260358,2.090921828290605,2.1028218568514467,0.16331740599306738,0.16039779144115882,0.16615879737135505,7.018471080892896,7.0177483239323655,7.019209784821123,0.5334611971483482,0.5308445596176131,0.5360776729305382,0.06858450156711637,0.06708554757031182,0.07013647175841412,42.32919834786324,42.32537946369713,42.33282151677115,2.5575617487597757,2.5426380795531593,2.572659819893833,0.38254427181236667,0.36619853678165404,0.4029846581287817
6,13.64647852631579,12.62174286650458,12.620255020194502,12.623270941211972,1.4939531703923339,1.4883605791109267,1.4991521948809805,0.13110463936384012,0.12838787793043388,0.133588841126857,7.068886036043934,7.06760498906063,7.0700980584229,0.6088380633144717,0.6046510881860434,0.6131427755818861,0.10246401533670593,0.09947873894654444,0.10560282123469221,42.63660608164223,42.63243240296214,42.64104277772015,2.409377675958375,2.395682060542213,2.424764341142842,0.3333489211691658,0.3140539526985389,0.3574449220324838,19.690617758036893,19.688125423342967,19.69287079026973,2.1025129449934377,2.093836752588426,2.1108635052897298,0.18586691474446337,0.18192595871690223,0.1898073283997405,19.696216162289964,19.69430876867271,19.697985297642578,2.0171485512212124,2.0106268337504427,2.023703375699445,0.14611316040811265,0.1433470954781758,0.14889362443155602,7.074386636658621,7.073593824358344,7.075225528255145,0.5230388822623007,0.5204168877067955,0.5258348844210441,0.06226699387008255,0.060637140696699995,0.06408580081321501,42.588125158075,42.58421703139457,42.592443307200604,2.4394438049438456,2.424888003550869,2.4539985905433883,0.330590193318319,0.30977146584794557,0.3571870572665988
7,13.75422494736842,12.771463345751718,12.76978691595776,12.773152992739028,1.4135784395903488,1.4080140114638187,1.419437857273987,0.12041662043524254,0.11774943311588913,0.12284894225053955,7.132092658377955,7.1307203594110256,7.133371453090467,0.592148869283935,0.5878661200297717,0.5963970447936245,0.09280507271641081,0.08940853925990556,0.09623392299335352,42.87976994113346,42.875437908960244,42.88432135566593,2.290949022249718,2.2748986495060386,2.3066301673885623,0.3073565855396315,0.2887810649434877,0.3318941290093248,19.903517993109347,19.9009537722147,19.905816373944145,2.0050231343868283,1.9971991918402983,2.013744527235807,0.17164870111541264,0.16766807625544344,0.17532286731180258,19.901785271850088,19.89999961556315,19.90375553944602,1.9344802539391264,1.9282060654355362,1.941432057582837,0.13217158846872812,0.12918925682418328,0.1350403817052298,7.1303910723199575,7.1295235032062045,7.1312927463028855,0.5208833116194858,0.5179774297143644,0.5237266533525917,0.058205463013094816,0.05626974727370237,0.06036922686924778,42.830616181833335,42.82639702987111,42.835466922920496,2.2949884233667417,2.280697992756,2.309956794041541,0.30014095784724476,0.2783054728763588,0.32662488055330624
8,13.861971368421052,12.91207780120981,12.910269996758423,12.913810889335107,1.3312250097764582,1.3252398807003516,1.3370491511965636,0.110599472637812,0.10807410614036705,0.11314388072227614,7.194012273107628,7.1926459869655694,7.1953153130031975,0.5794130433579059,0.5752148869841056,0.584139272489465,0.08464899925944845,0.08139690687377986,0.08833113453187036,43.10988845169098,43.1049587243529,43.11489567047835,2.1722362473994274,2.1553396456848635,2.190232488732408,0.30075394725437987,0.2849476202629994,0.31958896147389854,20.10601656493656,20.10352321147808,20.108690517370235,1.910802892651935,1.9026067397233062,1.9193478416848624,0.15868809913346651,0.1549475866917688,0.1624391451440179,20.099227801041124,20.09743351518686,20.101036520732354,1.856752939680859,1.8507556228991846,1.8629498662196002,0.12032821004082472,0.11734038438587592,0.12322282409776344,7.187199216284217,7.186237452537105,7.1881750305677095,0.5255667139448569,0.5227280549373291,0.5285321838111816,0.055138536839493255,0.053115062814126306,0.05755560125043338,43.05613766858059,43.05142065395234,43.06131946014683,2.140889567787393,2.1250635742869806,2.1558994338576967,0.2824382680517358,0.2647955218347442,0.3037218848646887
9,13.969717789473684,13.044900253291868,13.043270942423035,13.046556864069183,1.2563818694958075,1.2514119941322097,1.2619424742440573,0.10024621547917949,0.09739720919753687,0.10249253423262104,7.254905356176183,7.253562723194507,7.256208035637981,0.5684609540530698,0.5640032442797808,0.5732492951039816,0.0793701085047944,0.07591677904466536,0.08291877092507864,43.33052059237717,43.32426514875046,43.33646363945807,2.0780099453559036,2.0565359188978904,2.1000597078534122,0.31855756200685437,0.3041121180318042,0.33375046310107437,20.299895065003724,20.2974630498019,20.302407071807693,1.824702357187777,1.8168075282916734,1.83264347736389,0.14677482683158172,0.14314890839692035,0.15055211490651582,20.29002499779306,20.288057918614115,20.291843629822374,1.791663262905554,1.7854127314495043,1.7977111209181988,0.10952425367901394,0.10683611445885038,0.11235723215502431,7.245036570706996,7.2441806184360455,7.246089473413527,0.5354924512720871,0.5326314759999403,0.5387179030651208,0.05270509969598855,0.05064282727641325,0.054962293791310055,43.265607921185804,43.26066689452888,43.27032669543066,1.9896271612118406,1.9723681503750543,2.004414797219037,0.27135313730917837,0.2581637269998549,0.2862215682358603
