bin,M_500c,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_Y_X_500c_corr,T_sl_wo_recent_AGN_500c_Y_X_500c_corr-,T_sl_wo_recent_AGN_500c_Y_X_500c_corr+,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr-,T_sl_wo_recent_AGN_500c_Y_SZ_500c_corr+,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,T_sl_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,L_X_ROSAT_obs_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_X_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr-,Y_SZ_500c_T_mw_hot_gas_wo_recent_AGN_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr-,T_mw_hot_gas_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_ce_500c_corr+
0,13.0,0.30948967712731,0.30672309905177275,0.3121391311023817,0.42398395363795865,0.4216711380043337,0.4260543370736843,0.882572743270279,0.8815556928901308,0.8835865997245956,0.8844209475293,0.8837896322351532,0.8849995123518231,0.22241013793769554,0.21965470538130438,0.2252597320181948,0.5732153092093217,0.5707354770151332,0.5756067009380698,0.3159681093513086,0.31294134395376544,0.3192652364959116,0.7203433209699336,0.7189192602400516,0.7216557440258543,0.5482013981762275,0.5453428593508017,0.5510652824441595,0.6426756212338753,0.6394995974698496,0.64571181319129,0.4482760207814842,0.44420245042899653,0.4521168962494134,0.4656132697234322,0.46335593270109005,0.46788669991070714,0.44844505818930347,0.44627967142663955,0.45045197880378135,0.24786976753603565,0.2454791139305949,0.25014362042553046,0.7069371406093495,0.7049850827972451,0.7088681343779362,0.9162968129409894,0.9153367151703227,0.9173333074277156,0.4799569440333885,0.4775909408513423,0.482289740072219,0.6398862956202162,0.6375101630187928,0.6422532844057398,0.6519825214358413,0.6502460504179496,0.6536967038781513,0.6259353280330457,0.623500346823819,0.6283585674298485,0.3761911254529423,0.37356426154779426,0.37858286582630873
1,13.078965578947368,0.32981586101509586,0.32647751506586453,0.33278864006406755,0.4285508072273496,0.4261633742226044,0.4308072162776616,0.871726123135941,0.8703388665204853,0.8730228505165248,0.8868723882594268,0.8861975210598071,0.8874910016214235,0.24569942212417928,0.2428879801747938,0.24831015959384306,0.5807723444054328,0.5779810248476086,0.5831999274229369,0.3002676996683602,0.2965422037058914,0.303903154225005,0.7502124737742681,0.7489538162619737,0.751638133688918,0.5529985949930944,0.5495085655106817,0.5566484214585318,0.627963033813304,0.6243406675828287,0.6317527796326986,0.4122730641832345,0.40767691057738975,0.4172386167028805,0.4561528896947502,0.4532838807611278,0.4585044246386465,0.45016152084677086,0.44784115643875766,0.45256004794086807,0.2528386323786743,0.2502664666540473,0.25516664304164943,0.7073095106559315,0.7051567195668598,0.7094098053088272,0.9083197087387189,0.9069466307558399,0.9096588997401508,0.4979835931114602,0.4954938471552204,0.5004927517886834,0.620667102709104,0.6177742456572177,0.623765860230766,0.6658209471925337,0.6638444158553569,0.667520505222616,0.6289016199561723,0.6261574774707994,0.6315318932131554,0.3817351198372979,0.37892479375210075,0.3845776437025938
2,13.157931157894737,0.34995268664422047,0.34605738701992494,0.3535075610649226,0.4367952564287131,0.4342944297980487,0.43934948035162363,0.8600671232817443,0.8582137255119712,0.8619213162946279,0.8901057498080043,0.8894802224500422,0.890779167298676,0.2697352872635097,0.266577738950024,0.2727175138414561,0.594296120960289,0.5914937941324153,0.5970183512328241,0.28779025162325256,0.28365813032100523,0.292221446287139,0.7788446816445798,0.7774792627670194,0.7802010492906715,0.5556402008666752,0.5515795430530391,0.5600681262675353,0.6109516643494926,0.606190187438051,0.6154414351443139,0.3795634824905266,0.37416219183438343,0.38516095058977246,0.44922833172805543,0.44625680333040596,0.45239604637141395,0.4561885344258697,0.45354444475788225,0.45894950955287117,0.259898332949557,0.25706803923661187,0.2630680895312381,0.7083737262292852,0.7056633306541017,0.7108394831553615,0.8986941177295131,0.8967701720547548,0.9005663653917482,0.513246777414986,0.5104207211682534,0.516017317953283,0.604790189416485,0.6010094026473549,0.608450410874962,0.6788637254973797,0.6771130414552201,0.6806618052211363,0.6373741304470291,0.6343821193626749,0.6403699820371376,0.38863147702068196,0.38550548883059077,0.3917078080016886
3,13.236896736842105,0.3670340933468137,0.36282645837710814,0.3714412035320887,0.4501910033423879,0.4469883482444391,0.4532043404437756,0.8481084680525319,0.8456532983688259,0.8506644321110823,0.8935823281355574,0.892824048630743,0.8943021959668418,0.290073364649148,0.28688043194814894,0.29332255259596285,0.6156363554857396,0.6121665235789958,0.6187954468772336,0.28023744770568815,0.2749158065342114,0.2849519341029335,0.8042877280370759,0.802930820115272,0.8057239475436477,0.55536574875119,0.5501532154962819,0.5609588863854993,0.5916688707704902,0.5860360592845827,0.5974446135377144,0.3522637298794755,0.3454761091850409,0.3583821143654261,0.446974866491826,0.4435298223445727,0.45092258861544476,0.4669896548452497,0.4641773837179482,0.4695217390812876,0.2688534978936171,0.2657339947638969,0.27184834905174154,0.7108055509757836,0.7079030280730307,0.7135996422548768,0.8874303528636511,0.88472239186294,0.8901214108778762,0.522252536840015,0.5190297303954732,0.5254114801890595,0.593400085018261,0.5891574232370066,0.5977410482932078,0.6887091241532486,0.6868228470385133,0.6908576987790657,0.6510592288561834,0.647862316178046,0.6544299317690275,0.39378935757214784,0.3905835821764321,0.3975404136268345
4,13.315862315789474,0.3779368421568199,0.3726441576540338,0.38396886483021847,0.4681763607523799,0.4648410618907879,0.4713589015373935,0.8351735465096422,0.8316125582734823,0.838619400404733,0.8962741123293227,0.8955590348576874,0.897045832442665,0.30063549610447415,0.2969790432513166,0.304256667729715,0.6427500660569347,0.6392149976789813,0.6466973736309704,0.2764710635672918,0.2707650240723886,0.28202453176750997,0.8248916969613199,0.8233980296109638,0.8264015295528562,0.5511565358613755,0.5439003051856585,0.5576945499313246,0.5697764601909496,0.5620048150632945,0.5775557890637586,0.3290878346772155,0.32105225704134616,0.3367240069977706,0.44989896896642656,0.44540800057931423,0.45444133916232143,0.48270623974420035,0.47965094392366864,0.4859752602226471,0.2761294836077852,0.2725245868710809,0.2796779790025494,0.71463427389549,0.711550524465817,0.7183311649537215,0.8745498750522644,0.8709248714749998,0.8781682506544494,0.5219743976069597,0.5177627619029612,0.5257905413543136,0.58768381352139,0.5821521962337248,0.5933071816207854,0.6922571512182875,0.6900474891956485,0.6946326108946572,0.6692719142478726,0.6656037687088675,0.6730936239377177,0.3930729486580199,0.38905779348146585,0.3969662750957553
5,13.394827894736842,0.37975560779699274,0.37337628587229515,0.38614107049352514,0.49011785123103047,0.4864341038228032,0.4939915971091321,0.8205934387276254,0.815942607836379,0.8250905099224869,0.897136602355789,0.8963318876435628,0.8979766559965637,0.2957398804701126,0.2914711193874581,0.3000765524471944,0.6738507573815417,0.6696222368672738,0.6782794113995418,0.27345921547151436,0.2665811562959935,0.28015324648127854,0.8402638229848308,0.8386713945020438,0.8419706964620219,0.5404762643619367,0.5319461441079226,0.5491545667484579,0.5451515000652289,0.5360809244442208,0.5544581739515638,0.30692644010474757,0.2976280849334772,0.31618618271491566,0.4566470584670005,0.4510755616110424,0.4616154340250391,0.5017775493816997,0.49740518158687547,0.505598169417318,0.2782204095578876,0.2743283053237721,0.282236279423077,0.7206078582894837,0.7166809674521826,0.7244335202882789,0.860026151040217,0.8551614982903841,0.8645290812886813,0.5100831920918475,0.505010395742081,0.5146707830760495,0.5850328214709191,0.5783449291632525,0.5918046918639764,0.6873522859048079,0.6844582863526888,0.6899918301575445,0.6880097231927301,0.6839714725918399,0.6921108108054975,0.37977260629514953,0.3757186615761805,0.3840059761441737
6,13.47379347368421,0.3704476630056005,0.36272535896846847,0.377900197358514,0.5149812935363316,0.510656411341496,0.5194099631573302,0.8036621979560671,0.7976211124491012,0.8099440121647056,0.8954490558327826,0.89441641779818,0.896342583470091,0.27266235908845343,0.2679987391482331,0.2777560579677503,0.7055588477862949,0.7006361984247038,0.7101428686174598,0.2685596589550626,0.2602924745542609,0.27723016427676955,0.8505491223164922,0.8484190406572537,0.8527111375038998,0.5252820201682926,0.5151268063552328,0.5352801184351781,0.5195196250102277,0.50835780449591,0.5306742786551997,0.2853312842158404,0.274183580866462,0.29498448881582046,0.464086139945088,0.4574981138190337,0.4702714875669379,0.5212631126551606,0.516895374858953,0.5256960783533565,0.2708948778001808,0.26624231503098544,0.27536667195089265,0.7275393940648854,0.722979316699541,0.7319814133933484,0.8436176546411561,0.8366219546481499,0.8502144374850775,0.4874026537227776,0.48165916419340693,0.49297568241788553,0.5821721535844403,0.572984827232234,0.5907413203256077,0.6724032074166431,0.6695785582092307,0.6756156247504437,0.7053027006105572,0.7006280113841611,0.7095108891923023,0.3509704573702671,0.34608282545426855,0.35588334995625837
7,13.552759052631579,0.3520474462029232,0.3432149635744451,0.36088176209720674,0.5393383292211659,0.5343719831224606,0.544812738892822,0.7837136408128442,0.7756279177998261,0.7915605528443121,0.8908324956122344,0.8895962426706235,0.8919599088548094,0.2323732409238341,0.22693871379853903,0.2378338654399055,0.7349469473536938,0.7301042314460322,0.7400075115797576,0.2602927056463156,0.2503048954049865,0.26983669104962693,0.8570804042506168,0.85440329499909,0.8597814689797221,0.5066070241503627,0.4952177338929888,0.5179372310081403,0.4953831599479902,0.4823407652805779,0.5078043684716872,0.25790424699815995,0.24633786586430306,0.26926135234259785,0.4706032856664214,0.46140109861186523,0.4782823915175314,0.5395827115723135,0.5346126095390938,0.5445577319033774,0.2514236199761066,0.24607825894933547,0.25647232515723417,0.7339971633740611,0.7286800194757947,0.7389045103155861,0.8261392760199218,0.8172503003444015,0.8344729366678866,0.4564528036320952,0.44960919451155024,0.4629529133592974,0.5756047675567044,0.5655899245592506,0.5861123954845922,0.6487742789996576,0.6447567248622635,0.6526424136102988,0.7176642837313576,0.7125328670057972,0.7227479564112204,0.30473024537594123,0.2990060270679797,0.3102806734511381
8,13.631724631578948,0.3261977261512321,0.31561996666340736,0.33593594785627656,0.562934925839341,0.5571915125239224,0.5687399562152541,0.7611812616504505,0.7512507960110644,0.7708261275261078,0.8831908072508353,0.8818007952379998,0.8846026640602034,0.17905458560676887,0.17224987777979786,0.18581517826934676,0.7604607397876508,0.7550199796044045,0.7658747352357558,0.24681039473006755,0.23562441669235323,0.25723491509467905,0.8613347468749448,0.8581188389048868,0.8647423590415986,0.48544826932543267,0.47255908169937016,0.4988659273415801,0.4719163017480626,0.45794422407515956,0.4857043038848262,0.22671168002356912,0.21289579304863945,0.23947491312236482,0.47103637255112485,0.4612698798303689,0.4818480816350806,0.5546024211218931,0.5489912028659332,0.5600944665969475,0.2208295507158872,0.21474051753432907,0.22695814479418583,0.7386918573646668,0.7327243765137419,0.7444696049898392,0.8082793699139955,0.7982274652359794,0.818759122432969,0.42048550783872707,0.4129304094403385,0.42792639525628534,0.5652843199838968,0.551927967271109,0.5774600816745614,0.61960525402906,0.6151155436866815,0.6239755611868318,0.7231969329213457,0.7181166830397707,0.7283492453332492,0.24446144784848575,0.2380607571219726,0.25049515341243067
9,13.710690210526316,0.29578595286322185,0.2855372792616613,0.30598253687244736,0.5829968316476107,0.5763759838302721,0.5897968225682787,0.7367140591296877,0.725237829213853,0.7474650064616175,0.8723700571422695,0.8704634012143996,0.8740414102578079,0.12031925400128823,0.1126039955039503,0.12766045407535476,0.7815047356194673,0.7749076447201297,0.7869826705959261,0.22726980495555332,0.21497379987946869,0.24051683016942807,0.8645360915681296,0.8600968651124764,0.8684694051827988,0.4650298344814366,0.45074166986815917,0.4787567916239605,0.4554810534427519,0.44116725859902217,0.469007268089193,0.19325750625667032,0.17743385459965189,0.20703281003067514,0.46872959911955764,0.45695417363584284,0.48041597383260615,0.5644186491274308,0.5573934596415356,0.5709411897320744,0.1815244927412538,0.17432398295924992,0.1883584123381469,0.7412116845784343,0.7343677929319511,0.747917424117532,0.7884687693304003,0.7769980215914559,0.7993705478092171,0.38521093737749357,0.3767212643125733,0.39399223268618533,0.5480012199929452,0.5320389550597411,0.5634268658577831,0.5898400249648779,0.5845666504116576,0.5959093472436666,0.7216790636824533,0.7152559748340905,0.7278007857712075,0.17521477999181234,0.16745814150530874,0.18282103789551538
