bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+
10,14.052631578947368,0.07372622077455585,0.07140832294535775,0.07601510415946326,0.1287049439338452,0.12256850923151684,0.13459963875441736,0.14238971457325345,0.1364346498013216,0.14772190941465702,0.07466739201256717,0.07235152600461092,0.07691884160905463,0.056992180415460246,0.05536597376134777,0.05880862256472323,0.09184896764010375,0.08781948021960172,0.09620689287015244,0.1306048549541254,0.12455321805850479,0.13728761379241008,0.04792675301631104,0.0355139246014276,0.05277980062962681
11,14.157894736842106,0.06907715137138166,0.06683907593978201,0.07124197790284978,0.12355383689307467,0.11738652955075582,0.12978759685332517,0.15678113720152909,0.15007083307573338,0.16353397310099044,0.07053812619264813,0.06810264258407304,0.07283426322794424,0.05312231194421485,0.05118571152678375,0.05532414418119023,0.08565123219591433,0.08176061469745684,0.08990287764307363,0.13759364760698004,0.13209047695413595,0.14282143022437235,0.042940416969556985,0.0320463420394858,0.048685048849286185
12,14.263157894736842,0.06377696282103014,0.0612843115168385,0.06616558895781509,0.12139968101056427,0.114530358050445,0.1272703530872163,0.18016690100740598,0.1700140685964904,0.1898984593661468,0.06714216504659207,0.06455569738336855,0.06956352356480512,0.05064767038683804,0.048305576173495894,0.05280741306377171,0.08076865834015966,0.07602291092301582,0.08462294461015421,0.1466154311982794,0.13985721939627335,0.15276151371925567,0.0407535749577545,0.031064648238134526,0.045897338849960126
13,14.368421052631579,0.058769678570774225,0.056170740681110054,0.061327187983759704,0.12128400271150491,0.11268534595228236,0.12983133099334193,0.21294961927626355,0.19739754645609572,0.22948633037728694,0.06484359148795421,0.06148472142182167,0.06839412020104506,0.04906754013991341,0.04660068094614178,0.05148181888289773,0.07802011229119296,0.07271920747485672,0.08303294341477788,0.1570811438533098,0.14817319552994188,0.16612934148327413,0.0375707125767793,0.027046686706452314,0.043152942996568605
14,14.473684210526315,0.055330826432033534,0.05200325595088587,0.05824180495620677,0.12428993402311342,0.11084699509313735,0.13537479613756107,0.25338583233847856,0.22297522659388883,0.2807377641657762,0.06474037995207335,0.059354975871799526,0.06964543356534622,0.04974908394839232,0.04586450724373867,0.05379432574718593,0.0778732493684781,0.06950589689248923,0.08553405207484344,0.16925561034074177,0.15936323937299757,0.1797781247127915,0.03716472001263488,0.025063588053384572,0.043572094616822606
15,14.578947368421053,0.05269065149368118,0.0492188609018742,0.05606467014828761,0.12646399255280966,0.11119297968703674,0.14123177798425768,0.29321208617857003,0.24823863685484765,0.34218989960268015,0.06523851520924087,0.05720072112733389,0.07319180424111105,0.0511604388637109,0.04499244938833123,0.057260053602956065,0.08238811471414592,0.0694515626735728,0.09460812650913396,0.17942107289849263,0.16630699751909092,0.19212795200399002,0.03623590321609631,0.025427151990904038,0.04363227126074659
16,14.68421052631579,0.05077244251575741,0.045836132418224755,0.05504384202515458,0.13319007461932617,0.11039064784050957,0.15155058617888906,0.3346553306204929,0.27635458242367833,0.3994113132963971,0.06751802202385765,0.05776329924621006,0.07689290996242235,0.053076846130245395,0.044397287031507644,0.06068404232164184,0.08400051754231067,0.06401075921451109,0.09989991712130206,0.18508573207863172,0.16805670045116045,0.2017669373351542,0.03458615433189237,0.021957659176683547,0.04253052200202826
17,14.789473684210526,0.04738548193934447,0.04218499994098792,0.052206181786097136,0.1356751001170401,0.10961722883326466,0.1567121205383767,0.3767897749557676,0.29893089707070847,0.4660581571231515,0.06947370213660858,0.05678268557831842,0.07926144822662366,0.05312287475331691,0.043225535199726835,0.062237696225490614,0.08295395018397879,0.06191046777568422,0.1016346591023886,0.18299993985126045,0.1639758447933889,0.201193800637194,0.032729640624228035,0.019504580829852677,0.04142507608962271
18,14.894736842105264,0.04541822747219111,0.03844439545718124,0.05172197675533208,0.13100762886099837,0.10521740739195912,0.15426300102046525,0.41930064737640316,0.3201285753988689,0.5250072484752102,0.06608424862561386,0.05376873527500658,0.07724019068492406,0.052904333384645265,0.041523357962151126,0.06301936535440382,0.07889903390568988,0.05725939451264815,0.09525337586552217,0.16447833205286083,0.14329331872250642,0.18490244436135814,0.0293598677174498,0.017368413871001062,0.03909470826228571
19,15.0,0.043949356447209376,0.03441600148149275,0.05249197814575162,0.1201285087903758,0.09299222364307179,0.14425298331899852,0.4183232510912972,0.32325562819408704,0.5263367270566708,0.06219973629206735,0.047122061054470074,0.07408106064513832,0.051196351609079906,0.03924478930875841,0.06027587926139692,0.07213110349012396,0.053158795798355966,0.08832056234516625,0.1410314623438349,0.12103931468855189,0.1611680511001992,0.02874372396658772,0.015838730509703663,0.03934784442524345
