bin,M_500c,M_hot_gas_500c_T_sl_500c_cov,M_hot_gas_500c_T_sl_500c_cov-,M_hot_gas_500c_T_sl_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_500c_cov+,M_hot_gas_500c_Y_X_500c_cov,M_hot_gas_500c_Y_X_500c_cov-,M_hot_gas_500c_Y_X_500c_cov+,M_hot_gas_500c_Y_SZ_500c_cov,M_hot_gas_500c_Y_SZ_500c_cov-,M_hot_gas_500c_Y_SZ_500c_cov+,M_hot_gas_500c_T_mw_hot_gas_500c_cov,M_hot_gas_500c_T_mw_hot_gas_500c_cov-,M_hot_gas_500c_T_mw_hot_gas_500c_cov+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+,T_sl_500c_L_X_ROSAT_obs_500c_cov,T_sl_500c_L_X_ROSAT_obs_500c_cov-,T_sl_500c_L_X_ROSAT_obs_500c_cov+,T_sl_500c_Y_X_500c_cov,T_sl_500c_Y_X_500c_cov-,T_sl_500c_Y_X_500c_cov+,T_sl_500c_Y_SZ_500c_cov,T_sl_500c_Y_SZ_500c_cov-,T_sl_500c_Y_SZ_500c_cov+,T_sl_500c_T_mw_hot_gas_500c_cov,T_sl_500c_T_mw_hot_gas_500c_cov-,T_sl_500c_T_mw_hot_gas_500c_cov+,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov-,T_sl_500c_L_X_ROSAT_obs_ce_500c_cov+,L_X_ROSAT_obs_500c_Y_X_500c_cov,L_X_ROSAT_obs_500c_Y_X_500c_cov-,L_X_ROSAT_obs_500c_Y_X_500c_cov+,L_X_ROSAT_obs_500c_Y_SZ_500c_cov,L_X_ROSAT_obs_500c_Y_SZ_500c_cov-,L_X_ROSAT_obs_500c_Y_SZ_500c_cov+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_cov+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_X_500c_Y_SZ_500c_cov,Y_X_500c_Y_SZ_500c_cov-,Y_X_500c_Y_SZ_500c_cov+,Y_X_500c_T_mw_hot_gas_500c_cov,Y_X_500c_T_mw_hot_gas_500c_cov-,Y_X_500c_T_mw_hot_gas_500c_cov+,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_X_500c_L_X_ROSAT_obs_ce_500c_cov+,Y_SZ_500c_T_mw_hot_gas_500c_cov,Y_SZ_500c_T_mw_hot_gas_500c_cov-,Y_SZ_500c_T_mw_hot_gas_500c_cov+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_cov+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_cov+
0,13.0,-0.0001238288531958995,-0.0007433292078702843,0.0005574655588456576,0.2907062181987581,0.2834285163224088,0.2969450340302513,0.1052715951444787,0.10285309628074288,0.10758602294020923,0.09309234900458714,0.09088485658116581,0.09520862053101757,-0.01235463650087782,-0.013095144004966941,-0.01173181620325617,0.28164667876761595,0.2753667532012847,0.28795052454437653,0.02675729363154757,0.02238382733823987,0.031149447083677145,0.02358434696432289,0.022474584930715715,0.024631551369585867,0.01441278958993554,0.013739757307185478,0.015109530827215317,0.014535193518074137,0.01405844374785483,0.014963967930190064,0.034810233450821085,0.03043485642852518,0.03958000923776487,0.31788776714428324,0.30968213267380107,0.3259734111853718,0.24233524159048897,0.23621119637975532,0.24865652800791221,-0.04816957373100009,-0.05104559681052454,-0.045366702707732826,1.3702255821373441,1.3355234786663055,1.4080903999817511,0.10724965252564925,0.10513756453198064,0.10933718080977486,0.0021278286148051486,0.00131030603802376,0.002922574217540598,0.31658346577262086,0.30806243994953836,0.32541072679145,0.010362842186813645,0.009588903071386589,0.011083020567148563,0.23718717835312964,0.2312783546675221,0.24389819343967217,-0.044521958367113784,-0.04715124889760581,-0.041674113662305313
1,13.095847789473684,-0.0007029963072492487,-0.0013339276513200263,-0.00011182182651182895,0.21271129729040905,0.2074932419118882,0.2182998819162685,0.07838310300861585,0.07649091664345505,0.08021314255019313,0.07028731969431784,0.06864334044358038,0.07184087862882738,-0.008772666769728488,-0.009376266300104621,-0.00821562039263187,0.20817867090171027,0.20295127038343067,0.21350847225599362,0.011559907438177253,0.008147209261905607,0.01494702807190695,0.022796382084358524,0.021806992283344272,0.02376408703643179,0.013444355199583837,0.012724421090569036,0.014103523178324232,0.01411240516221271,0.013693278911140753,0.014566255943945531,0.016110973800724675,0.012286812921675029,0.01978751225487701,0.2242450726619114,0.21793003796813487,0.23158055881500483,0.17494229523484356,0.1694711455512302,0.18046040269681074,-0.03762886631268734,-0.04013009572039263,-0.03523004263064253,1.0331623211347503,1.005119355373394,1.0656532587029814,0.08371143846260057,0.0818894841177339,0.08581492049172113,0.00532598931820262,0.004617423604486763,0.00602398558564012,0.22427357384371235,0.21804875752252473,0.23107184571525588,0.010290907912515988,0.009665277712309751,0.010921726775006206,0.17269701327204612,0.16774320935959527,0.17763929707903872,-0.03559435017861998,-0.037948803959559727,-0.03330558999650586
2,13.19169557894737,-0.0008934813103172665,-0.0015135767135364634,-0.00032136437944080764,0.14858948379644582,0.14457384604599344,0.1530424229914264,0.056450397050979886,0.05498497516506403,0.05787908009364649,0.051462000320772444,0.050176684588835944,0.05293324493003933,-0.005758365198908393,-0.006284263679163439,-0.005308130857091458,0.14689410997181734,0.1428363764818691,0.1510923756784564,-0.0003867366717766364,-0.0031132625813000236,0.002435803809537232,0.0223045623502596,0.02136800863326659,0.023184111507791212,0.012579206099554437,0.011869136707487798,0.013264433956670587,0.013433408972280809,0.013016408417011606,0.013876997775408103,0.002370246694595883,-0.00031470009427208385,0.005419536736403003,0.14818737957452877,0.14313944941148968,0.15328488255537404,0.1208945923671404,0.1170798650212251,0.12491638799012487,-0.027772072802706285,-0.02981280312464593,-0.025718778194633307,0.7412513507861578,0.716205598952589,0.7665681894121578,0.06415847833424801,0.06254090393952147,0.0657950771635792,0.007610009285165168,0.007016470365168571,0.008294786498402358,0.14930779924424437,0.14443821363396214,0.15444574892825438,0.009913483122058746,0.009334438795467921,0.010512549881441432,0.12072999638285536,0.1167476666034848,0.12480422242626328,-0.026412171570762193,-0.02860098585955818,-0.024332914143056644
3,13.287543368421053,-0.0005921958450783701,-0.0011093065877006989,-4.5482720660489145e-05,0.10060632207366055,0.09727702243927801,0.10383355013289455,0.04042041303415247,0.03923909837510575,0.041619723831279126,0.037576222921088226,0.03643914677848993,0.03860550748569513,-0.0033997555009299164,-0.0038100562675579147,-0.002956803184627797,0.10051635197586406,0.09742722292516598,0.10363890112389539,-0.007358859262664601,-0.009671823944574902,-0.004975919000017948,0.02220826331960521,0.02133178207087081,0.023128340694751216,0.01181241482592527,0.011072531362452398,0.012504361152048707,0.012388159186394299,0.011968912406332317,0.012837526482495152,-0.005805286827615153,-0.007988591157947535,-0.003419319333855023,0.09332418459804859,0.08961595427732835,0.09729874505558571,0.08178754937553886,0.07861495604654314,0.08465652216596159,-0.018894788716966555,-0.020650755454577716,-0.017051872952267323,0.508941706959736,0.4912456992575841,0.5297810980808384,0.049343939442336296,0.048045734659915185,0.050764476275602384,0.008985954543629,0.008413559745986338,0.009600029412577748,0.09470172280917882,0.09078499679730585,0.09865708706699693,0.009209403638333115,0.008695663089365627,0.009756604350088727,0.08238514182138665,0.07912983347101102,0.08582453137045666,-0.017848763958028112,-0.019787765978871625,-0.016068117795433275
4,13.383391157894737,0.00021213369890674117,-0.0003268722216831476,0.0007780363156629416,0.06734210956318153,0.06508076777990936,0.06962997269285828,0.02970491161572769,0.028600543873070348,0.03080087215612227,0.02788730115958967,0.026924032362293012,0.02876438408329864,-0.0016033174303525398,-0.0019712201079664154,-0.0012442585470075632,0.067733361595325,0.06526663057633894,0.06995419224294823,-0.009870287511770305,-0.011919863349892881,-0.007757236356034204,0.022385973262897575,0.02143686223803437,0.02334285111819296,0.011284747706971588,0.010611862165994539,0.01200782558432001,0.011055174347655308,0.010614921341526357,0.011466952027526858,-0.008888916647111268,-0.010841446160519361,-0.006883438225397672,0.057495981187751524,0.05447710799591722,0.060507722523565836,0.055533792865096215,0.053061095286274784,0.058252535112873406,-0.011706614359444277,-0.013471175210716068,-0.010204565225351452,0.34269444199249277,0.3282048859477105,0.3579278449996049,0.039126989406825505,0.037786260925991626,0.040451271137352356,0.009475964755499722,0.008912759504265445,0.010036756992092163,0.058785092664150294,0.05554350534782928,0.061929383601037405,0.008315703540774898,0.00779553775224616,0.008830322653716936,0.056979137234669755,0.05424679801452893,0.05977382533616805,-0.010879637578837243,-0.012570491680806652,-0.009319191697971001
5,13.47923894736842,0.001367819802697734,0.0008246884582894656,0.0019194018455586709,0.04575607397527448,0.04380640643675814,0.04786648148399175,0.023116399630385347,0.02208309814785838,0.02413112606195669,0.021455617077176223,0.020638218336893138,0.022304460393077166,-0.00037119190503699694,-0.0006783991391578737,-7.643475058763643e-05,0.04644939309864541,0.044624143859207356,0.048219303960440996,-0.008565003028013347,-0.0106860554326726,-0.006804575305448487,0.02268532489156077,0.021760178992087292,0.02366479222147327,0.011016667590354884,0.010301905635782286,0.01176150809715054,0.009618775680782315,0.009195713845294265,0.010041116964209337,-0.007991550490279307,-0.009860770451148282,-0.006153147953319563,0.03703920174261595,0.034235150078183854,0.03953745976310361,0.03939289810600441,0.0370502472987593,0.041830594447215035,-0.006510743671575418,-0.008124676282894035,-0.004963500605359916,0.2340749155795859,0.2208997220490928,0.24786911234344566,0.03242513840115413,0.031125038432015778,0.03371072229458036,0.009262342455966112,0.008707736492226233,0.009791540011843262,0.03842728658669989,0.035822452821842765,0.04125473480934672,0.007371820924572734,0.0068914740918708675,0.007844534363173575,0.040757978978224585,0.03857122924582212,0.04329803501994411,-0.005566291129798976,-0.006976604420041788,-0.0041852732770018605
6,13.575086736842106,0.0025735480634909973,0.0019820668412180963,0.0031228495592458276,0.03239937802819222,0.030889259872478664,0.03398569664255651,0.019248159260387324,0.018339981094199098,0.020351150371996987,0.017160024606755087,0.016415018806892296,0.01789411966174732,0.00040933799240798225,0.00013629562176807592,0.0006848701758474165,0.03319079286494413,0.031389149584685125,0.034771901559056344,-0.005373542486176587,-0.0072883839074405505,-0.0032983826059368336,0.02294324062512139,0.021862362845548464,0.024135240588113643,0.010868878115933511,0.01019829925120051,0.01160676124876762,0.00835144503914821,0.00796732373471542,0.008703003513819212,-0.004877676546860901,-0.006758915252120256,-0.002991348208171066,0.02733578063991788,0.024728400235714525,0.030154538340070373,0.030042766880872998,0.02784571137999214,0.03222422760103053,-0.0025159983271238707,-0.0038563185938639832,-0.0012938627319706516,0.16411167814192834,0.15222586067081476,0.17678834458444007,0.028047860518359516,0.02677822954087022,0.029304020151307942,0.008743357846319081,0.008273179234874332,0.009234982831508717,0.028220215370368867,0.025690784465028104,0.0310029938472714,0.006519511666890377,0.00611432075689167,0.006971872204373171,0.031328462366904154,0.029192154555150483,0.033568065337906614,-0.0016725626435756045,-0.002953812441368475,-0.0004519384191664375
7,13.67093452631579,0.0036039044334060587,0.0030640548378923016,0.004139587448606809,0.024042484543172454,0.02281003741320814,0.025516297263317365,0.016751426734211313,0.015924078352008746,0.01771022739327997,0.014013925852934216,0.013407824525746456,0.014698697779423595,0.0008183520340751215,0.0005731789347478707,0.0010475034720328525,0.02462172858124379,0.02334481778063887,0.026063299113231495,-0.0005819122157921349,-0.0023879463823874274,0.0011724034592886553,0.023321762702202452,0.0221703232220755,0.024703400687279716,0.01096111176621353,0.010216148419262426,0.01171035936519699,0.0073824974743711205,0.006984507018690145,0.007747459051918852,-0.001053920731530658,-0.002746695115138863,0.0008989061434936724,0.02361856318145358,0.021067212810114463,0.026237214246337525,0.024331928098898087,0.022471669334632984,0.026173165876901775,0.00020258524715321578,-0.0009289610015027428,0.0012634442847765655,0.11863922586065495,0.1077854931880457,0.1299148226609061,0.02507835456317737,0.023957777581322403,0.02635596765757329,0.008179765450301343,0.007696479215392071,0.008699967631454537,0.023786210849919498,0.021311407024149836,0.026206361981785484,0.005823378992497729,0.005458808285764982,0.006160530219974532,0.025621798911841777,0.023740262288510665,0.027389099192303663,0.0008874789923201422,-0.00018113032597091695,0.0019186097570521386
8,13.766782315789474,0.004339110550442903,0.0038506148436668873,0.004862251116686008,0.018799012853091747,0.017658354571274702,0.01986470614974391,0.014862338566323442,0.014017077242109547,0.015697337030255155,0.011622241785898647,0.011049842346119162,0.01217442433622081,0.001047269144418819,0.0008357587712016503,0.0012527008977824881,0.019124574300851963,0.018008516026561585,0.020244600512555187,0.004188350626633469,0.002634831506848656,0.005781571858135228,0.02361890041068602,0.02226155494131098,0.025005781712666993,0.011180029123212362,0.010354620297879438,0.011920781507357649,0.006794036541577363,0.006346354903206347,0.007232271002048454,0.0033418389625358954,0.0017006709193983678,0.004908379077606659,0.023024301177525797,0.02062564290072499,0.02511167002704273,0.02098826840110592,0.019360424811872327,0.022591115312715054,0.0022159001393350255,0.0013930318709575531,0.0030540770964494236,0.08764896919345333,0.08059908374976643,0.09667717983133094,0.022709492753705818,0.021461960203201822,0.0238694196983242,0.0078086915438089505,0.007283304667149442,0.008364531339587289,0.022383355568265324,0.020226740530505518,0.0246401186964994,0.005396506402966507,0.005027846420447644,0.005757168556679369,0.021707102012260313,0.020222535358391743,0.023247618971317368,0.0026538523914947,0.0018229032765822051,0.003461307299660445
9,13.862630105263158,0.004768621498148513,0.004259358235187243,0.005298631222438042,0.015415964851920677,0.014497837598082696,0.01648170983221006,0.013334902827137956,0.012507717378336218,0.014210079592032614,0.00967633412305401,0.0091816798091993,0.010198637058755407,0.001147878833979384,0.0009220144326693656,0.0013733393153687763,0.015498968050198358,0.014618787585543035,0.016478490606606232,0.008967475310960578,0.007504151499571977,0.010464978675197925,0.023677775792651963,0.022088690960612858,0.025385640694177536,0.01133032801999895,0.010493223354109606,0.012245995965287481,0.006534761015224431,0.006054848957456697,0.007049989666182945,0.007334702781251762,0.0059241721048584805,0.008646649091180111,0.02422724856419694,0.022099700084852795,0.026405244610655857,0.019231857613748207,0.0179801169865541,0.02063038744277174,0.0037577870964498757,0.0030953124102391367,0.004480511133022334,0.06881804888448717,0.06352064504745475,0.07448534339563413,0.021025040922025433,0.019749994287345533,0.022300359725761592,0.007686312417299985,0.007071480232006037,0.008381029000272456,0.02288561557975384,0.020749872734917754,0.024777857960558175,0.005217584142655442,0.004841253030946685,0.0056112006849726595,0.019369750193494358,0.018069645589668615,0.020661703005103775,0.003805696145079701,0.003165935390229631,0.004495687345602387
